cat_ID_con,Latitude,Longitude
Cook_Inlet_75000200016891,62.1264175286794,-149.443298851487
Cook_Inlet_75000200018133,62.0477823658065,-150.552194693702
Cook_Inlet_75000200007043,61.9908272984777,-149.28395213335
Cook_Inlet_75000200018499,62.1712399057623,-150.257650633509
Cook_Inlet_75000200008564,61.9431937250745,-150.07217819782
Cook_Inlet_75000200015565,62.0395788178356,-150.551788679545
Cook_Inlet_75000200008668,62.131625139959,-150.015570627886
Cook_Inlet_75000200018577,62.2651294820828,-150.179212293142
Cook_Inlet_75000200015695,62.3239434322193,-150.448992270606
Cook_Inlet_75000200010538,62.2332520892844,-150.448275148582
Cook_Inlet_75000200017518,61.7837586046213,-149.1929673261
Cook_Inlet_75000200006087,61.8382844368631,-150.001987480706
Cook_Inlet_75000200013557,61.8050832091203,-150.123651693541
Cook_Inlet_75000200011046,61.9162106182215,-150.098144339265
Cook_Inlet_75000200015469,62.2515269974277,-150.66330571673
Cook_Inlet_75000200008529,61.9157494589556,-150.103851526306
Cook_Inlet_75000200018743,62.2342696979449,-150.104952685203
Cook_Inlet_75000200000745,61.7797026574735,-150.16317654284
Cook_Inlet_75000200005720,61.989030202648,-150.201668430817
Cook_Inlet_75000200005953,61.8073866796358,-150.088002802251
Cook_Inlet_75000200013319,61.845895363959,-150.360667356309
Cook_Inlet_75000200013924,61.8863858684755,-149.888009815632
Cook_Inlet_75000200000465,61.883517545954,-150.398940063292
Cook_Inlet_75000200001253,61.7834736197622,-149.717151870677
Cook_Inlet_75000200015326,61.9500840451676,-149.661274101981
Cook_Inlet_75000200005143,61.783243981983,-150.905523540991
Cook_Inlet_75000200013892,61.6264007756524,-149.936482645412
Cook_Inlet_75000200018582,61.4420627335557,-150.162439183562
Cook_Inlet_75000200015895,61.7082958184149,-150.324597229168
Cook_Inlet_75000200012997,61.424526629355,-150.594393607183
Cook_Inlet_75000200007660,61.6251237135493,-149.872696814906
Cook_Inlet_75000200000456,61.4513342244903,-150.396787541449
Cook_Inlet_75000200005532,61.8527187674784,-150.381508873469
Cook_Inlet_75000200005190,61.2573973976701,-150.77323495
Cook_Inlet_75000200000235,61.3133788785439,-150.589463965953
Cook_Inlet_75000200010216,61.6459571122185,-150.886906913486
Cook_Inlet_75000200005820,61.5656501061882,-150.1499060006
Cook_Inlet_75000200000020,61.6091991092215,-150.179549312871
Cook_Inlet_75000200010768,61.2610788200547,-150.304126660456
Cook_Inlet_75000200000471,61.9857758666644,-150.401863005006
Cook_Inlet_75000200005098,62.1403529150384,-149.709194735503
Cook_Inlet_75000200015464,61.6132664804051,-150.655012939219
Cook_Inlet_75000200005175,61.2363653554684,-150.795982029833
Cook_Inlet_75000200018781,62.1076037938181,-150.098659697258
Cook_Inlet_75000200001139,62.1888718981067,-149.956153629724
Cook_Inlet_75000200018317,62.1894419678224,-150.397416699088
Cook_Inlet_75000200008048,62.2084852865756,-150.450323663839
Cook_Inlet_75000200008607,62.1045495571906,-150.07233895219
Cook_Inlet_75000200011024,62.1793568569549,-150.109564258567
Cook_Inlet_75000200001210,62.0042366818491,-149.824829891748
Cook_Inlet_75000200006182,62.1823215703452,-149.953458779639
Cook_Inlet_75000200015589,61.365207931262,-150.491365420853
Cook_Inlet_75000200016431,61.76951626683,-149.910154443974
Cook_Inlet_75000200015485,61.5419711109009,-150.637136340395
Cook_Inlet_75000200002736,62.1876809949243,-150.63472734854
Cook_Inlet_75000200003154,61.6778586265931,-150.286563829057
Cook_Inlet_75000200015301,61.6025364015312,-150.752037774128
Cook_Inlet_75000200005066,61.7436254647447,-150.988871655697
Cook_Inlet_75000200017924,61.7291631808871,-150.891355148014
Cook_Inlet_75000200008267,61.6942511928611,-150.299563958547
Cook_Inlet_75000200016525,61.7878862742218,-149.72131143181
Cook_Inlet_75000200010370,61.5310316955614,-150.555431073944
Cook_Inlet_75000200017839,61.7302895231555,-150.978335749426
Cook_Inlet_75000200012913,61.6047286742915,-150.787968569317
Cook_Inlet_75000200013093,61.6046011588418,-150.481058030095
Cook_Inlet_75000200005619,61.7651506627083,-150.343756095606
Cook_Inlet_75000200007995,61.5982564301857,-150.463202104946
Cook_Inlet_75000200014042,61.6460566667432,-149.587291348779
Cook_Inlet_75000200012043,61.6672708977197,-149.330729629348
Cook_Inlet_75000200018431,61.2707667078375,-150.304041358251
Cook_Inlet_75005300023489,61.1397003916302,-152.942494732331
Cook_Inlet_75005300005078,60.5355900412036,-152.26768182105
Cook_Inlet_75005300016711,60.5256929895659,-152.282485970767
Cook_Inlet_75005300002575,60.746800873707,-151.833875176353
Cook_Inlet_75005300011027,61.0333710457555,-151.325004266471
Cook_Inlet_75005300003743,61.2171874083012,-150.93606884789
Cook_Inlet_75005300026455,61.1501435262299,-151.448693892007
Cook_Inlet_75005300026560,61.3213373722197,-151.31483963132
Cook_Inlet_75005300002504,61.1766587726086,-151.863744780135
Cook_Inlet_75005300025877,61.5781981021788,-151.770882645182
Cook_Inlet_75005300019947,61.2064341558442,-152.597888731089
Cook_Inlet_75005300030509,61.3092065106656,-151.320654741022
Cook_Inlet_75005300019114,61.4441251274155,-151.092827486541
Cook_Inlet_75005300028429,61.0813242660297,-152.189617855258
Cook_Inlet_75005300026836,61.2548668438607,-150.97459820783
Cook_Inlet_75005300002502,61.1512874796461,-151.848061527664
Cook_Inlet_75005300023131,60.592533287036,-152.213610765626
Cook_Inlet_75005300004398,60.5874835063902,-152.603520858452
Cook_Inlet_75005300026951,61.0399992867265,-151.953597407413
Cook_Inlet_75005300009788,61.0483224995684,-151.899870092694
Cook_Inlet_75005300004937,61.2114460386505,-152.348172428647
Cook_Inlet_75005300016871,60.8540241788673,-152.235987246166
Cook_Inlet_75005300010442,60.9057600043158,-151.728893535217
Cook_Inlet_75005300006785,61.4909988614403,-151.639213668496
Cook_Inlet_75005300026568,61.1190594258874,-151.292586979219
Cook_Inlet_75005300005769,60.7949514748872,-151.93011048075
Cook_Inlet_75005300025122,60.8346673220152,-151.920737326984
Cook_Inlet_75005300022619,61.0120285284852,-151.484334648368
Cook_Inlet_75005300007510,61.2265360773208,-150.839950710054
Cook_Inlet_75005300003524,61.0551755728084,-151.190559289642
Cook_Inlet_75005300007548,61.2155246362018,-151.176915846825
Cook_Inlet_75005300029847,61.5714041367783,-151.778187694552
Cook_Inlet_75005300010957,61.3933416807352,-151.443331828631
Cook_Inlet_75005300005137,60.8617407102562,-152.242903374334
Cook_Inlet_75005300022592,61.3904752710567,-151.52157078526
Cook_Inlet_75005300007345,61.1436320095336,-151.076014052537
Cook_Inlet_75005300030350,61.1645264983073,-151.517840323282
Cook_Inlet_75005300029149,60.7209375127733,-151.919563652243
Cook_Inlet_75005300011447,61.2585292555068,-151.082140306561
Cook_Inlet_75005300008746,60.4078852091723,-152.309708068287
Cook_Inlet_75005300015680,61.1892417030073,-152.979393168322
Cook_Inlet_75005300010866,61.3342147345159,-151.522382047113
Cook_Inlet_75005300003369,61.4003330124019,-151.475443958737
Cook_Inlet_75005300000447,61.1917124659176,-152.854158596062
Cook_Inlet_75005300026448,61.408301293859,-151.455304888188
Cook_Inlet_75005300013111,60.6739418155235,-152.052923875268
Cook_Inlet_75005300019334,61.3215552006926,-151.671981563031
Cook_Inlet_75005300021072,60.9494734986422,-151.983667787545
Cook_Inlet_75005300026727,61.4469381356189,-151.082066714149
Cook_Inlet_75005300017436,61.2117250422606,-151.940456830384
Cook_Inlet_75005300022990,61.1932110822983,-150.993854713845
Cook_Inlet_75005300007284,61.0914062557493,-151.126774634325
Cook_Inlet_75005300027433,61.2247528028594,-152.760130166374
Cook_Inlet_75005300000003,61.1791497978816,-153.042419646507
Cook_Inlet_75005300011441,61.1195876141135,-151.312270989058
Cook_Inlet_75005300030510,61.3180098075429,-151.324948896832
Cook_Inlet_75005300004529,60.8158086981406,-152.521368838034
Cook_Inlet_75005300007002,61.4109558996158,-151.521196055516
Cook_Inlet_75005300012067,61.3464950231325,-152.661605370665
Cook_Inlet_75005300001645,60.6452765746756,-152.081861751978
Cook_Inlet_75005300003835,61.1550702322765,-151.529371554073
Cook_Inlet_75005300022240,61.1288028134791,-151.69968065364
Cook_Inlet_75005300016380,61.2428705048455,-152.458496007941
Cook_Inlet_75005300024421,60.791002725488,-152.236779190918
Cook_Inlet_75005400007190,59.1571935791221,-154.244187193377
Cook_Inlet_75005400041013,60.3536212510683,-152.747227335286
Cook_Inlet_75005400046318,60.4093801619841,-153.027695621312
Cook_Inlet_75005400035306,60.2241976237274,-152.563379866689
Cook_Inlet_75005400015980,59.8140772249672,-153.291535193593
Cook_Inlet_75005400021301,59.6352152794999,-153.533725566106
Cook_Inlet_75005400008084,59.4001265535251,-153.982920950492
Cook_Inlet_75005400018796,58.8159722976067,-154.270862804047
Cook_Inlet_75005400039351,58.9939497749693,-153.475741089556
Cook_Inlet_75005400020381,59.5494310231908,-153.873558063207
Cook_Inlet_75005400000005,60.0242341258017,-152.625724313928
Cook_Inlet_75005400033392,59.7725886136953,-153.458052035585
Cook_Inlet_75005400039793,59.9443165784467,-153.310138614439
Cook_Inlet_75005400021124,59.5521791410335,-153.627142167572
Cook_Inlet_75005400027027,59.6205136226223,-153.686015930369
Cook_Inlet_75005400034641,59.8842462326654,-152.906725073336
Cook_Inlet_75005400020823,59.0590803180979,-153.772088240347
Cook_Inlet_75005400040621,60.2361717175327,-152.914234686731
Cook_Inlet_75005400017221,60.1564119163893,-152.681161125418
Cook_Inlet_75005400045707,59.6608314627597,-153.320266992254
Cook_Inlet_75005400007537,59.2790288684721,-154.131247520638
Cook_Inlet_75005400010388,59.6821055973433,-153.128100153508
Cook_Inlet_75005400012302,58.9689613030712,-154.45211830147
Cook_Inlet_75005400001553,59.0252072345282,-154.200595223269
Cook_Inlet_75005400032742,58.9513892699555,-153.759342214373
Cook_Inlet_75005400034611,60.2666679267949,-152.9204724355
Cook_Inlet_75005400041329,60.4033335851904,-152.498004920706
Cook_Inlet_75005400037138,59.3758543366312,-154.142270121774
Cook_Inlet_75005400018836,59.1209911075416,-154.268410309398
Cook_Inlet_75005400031072,58.9784745848478,-154.16101902081
Cook_Inlet_75005400039143,58.9986993208358,-153.611788168162
Cook_Inlet_75005400038974,59.6332217977672,-153.70914084143
Cook_Inlet_75005400007435,59.0132858654568,-154.164833571379
Cook_Inlet_75005400028287,60.2798132570836,-153.092433525232
Cook_Inlet_75005400040964,60.367394861601,-152.752389281283
Cook_Inlet_75005400039366,59.7978987654771,-153.467086710388
Cook_Inlet_75005400016209,59.8633571755605,-153.206972014454
Cook_Inlet_75005400001690,59.3759648937409,-154.131353912489
Cook_Inlet_75005400029139,59.9829479396986,-152.675635126667
Cook_Inlet_75005400031128,59.0156999723261,-154.139938452501
Cook_Inlet_75005400023424,60.3544079399586,-152.369446309509
Cook_Inlet_75005400010358,59.8069430348399,-153.15310252648
Cook_Inlet_75005400005771,60.3651387353051,-152.319373028161
Cook_Inlet_75005400029404,60.2835359253163,-152.455110660137
Cook_Inlet_75005400044807,59.4452044887805,-153.747901373139
Cook_Inlet_75005400011026,59.8865586225233,-152.812439052389
Cook_Inlet_75005400001431,59.0213213365127,-154.232997058938
Cook_Inlet_75005400031008,58.8851883488385,-154.185563659743
Cook_Inlet_75005400024975,58.8652677680425,-154.192247223375
Cook_Inlet_75004500000122,60.4417586530365,-151.901494201037
Copper_River_75019800007852,63.0960080159708,-145.20477078598
Copper_River_75019800005498,63.0887545612594,-145.249127816486
Copper_River_75019800019853,62.9847668109977,-144.020549443582
Copper_River_75019800019678,62.9718627290801,-143.935374064224
Copper_River_75019800011243,62.9613441492669,-144.455942697342
Copper_River_75019800002398,62.9058704230182,-143.745706903757
Copper_River_75019800019142,62.9042188580105,-143.832367204094
Copper_River_75019800006279,62.960958442966,-144.465224134474
Copper_River_75019800018811,62.9413882454212,-145.310924376718
Copper_River_75019800009655,62.8194769694125,-143.687621903912
Copper_River_75019800010136,62.7311038274624,-143.956378710318
Copper_River_75019800002519,62.803589876416,-143.673088887953
Copper_River_75019800019218,62.8536111096904,-144.608460624669
Copper_River_75019800010922,62.8601224617154,-145.150690252924
Copper_River_75019800001400,62.8165677016757,-145.074989536043
Copper_River_75019800006994,62.8060521837168,-144.650263022689
Copper_River_75019800009573,62.740115422563,-143.89058717443
Copper_River_75019800011692,62.7215865811925,-143.798135062656
Copper_River_75019800009388,62.7020557289953,-143.942915175868
Copper_River_75019800010526,62.7045172709127,-143.85038606756
Copper_River_75019800000955,62.697386250463,-143.978198948218
Copper_River_75019800000599,62.6771306898126,-144.072597449916
Copper_River_75019800015373,62.6728754074419,-144.267694679516
Copper_River_75019800011462,62.6581697481102,-144.002763826073
Copper_River_75019800010313,62.6151602801938,-143.775921169391
Copper_River_75019800000972,62.6492632142234,-144.395233607535
Copper_River_75019800020292,62.6543084135173,-144.426243547997
Copper_River_75019800015447,62.6486480426899,-144.421426242426
Copper_River_75019800009321,62.7049961734451,-145.344550611259
Copper_River_75019800011612,62.7138857563167,-145.181907980754
Copper_River_75019800001873,62.5815282233235,-143.715024767992
Copper_River_75019800020803,62.6054668036416,-144.558306680672
Copper_River_75019800015952,62.5985441677383,-144.584904920647
Copper_River_75019800000911,62.5928354397805,-144.595153950879
Copper_River_75019800020746,62.5986969563026,-144.662219462662
Copper_River_75019800018104,62.5857534775214,-144.597643742104
Copper_River_75019800000492,62.6393811050842,-145.254275402896
Copper_River_75019800017508,62.4673794039266,-143.3699084664
Copper_River_75019800003840,62.5542412405422,-145.214974204611
Copper_River_75019800011423,62.4146584100069,-143.671152435472
Copper_River_75019800016364,62.4811911900927,-144.804517706798
Copper_River_75019800020900,62.4437452042845,-144.825374689711
Copper_River_75019800011406,62.4314649861505,-144.718023535336
Copper_River_75019800012527,62.4036223486561,-145.080181578259
Copper_River_75019800007832,62.3923714573623,-145.014657356188
Copper_River_75019800001032,62.348656013916,-145.14220045565
Copper_River_75019800011978,62.2997182818479,-145.303165173633
Copper_River_75019800000182,62.2271706352174,-145.402482834913
Copper_River_75019600181061,63.170567515013,-145.530641042515
Copper_River_75019600185154,63.1033558792844,-145.491962363194
Copper_River_75019600118290,62.9922907888667,-145.536977176257
Copper_River_75019600132667,62.921984187111,-145.926435895702
Copper_River_75019600164515,62.9207918188952,-145.934199495489
Copper_River_75019600132017,62.9177741094029,-145.882045570799
Copper_River_75019600118006,62.850686647165,-145.662028946583
Copper_River_75019600120044,62.8472057607987,-145.680367310575
Copper_River_75019600201125,62.8085484586693,-145.691447392491
Copper_River_75019600169875,62.7942247650184,-146.063970184374
Copper_River_75019600118106,62.7081626627269,-145.608018049068
Copper_River_75019600128838,62.7606044791406,-146.675358118416
Copper_River_75019600119982,62.7427401744622,-146.55374279113
Copper_River_75019600143415,62.7366355312635,-146.557687732585
Copper_River_75019600187749,62.7311486511722,-146.43155898658
Copper_River_75019600164666,62.6606118994014,-146.111009172647
Copper_River_75019600151382,62.6597867646078,-146.280019400951
Copper_River_75019600199134,62.6498535574245,-146.134600435074
Copper_River_75019600201378,62.6473687815696,-146.024486337697
Copper_River_75019600187873,62.5750794329202,-145.626598287892
Copper_River_75019600117650,62.5740124772332,-145.630331915243
Copper_River_75019600187874,62.5890729965388,-145.878521919423
Copper_River_75019600165863,62.5856235408268,-145.870863482714
Copper_River_75019600157893,62.5247344187047,-145.517910691475
Copper_River_75019600118255,62.5306093974543,-145.542802448968
Copper_River_75019600179413,62.398048977496,-145.37923433668
Copper_River_75019600145695,62.3933096090144,-145.358077498385
Copper_River_75019600118256,62.3895497147874,-145.384891393287
Copper_River_75019600148826,62.4075851796442,-146.005818559966
Copper_River_75019600113018,62.2575877401742,-145.408378211419
Copper_River_75019600118266,62.2249915948446,-145.406631325727
Copper_River_75019600201412,62.1508604899483,-145.432819356511
Copper_River_75019600198826,62.1216138910773,-145.346486117859
Copper_River_75019600200372,62.0773470063561,-145.479300483444
Copper_River_75019600198311,62.0692532089917,-145.731987256484
Copper_River_75019600118127,62.1396981776424,-146.667884591412
Copper_River_75019600130710,62.0837563100161,-145.573889100055
Copper_River_75019600133513,62.073511960395,-145.55898831172
Copper_River_75019600117903,62.0444235082948,-145.387056892712
Copper_River_75019600198206,62.0700274321773,-145.931317527477
Copper_River_75019600181619,62.0769110846391,-145.933438450441
Copper_River_75019600132159,62.0679637466323,-145.995815603131
Copper_River_75019600131315,61.9977959172879,-145.581909647605
Copper_River_75019600143036,62.0437553004513,-146.488970657699
Copper_River_75019600161870,61.9698386217256,-145.2926587729
Copper_River_75019600198321,61.9630266516458,-145.312746742918
Copper_River_75019600128647,61.9568151526577,-145.29097932711
Copper_River_75019600176914,62.0200269073113,-146.240653717508
Copper_River_75019600181506,61.9546007294199,-145.288917918771
Copper_River_75019600133523,61.976737487508,-146.289568430065
Copper_River_75019600189072,61.968458802156,-146.428193589605
Copper_River_75019600129012,61.8831541870565,-145.197554784305
Copper_River_75019600128599,61.8611680545407,-145.130282992285
Copper_River_75019600117722,61.833683511372,-145.087968741605
Copper_River_75019600181391,61.8041347072159,-145.559072030802
Copper_River_75019600119089,61.8240851658665,-146.054046922055
Copper_River_75019600119714,61.8254674552673,-146.202671213059
Copper_River_75019600196827,61.7644305627124,-145.650937865572
Copper_River_75019600120847,61.7024238894141,-144.684138545617
Copper_River_75019600195594,61.7200519338557,-144.95224188684
Copper_River_75019600123866,61.7074952298558,-144.953969191261
Copper_River_75019600198308,61.7306423133938,-145.631637945051
Copper_River_75019600119075,61.7390940842775,-145.967390173218
Copper_River_75019600174820,61.7347268481529,-145.725554432571
Copper_River_75019600198550,61.6755748899221,-145.035319051562
Copper_River_75019600175832,61.6899625818841,-144.792659187318
Copper_River_75019600158025,61.6376324124559,-144.62418540075
Copper_River_75019600132577,61.6698731904049,-145.190234389644
Copper_River_75019600117719,61.6159322085057,-144.47363185743
Copper_River_75019600196840,61.6604252376047,-145.180011958026
Copper_River_75019600119855,61.654831447662,-145.154847065328
Copper_River_75019600181326,61.6985142801819,-146.23325866691
Copper_River_75019600153899,61.6117285069768,-145.206939570678
Copper_River_75019600118512,61.5369822737789,-144.372826483949
Copper_River_75019600169606,61.5309426797324,-144.417290184967
Copper_River_75019600118417,61.5860479998659,-145.636504310775
Copper_River_75019600181826,61.6009034106506,-145.963104728667
Copper_River_75019600197033,61.5953189655733,-146.015041880237
Copper_River_75019600130754,61.5718371848948,-145.381817694672
Copper_River_75019600133541,61.5225320573524,-145.502079400687
Copper_River_75019600112990,61.4987306127841,-145.211886791252
Copper_River_75019600179147,61.4998469391703,-145.210166142273
Copper_River_75019600197497,61.5105210518921,-145.427799704722
Copper_River_75019600131335,61.5139533347566,-145.50703600149
Copper_River_75019600133540,61.4686524108626,-145.708885837696
Copper_River_75019600128755,61.4904825717381,-146.031348434128
Copper_River_75019600133538,61.4373862335673,-145.554911292835
Copper_River_75019600117697,62.039217642408,-145.414779636416
Copper_River_75019600195238,61.6566106379871,-144.614157758307
Copper_River_75019600114066,61.7539328019748,-144.852475892712
Copper_River_75019700010639,61.3696687005524,-142.719837085489
Copper_River_75019700005134,61.4722709709177,-144.145566580831
Copper_River_75019700002595,61.22697380877,-143.714350975294
Copper_River_75019700004190,61.3819398163422,-143.336038124584
Copper_River_75019700001476,61.4877239759685,-143.370934519537
Copper_River_75019700003218,61.3212171875024,-143.668580952165
Copper_River_75019700017807,60.9269085224161,-142.742170308884
Copper_River_75019700004810,61.2667786462134,-142.984951113555
Copper_River_75019700010439,61.4221063414291,-142.946219286706
Copper_River_75019700002996,61.3918176299881,-143.982116849892
Copper_River_75019700016379,60.8793862970478,-142.928219174963
Copper_River_75019700010575,61.1111827878121,-142.144690665066
Copper_River_75019700002919,61.1846139957949,-142.851499310846
Copper_River_75019700004212,61.1583235992332,-143.141778489342
Copper_River_75019700000332,61.4869014613235,-144.07758138786
Copper_River_75019700001727,61.2811781254764,-144.052994507603
Copper_River_75019700001794,61.4357344202289,-143.721915102723
Copper_River_75019700004866,61.323735242612,-143.136723772171
Copper_River_75019700017989,61.326636212607,-143.658183670068
Copper_River_75019700004684,61.2115361508613,-142.831615511468
Copper_River_75019700016412,60.8905205781819,-142.943591153877
Copper_River_75019700005989,61.3594555472201,-142.663831524398
Copper_River_75019700017829,61.0123168706203,-142.718948238294
Copper_River_75019700005942,61.3476503649975,-143.539401051812
Copper_River_75019700010633,61.3814834519365,-143.005522602541
Copper_River_75019700010631,61.3794375648556,-142.984760093302
Copper_River_75019700010617,61.4592692500918,-144.166201068448
Copper_River_75019700003861,61.3678399278584,-143.218097785301
Copper_River_75019700007155,61.3615784561854,-142.704227341015
Copper_River_75019700003629,61.3787030624962,-143.774005659192
Copper_River_75019700002476,60.8886930777739,-142.794432794731
Copper_River_75019700003637,61.4378760004925,-143.747311704599
Copper_River_75019700017110,61.3517171940065,-143.23309204463
Copper_River_75019700005921,61.3338210354292,-143.567476658851
Copper_River_75019700001655,61.3601653204694,-142.725593056738
Copper_River_75019700006876,61.1053414724174,-142.514408683749
Copper_River_75019700012433,61.3838546605217,-144.007315928341
Copper_River_75019700017973,61.513432364701,-144.396610230427
Copper_River_75019700010666,61.4546607649986,-142.622722448269
Copper_River_75019700006226,61.4600400452095,-143.256721862331
Copper_River_75019700004138,61.1452715376831,-143.219352549886
Copper_River_75019700001722,61.087810630478,-142.780991306092
Copper_River_75003900048794,61.4872391809521,-144.490162359319
Copper_River_75003900062340,61.4324013940707,-144.460611511497
Copper_River_75003900056636,61.4232042770536,-144.486844816759
Copper_River_75003900057331,61.3545436840927,-144.702739153651
Copper_River_75003900057807,61.0413445340436,-144.444097425873
Copper_River_75003900016668,61.3209797243254,-144.719582638118
Copper_River_75003900048516,61.2245026668213,-144.871432192191
Copper_River_75003900057747,61.2255406638794,-144.846148033019
Copper_River_75003900057793,61.1416923844679,-144.889751923804
Copper_River_75003900048464,61.1207049631117,-144.938374851174
Copper_River_75003900057854,61.0311747436106,-144.420285610627
Copper_River_75003900073407,61.0488050282627,-144.803003863671
Copper_River_75003900012034,60.9517788989868,-144.715620416573
Copper_River_75003900057655,60.9760771814815,-143.890011439321
Copper_River_75003900057643,60.9908051292035,-144.231806271483
Copper_River_75003900008418,61.0459891871911,-145.167767460602
Copper_River_75003900034185,61.0053055025942,-144.895377783795
Copper_River_75003900034254,60.9970457065071,-144.83751388816
Copper_River_75003900084672,60.9851745748523,-144.679103283804
Copper_River_75003900016354,60.9633280794469,-144.633424371541
Copper_River_75003900073175,60.8536234420534,-144.502667215461
Copper_River_75003900016860,60.8483843327309,-144.552023544893
Copper_River_75003900055094,60.7718576160149,-144.52414215899
Copper_River_75003900065861,60.6971923088156,-144.699931892072
Copper_River_75003900033566,60.6726895496794,-144.744452955159
Copper_River_75003900084267,60.6288940972043,-144.847589411749
Copper_River_75003900034040,60.5274697443715,-144.788566862501
Copper_River_75003900043332,60.4682908850134,-144.331579075874
Copper_River_75003900054756,60.5203795830807,-145.637791916402
Copper_River_75003900049180,60.4571615783836,-144.805452509302
Copper_River_75003900051444,60.4064661906264,-144.445555337741
Copper_River_75003900034359,60.4586785907459,-145.472001522932
Copper_River_75003900023132,60.4402244538392,-145.195863186211
Copper_River_75003900055885,60.4684979448124,-145.640803423962
Copper_River_75003900038747,60.3907351214064,-144.5968503519
Copper_River_75003900055856,60.4106562786501,-144.845788517849
Copper_River_75003900084262,60.410763279168,-144.856475565562
Copper_River_75003900023129,60.3998349713131,-144.855963465409
Copper_River_75003900023613,60.4642447868696,-146.320222163392
Copper_River_75003900044867,60.3223924044567,-144.658660893272
Copper_River_75003900055526,60.4275121537651,-146.375119155558
Copper_River_75003900044552,60.3837882832139,-146.223644604296
Copper_River_75003900054448,60.3514560280899,-146.273782898918
Copper_River_75003900047600,60.5878800966844,-145.621955756688
Prince_William_Sound_685,60.5003866458747,-148.230441144272
Prince_William_Sound_3038,59.8160782718791,-147.886401166497
Prince_William_Sound_13227,59.9655807258607,-148.111411001137
Prince_William_Sound_16467,60.0549705212905,-148.406478881974
Prince_William_Sound_17027,60.0611106060283,-147.840381138809
Prince_William_Sound_17697,60.017863675373,-147.933676987947
Prince_William_Sound_18357,59.9734926181511,-147.665601669713
Prince_William_Sound_18547,59.8865357119749,-147.746814442069
Prince_William_Sound_18737,59.9172825114782,-147.502965811043
Prince_William_Sound_18967,60.0204698501591,-147.385841348655
Prince_William_Sound_19416,60.240761740091,-147.787708195873
Prince_William_Sound_24654,60.6539126005207,-147.430482866964
Prince_William_Sound_25516,60.0894663725908,-148.046326011504
Prince_William_Sound_26246,60.1187561602319,-147.923084543434
Prince_William_Sound_26334,60.6703696193575,-148.104797144339
Prince_William_Sound_27303,60.7064614217361,-147.921977634063
Prince_William_Sound_28576,60.1991609839498,-148.296123904202
Prince_William_Sound_28734,60.5777911418064,-148.477776070047
Prince_William_Sound_29704,60.7178148308423,-148.419918966885
Prince_William_Sound_29954,60.5073687179586,-146.295830642795
Prince_William_Sound_30114,60.667669878381,-148.301040180937
Prince_William_Sound_30596,60.1238406795737,-148.118762225761
Prince_William_Sound_30774,60.519035451174,-148.098369791811
Prince_William_Sound_30886,60.1841203004862,-147.32120488862
Prince_William_Sound_30934,60.4580384942067,-146.454608188303
Prince_William_Sound_31226,60.2195724098602,-147.258857133202
Prince_William_Sound_32015,60.3338321928001,-147.807904830365
Prince_William_Sound_32766,60.0905447491707,-148.186904089049
Prince_William_Sound_33036,60.2730556647612,-148.298264693608
Prince_William_Sound_33396,60.2852159093017,-148.3712833181
Prince_William_Sound_34003,60.8763908402222,-147.613100786925
Prince_William_Sound_34993,60.757159967711,-148.480380002218
Prince_William_Sound_35075,60.3517329003355,-147.764422710836
Prince_William_Sound_35343,60.8309515088299,-147.987288003945
Prince_William_Sound_36553,60.7492424711534,-148.454419238261
Prince_William_Sound_37373,60.6753409951218,-145.852308154373
Prince_William_Sound_37815,60.4237684531438,-147.730661452493
Prince_William_Sound_37935,60.4138909045569,-148.068394472686
Prince_William_Sound_38615,60.4579505163141,-147.673652275657
Prince_William_Sound_39065,60.4153300428589,-147.653474408014
Prince_William_Sound_39255,60.4780739481337,-148.358899662721
Prince_William_Sound_39565,60.4933449886256,-148.155455990676
Prince_William_Sound_40615,60.2769016203282,-147.734031655789
Prince_William_Sound_40635,60.4767883311231,-147.999718375335
Prince_William_Sound_40743,60.8673008109017,-147.98717689553
Prince_William_Sound_41025,60.5139124927596,-148.446425139269
Prince_William_Sound_41123,60.7751820623266,-146.27019090914
Prince_William_Sound_41143,60.6868748844178,-146.513658746537
Prince_William_Sound_41515,60.3026065989252,-147.181524415169
Prince_William_Sound_41525,60.3315298482461,-148.011705478096
Prince_William_Sound_41963,60.8515998175001,-148.412930200537
Prince_William_Sound_41995,60.3311121050685,-147.128796901977
Prince_William_Sound_42455,60.364819623446,-148.267964207138
Prince_William_Sound_43125,60.3675559469102,-146.596542829158
Prince_William_Sound_43195,60.3635346377986,-146.490307568992
Prince_William_Sound_43473,60.6873774896333,-146.455230708208
Prince_William_Sound_43513,60.7592648831445,-146.177369240394
Prince_William_Sound_43705,60.3660187641782,-148.233278938312
Prince_William_Sound_43793,60.7530138044409,-145.974780718641
Prince_William_Sound_43933,60.7157348690244,-145.891239517758
Prince_William_Sound_44113,60.7025029348656,-145.898598098596
Prince_William_Sound_44503,60.6618225059671,-145.817100668871
Prince_William_Sound_44545,60.2602326846967,-147.099972588626
Prince_William_Sound_44595,60.2892879771505,-147.383357588572
Prince_William_Sound_44633,60.8549492739936,-148.399330848798
Prince_William_Sound_44663,60.8156802517903,-148.623598197413
Prince_William_Sound_45473,60.8186048950589,-146.18783037809
Prince_William_Sound_45835,60.4472806495165,-148.720444174551
Prince_William_Sound_45863,60.6907380789267,-145.841259067512
Prince_William_Sound_45915,60.4365032661269,-148.692632672346
