Site,Year,TempSens,AR1,Err,SiteID,Site_lower
fws_WELR2,2015,0.21988909509307208,0.9129609629263308,0.3272905701549399,welr2,fws_welr2
kdk_ayarv03,2015,0.2399957328649187,0.81846902672369,0.5547830095270093,kdk_ayarv03,kdk_ayarv03
kdk_cancr01,2015,0.3424469738755475,0.8724875011191626,0.258861556740194,kdk_cancr01,kdk_cancr01
kdk_cascr01,2015,0.25287054098040174,0.7643084559592198,0.15826420939491598,kdk_cascr01,kdk_cascr01
kdk_concr01,2015,0.4148652381266581,0.5183699230547626,0.28079779112520753,kdk_concr01,kdk_concr01
kdk_doscr01,2015,0.40849732155719787,0.8279020934744977,0.7996796328440399,kdk_doscr01,kdk_doscr01
kdk_doscr02,2015,0.4435889331912555,0.8055018064204351,0.7285660320577938,kdk_doscr02,kdk_doscr02
kdk_eftrv01,2015,0.2899596374192918,0.821390758773894,0.19397459761719302,kdk_eftrv01,kdk_eftrv01
kdk_falcr01,2015,0.3222579378537781,0.814082110346189,0.3337954731794151,kdk_falcr01,kdk_falcr01
kdk_karrv01,2015,0.5140708371902489,0.7718601830085419,0.8283398882315518,kdk_karrv01,kdk_karrv01
kdk_meacr01,2015,0.25958998251476045,0.7421571855369627,0.1598144137631348,kdk_meacr01,kdk_meacr01
kdk_omarv01,2015,0.3531190038020121,0.8289379825716238,0.3737729775511759,kdk_omarv01,kdk_omarv01
kdk_pincr01,2015,0.45180968122308685,0.6664238016786536,0.4604381396742763,kdk_pincr01,kdk_pincr01
kdk_relrv01,2015,0.3922935960810856,0.8715609995799396,0.5411192435714347,kdk_relrv01,kdk_relrv01
kdk_soucr01,2015,0.4747270780792204,0.4957933475033269,0.28970806673325067,kdk_soucr01,kdk_soucr01
KWF1,2015,0.1969038479574825,0.917793845704767,0.37179739862688804,kwf1,kwf1
KWF2,2015,0.08127483307880168,0.8221238257285098,0.7354582112516096,kwf2,kwf2
NPS_Gilahina River,2015,0.27625787420774045,0.9157443748433161,0.11158796721487034,gilahina river,nps_gilahina river
NPS_Hardenburg_Bay,2015,-0.009913612710783726,0.9524046079557256,0.36708144689979105,nps_hardenburg_bay,nps_hardenburg_bay
nps_KATM_margc_stream_water,2015,0.31320452150472355,0.8015164865100531,0.30213438160223394,katm_margc_stream_water,nps_katm_margc_stream_water
nps_KATM_upatc_stream_water,2015,0.34311666763762555,0.9445881130206274,0.48278216872805507,katm_upatc_stream_water,nps_katm_upatc_stream_water
nps_LACL_tazir_stream_water,2015,0.16355672466854598,0.9807227537855,0.16266059214057688,lacl_tazir_stream_water,nps_lacl_tazir_stream_water
nps_LACL_tlikr_stream_water,2015,0.23810185461462585,0.5520992320280987,0.250811748350473,lacl_tlikr_stream_water,nps_lacl_tlikr_stream_water
NPS_Newhalen_River,2015,0.3956326422069776,0.5368662638803823,0.678308953198465,nps_newhalen_river,nps_newhalen_river
NPS_Rufus Creek,2015,0.09310874323178167,0.3690135301734554,0.030802621733040308,rufus creek,nps_rufus creek
USFS_25 Mile,2015,0.08233776734990783,0.7896121199407824,0.035885675364470945,usfs_25 mile,usfs_25 mile
USFS_Bench Creek,2015,0.24580516096791183,0.9713020081842593,0.09333778164646835,usfs_bench creek,usfs_bench creek
USFS_Blackhole Creek,2015,0.09957058675076669,0.9021248456377426,0.23370860118335793,usfs_blackhole creek,usfs_blackhole creek
USFS_Cabin Lake Outlet,2015,0.3944746009045308,0.8160827827404702,0.9133643083218862,usfs_cabin lake outlet,usfs_cabin lake outlet
USFS_Center Creek,2015,0.23498409009417742,0.9816574439766432,0.07943064975002119,usfs_center creek,usfs_center creek
USFS_Crescent Creek,2015,0.15790133999676625,0.9619333806176626,0.15791686850170142,usfs_crescent creek,usfs_crescent creek
USFS_Daves Creek,2015,0.18713411755727838,0.9069496325650007,0.2671770514455487,usfs_daves creek,usfs_daves creek
USFS_Eagle Creek,2015,0.18279134210527503,0.9436803965682952,0.11064787782276087,usfs_eagle creek,usfs_eagle creek
USFS_East Fork 18 Mile,2015,0.40566444454251926,0.8051665747688511,0.6863554968288785,usfs_east fork 18 mile,usfs_east fork 18 mile
USFS_Hell's Hole Trib,2015,0.16655133425704227,0.937175653853619,0.19262384748515407,usfs_hell's hole trib,usfs_hell's hole trib
USFS_Hook Point,2015,0.11207279781070434,0.8636804301112986,0.3548393328018099,usfs_hook point,usfs_hook point
USFS_Jackpot River,2015,0.3506916932031391,0.9346355847749843,0.3262806230367626,usfs_jackpot river,usfs_jackpot river
USFS_Juneau Creek,2015,0.29852911020157546,0.9555464431828342,0.16125173869560502,usfs_juneau creek,usfs_juneau creek
USFS_Koppen Creek,2015,0.19409251964266844,0.8169764688733161,0.08070626061650761,usfs_koppen creek,usfs_koppen creek
USFS_Middle Arm Eyak,2015,0.04873025722799362,0.957658514851692,0.11820181364633411,usfs_middle arm eyak,usfs_middle arm eyak
USFS_Olsen Creek,2015,0.13236244644681117,0.9723751234574181,0.059450216438714294,usfs_olsen creek,usfs_olsen creek
USFS_Pigot Bay Spawn Channel,2015,0.08910127285648162,0.9220474371877482,0.04024343847809313,usfs_pigot bay spawn channel,usfs_pigot bay spawn channel
USFS_Power Creek,2015,0.23721125807711918,0.7843175950801965,0.07555563146927055,usfs_power creek,usfs_power creek
USFS_Quartz Creek,2015,0.23668823140130474,0.9736006689452507,0.0818756719177828,usfs_quartz creek,usfs_quartz creek
USFS_Resurrection Creek,2015,0.18740247667204923,0.9540749002501223,0.16073531554616136,usfs_resurrection creek,usfs_resurrection creek
USFS_Rude River SC,2015,0.03487112080114385,0.9693707724098758,0.1296592157176339,usfs_rude river sc,usfs_rude river sc
USFS_Salmon Creek,2015,0.08905344787583175,0.8265205272565421,0.0901579266002685,usfs_salmon creek,usfs_salmon creek
USFS_Sheep River,2015,0.16101652995512616,0.9721842841939847,0.04365349916197401,usfs_sheep river,usfs_sheep river
USFS_Shelter Bay Trib,2015,0.047313567233112974,0.9708660284453208,0.12795969834027437,usfs_shelter bay trib,usfs_shelter bay trib
USFS_Solf Lake Fish Pass,2015,0.16719313963974625,0.9355626015421166,0.5410012968576889,usfs_solf lake fish pass,usfs_solf lake fish pass
USFS_Stump Lake Outlet,2015,0.2790470294497963,0.8854139806073865,0.9154122949982401,usfs_stump lake outlet,usfs_stump lake outlet
usgs_15215900,2015,0.16469874729468348,0.9544427090129444,0.10869226425770809,15215900,usgs_15215900
usgs_15239070,2015,0.16420428659572373,0.9566487851388219,0.15686367857264316,15239070,usgs_15239070
usgs_15258000,2015,-0.0827965135692148,0.8452205813595334,1.6358181182242946,15258000,usgs_15258000
usgs_15261000,2015,0.17292799496965122,0.9618042324491878,0.5243906305565342,15261000,usgs_15261000
usgs_15266300,2015,0.09612691936533391,0.9004011705899618,0.6494144730791639,15266300,usgs_15266300
usgs_15276000,2015,0.31615941699939987,0.9378788048817612,0.1598182886662776,15276000,usgs_15276000
usgs_15283700,2015,0.4018512152144722,0.9017361242041345,0.1806812567550486,15283700,usgs_15283700
usgs_15284000,2015,0.3917504874470443,0.4296954874691129,0.205613537964104,15284000,usgs_15284000
usgs_15290000,2015,0.4367785731550159,0.9185471339933767,0.2391649094378864,15290000,usgs_15290000
usgs_15292700,2015,0.3642514608996131,0.6524726306293896,0.24646012204979062,15292700,usgs_15292700
usgs_15292780,2015,0.23318994048553898,0.9312496994673906,0.2741431757378356,15292780,usgs_15292780
usgs_15292800,2015,0.3195075606337222,0.9559358247080063,0.20976351004203925,15292800,usgs_15292800
usgs_15293200,2015,0.4584095933974339,0.6460084666893094,0.3733750091823188,15293200,usgs_15293200
usgs_15293700,2015,0.38191125921546515,0.8861944959896287,0.4124977543601523,15293700,usgs_15293700
usgs_15294005,2015,0.4816519863148949,0.9085063025198402,0.3741529203366702,15294005,usgs_15294005
usgs_15295700,2015,0.09473438089595643,0.9617267069343054,0.1387375275046177,15295700,usgs_15295700
usgs_15298040,2015,0.2698952579344145,0.926378827574395,0.6257014389066667,15298040,usgs_15298040
usgs_15300100,2015,0.4226771543968374,0.8054749136050303,0.453160322007934,15300100,usgs_15300100
usgs_15300250,2015,0.3689348548791926,0.6045885621231089,0.19259248867929485,15300250,usgs_15300250
usgs_15300300,2015,0.1677579205591323,0.9589669505516594,0.2804871939860254,15300300,usgs_15300300
usgs_15302000,2015,0.15579221374885788,0.9669038836960652,0.7104700505194259,15302000,usgs_15302000
usgs_15302200,2015,0.4244073974924273,0.3942382710574654,0.21493565733073658,15302200,usgs_15302200
usgs_15302250,2015,0.4099036795160553,0.8155962077434844,0.27308024396482633,15302250,usgs_15302250
UW_Aleknagik Bear Creek,2015,0.13226678579015372,0.810431851767043,0.16283321246900326,uw_aleknagik bear creek,uw_aleknagik bear creek
UW_Aleknagik Big Whitefish Creek,2015,0.1128448611018319,0.9591166852986289,0.24289063926620996,uw_aleknagik big whitefish creek,uw_aleknagik big whitefish creek
UW_Aleknagik Eagle Creek,2015,0.4066657192811323,0.708215970145449,1.4235553073107514,uw_aleknagik eagle creek,uw_aleknagik eagle creek
UW_Aleknagik Hansen Creek,2015,0.14712574961531583,0.8335817513741933,0.485527784879019,uw_aleknagik hansen creek,uw_aleknagik hansen creek
UW_Aleknagik Happy Creek,2015,0.14615222904358777,0.8107610615004578,0.15238958250827686,uw_aleknagik happy creek,uw_aleknagik happy creek
UW_Aleknagik Silver Salmon Creek,2015,0.42596784441368685,0.7486258052723298,0.8843307085322015,uw_aleknagik silver salmon creek,uw_aleknagik silver salmon creek
UW_Aleknagik Yako Creek,2015,0.13713519963725895,0.6577450577205334,0.15932384300397165,uw_aleknagik yako creek,uw_aleknagik yako creek
UW_Beverley Moose Creek,2015,0.2288769891907083,0.9132035259390247,0.6100592917267929,uw_beverley moose creek,uw_beverley moose creek
UW_Kulik K-3 Creek,2015,0.09978447085357967,0.903673372020969,0.1274869751379369,uw_kulik k-3 creek,uw_kulik k-3 creek
UW_Little Togiak C Creek,2015,0.042084082193688865,0.9756992918985756,0.025626323042961762,uw_little togiak c creek,uw_little togiak c creek
UW_Nerka Allah Creek,2015,0.11638066120337598,0.9447954808381235,0.12874614225290126,uw_nerka allah creek,uw_nerka allah creek
UW_Nerka Bear Creek,2015,0.34976054736716133,0.8371687667537004,0.6381265811961646,uw_nerka bear creek,uw_nerka bear creek
UW_Nerka Berm Creek,2015,0.15158193132880043,0.7307266460831027,0.22308012745677047,uw_nerka berm creek,uw_nerka berm creek
UW_Nerka Hidden Lake Creek,2015,0.25276695423683426,0.887285227021364,0.31037757856561743,uw_nerka hidden lake creek,uw_nerka hidden lake creek
UW_Nerka Joe Creek,2015,0.08822410902962952,0.9402592901122604,0.11368198207800866,uw_nerka joe creek,uw_nerka joe creek
UW_Nerka Kema Creek,2015,0.29954811642145485,0.7641204054686935,0.4203009756291799,uw_nerka kema creek,uw_nerka kema creek
UW_Nerka Lynx Creek,2015,0.28478990904527124,0.9269537154563672,0.3210960903028737,uw_nerka lynx creek,uw_nerka lynx creek
UW_Nerka Pick Creek,2015,0.17097159657186933,0.8367328096297404,0.36845613652713227,uw_nerka pick creek,uw_nerka pick creek
UW_Nerka Sam Creek,2015,0.19208106304061856,0.7258805736576761,0.1448490668549019,uw_nerka sam creek,uw_nerka sam creek
UW_Nerka Seventh Creek,2015,0.10921634841781502,0.8468026778902518,0.1917890485708366,uw_nerka seventh creek,uw_nerka seventh creek
UW_Nerka Teal Creek,2015,0.4402639658377151,0.682559872722764,0.9602965347287348,uw_nerka teal creek,uw_nerka teal creek
accs_AKBB-011,2016,0.2738645730421476,0.8488338274797836,0.1682080072374422,akbb-011,accs_akbb-011
accs_AKBB-020,2016,0.20945690146920137,0.9178314851746326,0.22538440437620422,akbb-020,accs_akbb-020
accs_AKBB-028,2016,0.2821822585746982,0.9160489934094145,0.2641211458368591,akbb-028,accs_akbb-028
accs_AKBB-029,2016,0.36491002826458985,0.7233318186220027,0.4828007002981425,akbb-029,accs_akbb-029
accs_AKBB-040,2016,0.27814529843084124,0.8736994420948265,0.161711367432818,akbb-040,accs_akbb-040
accs_iltaz02,2016,0.17008583651642473,0.9729268986140149,0.13770853502513106,iltaz02,accs_iltaz02
accs_iltnr19,2016,0.30450787365653054,0.7344559529133695,0.2528942842780552,iltnr19,accs_iltnr19
accs_mubon10,2016,0.2205164496331124,0.7975066579088916,0.08892062578703265,mubon10,accs_mubon10
accs_muekm23,2016,0.3764392113591763,0.8924424295466515,0.331104794408569,muekm23,accs_muekm23
accs_musfk01,2016,0.3682870525930516,0.6701902289108944,0.3038790972472987,musfk01,accs_musfk01
accs_mussm15,2016,0.4595504934036728,0.7291431863131967,0.3956544659609987,mussm15,accs_mussm15
accs_mustu17,2016,0.36213624747264805,0.6279865999680047,0.5023481645004774,mustu17,accs_mustu17
accs_mutsk02,2016,0.43591046213135176,0.6251778934373107,0.4369202628742274,mutsk02,accs_mutsk02
accs_mutsk09,2016,0.3551189039808041,0.8820266103180194,0.2598106376431188,mutsk09,accs_mutsk09
BM1,2016,0.19310599119872862,0.7884862624583071,0.26698961523155607,bm1,bm1
BM10,2016,0.12119834542548868,0.9469942345100176,0.2029587090048532,bm10,bm10
BM11,2016,0.2543761833727761,0.924203091998303,0.18955228855182382,bm11,bm11
BM12,2016,0.18436376168572932,0.9542767167007505,0.19857862658714234,bm12,bm12
BM14,2016,0.21287039448611036,0.9865352529114927,0.039163102413499525,bm14,bm14
BM2,2016,0.18712030576540972,0.728944790486484,0.261165964448697,bm2,bm2
BM7,2016,-0.036479864053191036,0.7885101993246018,0.48100900423579185,bm7,bm7
BM8,2016,-0.042218468627307604,0.8028497544965864,0.4141410936100429,bm8,bm8
BM9,2016,0.17977892477976765,0.9460553508666516,0.1305756111537852,bm9,bm9
CIK_14,2016,0.40955887369360733,0.8816774159238198,0.31914548608526316,cik_14,cik_14
CIK_28,2016,0.23122806828601128,0.9231292089831146,0.4866564178459221,cik_28,cik_28
CIK_3,2016,0.09175669083461135,0.8936258168126452,0.13231197407788342,cik_3,cik_3
CIK_30,2016,0.2812397400645461,0.9034790122647355,0.34495419145361633,cik_30,cik_30
CIK_35,2016,0.28075396998499635,0.7158685169114577,0.15152324776751594,cik_35,cik_35
CIK_38,2016,0.29194968605245575,0.8272825053116908,0.5813585733470558,cik_38,cik_38
CIK_4,2016,0.23525948287888676,0.8968459700912209,0.3405311262525943,cik_4,cik_4
CIK_6,2016,0.3560099413953054,0.8813213160032641,0.32402381752476694,cik_6,cik_6
CIK_8,2016,0.3724906725928194,0.8752609915342128,0.3680616051793583,cik_8,cik_8
cik_Napotoli Creek,2016,0.21210806465063647,0.696222049133111,0.35919220688236203,cik_napotoli creek,cik_napotoli creek
cik_Silver Salmon Creek,2016,0.356177687632089,0.6985237779748423,0.833026371678776,cik_silver salmon creek,cik_silver salmon creek
cik_Sivanguq Creek,2016,0.2352746472072771,0.8479181804816235,0.5091792804535528,cik_sivanguq creek,cik_sivanguq creek
cik_Yellow Creek,2016,0.13734731047394466,0.8556418972664521,0.43316446307588974,cik_yellow creek,cik_yellow creek
fws_580223156504200,2016,0.0526395026908113,0.9485731555279412,0.43693549367445067,580223156504200,fws_580223156504200
fws_kdk_aforv01,2016,0.27884178414180383,0.9351840356965996,0.19703681115850027,fws_kdk_aforv01,fws_kdk_aforv01
fws_kdk_busrv01,2016,0.2714864071165368,0.9507101139057075,0.2002751040634897,fws_kdk_busrv01,fws_kdk_busrv01
fws_KULR,2016,0.16615711620773255,0.8485067742063133,0.45123512609948774,kulr,fws_kulr
fws_Long Lake Creek,2016,0.1075834068859931,0.9804293023781139,0.16263619866167117,fws_long lake creek,fws_long lake creek
fws_NCLO,2016,0.18003574579305248,0.942565186207293,0.327591305239459,nclo,fws_nclo
fws_Newhalen River,2016,0.16352556038344346,0.9739920932013663,0.3371207176624814,newhalen river,fws_newhalen river
fws_PULO,2016,0.3529838773562505,0.861716961029944,0.39630388235927316,pulo,fws_pulo
fws_SLLR,2016,0.36698220122199554,0.746932792429838,0.4146686582181324,sllr,fws_sllr
fws_Tanada Creek,2016,0.2356816240475036,0.9609336602439764,0.7221684473437296,fws_tanada creek,fws_tanada creek
fws_TOLO,2016,0.4771650741259148,0.8222944462302955,2.0035750994560204,tolo,fws_tolo
fws_TOLR,2016,0.25516484073622336,0.891571566443707,0.6581716335705047,tolr,fws_tolr
fws_WELR2,2016,0.2577646471470635,0.8443437423048498,0.46099540909010983,welr2,fws_welr2
kdk_akacr01,2016,0.17824183604223498,0.836934533571639,0.30364175868545745,kdk_akacr01,kdk_akacr01
kdk_ayarv01,2016,0.19292596291411312,0.7913810874505937,0.567649471625803,kdk_ayarv01,kdk_ayarv01
kdk_ayarv03,2016,0.19035914149744992,0.8429613478443059,0.45143557481543495,kdk_ayarv03,kdk_ayarv03
kdk_bigcr01,2016,0.21251424386437456,0.9071457704278486,0.14210210032280027,kdk_bigcr01,kdk_bigcr01
kdk_busrv01,2016,0.1362573190761055,0.9774549437001017,0.16323907012006786,kdk_busrv01,kdk_busrv01
kdk_cancr01,2016,0.2121195719845257,0.9564512936884214,0.19403155460526245,kdk_cancr01,kdk_cancr01
kdk_cascr01,2016,0.167587214410595,0.9300382970135266,0.1577718818024338,kdk_cascr01,kdk_cascr01
kdk_concr01,2016,0.3068695651152187,0.5917956818643914,0.5031381716624311,kdk_concr01,kdk_concr01
kdk_doscr01,2016,0.2727191253376757,0.8856718487448103,0.5508592588529326,kdk_doscr01,kdk_doscr01
kdk_eftrv01,2016,0.08030295068540566,0.9507307382711908,0.05600210550492942,kdk_eftrv01,kdk_eftrv01
kdk_karrv01,2016,0.38948246010862564,0.7570237404150552,0.40479066592008056,kdk_karrv01,kdk_karrv01
kdk_karrv02,2016,0.22808163683842575,0.9011644052258018,0.41678764736670876,kdk_karrv02,kdk_karrv02
kdk_meacr01,2016,0.1800320659075647,0.9212718404174117,0.16098313446268503,kdk_meacr01,kdk_meacr01
kdk_olgcr01a,2016,0.0951537365341193,0.7994388378789667,0.409667553183522,kdk_olgcr01a,kdk_olgcr01a
kdk_omarv01,2016,0.22157133516443828,0.9039856218506661,0.31256738854859234,kdk_omarv01,kdk_omarv01
kdk_pincr01,2016,0.30455840626738906,0.7524025369998708,0.484302892760783,kdk_pincr01,kdk_pincr01
kdk_relrv01,2016,0.20184375654833075,0.8065946173306785,0.5049503494544845,kdk_relrv01,kdk_relrv01
KWF1,2016,0.18536547162622563,0.7892680425384639,0.27062254402193986,kwf1,kwf1
KWF2,2016,-0.03365060397744091,0.7909211222896867,0.48220343206477534,kwf2,kwf2
KWF3,2016,0.13457910099126957,0.9639234712542557,0.0912547295105126,kwf3,kwf3
lsarc,2016,0.28829420520059984,0.9484151047047908,0.19833248181208812,lsarc,lsarc
lscoh,2016,0.21044440099753536,0.9174386643701987,0.25861326595053225,lscoh,lscoh
lslak,2016,0.255599040027381,0.8679377749839824,0.5838720547210197,lslak,lslak
lslak7,2016,0.3773527942442819,0.879901714095187,0.4131954085109899,lslak7,lslak7
lslil10,2016,0.19596293825334787,0.8621542852816778,0.27705588272806586,lslil10,lslil10
lspap,2016,0.1214036150069675,0.8071617822694709,0.38457627976999686,lspap,lspap
lsr103,2016,0.3279257506435702,0.9365769209655783,0.1606024622343948,lsr103,lsr103
lsr112.2,2016,0.2868392462497111,0.9131633033090287,0.1754580577390691,lsr112.2,lsr112.2
lsr112.4,2016,0.27722433585960515,0.8647207487586505,0.1468938188532837,lsr112.4,lsr112.4
lsr28,2016,0.16973463562677782,0.9029940489901882,0.5159190671674407,lsr28,lsr28
lsr33.1,2016,0.15716301345528094,0.8953519142769638,0.5277013565564085,lsr33.1,lsr33.1
lsr33.8,2016,0.15779550076220927,0.8946195475136685,0.5212705215268992,lsr33.8,lsr33.8
lsr48.1,2016,0.14816777294793082,0.8788073016555893,0.5211491139184931,lsr48.1,lsr48.1
lsr48.3,2016,0.05289594364020911,0.9106354350413344,0.37708371687171666,lsr48.3,lsr48.3
lsr63.1,2016,0.17135881623164573,0.8654488016675879,0.44373231573025174,lsr63.1,lsr63.1
lsr63.4,2016,0.11909749363169986,0.8790110503535465,0.4109809339885,lsr63.4,lsr63.4
lsr73,2016,0.21801854870798826,0.8613161280158947,0.33737136088365494,lsr73,lsr73
lsr73.1,2016,0.22280079579591588,0.8600900497393275,0.3376576274833724,lsr73.1,lsr73.1
lsr87,2016,0.31592777825876744,0.9112217524330696,0.14027390533946593,lsr87,lsr87
lstrb33,2016,0.21609377223078774,0.8232684489428428,0.46127533852644265,lstrb33,lstrb33
NPS_Gilahina River,2016,0.2938298548482519,0.9468519047522176,0.11380577588028756,gilahina river,nps_gilahina river
NPS_Hardenburg_Bay,2016,0.029840486432103464,0.969206895025948,0.28482792491330045,nps_hardenburg_bay,nps_hardenburg_bay
nps_KATM_upatc_stream_water,2016,0.2999374589384447,0.8438298254649261,0.3113201626935796,katm_upatc_stream_water,nps_katm_upatc_stream_water
nps_LACL_kijilo,2016,0.21650522430512542,0.965591795128263,0.371093890494707,lacl_kijilo,nps_lacl_kijilo
nps_LACL_tlikr_stream_water,2016,0.23773562753901642,0.701849696030564,0.21682861265258407,lacl_tlikr_stream_water,nps_lacl_tlikr_stream_water
NPS_Newhalen_River,2016,0.1649496593454971,0.9744654101415198,0.3324359278946421,nps_newhalen_river,nps_newhalen_river
NPS_Rufus Creek,2016,0.09229259763343933,0.19298977845531784,0.036862674653458716,rufus creek,nps_rufus creek
nv_Eyak_Hartney Creek,2016,0.09458107758232198,0.9927952900539725,0.06627840344655717,nv_eyak_hartney creek,nv_eyak_hartney creek
PWSCC_Erb,2016,0.15149045522889681,0.9794106727676815,0.11739307455687008,pwscc_erb,pwscc_erb
PWSCC_Gilmour,2016,0.19254227568954319,0.9512556797351622,0.14274715436973748,pwscc_gilmour,pwscc_gilmour
PWSCC_Stockdale,2016,0.08837432189037941,0.9768712849649368,0.07345598796985546,pwscc_stockdale,pwscc_stockdale
USFS_24.9 Mile Creek,2016,0.25475996128423556,0.9308394174865002,0.3426827238478276,usfs_24.9 mile creek,usfs_24.9 mile creek
USFS_25 Mile,2016,0.05968953489320661,0.8449834708440239,0.15612119335454352,usfs_25 mile,usfs_25 mile
USFS_Bench Creek,2016,0.15544957002144905,0.9876828695675602,0.03826750969602346,usfs_bench creek,usfs_bench creek
USFS_Blackhole Creek,2016,0.1436374962059086,0.8670915677967019,0.2312571448916087,usfs_blackhole creek,usfs_blackhole creek
USFS_Cabin Lake Outlet,2016,0.4407581221823219,0.8970880035789739,0.6871243329513327,usfs_cabin lake outlet,usfs_cabin lake outlet
USFS_Center Creek,2016,0.15784757614500441,0.9919442309660861,0.03907341617590228,usfs_center creek,usfs_center creek
USFS_Chickaloon Headwaters,2016,0.035589126927852544,0.9679844885174499,0.14388432909209772,usfs_chickaloon headwaters,usfs_chickaloon headwaters
USFS_Crescent Creek,2016,0.040477823225474996,0.9366389363553073,0.13616613147260193,usfs_crescent creek,usfs_crescent creek
USFS_Daves Creek,2016,0.15642875059124506,0.6340191301529705,0.3796366069984721,usfs_daves creek,usfs_daves creek
USFS_Eagle Creek,2016,0.2793390441262802,0.9387990810707,0.08619007712170595,usfs_eagle creek,usfs_eagle creek
USFS_East Fork 18 Mile,2016,0.39616960660152245,0.8754982936541161,0.5738654411682567,usfs_east fork 18 mile,usfs_east fork 18 mile
USFS_Hell's Hole Trib,2016,0.2141348227083988,0.8717277457216315,0.18508552608226167,usfs_hell's hole trib,usfs_hell's hole trib
USFS_Hook Point,2016,0.21932585062462484,0.8615370191810713,0.32329506735057184,usfs_hook point,usfs_hook point
USFS_Ibeck Creek-Low,2016,0.6773715558111163,0.5596297261537417,0.4109464983709359,usfs_ibeck creek-low,usfs_ibeck creek-low
USFS_Jackpot River,2016,0.33223333564399093,0.9350672309937169,0.23983712047765937,usfs_jackpot river,usfs_jackpot river
USFS_Juneau Creek,2016,0.25108265021451526,0.9786982480913018,0.10288232077790861,usfs_juneau creek,usfs_juneau creek
USFS_Koppen Creek,2016,0.23084834500319207,0.6664389487984792,0.15939558212195437,usfs_koppen creek,usfs_koppen creek
USFS_Little Martin River,2016,0.5614747208259153,0.8160849132401419,0.8182177072771003,usfs_little martin river,usfs_little martin river
USFS_Martin Lake- Inlet,2016,0.3086058690522832,0.7943439006839543,0.42909040453538283,usfs_martin lake- inlet,usfs_martin lake- inlet
USFS_Middle Arm Eyak,2016,0.08525320254220065,0.9724294999993026,0.0856145750522255,usfs_middle arm eyak,usfs_middle arm eyak
USFS_Olsen Creek,2016,0.13812986955300494,0.9744554328117025,0.061794162207562744,usfs_olsen creek,usfs_olsen creek
USFS_Pigot Bay Spawn Channel,2016,0.08531348290855528,0.9902098490213928,0.013058316011892583,usfs_pigot bay spawn channel,usfs_pigot bay spawn channel
USFS_Power Creek,2016,0.1909533597331718,0.6750786508544542,0.08538773741379262,usfs_power creek,usfs_power creek
USFS_Quartz Creek,2016,0.21029715291800444,0.985181547720482,0.0512353927405202,usfs_quartz creek,usfs_quartz creek
USFS_Resurrection Creek,2016,0.1978499667931245,0.9671457106036858,0.09488800195679854,usfs_resurrection creek,usfs_resurrection creek
USFS_Salmon Creek,2016,0.10147484525264189,0.8199119953406486,0.1772006029289257,usfs_salmon creek,usfs_salmon creek
USFS_Sheep River,2016,0.16484837342617492,0.9735223477099382,0.04366367241891127,usfs_sheep river,usfs_sheep river
USFS_Shelter Bay Trib,2016,0.1815546925859184,0.9596041660680449,0.16203985933791232,usfs_shelter bay trib,usfs_shelter bay trib
USFS_Solf Lake Fish Pass,2016,0.10723506472084632,0.959364583022299,0.21262364877946158,usfs_solf lake fish pass,usfs_solf lake fish pass
USFS_Stump Lake Outlet,2016,0.199627858362603,0.8748735571489095,0.8183314809891233,usfs_stump lake outlet,usfs_stump lake outlet
usgs_15200280,2016,0.25768677604085977,0.9149000037240009,0.37445495088886716,15200280,usgs_15200280
usgs_15215900,2016,0.21677927325660495,0.9647897185763448,0.15496536029049698,15215900,usgs_15215900
usgs_15236900,2016,0.05952067559199315,0.7614719996773348,0.019667377339561455,15236900,usgs_15236900
usgs_15239070,2016,0.24277183314344364,0.9832898075337073,0.12280210336106841,15239070,usgs_15239070
usgs_15258000,2016,-0.20156796855422676,0.9094520394965331,0.7946911513946201,15258000,usgs_15258000
usgs_15260001,2016,-0.2808014274614038,0.7917199078277684,1.5613491254639638,15260001,usgs_15260001
usgs_15261000,2016,0.07264814261252595,0.9655317774702395,0.40342674854267985,15261000,usgs_15261000
usgs_15266300,2016,0.11354925274122862,0.9046055690497354,0.4389995935915821,15266300,usgs_15266300
usgs_15276000,2016,0.2877292797149796,0.9670648750137505,0.09873380457682271,15276000,usgs_15276000
usgs_15283700,2016,0.2985876252618946,0.9381282154359885,0.1520786367822932,15283700,usgs_15283700
usgs_15284000,2016,0.314510275193325,0.8150904481463649,0.2012085406045555,15284000,usgs_15284000
usgs_15290000,2016,0.3323248910426374,0.9315096190882057,0.17435202120860074,15290000,usgs_15290000
usgs_15291700,2016,0.18640089013030714,0.8561474948922492,0.42180868585799636,15291700,usgs_15291700
usgs_15292400,2016,0.20589214938366665,0.8721486264699936,0.11296491142380584,15292400,usgs_15292400
usgs_15292700,2016,0.1510371583848309,0.731436711181649,0.2449935513355452,15292700,usgs_15292700
usgs_15292800,2016,0.320182927376898,0.9550219484720148,0.13016383097269926,15292800,usgs_15292800
usgs_15293200,2016,0.2903292096450893,0.7077381965805132,0.38576704915429266,15293200,usgs_15293200
usgs_15293700,2016,0.2645202072722831,0.9026006379034934,0.337197198019665,15293700,usgs_15293700
usgs_15294005,2016,0.31680671856596593,0.9518942858780839,0.2188948335670024,15294005,usgs_15294005
usgs_15295700,2016,0.008181853617159285,0.976020937237377,0.26856821062012637,15295700,usgs_15295700
