cat_ID_con,HUC12,sp_ls,dist_coast_km,Region,wtd_area_sqKM,str_slope,cat_elev_MEAN,cat_slope_MEAN,wtd_north_per,wtd_slope_MEAN,wtd_glacier_per,wtd_lake_per,wtd_wet_per,name,wtd_lcld_jd,Year,summer_precip,intercept,snow_tc,preds_airDL,snow_year,Chinook,Sockeye,Chum,Pink,Coho,Spawning,Rearing
Cook_Inlet_75005300006785,190206010303,"S_r, S_s, K_p, CO_p",48.0498544081862,Cook_Inlet,85.96847510263875,0.0028154,266.5446009389671,5.326008246153743,25.4668217,13.759547011872794,0.085533247864816,0.303932636299056,1.4458311,AwcHuc12_wtd_lcld_mn_2017,501.91254402985925,2017,155.63,-5.97219626639418,470.96967320133547,0.23529324460881515,min,1,1,0,0,1,1,1
Cook_Inlet_75005300007002,190206010304,"S_r, CO_p, K_r, CO_r",37.26766318723823,Cook_Inlet,365.15632584901135,0.0066751200000000005,79.63358395989977,2.101458412238689,22.1676464,15.499387723594792,3.662722015464253,1.140798134630599,2.0540335,AwcHuc12_wtd_lcld_mn_2009,504.809650551182,2009,393.65,-1.8017700272917943,474.8797621763753,0.23984787691489085,min,1,1,0,0,1,0,1
Cook_Inlet_75005300003369,190206010401,"S_r, CO_r, K_r, K_p, P_p, S_p, CO_p",34.707415290247404,Cook_Inlet,1703.688926604066,9.999999999999999e-6,76.20133333333337,0.69496148239728,23.5262775,14.921035562866601,36.955457916141384,3.439220513403021,2.3899186,AwcHuc12_wtd_lcld_mn_2009,532.1100755722064,2009,398.06,-1.8017700272917943,503.22977433681547,0.3344093385699457,min,1,1,0,1,1,0,1
Cook_Inlet_75005300026448,190206010402,"S_r, S_s, CO_p",34.608263586715054,Cook_Inlet,32.60042497896348,0.01319618,114.82930693069292,3.052954200333629,11.5368567,5.349566057025064,0,1.089446884303503,10.6629734,AwcHuc12_wtd_lcld_mn_2017,482.51767181536763,2017,173.09,-5.97219626639418,466.837141913911,0.4299494144131017,min,0,1,0,0,1,1,1
Cook_Inlet_75005300010957,190206010403,"S_s, K_s, CO_p, K_r",32.962727601081,Cook_Inlet,110.73300007384132,0.002584,89.40494747543192,5.238922090182622,16.4990997,5.432336151737198,0,1.58479973971867,11.4233074,AwcHuc12_wtd_lcld_mn_2016,480.7637783329503,2016,262.62,-11.916184305714133,458.9890501347612,0.38120705820408807,min,1,1,0,0,1,1,1
Cook_Inlet_75005300026560,190206010404,"S_p, P_p, K_p, K_r, S_r, CO_p, CO_r",22.40763242888711,Cook_Inlet,1974.5779767097824,9.999999999999999e-6,103.66674822608265,7.602095228098495,22.8209877,13.510463697621743,31.885600453329875,3.38114737962184,3.9228699,AwcHuc12_wtd_lcld_mn_2009,526.8263320487825,2009,326.15,-1.8017700272917943,500.50592111814746,0.29063295628010655,min,1,1,0,1,1,0,1
Cook_Inlet_75005300030509,190206010405,"S_p, CO_r, K_r",21.67350833184641,Cook_Inlet,42.70845001483674,0.00559588,108.13404555533153,5.574198781016064,27.4500847,6.925622610592425,0,1.4494946779387,4.4150701,AwcHuc12_wtd_lcld_mn_2007,488.5148995149017,2007,180.54,-2.15176405106282,473.7945917319845,0.32632159427913954,min,1,1,0,0,1,0,1
Cook_Inlet_75005300030510,190206010406,"S_p, P_s, K_r, K_s, CO_p",22.52134129919261,Cook_Inlet,141.55505003206994,0.00283473,105.89930394431536,7.625936529376434,31.882185,6.503421795769248,0,1.125746858577143,7.708849,AwcHuc12_wtd_lcld_mn_2015,492.92719247680003,2015,153.54,-13.989906438165256,467.1349477013125,0.39231511500208105,min,1,1,0,1,1,1,1
Cook_Inlet_75005300007548,190206010407,"S_p, P_p, K_p, K_r, S_r, CO_p, CO_r",9.113051341866605,Cook_Inlet,2190.8092520837877,0.00249921,58.1926512548771,6.622272280867146,23.2180061,12.839823311306894,28.73851494347475,3.193292238480931,4.116889,AwcHuc12_wtd_lcld_mn_2017,522.8835718746008,2017,248.15,-5.97219626639418,493.60980550090324,0.29341393928203574,min,1,1,0,1,1,0,1
Cook_Inlet_75005300011447,190206010408,"P_p, CO_s, K_r, K_s, CO_r",9.00269598679945,Cook_Inlet,50.59677489724063,0.00836626,67.2900989413972,4.342367851435329,17.6861115,6.441283416582067,0,2.865643246205305,9.2658291,AwcHuc12_wtd_lcld_mn_2016,475.49516127437954,2016,296.89,-11.916184305714133,451.8894066783699,0.30155017886813096,min,1,0,0,1,1,1,1
Cook_Inlet_75005300026836,190206010409,"S_r, P_s, K_r, CO_r",4.946246582421611,Cook_Inlet,44.73727514017304,9.999999999999999e-6,8.016326530612238,5.379787595205548,8.082675,3.659666341129009,0,0.805435948293214,24.9999447,AwcHuc12_wtd_lcld_mn_2003,457.4867777258712,2003,459.6,-8.513033094680964,442.33222241163907,0.292570611959848,min,1,1,0,1,1,1,1
Cook_Inlet_75005300003743,190206010410,"S_p, P_p, K_p, K_r, S_r, CO_p, CO_r",0.58283029695149,Cook_Inlet,2361.18470183545,9.999999999999999e-6,2.949063231850116,1.095258734582963,22.5509205,12.23722447926703,26.66483667303565,3.060326896158366,5.1073527,AwcHuc12_wtd_lcld_mn_2017,519.0435274342053,2017,246.16,-5.97219626639418,490.8633507923066,0.2602315918541417,min,1,1,0,1,1,0,1
Cook_Inlet_75005300000003,190206010602,DV_r,76.19553027692004,Cook_Inlet,139.7038252430635,0.03045919,596.4172231496932,19.47460865902674,17.6412773,26.28576048668768,8.967988154387948,0.023651438964564,0.0547588,AwcHuc12_wtd_lcld_mn_2009,506.0509178002549,2009,579.88,-1.8017700272917943,456.54603878508766,0.10286147489242504,min,0,0,0,0,0,0,1
Cook_Inlet_75005300015680,190206010603,"S_s, DV_r, DV_s",73.7413860544328,Cook_Inlet,376.97300015593163,9.999999999999999e-6,731.3682323099802,19.745567330963347,16.7270145,24.676726423560737,7.093811730679249,0.014478210909468,0.03605,AwcHuc12_wtd_lcld_mn_2009,500.5013284351416,2009,596.78,-1.8017700272917943,453.91650673836244,0.16971522958811863,min,0,1,0,0,0,1,1
Cook_Inlet_75005300023489,190206010707,DV_r,69.41264347638362,Cook_Inlet,745.9543246878783,9.999999999999999e-6,373.5153782211141,1.327068778292632,23.202179,26.70274725675021,27.369242753944256,0.051006593867067,0.071063200000000007,AwcHuc12_wtd_lcld_mn_2009,524.0106134252197,2009,608.05,-1.8017700272917943,473.74899140659744,0.09931972055101293,min,0,0,0,0,0,0,1
Cook_Inlet_75005300027433,190206010805,"S_r, DV_r, S_s",65.96699692876301,Cook_Inlet,639.4199998787292,9.999999999999999e-6,372.4481236203092,11.652416217037505,16.7351341,24.627361338078025,6.006933125074877,0.053232853059768,0.1772101,AwcHuc12_wtd_lcld_mn_2009,498.8414422179678,2009,649.7,-1.8017700272917943,452.34620773530673,0.14684999116116687,min,0,1,0,0,0,1,1
Cook_Inlet_75005300012067,190206010901,DV_r,70.00983685799925,Cook_Inlet,96.68960121010471,0.01628553,870.504347826086,11.209743793630432,20.6558113,21.90032270807594,2.405066294825465,0.307266716644107,0.0055849,AwcHuc12_wtd_lcld_mn_2009,495.75419668112687,2009,656.2,-1.8017700272917943,454.2079619067686,0.18278995905128834,min,0,0,0,0,0,0,1
Cook_Inlet_75005300016380,190206010904,"S_s, DV_r",54.19435877201262,Cook_Inlet,308.90557649564096,0.0148916,414.41852949097756,17.234751004952514,20.3562241,26.291748012367886,21.083557374003732,0.475608408844355,0.0372929,AwcHuc12_wtd_lcld_mn_2009,512.5778280459449,2009,635.4,-1.8017700272917943,463.06208293503596,0.10960138051415332,min,0,1,0,0,0,1,1
Cook_Inlet_75005300000447,190206011001,"S_s, DV_r, DV_s",68.08937436843452,Cook_Inlet,1204.4166498933116,9.999999999999999e-6,959.67727476468,28.485411526037023,21.316555,25.514241916794944,19.711422307909803,1.149605509737344,0.1034935,AwcHuc12_wtd_lcld_mn_2009,515.0823236489998,2009,627.19,-1.8017700272917943,466.97758804776964,0.2753123115931279,min,0,1,0,0,0,1,1
Cook_Inlet_75005300019947,190206011005,"DV_s, DV_r, S_s",57.56749962490235,Cook_Inlet,2125.0898498196657,9.999999999999999e-6,346,8.818786772e-6,20.9020405,24.048920593080855,19.351467960354885,2.508428381437858,0.1121884,AwcHuc12_wtd_lcld_mn_2009,513.6490564506718,2009,689.36,-1.8017700272917943,468.20356986918335,0.345728544538152,min,0,1,0,0,0,1,1
Cook_Inlet_75005300004937,190206011008,"S_r, S_p, DV_p",47.477357110661686,Cook_Inlet,2806.974226541656,0.0086603200000000009,378.8347305389227,20.842331269721708,20.6209946,24.123671811464853,21.91735518739726,3.338042285288893,0.0905248,AwcHuc12_wtd_lcld_mn_2009,515.5363433359356,2009,628.6,-1.8017700272917943,469.9551990655873,0.20351792937705893,min,0,1,0,0,0,0,1
Cook_Inlet_75005300002502,190206011009,"S_p, K_p, S_r, CO_p, CO_r, P_p, K_r, CH_p, P_p",24.12848981345351,Cook_Inlet,3023.3450510383727,0.00550151,56.76668446342776,2.327073975451607,20.6655903,23.7640035782146,22.07016339161801,3.107323894849874,0.2179745,AwcHuc12_wtd_lcld_mn_2009,515.3891510409424,2009,552.68,-1.8017700272917943,470.46072872394603,0.23019128514514806,min,1,1,1,1,1,0,1
Cook_Inlet_75005300028429,190206011103,"S_s, CH_s, DV_s, DV_r, CO_s, P_s, K_r, K_s, CO_r",31.559202194906725,Cook_Inlet,127.93430000123081,0.00211424,284.4791096859358,19.976064113570924,24.054142,28.616521967831268,28.830846686599017,0.008236662646901,0.0288424,AwcHuc12_wtd_lcld_mn_2009,526.1803523302033,2009,646.6899999999999,-1.8017700272917943,472.44563301743295,0.05738419547732833,min,1,1,1,1,1,1,1
Cook_Inlet_75005300026951,190206011104,"S_p, P_p, K_p, CH_p, DV_p, DV_r, CO_r, CO_s, S_r, CO_p",18.950959368701003,Cook_Inlet,754.3542997021193,0.00118441,20.590796489902193,1.674742133392846,23.0891056,18.538160125731096,47.56506650647821,2.203102981077957,1.0998594,AwcHuc12_wtd_lcld_mn_2009,539.1265544592986,2009,564.23,-1.8017700272917943,503.6819353555914,0.2753002638636878,min,1,1,1,1,1,1,1
Cook_Inlet_75005300017436,190206011201,K_r,32.421991004156226,Cook_Inlet,100.33402507651903,0.02172035,184.0467980295566,14.643388427465142,11.1762371,20.30928498469392,34.39505592303847,0.272506642736363,0.4996208,AwcHuc12_wtd_lcld_mn_2009,521.5171089966574,2009,531.86,-1.8017700272917943,482.8582719812779,0.19688169173485953,min,1,0,0,0,0,0,1
Cook_Inlet_75005300002504,190206011202,"K_r, CH_p, S_r, CO_p, DV_r, P_p, DV_s",26.752063993361784,Cook_Inlet,184.20987510155297,0.00856797,85.1463499152934,1.936119570426392,8.9941683,16.38879184601507,18.803394469505864,0.178525123684875,1.4182519,AwcHuc12_wtd_lcld_mn_2014,502.4697593728506,2014,234.09,-7.324500500029187,465.4030597073836,0.2315892928820859,min,1,1,1,1,1,1,1
Cook_Inlet_75005300009788,190206011203,"S_s, CO_r, P_s, CO_s, DV_r, K_p, DV_s",17.292418631013167,Cook_Inlet,846.4432996230345,8.801600000000001e-4,18.977401129943512,2.506292606035198,22.1606236,17.653302739093903,42.617539030795214,2.024125692087364,2.8702731,AwcHuc12_wtd_lcld_mn_2009,534.1451951120521,2009,561,-1.8017700272917943,500.30640546018276,0.3265415695187676,min,1,1,0,1,1,1,1
Cook_Inlet_75005300022240,190206011204,"P_p, K_p, K_r, K_s, CO_r",17.116974745448626,Cook_Inlet,75.31667471865461,9.419999999999999e-4,27.413686382393422,1.751658393640996,5.8549552,9.483448941009195,0,0.300087373761203,3.1377876,AwcHuc12_wtd_lcld_mn_2014,464.14099530786086,2014,226.77,-7.324500500029187,439.60603598762657,0.294760559923105,min,1,0,0,1,1,1,1
Cook_Inlet_75005300022619,190206011205,"P_p, DV_r, K_p, K_r, CO_r",0.078578378352389,Cook_Inlet,184.19447491461756,0.00397304,1.101382488479264,1.978772465318873,6.2079668,6.349021819195201,0,0.347225054629137,19.2129326,AwcHuc12_wtd_lcld_mn_2014,442.96826771277466,2014,222.33,-7.324500500029187,424.1216322545101,0.2294555694647104,min,1,0,0,1,1,0,1
Cook_Inlet_75005300010442,190206011206,"S_p, P_p, K_p, CH_p, DV_p, DV_r, CO_r, S_r, CO_p",0.202693967957961,Cook_Inlet,4319.919575289936,0.00199618,1.770925110132158,1.005890270266669,20.0694942,20.944250187326453,24.59833307528123,2.649300578225223,3.5164802,AwcHuc12_wtd_lcld_mn_2009,517.3174756635225,2009,536.46,-1.8017700272917943,477.5063107830227,0.2505879818826674,min,1,1,1,1,1,0,1
Cook_Inlet_75005300004529,190206011305,"S_r, K_r, CO_r",30.082355023153347,Cook_Inlet,537.8873750996762,0.0032958,162.03879963625278,18.07768105916344,19.8514137,20.13649476247379,56.62999446902952,0.482645495535656,0.0122145,AwcHuc12_wtd_lcld_mn_2009,540.8287379677893,2009,688.8,-1.8017700272917943,502.48347874700244,0.34674555572858756,min,1,1,0,0,1,0,1
Cook_Inlet_75005300005137,190206011306,S_s,21.98165401101353,Cook_Inlet,74.21360004386268,0.00761534,40.75999999999997,9.211250162270622,25.5759296,23.767041604873146,37.21057621141412,0.198307732249923,0.1770539,AwcHuc12_wtd_lcld_mn_2009,532.4435442035125,2009,649.9,-1.8017700272917943,487.50960850915453,0.17680085786445784,min,0,1,0,0,0,1,0
Cook_Inlet_75005300016871,190206011307,"S_s, CO_s, K_r, S_r, CO_r",21.095707770528104,Cook_Inlet,767.5985252761524,0.00233065,89.68660436137084,14.816247064161827,22.0311604,20.759057612345277,49.21491054579894,0.422081160134242,0.117145,AwcHuc12_wtd_lcld_mn_2009,535.2830423519101,2009,664.48,-1.8017700272917943,495.80796291936787,0.19366667985541838,min,1,1,0,0,1,1,1
Cook_Inlet_75005300021072,190206011501,"DV_p, S_p, CO_p",14.04396146546562,Cook_Inlet,110.14679994595956,3.5101e-4,14.815179198875622,2.701306499270357,28.7846394,21.69325009827059,15.793567567955982,0.487407330469079,3.9577506,AwcHuc12_wtd_lcld_mn_2009,519.4549483911751,2009,597.71,-1.8017700272917943,478.2845067112929,0.19137373761481163,min,0,1,0,0,1,0,0
Cook_Inlet_75005300025122,190206011502,"S_p, P_p, DV_p, K_p, CO_p",6.616064883408991,Cook_Inlet,993.5358247909674,9.999999999999999e-6,6.823529411764704,1.33258362025853,23.214695,16.473859705762717,37.68126921302226,2.326867406835998,8.0446119,AwcHuc12_wtd_lcld_mn_2009,530.4975648390215,2009,557.79,-1.8017700272917943,498.79921543016826,0.378352849384012,min,1,1,0,1,1,0,0
Cook_Inlet_75005300005769,190206011503,"S_p, P_p, DV_p, K_p, CO_p",6.71143620586486,Cook_Inlet,1099.9000999237217,9.999999999999999e-6,5.295612009237871,1.565276042796201,21.815691,15.203625041212897,34.03735565559715,2.133739509997939,12.0766106,AwcHuc12_wtd_lcld_mn_2009,526.2194184920485,2009,543.97,-1.8017700272917943,496.82627697983895,0.39866624882000257,min,1,1,0,1,1,0,0
Cook_Inlet_75005300002575,190206011504,"CO_p, P_p, DV_p, S_p, K_p",0.070799430606151,Cook_Inlet,2028.6696252918325,5.6066e-4,3.259615384615385,1.910193916723058,21.0978832,16.55417616225609,37.09063006732733,1.527610851631436,10.2552443,AwcHuc12_wtd_lcld_mn_2009,526.42194116752,2009,481.42,-1.8017700272917943,494.5778343369036,0.3107393824280738,min,1,1,0,1,1,0,0
Cook_Inlet_75005300029149,190206011505,"S_p, CO_p",0.068495886995107,Cook_Inlet,893.6850752289789,0.00835026,2.414847161572052,2.770129656388908,20.3223228,18.71550941359988,42.304548617537804,0.498170170894278,7.2822161,AwcHuc12_wtd_lcld_mn_2009,528.0250500816735,2009,491.6,-1.8017700272917943,492.25857944118417,0.20516035222833634,min,0,1,0,0,1,0,0
Cook_Inlet_75005300024421,190206011506,"CO_p, DV_p, S_p",16.42716013116547,Cook_Inlet,52.32262506804716,9.999999999999999e-6,11.396070470528452,1.530319210684199,20.1080608,14.839439852236161,0,20.210839802286333,6.1325083,AwcHuc12_wtd_lcld_mn_2015,458.67008218552655,2015,142.93,-13.989906438165256,417.7497235373615,0.2959072506009073,min,0,1,0,0,1,0,0
Cook_Inlet_75005300013111,190206011507,"S_p, P_p, DV_p, K_p, CO_p",0.329881366359578,Cook_Inlet,1301.1607751294619,9.999999999999999e-6,2.421109902067466,0.657283137386304,20.2124805,16.316153311074494,44.35877151474996,1.526000806194944,10.072978,AwcHuc12_wtd_lcld_mn_2009,531.0961884979724,2009,520.89,-1.8017700272917943,499.68404291942903,0.3561545897014093,min,1,1,0,1,1,0,0
Cook_Inlet_75005300004398,190206011605,CO_s,18.48807174193246,Cook_Inlet,375.2492497164336,0.01326168,260.2833821571227,14.443665939660315,27.8957062,20.88389360084677,35.1483182657791,0.272692066821479,0.0093538,AwcHuc12_wtd_lcld_mn_2009,508.85168028205766,2009,655.74,-1.8017700272917943,469.15004987077873,0.19887006854782946,min,0,0,0,0,1,1,0
Cook_Inlet_75005300023131,190206011607,"S_p, P_p, DV_p, CO_p, CO_r",2.673747862093335,Cook_Inlet,599.4995744828623,0.00279695,11.061208684466042,1.518172878646286,26.4895573,20.144682813824364,28.139543700312537,0.39925288539104,1.9400272,AwcHuc12_wtd_lcld_mn_2009,506.34871603799894,2009,537.65,-1.8017700272917943,467.98859723168965,0.19627521631002298,min,0,1,0,1,1,0,1
Cook_Inlet_75005300001645,190206011608,"DV_p, CO_p",0.194857239771934,Cook_Inlet,841.3173248304895,9.999999999999999e-6,4.536813922356091,1.308227612947222,23.9989796,17.26916244427777,42.28634574519094,0.77447987605072,2.9204931,AwcHuc12_wtd_lcld_mn_2009,519.4482282850272,2009,482.87,-1.8017700272917943,486.30657221464696,0.24820981037893805,min,0,0,0,0,1,0,0
Cook_Inlet_75005300026727,190206011701,"K_s, K_r",27.09287624591375,Cook_Inlet,54.16982488510151,0.01019428,227.93639607493313,6.791117508965616,19.2736816,10.19947531270459,0,0.040784424047515,2.019501,AwcHuc12_wtd_lcld_mn_2017,483.1833481626965,2017,148.32,-5.97219626639418,458.7012562930345,0.38644673423146786,min,1,0,0,0,0,1,1
Cook_Inlet_75005300019114,190206011702,"K_s, K_r, CO_p",26.95752467023791,Cook_Inlet,127.01797509104384,0.00646275,185.46344410876122,4.769727433403922,13.1984425,5.025879376843863,0,0.289404948532854,14.4956512,AwcHuc12_wtd_lcld_mn_2016,478.90393524350253,2016,285.86,-11.916184305714133,457.8668403293653,0.3631344917528967,min,1,0,0,0,1,1,1
Cook_Inlet_75005300007510,190206011703,"CH_p, P_p, K_r, K_s, CO_r",0.02625298083695,Cook_Inlet,342.7193003206447,9.999999999999999e-6,0.666666666666667,4.440743545940509,13.9812098,5.867002027219383,0,0.835457939655942,20.5103188,AwcHuc12_wtd_lcld_mn_2003,472.31473500257033,2003,387.73,-8.513033094680964,453.15433116591396,0.30422316480492057,min,1,0,1,1,1,1,1
Cook_Inlet_75005300030350,190206011801,"K_s, K_r, CO_p",17.109762219199,Cook_Inlet,59.82982490851083,0.01700749,292.8396515931048,12.859464987747831,12.8347845,5.918733953368603,0,0.233390062203059,7.9006042,AwcHuc12_wtd_lcld_mn_2016,496.3485415245967,2016,301.9,-11.916184305714133,473.6911039463827,0.3832753883315839,min,1,0,0,0,1,1,1
Cook_Inlet_75005300003835,190206011802,"CO_s, DV_p, K_s, K_r",16.157387028331158,Cook_Inlet,94.83942510560335,0.00747133,287.0308647223878,14.696951881733897,14.9223433,7.21722264239755,0,0.06684513293943,3.5870562,AwcHuc12_wtd_lcld_mn_2017,496.4974177834463,2017,326.11,-5.97219626639418,477.4274852550781,0.3347919082477142,min,1,0,0,0,1,1,1
Cook_Inlet_75005300026455,190206011803,"K_r, P_p, CH_r, CO_r, S_p, CO_p, S_r, K_p, PC_p, AL_p",15.20156377180627,Cook_Inlet,43.67824991057141,0.01605428,191.97813578826242,9.332330886391235,11.0888014,6.702872498211867,0,1.064514358956106,3.7876933,AwcHuc12_wtd_lcld_mn_2016,480.90559614270705,2016,283.94,-11.916184305714133,456.82511255883554,0.33205528315508664,min,1,1,1,1,1,0,1
Cook_Inlet_75005300011441,190206011804,"AL_p, S_p, CH_p, DV_p, PC_p, CO_s, K_p, P_s, K_r, S_r, K_s, CO_r",9.261040191436772,Cook_Inlet,278.24790005514456,0.0052264500000000005,98.716864479444,6.868330279632517,14.3653297,6.420349248788862,0,0.555808440338843,5.9676595,AwcHuc12_wtd_lcld_mn_2016,489.3409849710587,2016,266.13,-11.916184305714133,465.77322147248424,0.32159321280786374,min,1,1,1,1,1,1,1
Cook_Inlet_75005300026568,190206011805,"K_s, AL_p, CO_p, K_r, CH_p, CO_r, S_p, PC_p, P_p",9.024128386485101,Cook_Inlet,58.87504992833855,0.00978388,85.44336344683823,12.100091445057158,14.7810516,4.94052267540745,0,1.537661143381993,10.1862087,AwcHuc12_wtd_lcld_mn_2015,471.54126475378996,2015,156.98,-13.989906438165256,448.5853521100447,0.42137909589435085,min,1,1,1,1,1,1,1
Cook_Inlet_75005300007284,190206011806,"AL_p, S_p, CH_s, DV_p, PC_p, P_s, K_p, S_r, CO_p, CO_r",0.454146521978689,Cook_Inlet,375.40664991434386,0.00216052,16.660013089005236,3.580447731117827,14.9258194,5.867119900893023,0,0.794750825657153,7.833106,AwcHuc12_wtd_lcld_mn_2016,484.15139333598574,2016,253.78,-11.916184305714133,461.58762437244985,0.30544556808237855,min,1,1,1,1,1,1,1
Cook_Inlet_75005300007345,190206011901,"S_p, CH_p, CO_s, P_s, K_r, K_p, CO_r",0.15959575288681,Cook_Inlet,59.696200082567366,0.0057423100000000005,19.805164319248853,6.016210152642537,13.0325756,3.135568388316377,0,2.469760722654364,21.8419056,AwcHuc12_wtd_lcld_mn_2015,453.4221735217432,2015,145.21,-13.989906438165256,433.7418720637137,0.4409590633232324,min,1,1,1,1,1,1,1
Cook_Inlet_75005300003524,190206011902,"P_s, CO_p, CO_r",1.32350149101556,Cook_Inlet,45.34979962871671,0.00927165,43.87758727535628,6.619095029893307,17.7942276,5.126456168153104,0,2.58771491302683,11.9104481,AwcHuc12_wtd_lcld_mn_2015,451.64732773688746,2015,106.78,-13.989906438165256,428.35398503577585,0.4882514287797919,min,0,0,0,1,1,1,1
Cook_Inlet_75005300011027,190206011903,"OU_p, P_s, K_p, CO_p",0.85733761348631,Cook_Inlet,71.25910006929442,0.01100539,47.69102902374647,4.15428830522048,13.4344215,3.505781236278142,0,3.820410117312963,24.1933537,AwcHuc12_wtd_lcld_mn_2015,443.1199442393774,2015,131.46,-13.989906438165256,422.7677845772082,0.5024705841767945,min,1,0,0,1,1,1,0
Cook_Inlet_75005300022990,190206011904,CO_r,0.677881882690987,Cook_Inlet,26.0473751568734,7.4988e-4,4.704133430021771,0.593621269500227,10.2326136,1.586958363212318,0,1.321395540748454,65.0895462,AwcHuc12_wtd_lcld_mn_2015,448.8424155272903,2015,166.53,-13.989906438165256,431.9725145081094,0.2979458987117512,min,0,0,0,0,1,0,1
Cook_Inlet_75005300016711,190206012001,"CO_p, S_p, DV_p",0.114822328290508,Cook_Inlet,41.315649931015074,0.00158866,3.338562091503267,1.10629793706675,17.0887661,14.114937731534143,0.140255360606628,2.618982518726833,20.3784389,AwcHuc12_wtd_lcld_mn_2015,465.10049325704585,2015,135.13,-13.989906438165256,425.4949530880075,0.21407234903997369,min,0,1,0,0,1,0,0
Cook_Inlet_75005300008746,190206012003,"S_p, CH_p, DV_p, CO_s, K_p, K_r",0.821604299993578,Cook_Inlet,114.61639935159322,0.00846837,60.40955024504488,11.289015703697524,19.3437099,21.266355564858582,3.348265417792434,1.176986614924491,0.4132019,AwcHuc12_wtd_lcld_mn_2009,495.83130958690697,2009,503.63,-1.8017700272917943,455.435591410421,0.1719997085826442,min,1,1,1,0,1,1,1
Cook_Inlet_75005300005078,190206012004,"S_p, CO_p, CO_r",0.046937983420908,Cook_Inlet,20.774350058781025,0.00163141,2.62121212121212,2.519693496854276,7.8240528,4.134839930004249,0,1.779839813899244,65.8599014,AwcHuc12_wtd_lcld_mn_2015,432.47150338878686,2015,135.06,-13.989906438165256,410.97773492888916,0.37350654953855067,min,0,1,0,0,1,0,1
Cook_Inlet_75005400041329,190206020102,CO_p,9.032670350793843,Cook_Inlet,63.904750079155065,0.00880479,119.79142429782287,4.149142540070573,11.8061466,23.8222127062753,20.606951207319376,0.039762481763719,0.0777729,AwcHuc12_wtd_lcld_mn_2009,503.81078805708523,2009,509.02,-1.8017700272917943,458.7767284547848,0.1397337094085883,min,0,0,0,0,1,0,0
Cook_Inlet_75005400005771,190206020103,"DV_p, CO_p, P_p, CH_p",0.562941755681868,Cook_Inlet,169.74982490515566,0.00901508,22.953723788864817,5.208686156742809,22.5183449,19.062683636622054,8.024358923658978,0.203260465745441,0.7412858,AwcHuc12_wtd_lcld_mn_2009,496.9053635561351,2009,510.17,-1.8017700272917943,460.5088449546216,0.27413687673312565,min,0,0,1,1,1,0,0
Cook_Inlet_75005400046318,190206020201,"DV_p, S_s",12.180134928324478,Cook_Inlet,220.44059984836596,2.3005e-4,178.61717352415002,2.344197897427835,23.5518894,23.725114706013024,18.801551574149524,0.060363123038221,0.0673672,AwcHuc12_wtd_lcld_mn_2009,520.0822188258927,2009,423.71,-1.8017700272917943,475.22437160639026,0.16817397232010806,min,0,1,0,0,0,1,0
Cook_Inlet_75005400041013,190206020203,"S_p, CH_s, P_p, DV_p, K_p, CO_p",10.908763152460834,Cook_Inlet,358.3525749193351,0.02896568,161.48275862068968,12.598267579743917,24.6670551,22.773492564924336,14.194398165312919,4.480620761284388,0.1042286,AwcHuc12_wtd_lcld_mn_2009,516.3583253998577,2009,412.59999999999997,-1.8017700272917943,473.2274715741594,0.15176341584391626,min,1,1,1,1,1,1,0
Cook_Inlet_75005400040964,190206020205,K_p,11.575988452744099,Cook_Inlet,188.3076499486833,0.01882158,154.57177615571695,5.169235450278776,16.0250454,24.537613139591013,17.177214163259805,0.138315525228561,0.1333442,AwcHuc12_wtd_lcld_mn_2009,499.57395746153975,2009,434.73,-1.8017700272917943,453.2415970222627,0.1419598763283144,min,1,0,0,0,0,0,0
Cook_Inlet_75005400035306,190206020206,"DV_p, P_p, K_p, CO_p, CH_p, S_p",0.081118560892897,Cook_Inlet,664.0131998590182,0.004687,4.556074766355136,2.357183167710856,21.7058811,22.841625119063906,12.715378403352162,2.460767736623857,0.2691974,AwcHuc12_wtd_lcld_mn_2009,506.36031137121313,2009,357.65,-1.8017700272917943,463.10581133572043,0.18119714491009492,min,1,1,1,1,1,0,0
Cook_Inlet_75005400028287,190206020306,"DV_p, S_p, CO_p",0.180341199644857,Cook_Inlet,619.0877001335089,1e-5,5.62241887905605,1.511382335006353,24.6467762,21.31295267552488,41.4735676492076,0.090546416738016,0.1733527,AwcHuc12_wtd_lcld_mn_2017,547.3306697149591,2017,156.43,-5.97219626639418,502.67996137550176,0.12279437586578087,min,0,1,0,0,1,0,0
Cook_Inlet_75005400034611,190206020308,CO_p,0.257177510297649,Cook_Inlet,21.126249926977806,0.00547422,9.21781376518218,6.184637764867512,30.7619114,21.013193899010467,1.802490859708354,1.946255697453986,0.4156311,AwcHuc12_wtd_lcld_mn_2015,495.08974413595683,2015,114.87,-13.989906438165256,442.9653245550003,0.08828631895005365,min,0,0,0,0,1,0,0
Cook_Inlet_75005400000005,190206020403,"P_p, CO_p, CH_p",0.894917534157228,Cook_Inlet,237.60142519520687,9.0211e-4,31.557515337423226,11.652725694332961,22.4431229,18.154207746053665,20.252210006618192,0.203857639091231,0.9469602,AwcHuc12_wtd_lcld_mn_2017,521.7151176660508,2017,160.01,-5.97219626639418,482.7968648784036,0.2374469749707502,min,0,0,1,1,1,0,0
