OID_,AwcHuc12_non_north_area,AwcHuc12_north_area,region,AwcHuc12_wtd_north_per,cat_ID_txt,cat_ID_con
471,340390600.000000000000000,23166500.000000000000000,Cook_Inlet,6.3721766,75000200013319,Cook_Inlet_75000200013319
472,127560000.000000000000000,55250200.000000000000000,Cook_Inlet,30.2227116,75000200013924,Cook_Inlet_75000200013924
473,202968900.000000000000000,30499500.000000000000000,Cook_Inlet,13.0636520,75000200000465,Cook_Inlet_75000200000465
474,115858400.000000000000000,42432600.000000000000000,Cook_Inlet,26.8067036,75000200001253,Cook_Inlet_75000200001253
475,73168400.000000000000000,35123400.000000000000000,Cook_Inlet,32.4340363,75000200015326,Cook_Inlet_75000200015326
476,88540800.000000000000000,22504000.000000000000000,Cook_Inlet,20.2656937,75000200005143,Cook_Inlet_75000200005143
477,73445500.000000000000000,12231500.000000000000000,Cook_Inlet,14.2762938,75000200013892,Cook_Inlet_75000200013892
478,683420500.000000000000000,103710400.000000000000000,Cook_Inlet,13.1757498,75000200018582,Cook_Inlet_75000200018582
479,1623529800.000000000000000,167271400.000000000000000,Cook_Inlet,9.3405905,75000200015895,Cook_Inlet_75000200015895
480,670456700.000000000000000,193397200.000000000000000,Cook_Inlet,22.3877201,75000200012997,Cook_Inlet_75000200012997
481,396404900.000000000000000,57535700.000000000000000,Cook_Inlet,12.6747198,75000200007660,Cook_Inlet_75000200007660
482,178988700.000000000000000,24530400.000000000000000,Cook_Inlet,12.0531197,75000200000456,Cook_Inlet_75000200000456
483,1083081500.000000000000000,120520000.000000000000000,Cook_Inlet,10.0132809,75000200005532,Cook_Inlet_75000200005532
484,115999800.000000000000000,9465500.000000000000000,Cook_Inlet,7.5443172,75000200005190,Cook_Inlet_75000200005190
485,39727491600.000000000000000,10896179000.000000000000000,Cook_Inlet,21.5238819,75000200000235,Cook_Inlet_75000200000235
486,51919600.000000000000000,17714500.000000000000000,Cook_Inlet,25.4394035,75000200010216,Cook_Inlet_75000200010216
487,572325000.000000000000000,81686400.000000000000000,Cook_Inlet,12.4900579,75000200005820,Cook_Inlet_75000200005820
488,66649200.000000000000000,11382500.000000000000000,Cook_Inlet,14.5870209,75000200000020,Cook_Inlet_75000200000020
489,955119600.000000000000000,129495600.000000000000000,Cook_Inlet,11.9393129,75000200010768,Cook_Inlet_75000200010768
490,330669100.000000000000000,48372600.000000000000000,Cook_Inlet,12.7618151,75000200000471,Cook_Inlet_75000200000471
491,161362900.000000000000000,63359900.000000000000000,Cook_Inlet,28.1946907,75000200005098,Cook_Inlet_75000200005098
492,365933200.000000000000000,103896300.000000000000000,Cook_Inlet,22.1136169,75000200015464,Cook_Inlet_75000200015464
493,142886900.000000000000000,16993100.000000000000000,Cook_Inlet,10.6286592,75000200005175,Cook_Inlet_75000200005175
494,22257527900.000000000000000,6528261300.000000000000000,Cook_Inlet,22.6787643,75000200018781,Cook_Inlet_75000200018781
495,90780200.000000000000000,28551400.000000000000000,Cook_Inlet,23.9261017,75000200001139,Cook_Inlet_75000200001139
496,57011700.000000000000000,2955200.000000000000000,Cook_Inlet,4.9280519,75000200018317,Cook_Inlet_75000200018317
497,62434100.000000000000000,6563900.000000000000000,Cook_Inlet,9.5131741,75000200008048,Cook_Inlet_75000200008048
498,303551600.000000000000000,91742600.000000000000000,Cook_Inlet,23.2086887,75000200008607,Cook_Inlet_75000200008607
499,69534200.000000000000000,10307400.000000000000000,Cook_Inlet,12.9098110,75000200011024,Cook_Inlet_75000200011024
500,517802400.000000000000000,199168800.000000000000000,Cook_Inlet,27.7791920,75000200001210,Cook_Inlet_75000200001210
501,168700500.000000000000000,52822100.000000000000000,Cook_Inlet,23.8450165,75000200006182,Cook_Inlet_75000200006182
502,39676870100.000000000000000,10891964800.000000000000000,Cook_Inlet,21.5388889,75000200015589,Cook_Inlet_75000200015589
503,316003300.000000000000000,117127500.000000000000000,Cook_Inlet,27.0420628,75000200016431,Cook_Inlet_75000200016431
504,31512700.000000000000000,18651500.000000000000000,Cook_Inlet,37.1808968,75000200015485,Cook_Inlet_75000200015485
505,159066900.000000000000000,30218200.000000000000000,Cook_Inlet,15.9643841,75000200002736,Cook_Inlet_75000200002736
506,42671400.000000000000000,6787200.000000000000000,Cook_Inlet,13.7229929,75000200003154,Cook_Inlet_75000200003154
507,167588600.000000000000000,52297700.000000000000000,Cook_Inlet,23.7839737,75000200015301,Cook_Inlet_75000200015301
508,38881400.000000000000000,18381300.000000000000000,Cook_Inlet,32.0999527,75000200005066,Cook_Inlet_75000200005066
509,120936900.000000000000000,38130200.000000000000000,Cook_Inlet,23.9711418,75000200017924,Cook_Inlet_75000200017924
510,26410512900.000000000000000,7421102100.000000000000000,Cook_Inlet,21.9354057,75000200008267,Cook_Inlet_75000200008267
511,163914000.000000000000000,63352100.000000000000000,Cook_Inlet,27.8757362,75000200016525,Cook_Inlet_75000200016525
512,39291902200.000000000000000,10850204500.000000000000000,Cook_Inlet,21.6389084,75000200010370,Cook_Inlet_75000200010370
513,31514300.000000000000000,12203300.000000000000000,Cook_Inlet,27.9139290,75000200017839,Cook_Inlet_75000200017839
514,84272500.000000000000000,25876600.000000000000000,Cook_Inlet,23.4923382,75000200012913,Cook_Inlet_75000200012913
515,136709300.000000000000000,18062500.000000000000000,Cook_Inlet,11.6704073,75000200013093,Cook_Inlet_75000200013093
516,62824500.000000000000000,6837400.000000000000000,Cook_Inlet,9.8151217,75000200005619,Cook_Inlet_75000200005619
517,26638818600.000000000000000,7448098500.000000000000000,Cook_Inlet,21.8503151,75000200007995,Cook_Inlet_75000200007995
518,300491000.000000000000000,44729100.000000000000000,Cook_Inlet,12.9566908,75000200014042,Cook_Inlet_75000200014042
519,160455600.000000000000000,32044600.000000000000000,Cook_Inlet,16.6465282,75000200012043,Cook_Inlet_75000200012043
520,107063700.000000000000000,7054300.000000000000000,Cook_Inlet,6.1815839,75000200018431,Cook_Inlet_75000200018431
521,572877500.000000000000000,173077900.000000000000000,Cook_Inlet,23.2021790,75005300023489,Cook_Inlet_75005300023489
522,19149000.000000000000000,1625400.000000000000000,Cook_Inlet,7.8240528,75005300005078,Cook_Inlet_75005300005078
523,34256600.000000000000000,7060600.000000000000000,Cook_Inlet,17.0887661,75005300016711,Cook_Inlet_75005300016711
524,1600665400.000000000000000,428006900.000000000000000,Cook_Inlet,21.0978832,75005300002575,Cook_Inlet_75005300002575
525,61684900.000000000000000,9573100.000000000000000,Cook_Inlet,13.4344215,75005300011027,Cook_Inlet_75005300011027
526,1828721400.000000000000000,532470500.000000000000000,Cook_Inlet,22.5509205,75005300003743,Cook_Inlet_75005300003743
527,38834900.000000000000000,4843400.000000000000000,Cook_Inlet,11.0888014,75005300026455,Cook_Inlet_75005300026455
528,1523963200.000000000000000,450619200.000000000000000,Cook_Inlet,22.8209877,75005300026560,Cook_Inlet_75005300026560
529,167644300.000000000000000,16568400.000000000000000,Cook_Inlet,8.9941683,75005300002504,Cook_Inlet_75005300002504
530,74848400.000000000000000,18900800.000000000000000,Cook_Inlet,20.1610260,75005300025877,Cook_Inlet_75005300025877
531,1680899600.000000000000000,444186300.000000000000000,Cook_Inlet,20.9020405,75005300019947,Cook_Inlet_75005300019947
532,30988100.000000000000000,11724700.000000000000000,Cook_Inlet,27.4500847,75005300030509,Cook_Inlet_75005300030509
533,110247700.000000000000000,16763500.000000000000000,Cook_Inlet,13.1984425,75005300019114,Cook_Inlet_75005300019114
534,97162700.000000000000000,30774100.000000000000000,Cook_Inlet,24.0541420,75005300028429,Cook_Inlet_75005300028429
535,41122800.000000000000000,3616100.000000000000000,Cook_Inlet,8.0826750,75005300026836,Cook_Inlet_75005300026836
536,2398545400.000000000000000,624790100.000000000000000,Cook_Inlet,20.6655903,75005300002502,Cook_Inlet_75005300002502
537,440696500.000000000000000,158805400.000000000000000,Cook_Inlet,26.4895573,75005300023131,Cook_Inlet_75005300023131
538,270571000.000000000000000,104678500.000000000000000,Cook_Inlet,27.8957062,75005300004398,Cook_Inlet_75005300004398
539,580185100.000000000000000,174175000.000000000000000,Cook_Inlet,23.0891056,75005300026951,Cook_Inlet_75005300026951
540,658870700.000000000000000,187578400.000000000000000,Cook_Inlet,22.1606236,75005300009788,Cook_Inlet_75005300009788
541,2228142500.000000000000000,578824500.000000000000000,Cook_Inlet,20.6209946,75005300004937,Cook_Inlet_75005300004937
542,598485300.000000000000000,169110200.000000000000000,Cook_Inlet,22.0311604,75005300016871,Cook_Inlet_75005300016871
543,3452933100.000000000000000,866985900.000000000000000,Cook_Inlet,20.0694942,75005300010442,Cook_Inlet_75005300010442
544,64072000.000000000000000,21892400.000000000000000,Cook_Inlet,25.4668217,75005300006785,Cook_Inlet_75005300006785
545,50172400.000000000000000,8702300.000000000000000,Cook_Inlet,14.7810516,75005300026568,Cook_Inlet_75005300026568
546,859956100.000000000000000,239952700.000000000000000,Cook_Inlet,21.8156910,75005300005769,Cook_Inlet_75005300005769
547,762897100.000000000000000,230648600.000000000000000,Cook_Inlet,23.2146950,75005300025122,Cook_Inlet_75005300025122
548,172765300.000000000000000,11435100.000000000000000,Cook_Inlet,6.2079668,75005300022619,Cook_Inlet_75005300022619
549,294796200.000000000000000,47915200.000000000000000,Cook_Inlet,13.9812098,75005300007510,Cook_Inlet_75005300007510
550,37280400.000000000000000,8069700.000000000000000,Cook_Inlet,17.7942276,75005300003524,Cook_Inlet_75005300003524
551,1682152900.000000000000000,508664000.000000000000000,Cook_Inlet,23.2180061,75005300007548,Cook_Inlet_75005300007548
552,73929500.000000000000000,26073300.000000000000000,Cook_Inlet,26.0725708,75005300029847,Cook_Inlet_75005300029847
553,92461800.000000000000000,18269700.000000000000000,Cook_Inlet,16.4990997,75005300010957,Cook_Inlet_75005300010957
554,55233600.000000000000000,18981100.000000000000000,Cook_Inlet,25.5759296,75005300005137,Cook_Inlet_75005300005137
555,389293400.000000000000000,155186000.000000000000000,Cook_Inlet,28.5017204,75005300022592,Cook_Inlet_75005300022592
556,51915900.000000000000000,7779900.000000000000000,Cook_Inlet,13.0325756,75005300007345,Cook_Inlet_75005300007345
557,52150600.000000000000000,7679000.000000000000000,Cook_Inlet,12.8347845,75005300030350,Cook_Inlet_75005300030350
558,712059000.000000000000000,181615400.000000000000000,Cook_Inlet,20.3223228,75005300029149,Cook_Inlet_75005300029149
559,41646300.000000000000000,8948200.000000000000000,Cook_Inlet,17.6861115,75005300011447,Cook_Inlet_75005300011447
560,92445900.000000000000000,22171200.000000000000000,Cook_Inlet,19.3437099,75005300008746,Cook_Inlet_75005300008746
561,313919500.000000000000000,63056900.000000000000000,Cook_Inlet,16.7270145,75005300015680,Cook_Inlet_75005300015680
562,19864800.000000000000000,13280000.000000000000000,Cook_Inlet,40.0666161,75005300010866,Cook_Inlet_75005300010866
563,1302875000.000000000000000,400814800.000000000000000,Cook_Inlet,23.5262775,75005300003369,Cook_Inlet_75005300003369
564,947681500.000000000000000,256741500.000000000000000,Cook_Inlet,21.3165550,75005300000447,Cook_Inlet_75005300000447
565,28840400.000000000000000,3761200.000000000000000,Cook_Inlet,11.5368567,75005300026448,Cook_Inlet_75005300026448
566,1038165200.000000000000000,262997200.000000000000000,Cook_Inlet,20.2124805,75005300013111,Cook_Inlet_75005300013111
567,16932300.000000000000000,13157700.000000000000000,Cook_Inlet,43.7278175,75005300019334,Cook_Inlet_75005300019334
568,78440800.000000000000000,31705100.000000000000000,Cook_Inlet,28.7846394,75005300021072,Cook_Inlet_75005300021072
569,43730900.000000000000000,10440900.000000000000000,Cook_Inlet,19.2736816,75005300026727,Cook_Inlet_75005300026727
570,89122300.000000000000000,11213800.000000000000000,Cook_Inlet,11.1762371,75005300017436,Cook_Inlet_75005300017436
571,23378300.000000000000000,2664900.000000000000000,Cook_Inlet,10.2326136,75005300022990,Cook_Inlet_75005300022990
572,319376300.000000000000000,56032900.000000000000000,Cook_Inlet,14.9258194,75005300007284,Cook_Inlet_75005300007284
573,532404300.000000000000000,107006200.000000000000000,Cook_Inlet,16.7351341,75005300027433,Cook_Inlet_75005300027433
574,115058100.000000000000000,24645500.000000000000000,Cook_Inlet,17.6412773,75005300000003,Cook_Inlet_75005300000003
575,238278300.000000000000000,39971500.000000000000000,Cook_Inlet,14.3653297,75005300011441,Cook_Inlet_75005300011441
576,96425400.000000000000000,45131400.000000000000000,Cook_Inlet,31.8821850,75005300030510,Cook_Inlet_75005300030510
577,431106500.000000000000000,106777600.000000000000000,Cook_Inlet,19.8514137,75005300004529,Cook_Inlet_75005300004529
578,284208500.000000000000000,80946200.000000000000000,Cook_Inlet,22.1676464,75005300007002,Cook_Inlet_75005300007002
579,76717500.000000000000000,19972000.000000000000000,Cook_Inlet,20.6558113,75005300012067,Cook_Inlet_75005300012067
580,639414600.000000000000000,201909100.000000000000000,Cook_Inlet,23.9989796,75005300001645,Cook_Inlet_75005300001645
581,80688500.000000000000000,14152500.000000000000000,Cook_Inlet,14.9223433,75005300003835,Cook_Inlet_75005300003835
582,70907600.000000000000000,4409800.000000000000000,Cook_Inlet,5.8549552,75005300022240,Cook_Inlet_75005300022240
583,246024400.000000000000000,62881600.000000000000000,Cook_Inlet,20.3562241,75005300016380,Cook_Inlet_75005300016380
584,41801700.000000000000000,10521100.000000000000000,Cook_Inlet,20.1080608,75005300024421,Cook_Inlet_75005300024421
585,388400400.000000000000000,136995400.000000000000000,Cook_Inlet,26.0747032,75005400007190,Cook_Inlet_75005400007190
586,269953200.000000000000000,88393600.000000000000000,Cook_Inlet,24.6670551,75005400041013,Cook_Inlet_75005400041013
587,168517400.000000000000000,51916300.000000000000000,Cook_Inlet,23.5518894,75005400046318,Cook_Inlet_75005400046318
588,519881400.000000000000000,144129400.000000000000000,Cook_Inlet,21.7058811,75005400035306,Cook_Inlet_75005400035306
589,34538900.000000000000000,11846400.000000000000000,Cook_Inlet,25.5391254,75005400015980,Cook_Inlet_75005400015980
590,28678700.000000000000000,3872100.000000000000000,Cook_Inlet,11.8955603,75005400021301,Cook_Inlet_75005400021301
591,24790000.000000000000000,4410000.000000000000000,Cook_Inlet,15.1027393,75005400008084,Cook_Inlet_75005400008084
592,51326200.000000000000000,17060100.000000000000000,Cook_Inlet,24.9466629,75005400018796,Cook_Inlet_75005400018796
593,15219300.000000000000000,9637200.000000000000000,Cook_Inlet,38.7713470,75005400039351,Cook_Inlet_75005400039351
594,24508300.000000000000000,5188000.000000000000000,Cook_Inlet,17.4701900,75005400020381,Cook_Inlet_75005400020381
595,184277000.000000000000000,53325400.000000000000000,Cook_Inlet,22.4431229,75005400000005,Cook_Inlet_75005400000005
596,18615800.000000000000000,5517600.000000000000000,Cook_Inlet,22.8629208,75005400033392,Cook_Inlet_75005400033392
597,172266700.000000000000000,38796700.000000000000000,Cook_Inlet,18.3815384,75005400039793,Cook_Inlet_75005400039793
598,22405800.000000000000000,2878200.000000000000000,Cook_Inlet,11.3834839,75005400021124,Cook_Inlet_75005400021124
599,7678900.000000000000000,4593000.000000000000000,Cook_Inlet,37.4269676,75005400027027,Cook_Inlet_75005400027027
600,64714300.000000000000000,10547000.000000000000000,Cook_Inlet,14.0138426,75005400034641,Cook_Inlet_75005400034641
601,58526500.000000000000000,21437700.000000000000000,Cook_Inlet,26.8091221,75005400020823,Cook_Inlet_75005400020823
602,37943400.000000000000000,14395600.000000000000000,Cook_Inlet,27.5045376,75005400040621,Cook_Inlet_75005400040621
603,21724300.000000000000000,7823500.000000000000000,Cook_Inlet,26.4774361,75005400017221,Cook_Inlet_75005400017221
604,33058000.000000000000000,10452500.000000000000000,Cook_Inlet,24.0229378,75005400045707,Cook_Inlet_75005400045707
605,55535900.000000000000000,14510800.000000000000000,Cook_Inlet,20.7158947,75005400007537,Cook_Inlet_75005400007537
606,40961100.000000000000000,9394600.000000000000000,Cook_Inlet,18.6564770,75005400010388,Cook_Inlet_75005400010388
607,78204100.000000000000000,32036400.000000000000000,Cook_Inlet,29.0604630,75005400012302,Cook_Inlet_75005400012302
608,384641900.000000000000000,120576400.000000000000000,Cook_Inlet,23.8661976,75005400001553,Cook_Inlet_75005400001553
609,137926900.000000000000000,45133700.000000000000000,Cook_Inlet,24.6550598,75005400032742,Cook_Inlet_75005400032742
610,14626200.000000000000000,6498300.000000000000000,Cook_Inlet,30.7619114,75005400034611,Cook_Inlet_75005400034611
611,56359400.000000000000000,7544600.000000000000000,Cook_Inlet,11.8061466,75005400041329,Cook_Inlet_75005400041329
612,68021200.000000000000000,17944000.000000000000000,Cook_Inlet,20.8735619,75005400037138,Cook_Inlet_75005400037138
613,211750000.000000000000000,72843200.000000000000000,Cook_Inlet,25.5955524,75005400018836,Cook_Inlet_75005400018836
614,26637300.000000000000000,11305500.000000000000000,Cook_Inlet,29.7961674,75005400031072,Cook_Inlet_75005400031072
615,416021600.000000000000000,183936900.000000000000000,Cook_Inlet,30.6582699,75005400039143,Cook_Inlet_75005400039143
616,36805500.000000000000000,10219200.000000000000000,Cook_Inlet,21.7315578,75005400038974,Cook_Inlet_75005400038974
617,635944500.000000000000000,191712200.000000000000000,Cook_Inlet,23.1632519,75005400007435,Cook_Inlet_75005400007435
618,466500200.000000000000000,152584400.000000000000000,Cook_Inlet,24.6467762,75005400028287,Cook_Inlet_75005400028287
619,158132900.000000000000000,30176700.000000000000000,Cook_Inlet,16.0250454,75005400040964,Cook_Inlet_75005400040964
620,40880500.000000000000000,6750000.000000000000000,Cook_Inlet,14.1715918,75005400039366,Cook_Inlet_75005400039366
621,326244300.000000000000000,62379500.000000000000000,Cook_Inlet,16.0513840,75005400016209,Cook_Inlet_75005400016209
622,15032600.000000000000000,766900.000000000000000,Cook_Inlet,4.8539510,75005400001690,Cook_Inlet_75005400001690
623,25301700.000000000000000,4174200.000000000000000,Cook_Inlet,14.1613998,75005400029139,Cook_Inlet_75005400029139
624,17896500.000000000000000,8855200.000000000000000,Cook_Inlet,33.1014481,75005400031128,Cook_Inlet_75005400031128
625,14727400.000000000000000,4830600.000000000000000,Cook_Inlet,24.6988449,75005400023424,Cook_Inlet_75005400023424
626,31835100.000000000000000,8371500.000000000000000,Cook_Inlet,20.8212090,75005400010358,Cook_Inlet_75005400010358
627,131521700.000000000000000,38223900.000000000000000,Cook_Inlet,22.5183449,75005400005771,Cook_Inlet_75005400005771
628,66769400.000000000000000,5419400.000000000000000,Cook_Inlet,7.5072589,75005400029404,Cook_Inlet_75005400029404
629,24018800.000000000000000,7338900.000000000000000,Cook_Inlet,23.4038219,75005400044807,Cook_Inlet_75005400044807
630,29433500.000000000000000,1758000.000000000000000,Cook_Inlet,5.6361508,75005400011026,Cook_Inlet_75005400011026
631,236668000.000000000000000,62550200.000000000000000,Cook_Inlet,20.9045448,75005400001431,Cook_Inlet_75005400001431
632,189522100.000000000000000,60275000.000000000000000,Cook_Inlet,24.1295834,75005400031008,Cook_Inlet_75005400031008
633,296172200.000000000000000,82432300.000000000000000,Cook_Inlet,21.7726669,75005400024975,Cook_Inlet_75005400024975
634,26921000.000000000000000,5184100.000000000000000,Cook_Inlet,16.1472778,75004500000122,Cook_Inlet_75004500000122
635,55997900.000000000000000,15343900.000000000000000,Copper_River,21.5075874,75019800007852,Copper_River_75019800007852
636,218281700.000000000000000,26206700.000000000000000,Copper_River,10.7189951,75019800005498,Copper_River_75019800005498
637,231029100.000000000000000,56257700.000000000000000,Copper_River,19.5824165,75019800019853,Copper_River_75019800019853
638,101165100.000000000000000,24739500.000000000000000,Copper_River,19.6494007,75019800019678,Copper_River_75019800019678
639,57698200.000000000000000,11338000.000000000000000,Copper_River,16.4232674,75019800011243,Copper_River_75019800011243
640,100783500.000000000000000,17330300.000000000000000,Copper_River,14.6725445,75019800002398,Copper_River_75019800002398
641,475406100.000000000000000,135035500.000000000000000,Copper_River,22.1209526,75019800019142,Copper_River_75019800019142
642,96184500.000000000000000,20026400.000000000000000,Copper_River,17.2328072,75019800006279,Copper_River_75019800006279
643,420300300.000000000000000,58379200.000000000000000,Copper_River,12.1958847,75019800018811,Copper_River_75019800018811
644,738084800.000000000000000,211000800.000000000000000,Copper_River,22.2320099,75019800009655,Copper_River_75019800009655
645,137639500.000000000000000,28298100.000000000000000,Copper_River,17.0534592,75019800010136,Copper_River_75019800010136
646,78511800.000000000000000,27585300.000000000000000,Copper_River,26.0000515,75019800002519,Copper_River_75019800002519
647,265486200.000000000000000,57661000.000000000000000,Copper_River,17.8435707,75019800019218,Copper_River_75019800019218
648,570302600.000000000000000,77342800.000000000000000,Copper_River,11.9421520,75019800010922,Copper_River_75019800010922
649,620433700.000000000000000,85234800.000000000000000,Copper_River,12.0785894,75019800001400,Copper_River_75019800001400
650,331889100.000000000000000,64419700.000000000000000,Copper_River,16.2549248,75019800006994,Copper_River_75019800006994
651,55803000.000000000000000,12698600.000000000000000,Copper_River,18.5376701,75019800009573,Copper_River_75019800009573
652,143933600.000000000000000,42464600.000000000000000,Copper_River,22.7816582,75019800011692,Copper_River_75019800011692
653,1410496500.000000000000000,366084000.000000000000000,Copper_River,20.6061020,75019800009388,Copper_River_75019800009388
654,120956000.000000000000000,20409900.000000000000000,Copper_River,14.4376402,75019800010526,Copper_River_75019800010526
655,1434436800.000000000000000,538199300.000000000000000,Copper_River,27.2832527,75019800000955,Copper_River_75019800000955
656,338163000.000000000000000,185311000.000000000000000,Copper_River,35.4002304,75019800000599,Copper_River_75019800000599
657,3284849900.000000000000000,1101538400.000000000000000,Copper_River,25.1126518,75019800015373,Copper_River_75019800015373
658,294829400.000000000000000,170444100.000000000000000,Copper_River,36.6330986,75019800011462,Copper_River_75019800011462
659,444687300.000000000000000,116996100.000000000000000,Copper_River,20.8295460,75019800010313,Copper_River_75019800010313
660,181022200.000000000000000,131121700.000000000000000,Copper_River,42.0068130,75019800000972,Copper_River_75019800000972
661,258068600.000000000000000,57792100.000000000000000,Copper_River,18.2967052,75019800020292,Copper_River_75019800020292
662,3544973400.000000000000000,1238854700.000000000000000,Copper_River,25.8967228,75019800015447,Copper_River_75019800015447
663,137509600.000000000000000,15137000.000000000000000,Copper_River,9.9163685,75019800009321,Copper_River_75019800009321
664,788671200.000000000000000,105475000.000000000000000,Copper_River,11.7961693,75019800011612,Copper_River_75019800011612
665,927171900.000000000000000,403746000.000000000000000,Copper_River,30.3359051,75019800001873,Copper_River_75019800001873
666,40819200.000000000000000,13601500.000000000000000,Copper_River,24.9932480,75019800020803,Copper_River_75019800020803
667,174863400.000000000000000,100780000.000000000000000,Copper_River,36.5617332,75019800015952,Copper_River_75019800015952
668,4112796800.000000000000000,1419338600.000000000000000,Copper_River,25.6562519,75019800000911,Copper_River_75019800000911
669,411540500.000000000000000,35218500.000000000000000,Copper_River,7.8831091,75019800020746,Copper_River_75019800020746
670,1324724700.000000000000000,217621900.000000000000000,Copper_River,14.1097918,75019800018104,Copper_River_75019800018104
671,226806600.000000000000000,21501200.000000000000000,Copper_River,8.6590919,75019800000492,Copper_River_75019800000492
672,262082200.000000000000000,80590200.000000000000000,Copper_River,23.5181465,75019800017508,Copper_River_75019800017508
673,1137532400.000000000000000,134755400.000000000000000,Copper_River,10.5915813,75019800003840,Copper_River_75019800003840
674,80990200.000000000000000,37505500.000000000000000,Copper_River,31.6513596,75019800011423,Copper_River_75019800011423
675,5973608000.000000000000000,1703961500.000000000000000,Copper_River,22.1940231,75019800016364,Copper_River_75019800016364
676,209404600.000000000000000,98813000.000000000000000,Copper_River,32.0594940,75019800020900,Copper_River_75019800020900
677,114589700.000000000000000,45401900.000000000000000,Copper_River,28.3776779,75019800011406,Copper_River_75019800011406
678,316478500.000000000000000,24665000.000000000000000,Copper_River,7.2300954,75019800012527,Copper_River_75019800012527
679,6517492900.000000000000000,1932511600.000000000000000,Copper_River,22.8699474,75019800007832,Copper_River_75019800007832
680,6892206800.000000000000000,1964017600.000000000000000,Copper_River,22.1766911,75019800001032,Copper_River_75019800001032
681,1459075200.000000000000000,163907600.000000000000000,Copper_River,10.0991583,75019800011978,Copper_River_75019800011978
682,9193819600.000000000000000,2465011200.000000000000000,Copper_River,21.1428680,75019800000182,Copper_River_75019800000182
683,87670900.000000000000000,11771000.000000000000000,Copper_River,11.8370628,75019600181061,Copper_River_75019600181061
684,172636000.000000000000000,22791900.000000000000000,Copper_River,11.6625624,75019600185154,Copper_River_75019600185154
685,284079700.000000000000000,42208200.000000000000000,Copper_River,12.9358768,75019600118290,Copper_River_75019600118290
686,66221600.000000000000000,6533200.000000000000000,Copper_River,8.9797516,75019600132667,Copper_River_75019600132667
687,176869100.000000000000000,76602200.000000000000000,Copper_River,30.2212524,75019600164515,Copper_River_75019600164515
688,127781800.000000000000000,20566000.000000000000000,Copper_River,13.8633671,75019600132017,Copper_River_75019600132017
689,456872500.000000000000000,65460200.000000000000000,Copper_River,12.5322809,75019600118006,Copper_River_75019600118006
690,484470600.000000000000000,139157800.000000000000000,Copper_River,22.3142185,75019600120044,Copper_River_75019600120044
691,75209700.000000000000000,31302900.000000000000000,Copper_River,29.3889179,75019600201125,Copper_River_75019600201125
692,52894100.000000000000000,15961600.000000000000000,Copper_River,23.1812325,75019600169875,Copper_River_75019600169875
693,1107687500.000000000000000,250058600.000000000000000,Copper_River,18.4171848,75019600118106,Copper_River_75019600118106
694,46990600.000000000000000,23399800.000000000000000,Copper_River,33.2428856,75019600128838,Copper_River_75019600128838
695,61239400.000000000000000,8723200.000000000000000,Copper_River,12.4683762,75019600119982,Copper_River_75019600119982
696,122894000.000000000000000,42924100.000000000000000,Copper_River,25.8862572,75019600143415,Copper_River_75019600143415
697,75217500.000000000000000,27153000.000000000000000,Copper_River,26.5242424,75019600187749,Copper_River_75019600187749
698,118015500.000000000000000,11150900.000000000000000,Copper_River,8.6329727,75019600164666,Copper_River_75019600164666
699,467225700.000000000000000,99056300.000000000000000,Copper_River,17.4923973,75019600151382,Copper_River_75019600151382
700,823781700.000000000000000,209263800.000000000000000,Copper_River,20.2569771,75019600199134,Copper_River_75019600199134
701,157540100.000000000000000,26366700.000000000000000,Copper_River,14.3369904,75019600201378,Copper_River_75019600201378
702,1403738900.000000000000000,276796600.000000000000000,Copper_River,16.4707375,75019600187873,Copper_River_75019600187873
703,2174138700.000000000000000,373501000.000000000000000,Copper_River,14.6606684,75019600117650,Copper_River_75019600117650
704,1265181600.000000000000000,283788400.000000000000000,Copper_River,18.3211040,75019600187874,Copper_River_75019600187874
705,799989800.000000000000000,77686700.000000000000000,Copper_River,8.8514051,75019600165863,Copper_River_75019600165863
706,187075800.000000000000000,15172000.000000000000000,Copper_River,7.5016885,75019600157893,Copper_River_75019600157893
707,3685514900.000000000000000,660854400.000000000000000,Copper_River,15.2047453,75019600118255,Copper_River_75019600118255
708,73244100.000000000000000,1534800.000000000000000,Copper_River,2.0524507,75019600179413,Copper_River_75019600179413
709,37554000.000000000000000,818100.000000000000000,Copper_River,2.1320179,75019600145695,Copper_River_75019600145695
710,4076057500.000000000000000,686302300.000000000000000,Copper_River,14.4109716,75019600118256,Copper_River_75019600118256
711,330637000.000000000000000,31340500.000000000000000,Copper_River,8.6581345,75019600148826,Copper_River_75019600148826
712,99215400.000000000000000,1475200.000000000000000,Copper_River,1.4650822,75019600113018,Copper_River_75019600113018
713,4320514300.000000000000000,693311900.000000000000000,Copper_River,13.8280001,75019600118266,Copper_River_75019600118266
714,13600370800.000000000000000,3161401100.000000000000000,Copper_River,18.8607807,75019600201412,Copper_River_75019600201412
715,92958100.000000000000000,8054200.000000000000000,Copper_River,7.9734845,75019600198826,Copper_River_75019600198826
716,712529100.000000000000000,20143200.000000000000000,Copper_River,2.7492783,75019600200372,Copper_River_75019600200372
717,127692900.000000000000000,48538500.000000000000000,Copper_River,27.5424805,75019600198311,Copper_River_75019600198311
718,243351400.000000000000000,50890400.000000000000000,Copper_River,17.2954350,75019600118127,Copper_River_75019600118127
