OID_,cat_ID_con,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
1332,Copper_River_75019600132017,507.549197898449393,497.545645435924541,501.157230508304053,493.231989284640804,490.696125591347140,501.529456453007867,494.108269215990333,493.219215923660158,496.852563367982384,485.981671450461818,495.594045884062837,506.271419596376461,516.639775581431650,497.320806240469551,497.240507779688699,492.922039962846043,483.910717246904653,508.868964015646043,493.601422468007797
1333,Copper_River_75019600178680,508.514052027870036,499.894729502451412,499.560110285775352,493.604481661881039,493.868524028827494,502.136538296751326,499.803096873055267,495.821125002310964,501.243233570965685,488.007601049092671,504.112026425572651,507.421307131777496,519.054161675197292,501.017880275082746,495.827670910192523,490.237043857247045,490.031881058028262,507.008568821923234,494.727025896326893
1334,Copper_River_75019600118006,512.212270710899929,502.096344930014084,505.908952140913755,497.286984781509148,500.157515424202757,509.438837351449536,500.995043211353789,500.948128012834673,504.582606556462167,493.752425178612214,503.544627111121656,511.472650903004592,522.317189701862048,507.367211963813077,501.291850449452852,497.727131702685085,492.424232588550865,514.256350165030881,497.447957047567002
1335,Copper_River_75019600120044,504.088013537564166,497.343734700982452,496.464631233830914,493.073559904617980,489.044854334819263,501.044291013624445,493.877357321322108,492.768821751552935,497.390935178969471,485.047253248114714,498.026264624028443,503.683812086113846,517.002516245780612,495.690723564422854,495.067890351566518,487.681235148096903,486.136273903806739,503.912977247456411,491.666936667384732
1336,Copper_River_75019600201125,502.983582224075462,497.226207979148853,496.306984337996425,491.833448812633264,489.807265055971868,500.863460285448639,494.756924532871267,490.976086397287304,495.558611844987865,486.261184122809993,502.883231655217287,505.457499863860562,516.513192805374956,491.506218982550479,495.089570623565578,482.328130193045638,484.605343405384701,503.263980036161911,490.431781779810024
1337,Copper_River_75019600169875,505.802985083295766,499.787731444161807,491.970154976269271,491.996023568124599,492.694298365996360,502.433002641754570,493.070355831112579,492.440637449035478,497.001167659323130,485.488165830861647,502.211533685664278,507.648974594697904,516.969746876447630,494.894347163700274,493.159219933857457,486.280104624603950,488.041093184736440,503.486386747933409,492.613506216621772
1338,Copper_River_75019600118106,506.261303939671791,498.525096677076306,498.976402513740140,494.066426916183389,492.557930838248808,503.818596406731388,496.170941703120263,495.052655419654627,499.348195555654229,488.171481748122801,500.350921153880165,505.992467607123444,518.560542431462522,498.795012996216599,496.971677795612266,489.741421517859692,487.835385835293096,507.024256241491798,493.213668964610122
1339,Copper_River_75019600128838,505.155545358456948,499.819569145796606,497.306889859977900,490.217542448970335,490.977928808470324,501.915511206072267,493.599888621175808,497.137298552074640,496.368185150256124,482.037159896805463,500.430942287583548,502.747161544754704,513.772109549036031,494.318337443743474,494.508231236074892,489.631945549390309,488.554571362008119,500.398655214345865,492.837523298635858
1340,Copper_River_75019600119982,502.991965707392865,498.926557903792002,487.418259184189480,488.421400862743724,488.728512090742697,500.543681910050736,490.200176951687524,493.098088121367937,491.606536921158181,482.001379308371554,497.878745215306708,498.942204835153291,513.690992044315749,490.729564081383955,493.024177203252691,485.681917195761230,485.334917513069001,500.799248455601287,490.353347359873055
1341,Copper_River_75019600143415,502.792688964158174,497.243517724132289,491.510819673344372,489.030340550706399,487.685841764161751,500.930469860757000,490.921243600682203,493.265932557382484,491.616391941398319,481.166442241946072,496.227662256454266,497.389421286908942,512.584546866413348,490.755213947344657,491.933746015835993,485.253844686011632,486.305066495834808,498.674787349116230,490.432304848396484
1342,Copper_River_75019600187749,499.926333269837698,497.302422084492946,487.403789177544922,484.960566764838973,487.835639173394725,501.028019790858480,489.922668151465359,493.089184872595524,492.889989791983908,480.980887071958534,496.874670925705800,499.131075847044031,513.754725238221226,489.901494082767499,491.750933130153214,483.508223560500369,487.148858313674111,502.076468318506329,490.493586531275014
1343,Copper_River_75019600164666,492.246989521890725,492.838801396738290,483.333558134106227,481.400680989603984,483.785317057324505,497.461234790702065,487.066230067534548,487.488143741917497,487.509160435692309,481.878849421774817,493.962158275406296,490.469605128320381,512.718391209742549,487.252158322408548,489.925655956121318,473.906037976448488,483.073296017968516,498.871118661912362,487.011842070155069
1344,Copper_River_75019600151382,490.647836471694063,490.688321394066520,481.441005475434963,486.843309956018970,482.560734305105257,494.402365787583221,488.869125832071177,489.571474195889948,486.905137878261542,482.243211092095294,488.536104786494434,488.522304316680845,510.486995426520366,485.739934354313050,487.682335997839516,475.734916339272445,480.371764218762848,495.356644769674404,485.151015395891250
1345,Copper_River_75019600201122,490.627283869322753,491.660522208477289,482.983859648030545,481.134175456168350,482.002713357735786,496.597131332078163,488.049496683040445,487.657266676889321,487.817541926065360,482.345498075950047,493.886784784247538,494.486500454077373,511.947337978260805,485.856098245619023,489.117877459662509,469.787570507705368,479.996604135266693,497.040764266099870,485.138633287558150
1346,Copper_River_75019600199134,494.544888133815618,493.064222724184049,484.134430066628170,486.505134688884084,484.374886041005880,496.786141977183945,489.165819182740847,490.459478942906173,488.631117388324753,481.767448103231914,491.681165416841509,491.603462202190371,511.498652096718104,487.333487101968615,489.224801486952515,478.671472777374845,482.561042341837833,497.142413113037890,487.044630581144474
1347,Copper_River_75019600201378,496.726018287521185,494.864895153413954,486.563311416434317,484.586382341489355,486.439669985012415,498.727353746570657,489.249647103863765,488.358160220282741,491.331380895105383,482.593490289644706,497.116915735343696,496.921188884805360,514.081605465379084,489.508644596063448,491.115255118353275,476.995106216845841,482.980914245695772,500.177104381132608,488.216266065201296
1348,Copper_River_75019600187873,502.965317894349084,497.004576727911342,495.509829675902438,491.410997105904073,490.179305260177159,502.172913990825236,494.244078302721448,493.375258167092113,496.933984337277025,486.906204286078776,498.734629301488553,503.194200422099129,517.097537022130609,496.046882362351823,495.190631463744353,485.351551562660177,486.297088715272366,504.602662406589957,491.077295399519301
1349,Copper_River_75019600117650,491.447502676648412,492.451478396219500,482.481737056933866,483.375505387974272,483.015757374112013,494.736505792412117,488.051844936896032,488.488949982063957,487.846976325566857,481.980389254288070,491.112689841135989,490.004266948650240,511.056759683769371,486.297755501103154,488.187588915111405,474.117941052835590,481.268438373772995,494.989316529985160,483.828571627214330
1350,Copper_River_75019600187874,493.825429106695651,493.049203459653597,484.121055367175074,485.320671194982083,484.188758849605676,496.736981673514663,488.676121579783398,489.669024633940921,488.764303480390709,482.127636937270154,492.474173089767305,491.857068497456396,511.963273177000985,487.451288727326244,489.443253696601346,477.119246251432173,482.332938798843259,497.599830843877271,486.885053456692674
1351,Copper_River_75019600165863,487.630170872300596,491.386512283098000,479.127807931403879,479.326585473934074,481.099204717735745,490.727136752705860,487.697249671804002,486.780378377841316,485.959425105403568,481.820667791845324,488.719287996371804,486.542855501586018,509.130698907428155,484.160338242743251,485.848537703359284,468.925617090416551,479.416684555018492,489.930147001930777,477.787235984918766
1352,Copper_River_75019600157893,485.654052360391745,490.125661234576114,482.023631003962748,479.498280442407406,479.618268059587422,493.644703728869331,482.284423846871164,486.475000725720463,487.409585906867449,480.598806870834039,490.078433715720735,484.584604632366222,511.013059567915207,482.834156858578581,487.198302374216894,465.262625802327193,478.683478134211327,490.294469722137023,477.899121256155240
1353,Copper_River_75019600118255,495.801047111133073,494.244883728761693,487.760815355754971,486.563731820962175,485.805555473464494,497.703982250739614,490.408488122636015,490.367444235622600,491.510704283337645,483.941869332302645,494.140603752640402,495.198012971770595,513.489769331562570,490.169335800121189,490.943916941766759,478.444041140315960,483.273637431023644,498.700463940003317,486.587516525238073
1354,Copper_River_75019600145942,484.651238773182456,490.277474142449819,479.608507967777143,480.490721431523866,480.656779939375326,487.530489044592230,481.439681894242824,482.011211992248491,486.138928011894563,483.179506107188047,488.440253570805680,483.630944998923951,509.377971989840148,482.517484713638282,484.883453179805144,464.095187605836713,478.560402609625896,489.716239036623904,469.731746183667724
1355,Copper_River_75019600179413,482.873849441485675,490.842527285675146,479.867640880789168,478.888270661859451,475.617534503418369,490.863839933459190,478.220467270848303,484.839125493601955,485.175625917992932,479.732626449441796,490.736400242055538,484.246172382849238,508.757002988098805,481.802218272806613,485.035242848241012,462.966884554542105,478.091896891310682,479.594612291337626,465.001258967781609
1356,Copper_River_75019600145695,481.176719543627257,491.763836224758165,478.853463844824319,478.405320532366090,474.433265315166693,488.571144138579598,476.912921106741123,483.431146588279262,485.025833874093223,479.594619528254327,489.064851806389925,482.887584990135281,508.230062988472810,481.134517005844884,484.163876879296026,462.762147497788476,476.791345795510665,480.880324506609952,461.331329273092422
1357,Copper_River_75019600118256,494.786586671024793,493.903344198175148,487.119580175264844,485.875767486316136,485.112213822306501,497.118305652604988,489.535956526140069,489.864314369160468,491.050893446256396,483.655408502576449,493.742170013019631,494.187845547112431,513.164960241595054,489.455842737721866,490.475246292666611,477.153592850462587,482.842319441170218,497.648517193458474,485.255533332128323
1358,Copper_River_75019600148826,487.319862990191609,491.060109358185514,478.400707896998370,478.283569419860612,481.115835001942798,490.786671070739146,489.226333861866067,486.325619390311545,485.020276763440336,481.230327003289062,487.174717331046736,485.739389715580216,507.904572391676709,483.108785480002553,484.738868087425033,468.234227561620742,478.930535348735759,488.720841266165337,475.233807864634912
1359,Copper_River_75019600113018,483.550480737591215,490.320314542670133,478.627856138638151,477.772403795047126,477.170995452038994,488.005096199778961,481.191557178217863,481.778001598716401,484.416112562828289,482.725092939111221,488.875283550528820,482.070803658452746,506.475133811429941,481.139909308553570,483.612090795696304,463.072333087946731,477.208685926302110,483.961654488862337,464.810463864636972
1360,Copper_River_75019600118266,494.152679500960119,493.759481598422838,486.646610927674715,485.500470379966771,484.648159431532463,496.634569758699229,488.992910368600576,489.455829304885242,490.689788010227346,483.579993877884135,493.452526169836574,493.516319453407334,512.760051794560468,488.998392960713431,490.099464194031384,476.416955212532059,482.561871081941888,496.843235379611201,484.094937339204648
1361,Copper_River_75019600201412,503.402944433685946,502.930723287098488,498.904088490005961,493.634169360999124,494.987200492337763,504.472007638843081,493.448162863604580,499.865688602160674,500.853035145363094,493.535492045458227,502.195591177953474,503.271414290401708,518.759329821704796,497.455772760252557,496.976358758674962,485.563123562823023,490.099235043829481,507.997267523503638,487.773293266547284
1362,Copper_River_75019600198826,483.359141411498285,492.168623029087485,477.611231503495787,483.022208186535920,479.397689192318978,493.677902592057194,481.463504939497852,481.802024109943375,483.567678391645927,484.109253031564265,488.548992548431329,486.718632285380409,502.951020816282437,482.120259611946551,485.389679276685797,465.064216932002466,479.062328053114413,488.471568313957448,460.226577357419103
1363,Copper_River_75019600200372,481.402274756745101,490.360049839251701,477.379539253585563,478.372425230424312,479.485527448561982,486.894310710821173,482.631352349846793,481.365557548267816,481.298796602016182,479.794455982125726,485.788524010227093,481.370428024753323,499.055901155773540,481.428428858335167,482.293097005354866,462.755837425194102,476.580315190512295,482.808646286120677,461.261789473756721
1364,Copper_River_75019600198311,502.078878111387780,493.196128659927183,481.566250842015734,487.460377775905613,485.013372869979946,495.133216919515462,494.018657615009943,488.408245416847990,484.593065512235398,485.700003590175129,495.269913949722195,497.495515435154402,504.752764959014769,486.859527114662626,487.774047779732939,476.807388401853245,481.354952636137511,496.919516673708131,475.676580473840033
1365,Copper_River_75019600118127,502.044223492375750,490.998261477002643,480.445419219602059,487.619452049449080,485.802306401871931,498.376208584480196,491.605423567970320,486.212072184914348,484.912138964650410,483.441086328566371,492.347915119167169,498.084493702124234,508.020458466261346,484.155877868187986,483.716494116975639,476.329920423025328,480.961139557468528,496.060293722455128,479.045926920018587
1366,Copper_River_75019600130710,521.606170537663274,510.697565373283624,506.955216830567281,509.748667329775060,509.362431206402960,518.219122196603053,515.243438084854120,512.626557144739422,507.413015794777436,508.076865925191044,512.469216068479909,519.727475383885690,521.099199646933357,508.854642787173759,506.856684512230117,502.580190709540318,506.200087823855768,516.814335782440253,505.210164017310206
1367,Copper_River_75019600133513,487.501253671602456,490.128698990972737,478.583847602138007,482.561291728082608,480.416394862390746,488.424032818664273,486.611544107509872,482.453189495925983,480.308425595750805,480.048401490689287,487.775094889525349,487.503884609128363,496.055900272959832,482.402804832652691,483.280421046769902,467.546885153630285,477.514824904959028,489.270759399859173,463.615843387873781
1368,Copper_River_75019600117903,502.945938164790391,502.708064976832645,498.409450729537241,493.366248516556368,494.547733145034442,504.197830990910745,493.126097711340321,499.476145270698112,500.471974269950010,493.329699314105824,501.883810241532387,502.854430316980256,518.410109706570665,497.080750969584642,496.715272905520180,484.976595932904388,489.835030314666540,507.528461617626419,486.998658598850056
1369,Copper_River_75019600198206,495.845237321110005,492.009173784915276,478.804905309197068,482.373131987515706,482.099637746052963,491.555452179703877,492.444755935538353,486.077567270415784,483.894277009841971,483.682532760114441,489.409108273879156,491.318708129916160,501.496606946779991,484.185803627701887,484.294466297923634,472.407143070340169,479.904875525557145,494.294175367885828,470.563867735217116
1370,Copper_River_75019600181619,523.344553267157153,511.962129838947078,508.793765091620628,511.446565142521592,511.148691430603094,519.996521229858558,516.868947381011367,514.429188821912135,509.061776849047590,509.742961743566354,513.904230390511657,521.599359302781863,522.465921799527905,510.468920164540066,508.321005436144219,504.610424082614827,507.991857674164521,518.406583365298616,507.514029057231141
1371,Copper_River_75019600132159,495.324505667889241,491.121229629407935,479.364081570196220,483.762432464368260,482.902858888474213,493.191351515514896,492.065303999680168,486.589673254994409,486.325048472754190,483.143580676411148,489.059598207361773,489.361784944101203,506.297070661111377,484.683465607001665,486.640431370940291,471.889596001921063,480.762334662661829,492.763054166869892,475.635207813288162
1372,Copper_River_75019600131315,493.143673729868397,491.644828434890485,480.481668627895715,484.523473299802561,482.012700535304702,491.276730322635615,489.446345868782657,485.921538423533150,482.659925309554353,482.673422574683855,491.506932320428916,493.767147492040465,498.905757151958255,484.021877000716131,485.833777243313250,471.923248148998141,479.616273385446050,492.481112645900623,469.233339692150992
1373,Copper_River_75019600143036,493.803621497252891,489.681940756371318,476.672764458121605,480.467776817943161,482.677533146816359,492.453070623939880,491.048907407445427,482.405526875687656,484.619992248194592,480.706301232040857,488.448413426547972,488.568232422359870,496.691119229440460,482.384644406326004,485.878321320779605,469.577039798124076,478.289259214210347,493.272408091570355,465.732017425400045
1374,Copper_River_75019600161870,490.971681941732868,495.643399845204328,484.073030507558485,486.240929689550057,482.892816494557280,496.739660911913234,486.004531484898280,488.374972485087994,489.294804568708457,487.173009771034458,494.242327120260711,495.069555720921016,507.973247417247251,485.988636470339031,489.536993347390535,471.858088759204747,481.097980744254301,492.696039516233782,462.242656516834984
1375,Copper_River_75019600198321,479.712253284762994,487.129373180041057,476.944869293833506,480.898056568465563,477.256821409243287,486.371800597412744,479.507180966389797,479.233767267521216,478.278915274152041,479.027696555059322,485.792213266906970,481.374010887904717,492.526203719537648,480.428451925860031,481.419249718544279,464.130069632653090,475.290532181331741,485.609527469774719,453.822574321687910
1376,Copper_River_75019600128647,506.082163153024226,503.801323919996321,499.102076303630895,496.383496074699622,497.046881186579412,506.488919617643205,497.660834252558175,501.444250801617443,500.901522342644398,495.985448098125119,503.438045993464243,505.641486893823753,517.805552437399228,498.854614917011361,498.239287139226008,487.803846424292772,492.842492357333242,508.300665982199121,489.499591723074218
1377,Copper_River_75019600176914,528.303575025597070,515.551880479564716,513.650409284275383,515.995494429909400,515.819456570596572,524.494977198985339,521.037158285182500,519.205700259925379,512.949908302389190,514.233784937517498,518.143143115503676,527.051376382767558,525.534487894118229,514.809040566200792,512.003410808721128,510.101986519449611,512.512858381827868,522.778078462488338,513.054995146845272
1378,Copper_River_75019600181506,523.551431997089594,511.025227496129730,509.953416872227592,509.121661781294847,510.789186476230441,520.276034546289452,514.762653648405944,516.436268732710573,506.617997000442756,510.824846661353945,514.961288003668074,525.631782053799384,522.420632823225901,512.277751971505836,508.595092086969146,505.849758829926657,508.969435177374692,519.780470059133108,507.347299228489192
1379,Copper_River_75019600133523,519.133126963308541,504.250741590619782,503.136162167117618,506.082556867225435,507.089970442501397,516.674016920442568,513.085324923962730,512.666862699543231,500.212419997759298,505.095204849314314,508.944230408025305,522.017350546509988,516.227280526363529,505.549833007143548,502.594593073635508,502.848956881077754,503.293384653640487,515.822410355407783,505.257014063623672
1380,Copper_River_75019600189072,497.461374158814692,490.033701678127272,478.911026489030121,484.510429350441996,484.247140625082807,495.439753456931840,491.340632975034168,484.654404710344636,484.801268278830946,482.593247404016893,490.401537829416441,494.148031071998901,504.387894154090873,483.818046500977232,483.770247196009109,472.532545643780509,480.492433854107787,494.440602443839566,473.742672722360396
1381,Copper_River_75019600129012,507.415635818551436,504.331565603047920,499.914483143079678,497.383658555153943,498.108615797573236,507.554639765522609,498.993892838171348,502.600044863326275,501.293794361497589,497.150984620538566,504.328462533771017,507.201201500507466,518.098783824758016,499.892994923793708,499.031306244243183,489.182869097525042,494.112277552995295,509.172734023096723,490.837183796534305
1382,Copper_River_75019600128599,507.362713039515995,504.301296068308886,499.872466464307251,497.355623314873299,498.074473359735123,507.519673996156087,498.956364543805535,502.559357019381991,501.252283460085664,497.119811364715929,504.297696589560132,507.153136897858587,518.059922891755718,499.857746478169361,498.999932950875461,489.129500388274550,494.077648445109844,509.133394090073125,490.761955102771140
1383,Copper_River_75019600117722,507.314286234310146,504.290168714184347,499.843646814860051,497.340885644927027,498.042027404560997,507.489149084353585,498.934370209289284,502.524353789670670,501.247707020277176,497.129384601292543,504.279113476205282,507.187571124564158,518.029396049497336,499.847550192248320,498.983496744810054,489.092009098134895,494.021420029304750,509.092027762436715,490.647228272443897
1384,Copper_River_75019600181391,525.592343776402458,512.470382689907979,511.886359790224901,510.795457542921838,512.698272497910921,522.001385851298551,516.555197352789719,518.439499472760303,508.156154153455532,512.609696210063476,516.399193662771722,527.746600090778202,523.854170254303540,514.100855846972763,510.019778416598854,508.110677760831152,510.802688586365832,521.543325297799242,509.904723886046895
1385,Copper_River_75019600119089,501.035343463427466,493.829396846942586,480.831593444870123,487.678861100298548,485.852600786277890,495.934468881682676,495.213766844955558,491.259938823400489,485.324785199696066,486.754103900321638,494.788065855004788,500.834498128498581,505.793789581365047,486.601723626262071,489.524970758609641,478.473306291736890,483.144018870653667,498.547506769804670,481.030198721334330
1386,Copper_River_75019600119714,525.801425801082928,508.482532904753498,511.803712504100758,512.320886519366468,515.075467748749247,524.378869793148397,520.857437145008817,520.591523108076785,505.892592708629536,512.300580155389753,514.109929527229383,529.929794211878743,520.102796889405795,513.148711117045536,507.576002844157074,511.679102583483200,511.359854268802280,522.434835931408202,513.672233319002203
1387,Copper_River_75019600196827,529.402987475726491,515.421987321209826,515.459699771149872,514.402820684216977,516.534857847961007,525.622099432267873,520.236181108711548,522.103178191057282,511.420520069010990,516.029598803623685,519.210059150798543,531.277567447704769,526.408439096462530,517.498649999023996,513.073136124177950,511.838391550710753,514.617076008262416,524.296296648312364,513.564853829669346
1388,Copper_River_75019600120847,512.542720547341219,509.448469814513714,503.729673565905898,502.006186807857716,500.195549251153636,509.152444029180344,499.674737852912472,507.025879927625795,506.666538670032651,502.675243039292525,509.700754744746291,516.577045737252888,522.417813818926106,503.857953912285893,502.171138119864736,494.397075985481933,493.068228930303235,509.408755780605077,490.180486599706285
1389,Copper_River_75019600195594,487.788496138489620,489.093219451867185,479.031156866749313,483.520078426447014,480.117691375565812,491.405633193665835,481.900600602867996,483.417882099774431,481.433208619322556,481.360048882331682,488.881594189128009,490.013269523753650,496.864149286388738,482.866710604972582,483.317462740886299,465.518602849460478,477.798089794088980,487.706431783240703,459.256871570941826
1390,Copper_River_75019600123866,519.318926800062172,509.401821628487426,508.551206244248704,506.764751803859895,506.466309818338573,517.647933263839718,510.016510882426473,515.174897458349733,503.852751900765440,508.115229316516036,511.726339712432434,524.321985328691994,519.112368442049160,511.132992762719084,504.564888151388402,504.188921716002653,503.817609810405543,518.964477533921126,502.699669404712267
1391,Copper_River_75019600198308,513.463358156189088,502.218998148377239,502.798696028583095,498.901504520305366,501.692050371346625,511.635381420423982,505.210699803061573,508.875131605752358,498.133565177912146,502.553358208421912,507.368899298628605,518.273203810002428,515.397225938293218,505.874082084002509,499.629406744769710,499.764762283324956,498.987837894953032,515.429525089032040,501.922881996235390
1392,Copper_River_75019600119075,505.319392982533543,494.997645049155494,486.166357705005964,491.677838360196745,489.960273298514892,501.258231131198443,499.628666952687979,497.039407453603019,487.705579825669872,492.511705625340937,498.106418939353944,506.518458036615982,508.670246088539614,489.902164912717808,491.806041385444416,485.326306734604827,487.869087909896621,501.469127474719642,487.152529918982339
1393,Copper_River_75019600174820,512.747994986597746,499.235781035869138,500.114786069927618,497.470752215743460,498.294399184636916,511.441989243237799,501.664344987635388,505.186348141676149,494.671028365621453,500.281748627859884,505.876577532003694,516.457306264671615,513.922003154029881,501.397011934356954,498.481307889894936,495.759128440682900,497.909079890643511,512.969049865367538,496.206334230877303
1394,Copper_River_75019600198550,511.970152846666736,505.268766696666319,504.072103873061963,503.351932669041446,501.222607621366251,510.202598491896083,505.278226975535858,512.874947482843822,501.453586192846501,499.947384437664994,508.402166696824281,523.009004562460859,514.506487902696335,506.569140580950318,498.458044189349721,496.951304204325140,496.412582314721021,516.951106626283490,498.261070994106888
1395,Copper_River_75019600175832,512.468286193230938,505.067838719566055,502.402183609282588,502.019780836434336,500.864673372162883,511.810439999853600,504.281522764348665,508.657441811449360,499.239622630929375,502.380712783051194,506.850690312271070,517.047283305970268,514.247624950775617,505.264986239420750,499.690789311039339,496.095954370639220,498.160398035700894,512.575600488481996,493.423363209279557
1396,Copper_River_75019600119614,514.541790742791818,500.860641717888711,505.255681317764868,503.108956094315374,500.925340093548186,513.892119827182682,510.962545078018195,514.438036900936595,498.182106854240146,505.137698908610048,506.594077671063985,521.540112590899412,515.514597541091462,499.582863807857166,498.894909605931218,502.977631782529102,500.852379492242960,512.224285050381809,502.999614382117670
1397,Copper_River_75019600158025,511.917058787932547,504.768212429255755,502.070245048366303,501.715909893311505,500.396599813650027,511.229704478632414,503.992184293234175,508.273206347146015,498.978685014165308,501.933490885507524,506.533658277595578,516.682163632338643,513.915696761543245,504.983038310457744,499.159549417769369,495.517787058575720,497.678757358995654,512.183476113020674,492.923159023022265
1398,Copper_River_75019600132577,505.916591610497505,498.455973095033983,488.046485092215335,491.350530397184002,489.811122692235756,500.159056639588584,495.466835357844786,496.719591907444169,489.176487207185460,491.868479008345275,501.220039780389584,506.833264151646858,507.808980429577502,492.439153050781954,492.390124779086307,486.928985567331551,486.818619588812112,501.759915868003134,484.803397750641295
1399,Copper_River_75019600117719,507.810952155675295,504.631137385267891,500.307104725367822,497.988070360614358,498.434986215195295,507.862932344864362,499.474660770181742,503.256112102355644,501.472882212873913,497.847520635326191,504.698049667464829,508.331419343505559,517.885554884074622,500.570155013787485,499.201991311563745,489.807860916589448,494.477736999859303,509.451518694862898,490.589634314426178
1400,Copper_River_75019600196840,524.191166535332968,513.259131161990126,514.377864873564249,511.266314017008710,511.771982103996095,522.962937914356530,514.875218991549104,519.934043621504429,508.050940890499874,513.786245616641395,515.219247524688967,529.289075648835365,523.299237491359349,516.812289686176314,508.978578792009330,510.052080809189476,509.606333852686078,523.613013304124706,508.354855174281738
1401,Copper_River_75019600119855,518.664486447166723,507.414485113551905,507.136926477306247,505.438063490918864,504.375807802435872,518.481465961022195,507.419996811172666,516.441458587583497,502.675185624894027,505.451841253153020,511.385147874593883,524.676468269658130,516.898133467368780,508.471402178484027,501.420866923236929,503.018138991513581,499.991083129488231,520.329702531923203,503.617298278325279
1402,Copper_River_75019600181326,537.398872211795151,516.265748726052038,523.254579902104297,521.903073083835466,528.764214429440813,535.840163715325389,530.456501889269475,530.310909436932548,515.856823931175882,520.692330227674006,520.601315966732614,542.832206756889946,525.592411700426510,527.440183816223907,514.727325020688340,522.581048282762708,522.150983339790173,534.099437388943215,523.602096479989768
1403,Copper_River_75019600153899,510.556935012296208,501.029686382928844,495.098567268972999,496.645061275937280,493.290482379004061,509.956399011743486,499.896085622516580,506.666141041057131,491.443004801565166,499.290743758807139,501.902090479544256,514.421365735261702,510.520385260071350,498.037839455194955,493.659904897300351,491.857590568315175,493.631110988823764,507.898259631825340,486.979978221216527
1404,Copper_River_75019600118512,525.041459192418301,524.434699216073341,521.559223577051625,518.228705175242794,518.384366785224529,523.099945018424592,515.928312083682613,523.786814762275867,522.035016276286910,517.008950597394005,522.238565142592279,530.495380254473730,532.791135196179994,522.226209324411116,515.964828300355862,511.333801809136844,510.648842500517162,525.403444776942592,509.622260701985795
1405,Copper_River_75019600169606,508.329222794969724,505.284337412897401,500.989701751939322,498.667151692274331,499.083414086006599,508.324350566555324,499.982270926210106,503.928694596255582,502.133003301808344,498.484715372965127,505.254131759751886,509.051667982232743,518.336831361118811,501.292866769076568,499.700938799857909,490.487072320045968,494.960665401820506,509.944240796604902,491.154245199646198
1406,Copper_River_75019600118417,519.294475913047222,506.101906390263423,512.866221099777704,504.667256936005685,511.128910958160418,518.624801279940925,512.597137617519820,516.577423774392059,504.949924071906821,509.400820003111562,511.750416765414570,526.750528648752038,519.185759896342688,515.906422815257088,505.143553434972091,508.570776887345517,506.838272643409596,522.956007473809336,509.474309044134714
1407,Copper_River_75019600174661,550.672546738782671,536.589831578906796,539.274686358487997,535.835474271479256,539.051934782511694,545.603791967505686,540.636961708563604,544.108225289232678,534.250497792982742,536.922605199724671,539.896732913660799,551.272533269900350,543.935482291039989,540.399836249984219,534.000237106769873,535.345315192544717,537.897167614599653,543.844735660949482,536.133322253378424
1408,Copper_River_75019600197033,546.110262406745392,524.153600340941466,531.497762953461688,525.875426863387702,533.008384476813262,539.929928372248696,533.758300793480771,537.043585596457547,523.484041193284497,528.474971106188605,528.073690421747756,548.985227538061281,533.188427848437755,533.833267630370983,522.799083898133063,526.952348724293074,528.787973757017767,536.485647649676480,529.664000674492286
1409,Copper_River_75019600130754,532.185456738732569,520.027260667755286,525.068959366089530,519.199311665948471,521.860528842135750,530.798751415740071,523.104387990132636,528.152164812582782,516.745266016520304,521.947087006068728,523.477125936199400,538.013028367699917,530.224027394524001,526.894615398269252,517.005728712310884,520.049093356769845,518.723008683068201,532.614312139333720,520.082899387281941
1410,Copper_River_75019600130736,543.626203277031209,519.574484340845970,530.961447383565087,522.263534763995040,531.216395606019091,538.402239099147550,531.497648251318196,535.769628473631997,522.104659870068872,521.608952055580517,523.017442226422986,551.256163708625195,530.526112332631214,532.200236151594254,517.618241842685052,524.056283520823285,524.153626598312030,536.409334499625061,526.940102578354526
1411,Copper_River_75019600133541,537.741307781381010,525.136489696648937,532.180736037792599,524.895294256024727,528.999339837156413,536.593247865057151,528.989706570384101,533.608627309122653,522.885690995228629,527.354729494081653,529.459172362391087,544.770175277291287,534.699054605112792,533.809935233613828,522.921855570509251,526.614848477978171,525.378770308365347,538.164464463061677,527.060029155993675
1412,Copper_River_75019600112990,519.075632492529508,506.870247324434104,504.557688235076625,504.365631736187197,504.685924441248801,520.084460915930208,506.262850281737485,516.683483341524493,499.743582422572615,506.807185266425279,509.362237643233073,522.718078508499843,518.701096698558899,507.986234542218426,501.003721211658672,502.826046590780493,502.780055213095920,516.727835343948527,498.335790190219427
