cat_ID_con,region,wtd_AreaSqKm,str_ord,str_slope,str_slope_dg,HUC12
Cook_Inlet_75005300028429,Cook_Inlet,127.9343,4,0.00211424,0.121136848,1.90206E+11
Cook_Inlet_75005300026836,Cook_Inlet,44.73727514,4,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300002502,Cook_Inlet,3023.345051,6,0.00550151,0.315210124,1.90206E+11
Cook_Inlet_75005300023131,Cook_Inlet,599.4995745,5,0.00279695,0.160253013,1.90206E+11
Cook_Inlet_75005300004398,Cook_Inlet,375.2492497,4,0.01326168,0.759793753,1.90206E+11
Cook_Inlet_75005300026951,Cook_Inlet,754.3542997,6,0.00118441,0.067861662,1.90206E+11
Cook_Inlet_75005300009788,Cook_Inlet,846.4432996,5,0.00088016,0.05042944,1.90206E+11
Cook_Inlet_75005300004937,Cook_Inlet,2806.974227,6,0.00866032,0.496187381,1.90206E+11
Cook_Inlet_75005300016871,Cook_Inlet,767.5985253,6,0.00233065,0.133536167,1.90206E+11
Cook_Inlet_75005300010442,Cook_Inlet,4319.919575,7,0.00199618,0.114372537,1.90206E+11
Cook_Inlet_75005300006785,Cook_Inlet,85.9684751,5,0.0028154,0.161310111,1.90206E+11
Cook_Inlet_75005300026568,Cook_Inlet,58.87504993,4,0.00978388,0.560557145,1.90206E+11
Cook_Inlet_75005300005769,Cook_Inlet,1099.9001,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300025122,Cook_Inlet,993.5358248,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300022619,Cook_Inlet,184.1944749,6,0.00397304,0.227637226,1.90206E+11
Cook_Inlet_75005300007510,Cook_Inlet,342.7193003,6,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300003524,Cook_Inlet,45.34979963,3,0.00927165,0.531211193,1.90206E+11
Cook_Inlet_75005300007548,Cook_Inlet,2190.809252,7,0.00249921,0.143193887,1.90206E+11
Cook_Inlet_75005300029847,Cook_Inlet,100.002225,1,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300010957,Cook_Inlet,110.7330001,5,0.002584,0.148051965,1.90206E+11
Cook_Inlet_75005300005137,Cook_Inlet,74.21360004,5,0.00761534,0.436318407,1.90206E+11
Cook_Inlet_75005300022592,Cook_Inlet,544.4797752,6,0.00227032,0.130079531,1.90206E+11
Cook_Inlet_75005300007345,Cook_Inlet,59.69620008,4,0.00574231,0.329006511,1.90206E+11
Cook_Inlet_75005300030350,Cook_Inlet,59.82982491,5,0.01700749,0.974363458,1.90206E+11
Cook_Inlet_75005300029149,Cook_Inlet,893.6850752,4,0.00835026,0.478423536,1.90206E+11
Cook_Inlet_75005300011447,Cook_Inlet,50.5967749,4,0.00836626,0.479340205,1.90206E+11
Cook_Inlet_75005300008746,Cook_Inlet,114.6163994,5,0.00846837,0.485190262,1.90206E+11
Cook_Inlet_75005300015680,Cook_Inlet,376.9730002,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300010866,Cook_Inlet,33.14467499,4,0.00275773,0.158005889,1.90206E+11
Cook_Inlet_75005300003369,Cook_Inlet,1703.688927,7,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300000447,Cook_Inlet,1204.41665,6,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300026448,Cook_Inlet,32.60042498,3,0.01319618,0.756041536,1.90206E+11
Cook_Inlet_75005300013111,Cook_Inlet,1301.160775,7,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300019334,Cook_Inlet,30.0883001,5,0.01038784,0.595157984,1.90206E+11
Cook_Inlet_75005300021072,Cook_Inlet,110.1467999,4,0.00035101,0.020111391,1.90206E+11
Cook_Inlet_75005300026727,Cook_Inlet,54.16982489,5,0.01019428,0.584068987,1.90206E+11
Cook_Inlet_75005300017436,Cook_Inlet,100.3340251,5,0.02172035,1.244288735,1.90206E+11
Cook_Inlet_75005300022990,Cook_Inlet,26.04737516,2,0.00074988,0.042964951,1.90206E+11
Cook_Inlet_75005300007284,Cook_Inlet,375.4066499,6,0.00216052,0.123788485,1.90206E+11
Cook_Inlet_75005300027433,Cook_Inlet,639.4199999,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300000003,Cook_Inlet,139.7038252,4,0.03045919,1.74464363,1.90206E+11
Cook_Inlet_75005300011441,Cook_Inlet,278.2479001,6,0.00522645,0.2994508,1.90206E+11
Cook_Inlet_75005300030510,Cook_Inlet,141.55505,5,0.00283473,0.16241763,1.90206E+11
Cook_Inlet_75005300004529,Cook_Inlet,537.8873751,5,0.0032958,0.188834746,1.90206E+11
Cook_Inlet_75005300007002,Cook_Inlet,365.1563258,6,0.00667512,0.382450523,1.90206E+11
Cook_Inlet_75005300012067,Cook_Inlet,96.68960121,5,0.01628553,0.933009658,1.90206E+11
Cook_Inlet_75005300001645,Cook_Inlet,841.3173248,3,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005300003835,Cook_Inlet,94.83942511,5,0.00747133,0.428067711,1.90206E+11
Cook_Inlet_75005300022240,Cook_Inlet,75.31667472,6,0.000942,0.053972608,1.90206E+11
Cook_Inlet_75005300016380,Cook_Inlet,308.9055765,3,0.0148916,0.853162768,1.90206E+11
Cook_Inlet_75005300024421,Cook_Inlet,52.32262507,3,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400007190,Cook_Inlet,525.3997498,6,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400041013,Cook_Inlet,358.3525749,5,0.02896568,1.659147304,1.90206E+11
Cook_Inlet_75005400046318,Cook_Inlet,220.4405998,5,0.00023005,0.013180894,1.90206E+11
Cook_Inlet_75005400035306,Cook_Inlet,664.0131999,6,0.004687,0.268543352,1.90206E+11
Cook_Inlet_75005400015980,Cook_Inlet,46.38675016,4,0.00198637,0.113810468,1.90206E+11
Cook_Inlet_75005400021301,Cook_Inlet,32.54954994,5,0.01833799,1.05057168,1.90206E+11
Cook_Inlet_75005400008084,Cook_Inlet,29.19989996,3,0.02117161,1.212862703,1.90206E+11
Cook_Inlet_75005400018796,Cook_Inlet,68.38492502,5,0.00811883,0.465164473,1.90206E+11
Cook_Inlet_75005400039351,Cook_Inlet,24.85484991,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400020381,Cook_Inlet,29.69722518,4,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400000005,Cook_Inlet,237.6014252,3,0.00090211,0.051687082,1.90206E+11
Cook_Inlet_75005400033392,Cook_Inlet,24.13412512,4,0.00207285,0.118765386,1.90206E+11
Cook_Inlet_75005400039793,Cook_Inlet,211.0613501,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400021124,Cook_Inlet,25.28452511,4,0.01003076,0.574700939,1.90206E+11
Cook_Inlet_75005400027027,Cook_Inlet,12.27302491,4,0.01878266,1.07604062,1.90206E+11
Cook_Inlet_75005400034641,Cook_Inlet,75.26242512,5,0.00214714,0.123021871,1.90206E+11
Cook_Inlet_75005400020823,Cook_Inlet,79.96624995,6,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400040621,Cook_Inlet,52.34165007,4,0.00467209,0.267689091,1.90206E+11
Cook_Inlet_75005400017221,Cook_Inlet,29.54852502,5,0.01099174,0.62975495,1.90206E+11
Cook_Inlet_75005400045707,Cook_Inlet,43.50467484,4,0.00743016,0.425708975,1.90206E+11
Cook_Inlet_75005400007537,Cook_Inlet,70.046325,5,0.00464816,0.266318033,1.90206E+11
Cook_Inlet_75005400010388,Cook_Inlet,50.35807497,4,0.0037823,0.216708793,1.90206E+11
Cook_Inlet_75005400012302,Cook_Inlet,110.2406499,6,0.00795759,0.455926699,1.90206E+11
Cook_Inlet_75005400001553,Cook_Inlet,505.2300246,6,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400032742,Cook_Inlet,183.0594503,6,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400034611,Cook_Inlet,21.12624993,3,0.00547422,0.313646569,1.90206E+11
Cook_Inlet_75005400041329,Cook_Inlet,63.90475008,4,0.00880479,0.504464271,1.90206E+11
Cook_Inlet_75005400037138,Cook_Inlet,85.96647523,4,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400018836,Cook_Inlet,284.5886003,6,0.00688423,0.394431093,1.90206E+11
Cook_Inlet_75005400031072,Cook_Inlet,37.94269986,5,0.00606566,0.347532456,1.90206E+11
Cook_Inlet_75005400039143,Cook_Inlet,599.956275,7,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400038974,Cook_Inlet,47.024775,5,0.02347641,1.344852179,1.90206E+11
Cook_Inlet_75005400007435,Cook_Inlet,827.6484501,7,0.00110617,0.063378847,1.90206E+11
Cook_Inlet_75005400028287,Cook_Inlet,619.0877001,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400040964,Cook_Inlet,188.3076499,5,0.01882158,1.078269783,1.90206E+11
Cook_Inlet_75005400039366,Cook_Inlet,47.63195006,4,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400016209,Cook_Inlet,388.6238497,6,0.00162494,0.093102122,1.90206E+11
Cook_Inlet_75005400001690,Cook_Inlet,15.79855,3,0.01678373,0.961546613,1.90206E+11
Cook_Inlet_75005400029139,Cook_Inlet,29.47359999,4,0.00623461,0.357212212,1.90206E+11
Cook_Inlet_75005400031128,Cook_Inlet,26.75030004,5,0.00751163,0.430376602,1.90206E+11
Cook_Inlet_75005400023424,Cook_Inlet,19.55690006,4,0.03690806,2.113716645,1.90206E+11
Cook_Inlet_75005400010358,Cook_Inlet,40.20387517,5,0.00137142,0.078576529,1.90206E+11
Cook_Inlet_75005400005771,Cook_Inlet,169.7498249,5,0.00901508,0.516512044,1.90206E+11
Cook_Inlet_75005400029404,Cook_Inlet,72.189825,5,0.02043775,1.170833816,1.90206E+11
Cook_Inlet_75005400044807,Cook_Inlet,31.35877497,4,0.00321371,0.184131386,1.90206E+11
Cook_Inlet_75005400011026,Cook_Inlet,31.19147488,4,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400001431,Cook_Inlet,299.2228998,5,1.00E-05,0.000572958,1.90206E+11
Cook_Inlet_75005400031008,Cook_Inlet,249.7929499,6,0.00540182,0.309498477,1.90206E+11
Cook_Inlet_75005400024975,Cook_Inlet,378.6015503,6,0.00344588,0.197433599,1.90206E+11
Cook_Inlet_75004500000122,Cook_Inlet,32.10517497,4,0.00586052,0.335779218,1.90208E+11
Copper_River_75019800007852,Copper_River,71.4464249,4,0.01362305,0.780494988,1.90201E+11
Copper_River_75019800005498,Copper_River,244.6541253,5,0.00787211,0.451029362,1.90201E+11
Copper_River_75019800019853,Copper_River,287.5061751,5,0.00917155,0.525476373,1.90201E+11
Copper_River_75019800019678,Copper_River,126.024425,5,0.00644815,0.36944666,1.90201E+11
Copper_River_75019800011243,Copper_River,69.12887506,5,0.00339591,0.194570563,1.90201E+11
Copper_River_75019800002398,Copper_River,118.230625,4,0.00045784,0.026232298,1.90201E+11
Copper_River_75019800019142,Copper_River,610.7697252,6,0.00344464,0.197362553,1.90201E+11
Copper_River_75019800006279,Copper_River,116.3512501,4,0.00869754,0.498319769,1.90201E+11
Copper_River_75019800018811,Copper_River,478.9625751,5,0.00384145,0.22009779,1.90201E+11
Copper_River_75019800009655,Copper_River,949.51065,6,0.00038529,0.02207549,1.90201E+11
Copper_River_75019800010136,Copper_River,166.1093,4,0.0131978,0.756134339,1.90201E+11
Copper_River_75019800002519,Copper_River,106.2281248,3,0.01006438,0.576627029,1.90201E+11
Copper_River_75019800019218,Copper_River,323.3474,5,0.00358679,0.205507048,1.90201E+11
Copper_River_75019800010922,Copper_River,647.9955752,6,0.00401534,0.230060799,1.90201E+11
Copper_River_75019800001400,Copper_River,706.0614753,6,0.00534475,0.306228702,1.90201E+11
Copper_River_75019800006994,Copper_River,396.5509499,5,0.00806184,0.4618994,1.90201E+11
Copper_River_75019800009573,Copper_River,68.60252499,3,0.02038196,1.167638616,1.90201E+11
Copper_River_75019800011692,Copper_River,186.593375,4,0.00031202,0.017877429,1.90201E+11
Copper_River_75019800009388,Copper_River,1777.143675,6,0.0020584,0.117937466,1.90201E+11
Copper_River_75019800010526,Copper_River,141.5123499,4,0.00159614,0.091452008,1.90201E+11
Copper_River_75019800000955,Copper_River,1973.236525,3,0.00423414,0.242596902,1.90201E+11
Copper_River_75019800000599,Copper_River,523.8124998,5,0.00210523,0.120620616,1.90201E+11
Copper_River_75019800015373,Copper_River,4387.4195,3,0.00068482,0.03923729,1.90201E+11
Copper_River_75019800011462,Copper_River,465.5751499,4,0.00215029,0.123202352,1.90201E+11
Copper_River_75019800010313,Copper_River,562.0209498,5,0.00622071,0.356415831,1.90201E+11
Copper_River_75019800000972,Copper_River,312.3286002,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019800020292,Copper_River,316.0822749,5,0.00642093,0.367887134,1.90201E+11
Copper_River_75019800015447,Copper_River,4784.85475,7,0.00189649,0.108660743,1.90201E+11
Copper_River_75019800009321,Copper_River,152.7941749,4,0.00150423,0.086185965,1.90201E+11
Copper_River_75019800011612,Copper_River,894.5970503,6,0.00363459,0.20824575,1.90201E+11
Copper_River_75019800001873,Copper_River,1331.3432,6,0.00847257,0.485430887,1.90201E+11
Copper_River_75019800020803,Copper_River,54.53874999,4,0.00845445,0.484392762,1.90201E+11
Copper_River_75019800015952,Copper_River,275.9030998,4,0.00549649,0.314922508,1.90201E+11
Copper_River_75019800000911,Copper_River,5533.133125,7,0.00109918,0.06297835,1.90201E+11
Copper_River_75019800020746,Copper_River,447.1114752,5,0.0034176,0.195813294,1.90201E+11
Copper_River_75019800018104,Copper_River,1542.9003,6,0.00665233,0.381144811,1.90201E+11
Copper_River_75019800000492,Copper_River,248.511775,5,0.00156083,0.089428899,1.90201E+11
Copper_River_75019800017508,Copper_River,342.8964247,5,0.00047638,0.027294561,1.90201E+11
Copper_River_75019800003840,Copper_River,1272.832775,6,0.00321943,0.184459114,1.90201E+11
Copper_River_75019800011423,Copper_River,118.604875,4,0.00612124,0.350716837,1.90201E+11
Copper_River_75019800016364,Copper_River,7678.707975,1,0.00200129,0.114665317,1.90201E+11
Copper_River_75019800020900,Copper_River,308.4089002,5,0.00837672,0.479939477,1.90201E+11
Copper_River_75019800011406,Copper_River,160.158175,4,0.00833846,0.477747493,1.90201E+11
Copper_River_75019800012527,Copper_River,341.4133,5,0.00209303,0.11992161,1.90201E+11
Copper_River_75019800007832,Copper_River,8451.1771,7,0.00181711,0.104112619,1.90201E+11
Copper_River_75019800001032,Copper_River,8857.4578,7,0.0025549,0.146384669,1.90201E+11
Copper_River_75019800011978,Copper_River,1623.714775,6,0.00218026,0.124919498,1.90201E+11
Copper_River_75019800000182,Copper_River,11660.0693,7,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600181061,Copper_River,99.57427493,5,0.0131184,0.751585842,1.90201E+11
Copper_River_75019600185154,Copper_River,195.591075,5,0.00181974,0.104263307,1.90201E+11
Copper_River_75019600118290,Copper_River,326.488525,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600132667,Copper_River,72.87904993,4,0.04829932,2.765198285,1.90201E+11
Copper_River_75019600164515,Copper_River,253.686875,5,0.00570823,0.327053935,1.90201E+11
Copper_River_75019600132017,Copper_River,148.510825,5,0.01101702,0.631203212,1.90201E+11
Copper_River_75019600118006,Copper_River,522.6492999,5,0.00869776,0.498332373,1.90201E+11
Copper_River_75019600120044,Copper_River,623.9993749,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600201125,Copper_River,106.6399,5,0.00687198,0.393729253,1.90201E+11
Copper_River_75019600169875,Copper_River,68.93007501,4,0.03587708,2.054723978,1.90201E+11
Copper_River_75019600118106,Copper_River,1358.35885,6,0.00519366,0.297572123,1.90201E+11
Copper_River_75019600128838,Copper_River,70.49102499,4,0.00878941,0.50358313,1.90201E+11
Copper_River_75019600119982,Copper_River,70.05574986,4,0.00939444,0.538245929,1.90201E+11
Copper_River_75019600143415,Copper_River,165.9423999,4,0.00358882,0.205623357,1.90201E+11
Copper_River_75019600187749,Copper_River,102.4643002,3,0.00574617,0.329227666,1.90201E+11
Copper_River_75019600164666,Copper_River,129.27625,5,0.00579217,0.331863184,1.90201E+11
Copper_River_75019600151382,Copper_River,566.5885252,5,0.00126978,0.072752996,1.90201E+11
Copper_River_75019600199134,Copper_River,1033.487925,6,0.00325077,0.186254745,1.90201E+11
Copper_River_75019600201378,Copper_River,184.06885,4,0.00189139,0.108368535,1.90201E+11
Copper_River_75019600187873,Copper_River,1681.20695,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600117650,Copper_River,2548.295025,7,0.00230216,0.131903819,1.90201E+11
Copper_River_75019600187874,Copper_River,1549.422425,6,9.74E-05,0.00557889,1.90201E+11
Copper_River_75019600165863,Copper_River,878.058925,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600157893,Copper_River,202.4725251,5,0.0054167,0.310351014,1.90201E+11
Copper_River_75019600118255,Copper_River,4347.3916,7,0.00111628,0.063958106,1.90201E+11
Copper_River_75019600179413,Copper_River,74.89897497,5,0.0274212,1.57072542,1.90201E+11
Copper_River_75019600145695,Copper_River,38.45377497,4,0.03048409,1.746068971,1.90201E+11
Copper_River_75019600118256,Copper_River,4763.416325,7,0.0014089,0.08072397,1.90201E+11
Copper_River_75019600148826,Copper_River,362.2076,6,0.00024608,0.014099345,1.90201E+11
Copper_River_75019600113018,Copper_River,100.8531501,4,0.02899211,1.660660361,1.90201E+11
Copper_River_75019600118266,Copper_River,5014.9468,7,0.00236226,0.135347276,1.90201E+11
Copper_River_75019600201412,Copper_River,16763.47315,8,0.00240963,0.138061362,1.90201E+11
Copper_River_75019600198826,Copper_River,101.1478501,3,0.01703245,0.975793146,1.90201E+11
Copper_River_75019600200372,Copper_River,732.987675,7,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600198311,Copper_River,176.4943499,5,0.01790367,1.025695146,1.90201E+11
Copper_River_75019600118127,Copper_River,294.4797752,6,0.00163074,0.093434437,1.90201E+11
Copper_River_75019600130710,Copper_River,5917.3468,9,0.00254478,0.145804839,1.90201E+11
Copper_River_75019600133513,Copper_River,265.6481001,5,0.01885159,1.07998862,1.90201E+11
Copper_River_75019600117903,Copper_River,17262.16828,8,0.00145258,0.083226645,1.90201E+11
Copper_River_75019600198206,Copper_River,88.79725006,4,0.08273359,4.729514224,1.90201E+11
Copper_River_75019600181619,Copper_River,5555.155975,9,0.00443029,0.253835258,1.90201E+11
Copper_River_75019600132159,Copper_River,563.677925,6,0.02260491,1.294945405,1.90201E+11
Copper_River_75019600131315,Copper_River,131.394525,5,0.00124864,0.071541765,1.90201E+11
Copper_River_75019600143036,Copper_River,48.5891749,5,0.00443621,0.254174443,1.90201E+11
Copper_River_75019600161870,Copper_River,384.331725,5,0.14293067,8.134230851,1.90201E+11
Copper_River_75019600198321,Copper_River,99.60510016,3,0.00469778,0.269160987,1.90201E+11
Copper_River_75019600128647,Copper_River,24798.13022,9,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600176914,Copper_River,4766.1557,9,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600181506,Copper_River,2263.419175,6,0.01168768,0.669624247,1.90201E+11
Copper_River_75019600133523,Copper_River,320.2042499,4,0.00890302,0.510091994,1.90201E+11
Copper_River_75019600189072,Copper_River,615.0064002,7,0.01038953,0.595254803,1.90201E+11
Copper_River_75019600129012,Copper_River,27170.32645,9,0.00502276,0.287780529,1.90201E+11
Copper_River_75019600128599,Copper_River,27221.4707,3,0.00071993,0.041248943,1.90201E+11
Copper_River_75019600117722,Copper_River,27495.26902,9,0.00115114,0.065955434,1.90201E+11
Copper_River_75019600181391,Copper_River,2134.22735,6,0.00766925,0.439407042,1.90201E+11
Copper_River_75019600119089,Copper_River,149.240975,5,0.00386965,0.221713507,1.90201E+11
Copper_River_75019600119714,Copper_River,220.4201749,4,0.00289047,0.165611271,1.90201E+11
Copper_River_75019600196827,Copper_River,1781.706775,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600120847,Copper_River,270.0233248,4,0.02322886,1.33067634,1.90201E+11
Copper_River_75019600195594,Copper_River,297.3877499,5,0.01797216,1.029618071,1.90201E+11
Copper_River_75019600123866,Copper_River,1647.18245,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600198308,Copper_River,210.7953249,4,0.0144708,0.8290579,1.90201E+11
Copper_River_75019600119075,Copper_River,329.22995,5,0.00934571,0.535454151,1.90201E+11
Copper_River_75019600174820,Copper_River,145.7562001,4,0.01217716,0.697665392,1.90201E+11
Copper_River_75019600198550,Copper_River,132.2529001,4,0.02875746,1.647227107,1.90201E+11
Copper_River_75019600175832,Copper_River,2088.1748,6,0.00563376,0.322787256,1.90201E+11
Copper_River_75019600158025,Copper_River,2160.86825,3,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600132577,Copper_River,184.7068499,5,0.01912673,1.095747298,1.90201E+11
Copper_River_75019600117719,Copper_River,31419.0272,9,0.0019266,0.110385912,1.90201E+11
Copper_River_75019600196840,Copper_River,1100.0089,6,0.00559688,0.320674254,1.90201E+11
Copper_River_75019600119855,Copper_River,168.8705,5,0.01492995,0.855359573,1.90201E+11
Copper_River_75019600181326,Copper_River,46.84565001,3,0.02567881,1.470964174,1.90201E+11
Copper_River_75019600153899,Copper_River,232.7755749,5,0.00446224,0.255665822,1.90201E+11
Copper_River_75019600118512,Copper_River,1143.261025,6,0.00892087,0.511114642,1.90201E+11
Copper_River_75019600169606,Copper_River,32745.18667,9,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600118417,Copper_River,98.44659998,4,0.00530786,0.30411512,1.90201E+11
Copper_River_75019600181826,Copper_River,60.816475,4,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600197033,Copper_River,303.7954501,5,0.00574543,0.329185268,1.90201E+11
Copper_River_75019600130754,Copper_River,759.28325,6,0.00269575,0.154454723,1.90201E+11
Copper_River_75019600133541,Copper_River,588.275225,6,0.00059059,0.03383831,1.90201E+11
Copper_River_75019600112990,Copper_River,52.95729993,4,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600179147,Copper_River,79.75422504,4,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600197497,Copper_River,71.47800006,4,0.03308089,1.894704427,1.90201E+11
Copper_River_75019600131335,Copper_River,192.3931,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600133540,Copper_River,98.49437492,5,0.00203295,0.116479294,1.90201E+11
Copper_River_75019600128755,Copper_River,289.29135,5,0.00350836,0.201013396,1.90201E+11
Copper_River_75019600133538,Copper_River,236.6728499,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600117697,Copper_River,6994.851825,9,0.002955,0.169308536,1.90201E+11
Copper_River_75019600195238,Copper_River,29071.99742,9,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019600114066,Copper_River,28053.23112,9,0.00235461,0.134908966,1.90201E+11
Copper_River_75019700010639,Copper_River,2498.989325,6,0.00532454,0.305070787,1.90201E+11
Copper_River_75019700005134,Copper_River,768.485825,6,0.00932466,0.53424818,1.90201E+11
Copper_River_75019700002595,Copper_River,135.26115,4,0.00064036,0.03668992,1.90201E+11
Copper_River_75019700004190,Copper_River,370.4715001,5,0.00862332,0.494067595,1.90201E+11
Copper_River_75019700001476,Copper_River,63.49860006,4,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019700003218,Copper_River,85.74997498,4,0.05138442,2.941523327,1.90201E+11
Copper_River_75019700017807,Copper_River,3269.0885,6,0.00210811,0.120785627,1.90201E+11
Copper_River_75019700004810,Copper_River,9833.976825,7,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019700010439,Copper_River,210.6707249,6,0.01349266,0.773025564,1.90201E+11
Copper_River_75019700002996,Copper_River,16234.11525,8,0.00417786,0.239372353,1.90201E+11
Copper_River_75019700016379,Copper_River,362.7721749,4,0.00019617,0.011239713,1.90201E+11
Copper_River_75019700010575,Copper_River,4277.29005,6,0.00229512,0.131500459,1.90201E+11
Copper_River_75019700002919,Copper_River,3751.1121,6,0.00179688,0.102953529,1.90201E+11
Copper_River_75019700004212,Copper_River,221.6926001,5,0.02230164,1.27757807,1.90201E+11
Copper_River_75019700000332,Copper_River,89.72755,5,0.01775657,1.017269615,1.90201E+11
Copper_River_75019700001727,Copper_River,539.312875,5,0.01765166,1.011260598,1.90201E+11
Copper_River_75019700001794,Copper_River,141.7647999,4,0.02465195,1.412166671,1.90201E+11
Copper_River_75019700004866,Copper_River,914.261925,6,0.01190515,0.682082626,1.90201E+11
Copper_River_75019700017989,Copper_River,15620.61893,8,0.00081943,0.04694987,1.90201E+11
Copper_River_75019700004684,Copper_River,5943.675,6,0.00224139,0.128421972,1.90201E+11
Copper_River_75019700016412,Copper_River,144.7375,4,0.00204205,0.117000684,1.90201E+11
Copper_River_75019700005989,Copper_River,80.486225,4,0.01039948,0.595824834,1.90201E+11
Copper_River_75019700017829,Copper_River,3447.658225,6,0.00182519,0.104575568,1.90201E+11
Copper_River_75019700005942,Copper_River,55.92997494,4,0.03447839,1.974684005,1.90201E+11
Copper_River_75019700010633,Copper_River,972.1066501,6,0.0013467,0.07716018,1.90201E+11
Copper_River_75019700010631,Copper_River,2893.270325,6,0.00361951,0.207381741,1.90201E+11
Copper_River_75019700010617,Copper_River,17204.74018,8,0.00644819,0.369448952,1.90201E+11
Copper_River_75019700003861,Copper_River,3954.27895,7,0.00345554,0.19798707,1.90201E+11
Copper_River_75019700007155,Copper_River,119.3591251,5,0.00222503,0.127484618,1.90201E+11
Copper_River_75019700003629,Copper_River,345.4089748,5,0.01480962,0.848466696,1.90201E+11
Copper_River_75019700002476,Copper_River,596.46585,5,8.87E-05,0.005083282,1.90201E+11
Copper_River_75019700003637,Copper_River,142.3644999,5,0.01723624,0.987466026,1.90201E+11
Copper_River_75019700017110,Copper_River,10898.99572,7,0.00111783,0.064046915,1.90201E+11
Copper_River_75019700005921,Copper_River,492.5032,5,0.0153901,0.881718168,1.90201E+11
Copper_River_75019700001655,Copper_River,291.0269,5,0.01373772,0.787063866,1.90201E+11
Copper_River_75019700006876,Copper_River,5518.73195,5,0.00092308,0.052888573,1.90201E+11
Copper_River_75019700012433,Copper_River,859.277925,5,0.00541092,0.310019854,1.90201E+11
Copper_River_75019700017973,Copper_River,18148.30615,8,1.00E-05,0.000572958,1.90201E+11
Copper_River_75019700010666,Copper_River,1521.773825,5,0.01009299,0.578266095,1.90201E+11
Copper_River_75019700006226,Copper_River,245.1491002,5,0.01291298,0.739818136,1.90201E+11
Copper_River_75019700004138,Copper_River,138.3546,4,0.01035648,0.593361381,1.90201E+11
Copper_River_75019700001722,Copper_River,3580.3359,6,0.00111171,0.063696265,1.90201E+11
Copper_River_75003900048794,Copper_River,120.3537498,4,0.0319482,1.829874616,1.90201E+11
Copper_River_75003900062340,Copper_River,51135.40985,9,0.00065858,0.037733849,1.90201E+11
Copper_River_75003900056636,Copper_River,96.5309001,3,0.08681636,4.961770223,1.90201E+11
Copper_River_75003900057331,Copper_River,192.0143249,4,0.03204292,1.835296122,1.90201E+11
Copper_River_75003900057807,Copper_River,478.5300498,5,0.00647925,0.371228485,1.90201E+11
Copper_River_75003900016668,Copper_River,51822.06042,9,0.00171878,0.098478743,1.90201E+11
Copper_River_75003900048516,Copper_River,1186.782125,6,0.00174648,0.100065831,1.90201E+11
Copper_River_75003900057747,Copper_River,51955.8013,9,0.00057286,0.032822457,1.90201E+11
Copper_River_75003900057793,Copper_River,53337.34655,9,0.00036381,0.020844777,1.90201E+11
