OID_,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,region,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD
536,Cook_Inlet_75005300002502,75005300002502.000000000000000,75005300002502,75005300002502.000000000000000,Cook_Inlet,53,3458,1217.019313238637778,516.436575549529493
537,Cook_Inlet_75005300023131,75005300023131.000000000000000,75005300023131,75005300023131.000000000000000,Cook_Inlet,0,3096,798.705296013225734,487.585079428429310
538,Cook_Inlet_75005300004398,75005300004398.000000000000000,75005300004398,75005300004398.000000000000000,Cook_Inlet,117,3096,977.410452512241932,449.144532366465967
539,Cook_Inlet_75005300026951,75005300026951.000000000000000,75005300026951,75005300026951.000000000000000,Cook_Inlet,17,2343,937.673166303458402,518.722890662305076
540,Cook_Inlet_75005300009788,75005300009788.000000000000000,75005300009788,75005300009788.000000000000000,Cook_Inlet,13,2343,872.137144926958626,537.571585429314041
541,Cook_Inlet_75005300004937,75005300004937.000000000000000,75005300004937,75005300004937.000000000000000,Cook_Inlet,333,3458,1245.057437226726279,489.523947670905443
542,Cook_Inlet_75005300016871,75005300016871.000000000000000,75005300016871,75005300016871.000000000000000,Cook_Inlet,23,2422,1061.395400963126349,539.704651889134539
543,Cook_Inlet_75005300010442,75005300010442.000000000000000,75005300010442,75005300010442.000000000000000,Cook_Inlet,0,3458,1058.090842351439278,590.538444123235422
544,Cook_Inlet_75005300006785,75005300006785.000000000000000,75005300006785,75005300006785.000000000000000,Cook_Inlet,244,1585,621.608401850062592,244.195565137223838
545,Cook_Inlet_75005300026568,75005300026568.000000000000000,75005300026568,75005300026568.000000000000000,Cook_Inlet,55,473,175.016563990983570,53.502123677907250
546,Cook_Inlet_75005300005769,75005300005769.000000000000000,75005300005769,75005300005769.000000000000000,Cook_Inlet,3,2343,714.022363581410332,569.581065301827948
547,Cook_Inlet_75005300025122,75005300025122.000000000000000,75005300025122,75005300025122.000000000000000,Cook_Inlet,3,2343,778.353853476486051,560.594600442224305
548,Cook_Inlet_75005300022619,75005300022619.000000000000000,75005300022619,75005300022619.000000000000000,Cook_Inlet,0,882,243.144850934091778,229.841370299628778
549,Cook_Inlet_75005300007510,75005300007510.000000000000000,75005300007510,75005300007510.000000000000000,Cook_Inlet,0,948,302.136923662302991,199.061867306054523
550,Cook_Inlet_75005300003524,75005300003524.000000000000000,75005300003524,75005300003524.000000000000000,Cook_Inlet,4,252,110.543493840146539,47.259668894672352
551,Cook_Inlet_75005300007548,75005300007548.000000000000000,75005300007548,75005300007548.000000000000000,Cook_Inlet,15,3458,748.248543636856084,674.757564427342345
552,Cook_Inlet_75005300029847,75005300029847.000000000000000,75005300029847,75005300029847.000000000000000,Cook_Inlet,356,1663,908.038346926277313,318.158777963530383
553,Cook_Inlet_75005300010957,75005300010957.000000000000000,75005300010957,75005300010957.000000000000000,Cook_Inlet,75,454,209.895471478303620,56.278485878231862
554,Cook_Inlet_75005300005137,75005300005137.000000000000000,75005300005137,75005300005137.000000000000000,Cook_Inlet,32,1934,893.002045416876058,393.557365390691075
555,Cook_Inlet_75005300022592,75005300022592.000000000000000,75005300022592,75005300022592.000000000000000,Cook_Inlet,75,3458,922.453640670333016,741.921635921130814
556,Cook_Inlet_75005300007345,75005300007345.000000000000000,75005300007345,75005300007345.000000000000000,Cook_Inlet,3,182,72.409827827084172,38.849233960814686
557,Cook_Inlet_75005300030350,75005300030350.000000000000000,75005300030350,75005300030350.000000000000000,Cook_Inlet,201,573,421.997327409841830,55.469804382810693
558,Cook_Inlet_75005300029149,75005300029149.000000000000000,75005300029149,75005300029149.000000000000000,Cook_Inlet,0,2422,934.646627227983117,598.970838746296408
559,Cook_Inlet_75005300011447,75005300011447.000000000000000,75005300011447,75005300011447.000000000000000,Cook_Inlet,9,332,209.339436104715418,74.852623513919070
560,Cook_Inlet_75005300008746,75005300008746.000000000000000,75005300008746,75005300008746.000000000000000,Cook_Inlet,4,1436,495.411049485635203,330.573662856420185
561,Cook_Inlet_75005300015680,75005300015680.000000000000000,75005300015680,75005300015680.000000000000000,Cook_Inlet,369,2276,1196.905541567061618,374.847366125522456
562,Cook_Inlet_75005300010866,75005300010866.000000000000000,75005300010866,75005300010866.000000000000000,Cook_Inlet,109,506,213.687000675820514,92.155753281092132
563,Cook_Inlet_75005300003369,75005300003369.000000000000000,75005300003369,75005300003369.000000000000000,Cook_Inlet,73,3458,905.358290810927997,687.342854743237808
564,Cook_Inlet_75005300000447,75005300000447.000000000000000,75005300000447,75005300000447.000000000000000,Cook_Inlet,369,2504,1206.472546688320108,429.757173155842963
565,Cook_Inlet_75005300026448,75005300026448.000000000000000,75005300026448,75005300026448.000000000000000,Cook_Inlet,75,333,221.983273827049061,61.547540710184556
566,Cook_Inlet_75005300013111,75005300013111.000000000000000,75005300013111,75005300013111.000000000000000,Cook_Inlet,1,2422,875.836020776493001,603.662974768959884
567,Cook_Inlet_75005300019334,75005300019334.000000000000000,75005300019334,75005300019334.000000000000000,Cook_Inlet,136,837,500.660442007316590,191.474657030507586
568,Cook_Inlet_75005300021072,75005300021072.000000000000000,75005300021072,75005300021072.000000000000000,Cook_Inlet,12,1678,630.914814804718731,401.213553481449935
569,Cook_Inlet_75005300026727,75005300026727.000000000000000,75005300026727,75005300026727.000000000000000,Cook_Inlet,177,948,525.416412229242269,194.544441401840572
570,Cook_Inlet_75005300017436,75005300017436.000000000000000,75005300017436,75005300017436.000000000000000,Cook_Inlet,163,3147,1015.838743981480661,612.944982692148301
571,Cook_Inlet_75005300022990,75005300022990.000000000000000,75005300022990,75005300022990.000000000000000,Cook_Inlet,2,69,31.786593045401226,12.578106296995337
572,Cook_Inlet_75005300007284,75005300007284.000000000000000,75005300007284,75005300007284.000000000000000,Cook_Inlet,1,851,313.162439279589933,171.920158265437834
573,Cook_Inlet_75005300027433,75005300027433.000000000000000,75005300027433,75005300027433.000000000000000,Cook_Inlet,346,2346,1209.495636371337923,412.498485802178550
574,Cook_Inlet_75005300000003,75005300000003.000000000000000,75005300000003,75005300000003.000000000000000,Cook_Inlet,386,2276,1185.526357230605072,361.315942245726774
575,Cook_Inlet_75005300011441,75005300011441.000000000000000,75005300011441,75005300011441.000000000000000,Cook_Inlet,54,851,378.838126388588535,147.477488588386620
576,Cook_Inlet_75005300030510,75005300030510.000000000000000,75005300030510,75005300030510.000000000000000,Cook_Inlet,73,545,242.888776801964980,107.009506162811775
577,Cook_Inlet_75005300004529,75005300004529.000000000000000,75005300004529,75005300004529.000000000000000,Cook_Inlet,72,2422,1203.536290624677576,492.534134954348929
578,Cook_Inlet_75005300007002,75005300007002.000000000000000,75005300007002,75005300007002.000000000000000,Cook_Inlet,75,1663,656.214488270309971,327.839088140719980
579,Cook_Inlet_75005300012067,75005300012067.000000000000000,75005300012067,75005300012067.000000000000000,Cook_Inlet,842,2209,1304.945112964700002,314.037198275730418
580,Cook_Inlet_75005300001645,75005300001645.000000000000000,75005300001645,75005300001645.000000000000000,Cook_Inlet,2,3096,891.445282832269640,493.188104985168252
581,Cook_Inlet_75005300003835,75005300003835.000000000000000,75005300003835,75005300003835.000000000000000,Cook_Inlet,200,851,509.509849115885459,115.947595903643247
582,Cook_Inlet_75005300022240,75005300022240.000000000000000,75005300022240,75005300022240.000000000000000,Cook_Inlet,25,882,410.855442434285578,255.130108924198169
583,Cook_Inlet_75005300016380,75005300016380.000000000000000,75005300016380,75005300016380.000000000000000,Cook_Inlet,343,3458,1471.607393835023686,533.489821906413908
584,Cook_Inlet_75005300024421,75005300024421.000000000000000,75005300024421,75005300024421.000000000000000,Cook_Inlet,4,1027,157.067114145267226,172.602376696994185
585,Cook_Inlet_75005400007190,75005400007190.000000000000000,75005400007190,75005400007190.000000000000000,Cook_Inlet,0,1325,359.059970216741021,233.136742957344154
586,Cook_Inlet_75005400041013,75005400041013.000000000000000,75005400041013,75005400041013.000000000000000,Cook_Inlet,119,1835,817.788458275615312,388.685538109549896
587,Cook_Inlet_75005400046318,75005400046318.000000000000000,75005400046318,75005400046318.000000000000000,Cook_Inlet,173,1835,943.254198427927577,339.842906646930203
588,Cook_Inlet_75005400035306,75005400035306.000000000000000,75005400035306,75005400035306.000000000000000,Cook_Inlet,3,3017,800.714718194344869,432.422945336804560
589,Cook_Inlet_75005400015980,75005400015980.000000000000000,75005400015980,75005400015980.000000000000000,Cook_Inlet,0,1240,441.886056573960332,298.451891584362386
590,Cook_Inlet_75005400021301,75005400021301.000000000000000,75005400021301,75005400021301.000000000000000,Cook_Inlet,0,1027,315.279544588763883,217.440957245984464
591,Cook_Inlet_75005400008084,75005400008084.000000000000000,75005400008084,75005400008084.000000000000000,Cook_Inlet,2,640,228.613130136986825,76.552034923228533
592,Cook_Inlet_75005400018796,75005400018796.000000000000000,75005400018796,75005400018796.000000000000000,Cook_Inlet,83,1155,543.912472234936331,241.678628798071884
593,Cook_Inlet_75005400039351,75005400039351.000000000000000,75005400039351,75005400039351.000000000000000,Cook_Inlet,0,1935,409.006280047473751,411.267747424470599
594,Cook_Inlet_75005400020381,75005400020381.000000000000000,75005400020381,75005400020381.000000000000000,Cook_Inlet,0,1000,378.981809181614835,194.397150349930968
595,Cook_Inlet_75005400000005,75005400000005.000000000000000,75005400000005,75005400000005.000000000000000,Cook_Inlet,1,2946,502.153820415943414,411.520681769977216
596,Cook_Inlet_75005400033392,75005400033392.000000000000000,75005400033392,75005400033392.000000000000000,Cook_Inlet,0,1161,511.091938972546302,295.568494863152182
597,Cook_Inlet_75005400039793,75005400039793.000000000000000,75005400039793,75005400039793.000000000000000,Cook_Inlet,20,1835,721.668859688608563,373.585624213543383
598,Cook_Inlet_75005400021124,75005400021124.000000000000000,75005400021124,75005400021124.000000000000000,Cook_Inlet,3,872,312.638866476822614,188.537959422210832
599,Cook_Inlet_75005400027027,75005400027027.000000000000000,75005400027027,75005400027027.000000000000000,Cook_Inlet,2,799,335.609921853995786,186.315174982635057
600,Cook_Inlet_75005400034641,75005400034641.000000000000000,75005400034641,75005400034641.000000000000000,Cook_Inlet,1,2257,545.012152327962895,411.882723122598065
601,Cook_Inlet_75005400020823,75005400020823.000000000000000,75005400020823,75005400020823.000000000000000,Cook_Inlet,0,653,209.248316121467099,182.559077135719747
602,Cook_Inlet_75005400040621,75005400040621.000000000000000,75005400040621,75005400040621.000000000000000,Cook_Inlet,2,1538,576.498288083456941,334.550526539733596
603,Cook_Inlet_75005400017221,75005400017221.000000000000000,75005400017221,75005400017221.000000000000000,Cook_Inlet,5,1004,396.819820764998383,191.851552726898262
604,Cook_Inlet_75005400045707,75005400045707.000000000000000,75005400045707,75005400045707.000000000000000,Cook_Inlet,0,784,147.686765263556907,130.188996461809239
605,Cook_Inlet_75005400007537,75005400007537.000000000000000,75005400007537,75005400007537.000000000000000,Cook_Inlet,1,955,157.572231097253251,105.085984692876309
606,Cook_Inlet_75005400010388,75005400010388.000000000000000,75005400010388,75005400010388.000000000000000,Cook_Inlet,1,785,177.085418333971575,151.433690639285118
607,Cook_Inlet_75005400012302,75005400012302.000000000000000,75005400012302,75005400012302.000000000000000,Cook_Inlet,162,1496,644.526646740544265,250.859979099120750
608,Cook_Inlet_75005400001553,75005400001553.000000000000000,75005400001553,75005400001553.000000000000000,Cook_Inlet,0,1681,503.981019887838784,311.863137017580755
609,Cook_Inlet_75005400032742,75005400032742.000000000000000,75005400032742,75005400032742.000000000000000,Cook_Inlet,33,1234,469.006645340389639,216.334461746904338
610,Cook_Inlet_75005400034611,75005400034611.000000000000000,75005400034611,75005400034611.000000000000000,Cook_Inlet,2,1405,317.298127766336393,265.689801563725382
611,Cook_Inlet_75005400041329,75005400041329.000000000000000,75005400041329,75005400041329.000000000000000,Cook_Inlet,107,3098,788.205658487732421,507.471651988445842
612,Cook_Inlet_75005400037138,75005400037138.000000000000000,75005400037138,75005400037138.000000000000000,Cook_Inlet,0,1047,249.691603113815830,196.620070780612224
613,Cook_Inlet_75005400018836,75005400018836.000000000000000,75005400018836,75005400018836.000000000000000,Cook_Inlet,0,1490,431.339547817719392,276.868200606270136
614,Cook_Inlet_75005400031072,75005400031072.000000000000000,75005400031072,75005400031072.000000000000000,Cook_Inlet,1,897,433.758570796037645,214.801055649938434
615,Cook_Inlet_75005400039143,75005400039143.000000000000000,75005400039143,75005400039143.000000000000000,Cook_Inlet,2,2139,512.691726677762176,354.196374934316452
616,Cook_Inlet_75005400038974,75005400038974.000000000000000,75005400038974,75005400038974.000000000000000,Cook_Inlet,0,1209,475.819752172795177,247.858044372624136
617,Cook_Inlet_75005400007435,75005400007435.000000000000000,75005400007435,75005400007435.000000000000000,Cook_Inlet,0,1677,473.185495507974395,285.654586808719273
618,Cook_Inlet_75005400028287,75005400028287.000000000000000,75005400028287,75005400028287.000000000000000,Cook_Inlet,5,1835,914.944024290047309,417.389997093207626
619,Cook_Inlet_75005400040964,75005400040964.000000000000000,75005400040964,75005400040964.000000000000000,Cook_Inlet,119,3017,988.040860370376322,439.416140164139449
620,Cook_Inlet_75005400039366,75005400039366.000000000000000,75005400039366,75005400039366.000000000000000,Cook_Inlet,0,1316,478.177986794177173,304.592188507142282
621,Cook_Inlet_75005400016209,75005400016209.000000000000000,75005400016209,75005400016209.000000000000000,Cook_Inlet,0,3046,710.763291388738367,459.150834843400276
622,Cook_Inlet_75005400001690,75005400001690.000000000000000,75005400001690,75005400001690.000000000000000,Cook_Inlet,1,1173,466.346814772615176,217.861732018729782
623,Cook_Inlet_75005400029139,75005400029139.000000000000000,75005400029139,75005400029139.000000000000000,Cook_Inlet,4,1055,332.660271611723033,275.898808267481854
624,Cook_Inlet_75005400031128,75005400031128.000000000000000,75005400031128,75005400031128.000000000000000,Cook_Inlet,4,749,386.168482750630915,184.568158392928467
625,Cook_Inlet_75005400023424,75005400023424.000000000000000,75005400023424,75005400023424.000000000000000,Cook_Inlet,4,1012,408.297826976177021,226.750443642288502
626,Cook_Inlet_75005400010358,75005400010358.000000000000000,75005400010358,75005400010358.000000000000000,Cook_Inlet,0,687,201.235177806629792,137.368448089943854
627,Cook_Inlet_75005400005771,75005400005771.000000000000000,75005400005771,75005400005771.000000000000000,Cook_Inlet,2,3098,562.883639988312780,438.973555565356889
628,Cook_Inlet_75005400029404,75005400029404.000000000000000,75005400029404,75005400029404.000000000000000,Cook_Inlet,1,1086,276.852234695691664,270.957941066082014
629,Cook_Inlet_75005400044807,75005400044807.000000000000000,75005400044807,75005400044807.000000000000000,Cook_Inlet,3,915,242.787927686022954,191.908974242652164
630,Cook_Inlet_75005400011026,75005400011026.000000000000000,75005400011026,75005400011026.000000000000000,Cook_Inlet,0,1224,262.874917846205562,287.543486821205136
631,Cook_Inlet_75005400001431,75005400001431.000000000000000,75005400001431,75005400001431.000000000000000,Cook_Inlet,2,1681,511.216329755339927,323.772732658310304
632,Cook_Inlet_75005400031008,75005400031008.000000000000000,75005400031008,75005400031008.000000000000000,Cook_Inlet,26,1572,536.213447233765805,273.417165842043460
633,Cook_Inlet_75005400024975,75005400024975.000000000000000,75005400024975,75005400024975.000000000000000,Cook_Inlet,25,1677,535.249713091094577,266.652562055260205
634,Cook_Inlet_75004500000122,75004500000122.000000000000000,75004500000122,75004500000122.000000000000000,Cook_Inlet,5,75,26.876857570915583,9.222476405397142
635,Copper_River_75019800007852,75019800007852.000000000000000,75019800007852,75019800007852.000000000000000,Copper_River,1000,1520,1240.257541861865320,69.493398160900085
636,Copper_River_75019800005498,75019800005498.000000000000000,75019800005498,75019800005498.000000000000000,Copper_River,981,3007,1527.755053409527818,377.557769553183618
637,Copper_River_75019800019853,75019800019853.000000000000000,75019800019853,75019800019853.000000000000000,Copper_River,794,2799,1344.734011447785178,335.546253876271123
638,Copper_River_75019800019678,75019800019678.000000000000000,75019800019678,75019800019678.000000000000000,Copper_River,748,2170,1229.047025287406086,312.068488013485535
639,Copper_River_75019800011243,75019800011243.000000000000000,75019800011243,75019800011243.000000000000000,Copper_River,867,1971,1110.690918677441459,245.365987631098619
640,Copper_River_75019800002398,75019800002398.000000000000000,75019800002398,75019800002398.000000000000000,Copper_River,678,2017,1065.453573587498340,321.225855779733081
641,Copper_River_75019800019142,75019800019142.000000000000000,75019800019142,75019800019142.000000000000000,Copper_River,689,2799,1272.955534321379446,324.313275979107402
642,Copper_River_75019800006279,75019800006279.000000000000000,75019800006279,75019800006279.000000000000000,Copper_River,867,2116,1163.395972322735133,252.753485829184399
643,Copper_River_75019800018811,75019800018811.000000000000000,75019800018811,75019800018811.000000000000000,Copper_River,865,3007,1316.201907121599561,359.592848179722978
644,Copper_River_75019800009655,75019800009655.000000000000000,75019800009655,75019800009655.000000000000000,Copper_River,664,2799,1184.674490372626451,342.155715062427248
645,Copper_River_75019800010136,75019800010136.000000000000000,75019800010136,75019800010136.000000000000000,Copper_River,652,2118,1177.953986920372699,270.181685730791628
646,Copper_River_75019800002519,75019800002519.000000000000000,75019800002519,75019800002519.000000000000000,Copper_River,665,1881,1095.134649297672695,209.992949379554886
647,Copper_River_75019800019218,75019800019218.000000000000000,75019800019218,75019800019218.000000000000000,Copper_River,778,2116,1074.276335676122017,231.510527745463264
648,Copper_River_75019800010922,75019800010922.000000000000000,75019800010922,75019800010922.000000000000000,Copper_River,811,3007,1212.386466575709846,357.279494261503544
649,Copper_River_75019800001400,75019800001400.000000000000000,75019800001400,75019800001400.000000000000000,Copper_River,758,3007,1185.280658694573958,354.552249006281443
650,Copper_River_75019800006994,75019800006994.000000000000000,75019800006994,75019800006994.000000000000000,Copper_River,700,2116,1041.703267502510244,224.775002509576950
651,Copper_River_75019800009573,75019800009573.000000000000000,75019800009573,75019800009573.000000000000000,Copper_River,657,2121,1201.009734079204918,275.845103960900417
652,Copper_River_75019800011692,75019800011692.000000000000000,75019800011692,75019800011692.000000000000000,Copper_River,656,2476,1111.184215298217396,335.393052021872791
653,Copper_River_75019800009388,75019800009388.000000000000000,75019800009388,75019800009388.000000000000000,Copper_River,649,2799,1123.048577646777176,329.414075828820046
654,Copper_River_75019800010526,75019800010526.000000000000000,75019800010526,75019800010526.000000000000000,Copper_River,655,1898,888.977967105232551,223.493386853969469
655,Copper_River_75019800000955,75019800000955.000000000000000,75019800000955,75019800000955.000000000000000,Copper_River,644,4945,1570.104405318331601,732.610173585851612
656,Copper_River_75019800000599,75019800000599.000000000000000,75019800000599,75019800000599.000000000000000,Copper_River,626,4945,1317.647650886201973,589.509390484954338
657,Copper_River_75019800015373,75019800015373.000000000000000,75019800015373,75019800015373.000000000000000,Copper_River,604,4946,1336.475933468994754,616.942712725159481
658,Copper_River_75019800011462,75019800011462.000000000000000,75019800011462,75019800011462.000000000000000,Copper_River,656,4945,1392.624145583196423,583.213657066969176
659,Copper_River_75019800010313,75019800010313.000000000000000,75019800010313,75019800010313.000000000000000,Copper_River,724,2808,1223.549815251801419,374.150821494045374
660,Copper_River_75019800000972,75019800000972.000000000000000,75019800000972,75019800000972.000000000000000,Copper_River,591,1842,838.196768541692791,242.022679549597342
661,Copper_River_75019800020292,75019800020292.000000000000000,75019800020292,75019800020292.000000000000000,Copper_River,589,1763,1055.529713256521518,222.712369491046502
662,Copper_River_75019800015447,75019800015447.000000000000000,75019800015447,75019800015447.000000000000000,Copper_River,589,4946,1293.575874580438267,611.368417478134688
663,Copper_River_75019800009321,75019800009321.000000000000000,75019800009321,75019800009321.000000000000000,Copper_River,691,1049,832.639497374975463,81.404581622160634
664,Copper_River_75019800011612,75019800011612.000000000000000,75019800011612,75019800011612.000000000000000,Copper_River,679,3007,1130.012109988292877,341.229657971018867
665,Copper_River_75019800001873,75019800001873.000000000000000,75019800001873,75019800001873.000000000000000,Copper_River,759,4945,1765.875018361365392,778.734393433981154
666,Copper_River_75019800020803,75019800020803.000000000000000,75019800020803,75019800020803.000000000000000,Copper_River,578,830,658.370410523935902,37.961764041947802
667,Copper_River_75019800015952,75019800015952.000000000000000,75019800015952,75019800015952.000000000000000,Copper_River,577,4875,1419.305006758762829,619.200062214253535
668,Copper_River_75019800000911,75019800000911.000000000000000,75019800000911,75019800000911.000000000000000,Copper_River,574,4946,1267.128136975821008,600.709718192088758
669,Copper_River_75019800020746,75019800020746.000000000000000,75019800020746,75019800020746.000000000000000,Copper_River,584,1363,840.060460561505693,140.544627750728154
670,Copper_River_75019800018104,75019800018104.000000000000000,75019800018104,75019800018104.000000000000000,Copper_River,573,3082,1143.006594626642254,365.362524723985928
671,Copper_River_75019800000492,75019800000492.000000000000000,75019800000492,75019800000492.000000000000000,Copper_River,647,1199,799.423453069129209,90.658858129401736
672,Copper_River_75019800017508,75019800017508.000000000000000,75019800017508,75019800017508.000000000000000,Copper_River,885,2808,1390.044992826982252,364.670949512974403
673,Copper_River_75019800003840,75019800003840.000000000000000,75019800003840,75019800003840.000000000000000,Copper_River,621,3007,1022.686441070968044,333.945641755766587
674,Copper_River_75019800011423,75019800011423.000000000000000,75019800011423,75019800011423.000000000000000,Copper_River,875,2745,1358.528268114366028,330.039195139134733
675,Copper_River_75019800016364,75019800016364.000000000000000,75019800016364,75019800016364.000000000000000,Copper_River,526,4946,1205.473290889775626,552.604343792190775
676,Copper_River_75019800020900,75019800020900.000000000000000,75019800020900,75019800020900.000000000000000,Copper_River,517,2802,1084.939941781395419,412.338199554238770
677,Copper_River_75019800011406,75019800011406.000000000000000,75019800011406,75019800011406.000000000000000,Copper_River,578,2304,972.589164681149896,325.357747657192988
678,Copper_River_75019800012527,75019800012527.000000000000000,75019800012527,75019800012527.000000000000000,Copper_River,482,786,641.877602533815661,54.013658679690160
679,Copper_River_75019800007832,75019800007832.000000000000000,75019800007832,75019800007832.000000000000000,Copper_River,488,4946,1178.164293971673487,545.234245795440302
680,Copper_River_75019800001032,75019800001032.000000000000000,75019800001032,75019800001032.000000000000000,Copper_River,462,4946,1152.922901343822787,545.039184775852277
681,Copper_River_75019800011978,75019800011978.000000000000000,75019800011978,75019800011978.000000000000000,Copper_River,429,3007,943.657517812274364,333.498351007361293
682,Copper_River_75019800000182,75019800000182.000000000000000,75019800000182,75019800000182.000000000000000,Copper_River,398,4946,1150.747750451958382,560.798207449160259
683,Copper_River_75019600181061,75019600181061.000000000000000,75019600181061,75019600181061.000000000000000,Copper_River,982,1902,1256.114474884342144,169.873217457605648
684,Copper_River_75019600185154,75019600185154.000000000000000,75019600185154,75019600185154.000000000000000,Copper_River,975,1902,1173.210387564934308,178.590404805155117
685,Copper_River_75019600118290,75019600118290.000000000000000,75019600118290,75019600118290.000000000000000,Copper_River,779,1902,1118.311609777746753,179.689891543976813
686,Copper_River_75019600132667,75019600132667.000000000000000,75019600132667,75019600132667.000000000000000,Copper_River,768,1419,971.975479281093840,111.258760451925625
687,Copper_River_75019600164515,75019600164515.000000000000000,75019600164515,75019600164515.000000000000000,Copper_River,768,1460,1001.832208616917001,116.703184057036964
688,Copper_River_75019600132017,75019600132017.000000000000000,75019600132017,75019600132017.000000000000000,Copper_River,757,1601,1059.561872842077946,141.528200172961874
689,Copper_River_75019600118006,75019600118006.000000000000000,75019600118006,75019600118006.000000000000000,Copper_River,747,1902,1044.941396546687884,185.423471332499048
690,Copper_River_75019600120044,75019600120044.000000000000000,75019600120044,75019600120044.000000000000000,Copper_River,746,1601,999.500456201163047,131.655751439792851
691,Copper_River_75019600201125,75019600201125.000000000000000,75019600201125,75019600201125.000000000000000,Copper_River,743,1305,955.012671740252472,107.054854635035881
692,Copper_River_75019600169875,75019600169875.000000000000000,75019600169875,75019600169875.000000000000000,Copper_River,843,1606,1057.473430667337198,136.917736194079168
693,Copper_River_75019600118106,75019600118106.000000000000000,75019600118106,75019600118106.000000000000000,Copper_River,696,1902,999.032319223752665,161.547186407368599
694,Copper_River_75019600128838,75019600128838.000000000000000,75019600128838,75019600128838.000000000000000,Copper_River,801,1339,1055.392495283437938,137.851115060386775
695,Copper_River_75019600119982,75019600119982.000000000000000,75019600119982,75019600119982.000000000000000,Copper_River,777,1460,996.585824426205136,140.058295542316358
696,Copper_River_75019600143415,75019600143415.000000000000000,75019600143415,75019600143415.000000000000000,Copper_River,777,1339,963.372089054206640,146.644168458087989
697,Copper_River_75019600187749,75019600187749.000000000000000,75019600187749,75019600187749.000000000000000,Copper_River,722,1663,1049.331775267299918,173.772091154219567
698,Copper_River_75019600164666,75019600164666.000000000000000,75019600164666,75019600164666.000000000000000,Copper_River,639,1663,855.876244905794579,177.666420626819246
699,Copper_River_75019600151382,75019600151382.000000000000000,75019600151382,75019600151382.000000000000000,Copper_River,685,1077,789.648879710101596,42.888606676403910
700,Copper_River_75019600199134,75019600199134.000000000000000,75019600199134,75019600199134.000000000000000,Copper_River,648,1663,855.914817691957978,139.457099497062586
701,Copper_River_75019600201378,75019600201378.000000000000000,75019600201378,75019600201378.000000000000000,Copper_River,625,1606,917.788428704111425,175.865321727298664
702,Copper_River_75019600187873,75019600187873.000000000000000,75019600187873,75019600187873.000000000000000,Copper_River,581,1902,953.715473430944257,181.003271238509797
703,Copper_River_75019600117650,75019600117650.000000000000000,75019600117650,75019600117650.000000000000000,Copper_River,581,1664,783.791533237609087,146.178942457868260
704,Copper_River_75019600187874,75019600187874.000000000000000,75019600187874,75019600187874.000000000000000,Copper_River,614,1664,848.095285705982747,149.202613594545085
705,Copper_River_75019600165863,75019600165863.000000000000000,75019600165863,75019600165863.000000000000000,Copper_River,614,909,690.754730245148494,60.947022067404490
706,Copper_River_75019600157893,75019600157893.000000000000000,75019600157893,75019600157893.000000000000000,Copper_River,566,861,686.406932980248826,47.990010202588977
707,Copper_River_75019600118255,75019600118255.000000000000000,75019600118255,75019600118255.000000000000000,Copper_River,566,1902,846.168829257102175,181.544550769452741
708,Copper_River_75019600179413,75019600179413.000000000000000,75019600179413,75019600179413.000000000000000,Copper_River,503,674,609.865964864415673,31.758578903422727
709,Copper_River_75019600145695,75019600145695.000000000000000,75019600145695,75019600145695.000000000000000,Copper_River,512,669,593.065740472891548,24.299479122403493
710,Copper_River_75019600118256,75019600118256.000000000000000,75019600118256,75019600118256.000000000000000,Copper_River,501,1902,828.847175322623116,182.997095946524041
711,Copper_River_75019600148826,75019600148826.000000000000000,75019600148826,75019600148826.000000000000000,Copper_River,643,909,696.607188292083833,52.797461852644425
712,Copper_River_75019600113018,75019600113018.000000000000000,75019600113018,75019600113018.000000000000000,Copper_River,413,667,595.283786172686291,46.722302149184742
713,Copper_River_75019600118266,75019600118266.000000000000000,75019600118266,75019600118266.000000000000000,Copper_River,399,1902,815.498761883691486,187.971236249555403
714,Copper_River_75019600201412,75019600201412.000000000000000,75019600201412,75019600201412.000000000000000,Copper_River,371,4946,1047.007816542356068,504.445933748167306
715,Copper_River_75019600198826,75019600198826.000000000000000,75019600198826,75019600198826.000000000000000,Copper_River,358,931,628.659864194738020,126.788241641454121
716,Copper_River_75019600200372,75019600200372.000000000000000,75019600200372,75019600200372.000000000000000,Copper_River,358,673,573.623315908092650,64.429298162416785
717,Copper_River_75019600198311,75019600198311.000000000000000,75019600198311,75019600198311.000000000000000,Copper_River,409,1337,776.228758893134454,137.322808153393680
718,Copper_River_75019600118127,75019600118127.000000000000000,75019600118127,75019600118127.000000000000000,Copper_River,702,1164,869.161566439563217,96.323840063187390
719,Copper_River_75019600130710,75019600130710.000000000000000,75019600130710,75019600130710.000000000000000,Copper_River,378,3756,1056.068503828312259,431.459923427144929
720,Copper_River_75019600133513,75019600133513.000000000000000,75019600133513,75019600133513.000000000000000,Copper_River,378,1360,615.448616425820319,131.238544069351605
721,Copper_River_75019600117903,75019600117903.000000000000000,75019600117903,75019600117903.000000000000000,Copper_River,332,4946,1039.287394894703084,503.590040375686272
