OID_,cat_ID_txt,FType,wtd_lake_area_sqm,wtd_lake_per,region,cat_ID,cat_ID_con
1,75004400000141,390,1576148.395930795930326,3.565117822167898,Cook_Inlet,75004400000141,Cook_Inlet_75004400000141
2,75004400000153,390,58646462.080790549516678,11.137489117337319,Cook_Inlet,75004400000153,Cook_Inlet_75004400000153
3,75004400000171,390,8422188.778948375955224,7.604285180696635,Cook_Inlet,75004400000171,Cook_Inlet_75004400000171
4,75004400000334,390,104986117.889125645160675,4.681357461282809,Cook_Inlet,75004400000334,Cook_Inlet_75004400000334
5,75004400000370,390,7821176.393930388614535,1.610601764758192,Cook_Inlet,75004400000370,Cook_Inlet_75004400000370
6,75004400000627,390,275905.773125318984967,0.067197519164889,Cook_Inlet,75004400000627,Cook_Inlet_75004400000627
7,75004400001136,390,89377.287457503553014,0.058386180098809,Cook_Inlet,75004400001136,Cook_Inlet_75004400001136
8,75004400001443,390,3388987.380107372533530,5.115485465197166,Cook_Inlet,75004400001443,Cook_Inlet_75004400001443
9,75004400001464,390,22488.996964509136888,0.030020222821910,Cook_Inlet,75004400001464,Cook_Inlet_75004400001464
10,75004400001521,390,10248304.435061143711209,8.612308218419253,Cook_Inlet,75004400001521,Cook_Inlet_75004400001521
11,75004400001569,390,267478477.988000452518463,5.853715445589380,Cook_Inlet,75004400001569,Cook_Inlet_75004400001569
