cat_ID_con,NhdAwcH12_wtd_lcld_mn_2001_x,NhdAwcH12_wtd_lcld_mn_2002_x,NhdAwcH12_wtd_lcld_mn_2003_x,NhdAwcH12_wtd_lcld_mn_2004_x,NhdAwcH12_wtd_lcld_mn_2005_x,NhdAwcH12_wtd_lcld_mn_2006_x,NhdAwcH12_wtd_lcld_mn_2007_x,NhdAwcH12_wtd_lcld_mn_2008_x,NhdAwcH12_wtd_lcld_mn_2009_x,NhdAwcH12_wtd_lcld_mn_2010_x,NhdAwcH12_wtd_lcld_mn_2011_x,NhdAwcH12_wtd_lcld_mn_2012_x,NhdAwcH12_wtd_lcld_mn_2013_x,NhdAwcH12_wtd_lcld_mn_2014_x,NhdAwcH12_wtd_lcld_mn_2015_x,NhdAwcH12_wtd_lcld_mn_2016_x,NhdAwcH12_wtd_lcld_mn_2017_x,NhdAwcH12_wtd_lcld_mn_2018_x,NhdAwcH12_wtd_lcld_mn_2019_x,NhdAwcH12_wtd_lcld_mn_2001_y,NhdAwcH12_wtd_lcld_mn_2002_y,NhdAwcH12_wtd_lcld_mn_2003_y,NhdAwcH12_wtd_lcld_mn_2004_y,NhdAwcH12_wtd_lcld_mn_2005_y,NhdAwcH12_wtd_lcld_mn_2006_y,NhdAwcH12_wtd_lcld_mn_2007_y,NhdAwcH12_wtd_lcld_mn_2008_y,NhdAwcH12_wtd_lcld_mn_2009_y,NhdAwcH12_wtd_lcld_mn_2010_y,NhdAwcH12_wtd_lcld_mn_2011_y,NhdAwcH12_wtd_lcld_mn_2012_y,NhdAwcH12_wtd_lcld_mn_2013_y,NhdAwcH12_wtd_lcld_mn_2014_y,NhdAwcH12_wtd_lcld_mn_2015_y,NhdAwcH12_wtd_lcld_mn_2016_y,NhdAwcH12_wtd_lcld_mn_2017_y,NhdAwcH12_wtd_lcld_mn_2018_y,NhdAwcH12_wtd_lcld_mn_2019_y
Copper_River_75019800009388,,,,,,,,,,,,,,,,,,,,504.42478531965355,502.45333480664385,502.35672077873545,491.11626034441116,500.4352141498025,503.64725975148235,487.4746243778127,499.01315289161226,498.92081365122976,493.5797951045909,500.70022084003637,506.36953096768696,518.3274616561156,496.12740666455323,493.26736054123376,488.013965136218,484.62613283459456,510.9524580757405,485.2490097235845
Copper_River_75019800010526,,,,,,,,,,,,,,,,,,,,485.759582049139,491.82738694409284,482.68223524909365,479.9372345098762,485.3532245046363,493.98497586758964,465.58718616017103,483.67605271144,486.8885905299665,482.8477963922044,485.159861041448,488.13108536075333,507.4318926983142,481.837218876681,479.45140023159803,471.6813856807052,466.97486734778664,496.2821833270987,462.20035100403527
Copper_River_75019800000955,,,,,,,,,,,,,,,,,,,,520.7938477953361,520.9639403325284,517.4629200305111,511.44976194819424,509.9570557555307,517.2113306983023,505.79525550394595,517.496301511091,517.4431496361293,509.8743536228656,517.2982819769625,521.5395010418788,526.0824365160013,512.151447330585,509.34716308208937,500.90215507623714,506.9764013245154,524.0005618527872,496.8486936664895
Copper_River_75019800000599,,,,,,,,,,,,,,,,,,,,515.5172462473771,511.0928396272091,509.08518718211104,499.6922123410175,504.0246674780769,508.7683205296612,494.5043234026815,508.8380192432301,510.74545503627866,502.29411566260535,511.2383583567015,509.0940485129074,522.5787818135923,503.4445314734769,500.65758521312716,495.42290664457977,493.68872124159606,516.1745375030141,493.10395708659684
Copper_River_75019800015373,,,,,,,,,,,,,,,,,,,,512.6282904066652,511.46347457539684,509.43813210161943,500.9695783278169,504.7353793478751,510.0608932243911,496.14989419254346,508.1867891377265,508.35905139901314,501.6659558110682,509.08307119131877,513.0393473522154,522.1283860602304,503.8227665008586,501.09788146899075,494.2650948761175,495.47854338694566,517.0076299379198,491.029029887306
Copper_River_75019800011462,,,,,,,,,,,,,,,,,,,,519.252615074787,513.4590738565672,512.3515014287234,502.37032541075536,506.42873707615314,510.77930636496774,497.612891557326,511.5559598816707,513.5748354462385,504.52942881982557,514.00100800926,512.0535128263357,524.1368773420454,506.12413107560195,503.0975030815196,498.5110639226169,496.35624208127194,518.5317152169708,496.0215864432406
Copper_River_75019800010313,,,,,,,,,,,,,,,,,,,,499.9346584176153,498.6035787749718,493.43442914652337,488.3780865795442,488.9857634522228,494.8541084563529,479.5071465736936,493.1337288187446,493.81011037785316,487.0003520440116,492.4028739407106,498.23611850844424,508.1058817133204,486.82864392426296,486.2138011080734,475.84508491268207,480.25503112106196,505.35666216763565,466.34301505198204
Copper_River_75019800000972,,,,,,,,,,,,,,,,,,,,488.82783511676035,493.7125312307404,486.0125759364965,480.81458230284363,485.3425758865665,495.26114427039255,472.2267100491088,489.13300531887415,492.68201311956057,486.12375516800137,490.359643701944,487.6863891785785,512.1188862742947,484.2653115421965,485.1308059853401,471.08749172512375,474.0533256836492,499.92186057778895,471.5415375798211
Copper_River_75019800020292,,,,,,,,,,,,,,,,,,,,503.00226175652426,499.1050624215522,494.9060061421372,487.46718533390816,490.2003904399226,499.21096004431865,489.5794698953998,496.4866116543977,495.44121449973306,490.81061804573136,500.2411090027859,503.15932441537063,515.0805223285688,488.55812471514764,492.5372016103516,484.84393392757414,483.19445296964426,505.3879539723991,483.36129277872396
Copper_River_75019800015447,,,,,,,,,,,,,,,,,,,,510.5454235968881,509.8808287078935,507.37876646258024,499.202893522059,503.055958118098,508.76038202164426,494.1011195665816,506.509050458342,506.9417830226215,500.2568700261761,507.42546246290965,510.89232781079323,521.2621992367175,502.12702312618103,499.723633302551,492.28446095557024,493.6720520704965,515.3331566985056,489.3550360937583
Copper_River_75019800009321,,,,,,,,,,,,,,,,,,,,495.87987333708975,491.80887747809464,485.8822404201967,485.849281426117,483.41318028371217,497.21881468936164,488.8594060336148,488.7547646963376,491.9724750672557,481.70585204687535,496.87529904898935,493.3380160976339,513.5026439362017,486.4225591550027,490.9724380801125,473.3589018873049,479.7401053370554,497.3719714595321,485.7360446390396
Copper_River_75019800011612,,,,,,,,,,,,,,,,,,,,520.3730689312673,510.19247181591186,512.9575067329378,505.7231758567939,507.8258710537292,516.9753968543874,510.4610318676922,510.7906777188354,513.0982883645876,502.7618566642568,513.4230854477678,518.0289031356582,528.441473320166,512.1349245180181,509.3622457762811,503.89103163454524,501.1505303301026,521.2618863518655,505.1546255392134
Copper_River_75019800001873,,,,,,,,,,,,,,,,,,,,531.4154712825111,531.6588693113812,529.2745334392711,522.6412569444981,520.0029328744852,527.8476411869005,518.6350756839272,529.3321513048251,528.7973031390212,520.8033633784979,529.2792646275564,533.0143573207441,534.4279120604509,524.2443071490201,520.4969403147985,512.8459093156213,519.9564763631063,533.1802194249157,511.13565971311175
Copper_River_75019800020803,,,,,,,,,,,,,,,,,,,,482.17574771659787,489.4904394479505,481.66952569786145,476.7585940177581,482.07158458051265,492.977200508122,471.3175529479677,483.45854032975086,485.7890966536646,480.5581765929874,487.0241399708741,484.0521491055554,509.3229473985794,481.6161829050577,482.9614105274734,465.83933536456743,474.9820674248171,494.24057266412905,471.3579718755402
Copper_River_75019800015952,,,,,,,,,,,,,,,,,,,,516.3715227718138,514.6685964546971,512.6089708659848,500.6269295763982,503.449497793167,512.1172903105962,501.27003004606627,516.7587067203485,517.2709330243276,508.76152594258076,513.9707074430312,515.5957726540936,525.8897985585804,508.72054219328214,503.4301445273114,494.30899234300796,501.8605477221563,519.7805084395317,500.80858311862005
Copper_River_75019800000911,,,,,,,,,,,,,,,,,,,,509.58253970632984,508.86227220402463,506.1494427261458,497.9995215863554,501.70893523338685,507.89740999229775,493.4933461763284,505.7792345325595,506.2013437918357,499.52358798973466,506.75095533020476,509.83993748057424,520.7952481544999,501.080396999949,499.05293555704174,491.19463808791465,492.97282917297235,514.2552849589957,489.1063581627711
Copper_River_75019800020746,,,,,,,,,,,,,,,,,,,,495.9560774377175,493.6843327519724,488.593857116347,486.538571798389,484.30798063516255,497.7277211690269,484.114038527543,489.1734734166026,492.52935675822204,484.3172048151709,498.21536957096566,494.2969694728887,513.3468906695012,487.0970311526423,491.1013712807558,475.4854955742455,482.1050411111796,500.7727623486283,481.95568751139115
Copper_River_75019800018104,,,,,,,,,,,,,,,,,,,,518.0783802590063,511.2850996146029,514.1484781003603,502.841649470575,509.0393261904579,516.516220168321,506.41045620761423,510.82206055341874,510.85741965309,500.366530413288,511.1204997678563,515.4156673815812,528.2083938067808,511.04810483497886,507.8007571170998,502.0066286289392,498.02996380346315,522.7943765002999,502.90496342426997
