OID_,cat_ID_txt,wtd_slope_ZONE_CODE,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,region,cat_ID_con
51,75004400010810,51,339578.000000000000000,33957800.000000000000000,0.000005303341823,68.241119384765625,68.241114081423802,22.367177775167658,12.093320414346719,7595401.494535882957280,21.961551666259766,38.498612213134763,Cook_Inlet,Cook_Inlet_75004400010810
52,75004400002950,52,1416301.000000000000000,141630100.000000000000000,0.000003289619372,63.097831726074219,63.097828436454847,20.051371210169041,11.077355830515511,28398777.096333622932434,20.850837707519531,34.056976318359375,Cook_Inlet,Cook_Inlet_75004400002950
53,75004400009144,53,666880.000000000000000,66688000.000000000000000,0.000001474763735,54.286273956298828,54.286272481535093,8.823422631775864,8.099473548648321,5884164.084678688086569,6.362851142883301,20.852167701721193,Cook_Inlet,Cook_Inlet_75004400009144
54,75004400006357,54,831509.000000000000000,83150900.000000000000000,0.000007440919944,64.352027893066406,64.352020452146462,20.439768897600981,13.343459583028846,16995851.796275295317173,20.060585021972656,38.277836608886716,Cook_Inlet,Cook_Inlet_75004400006357
55,75004400007385,55,1189986.000000000000000,118998600.000000000000000,0.000000464304264,32.897487640380859,32.897487176076595,4.465165146479323,3.759244423292216,5313484.011998343281448,3.435387134552002,9.442803859710693,Cook_Inlet,Cook_Inlet_75004400007385
56,75004400007948,56,1316578.000000000000000,131657800.000000000000000,0.000003805131882,64.717536926269531,64.717533121137649,23.712810001200005,11.535473667556683,31219763.965759899467230,24.939843177795410,38.002178192138672,Cook_Inlet,Cook_Inlet_75004400007948
57,75004400009261,57,1444874.000000000000000,144487400.000000000000000,0.000003942691365,68.241119384765625,68.241115442074260,19.484704581560894,12.439631198512821,28152943.047578215599060,18.775301933288574,36.621854400634767,Cook_Inlet,Cook_Inlet_75004400009261
58,75004400001510,58,988257.000000000000000,98825700.000000000000000,0.000000497864960,34.866710662841797,34.866710164976837,3.472882573592939,3.592827176675704,3432100.513531237374991,2.851613283157349,8.131647491455078,Cook_Inlet,Cook_Inlet_75004400001510
59,75004400007387,59,960300.000000000000000,96030000.000000000000000,0.000000158134526,39.109088897705078,39.109088739570552,4.365765085076077,4.303862063086061,4192444.211198557168245,3.368432521820068,9.979568481445312,Cook_Inlet,Cook_Inlet_75004400007387
60,75004400010320,60,664204.000000000000000,66420400.000000000000000,0.000000258320085,31.012445449829102,31.012445191509016,3.404532775166443,3.246684599478122,2261304.287396651692688,2.873224496841431,7.530098438262939,Cook_Inlet,Cook_Inlet_75004400010320
61,75004400001568,61,3524468.000000000000000,352446800.000000000000000,0.000000954343250,45.124748229980469,45.124747275637219,4.710706576155628,4.911756224534217,16602734.585050074383616,3.368484020233154,9.894677734375003,Cook_Inlet,Cook_Inlet_75004400001568
62,75004400008917,62,1265659.000000000000000,126565900.000000000000000,0.000000165978719,34.866710662841797,34.866710496863078,3.270066999503643,3.473057570513266,4138789.728524781297892,2.851597785949707,7.811536788940430,Cook_Inlet,Cook_Inlet_75004400008917
63,75004400001952,63,16736970.000000000000000,1673697000.000000000000000,0.000003234210453,76.296264648437500,76.296261414227047,22.442764634907181,13.865957186158251,375623878.411502420902252,22.454237937927246,40.547311019897457,Cook_Inlet,Cook_Inlet_75004400001952
64,75004400009919,64,748305.000000000000000,74830500.000000000000000,0.000006176658189,76.403816223144531,76.403810046486342,26.961713230150000,13.232450732895943,20175584.818687394261360,27.610540390014648,43.734123229980469,Cook_Inlet,Cook_Inlet_75004400009919
65,75004400001498,65,51588387.000000000000000,5158838700.000000000000000,0.000000306443695,76.296264648437500,76.296264341993805,14.084529639060904,13.429451520869572,726598165.732844233512878,8.762162208557129,34.970169067382812,Cook_Inlet,Cook_Inlet_75004400001498
66,75004400011711,66,3605700.000000000000000,360570000.000000000000000,0.000000038287968,77.675811767578125,77.675811729290160,24.817199113031979,14.383971228360320,89483374.841859400272369,25.371978759765625,43.644359588623047,Cook_Inlet,Cook_Inlet_75004400011711
67,75004400003452,67,153438.000000000000000,15343800.000000000000000,0.000010833932720,59.423164367675781,59.423153533743061,25.528984629603713,9.637345600998524,3917116.343597134575248,26.805131912231445,36.792508316040042,Cook_Inlet,Cook_Inlet_75004400003452
68,75004400007388,68,435612.000000000000000,43561200.000000000000000,0.000000569147858,34.866710662841797,34.866710093693939,4.683574182583246,4.141056205072090,2040221.116823452757671,3.435399532318115,10.444910907745362,Cook_Inlet,Cook_Inlet_75004400007388
69,75004400000627,69,4105885.000000000000000,410588500.000000000000000,0.000000100956775,67.018989562988281,67.018989462031499,23.216283582562550,10.115652904217807,95323390.517389833927155,24.579204559326172,35.376527404785165,Cook_Inlet,Cook_Inlet_75004400000627
70,75004400003042,70,6821343.000000000000000,682134300.000000000000000,0.000000099998587,34.076816558837891,34.076816458839303,3.920926655566057,3.411527104802442,26745985.595458932220936,3.368468999862671,8.424462318420410,Cook_Inlet,Cook_Inlet_75004400003042
71,75004400002041,71,839867.000000000000000,83986700.000000000000000,0.000003931550509,68.313713073730469,68.313709142179960,25.034451371931496,12.564007382293878,21025609.570389989763498,26.555727005004883,39.864937591552732,Cook_Inlet,Cook_Inlet_75004400002041
72,75004400011322,72,555235.000000000000000,55523500.000000000000000,0.000004919188086,69.921623229980469,69.921618310792383,26.354137379905424,12.713361371252043,14632739.468131788074970,27.433378219604492,42.074638366699219,Cook_Inlet,Cook_Inlet_75004400011322
73,75004400001872,73,1010798.000000000000000,101079800.000000000000000,0.000004382206043,68.241119384765625,68.241115002559582,18.255695883459492,12.238164931017613,18452820.887609086930752,16.738181114196777,35.745840454101568,Cook_Inlet,Cook_Inlet_75004400001872
74,75004400009331,74,1241381.000000000000000,124138100.000000000000000,0.000003238193813,64.352027893066406,64.352024654872594,21.601827624955792,12.363193189287335,26816098.378895245492458,21.877439498901367,37.555973052978516,Cook_Inlet,Cook_Inlet_75004400009331
75,75004400009308,75,676006.000000000000000,67600600.000000000000000,0.000005189868716,68.241119384765625,68.241114194896909,18.755843210038130,12.767593690514992,12679062.545045034959912,17.470765113830566,36.559629440307617,Cook_Inlet,Cook_Inlet_75004400009308
76,75004400006846,76,789352.000000000000000,78935200.000000000000000,0.000005782923836,76.108451843261719,76.108446060337883,28.973779478676164,13.815816099122753,22870510.779051985591650,31.561058044433594,44.862796783447266,Cook_Inlet,Cook_Inlet_75004400006846
77,75004400003154,77,32059391.000000000000000,3205939100.000000000000000,0.000001309925551,76.296264648437500,76.296263338511949,18.403955429779899,13.983988941549340,590019603.069886803627014,16.854145050048828,37.935787200927734,Cook_Inlet,Cook_Inlet_75004400003154
78,75004400002951,78,373401.000000000000000,37340100.000000000000000,0.000003806076620,65.149452209472656,65.149448403396036,24.319879889164106,14.235703736730191,9081067.470493765547872,25.156665802001953,42.578479766845703,Cook_Inlet,Cook_Inlet_75004400002951
79,75004400009260,79,1438151.000000000000000,143815100.000000000000000,0.000003942691365,68.241119384765625,68.241115442074260,19.498316923542941,12.445079908033351,28041523.981910202652216,18.793937683105469,36.638099670410156,Cook_Inlet,Cook_Inlet_75004400009260
80,75000100000981,80,1099690.000000000000000,109969000.000000000000000,0.000000022405175,59.029739379882812,59.029739357477638,8.216686437311782,10.002696403866780,9035807.908247394487262,4.042541503906250,25.048180580139160,Cook_Inlet,Cook_Inlet_75000100000981
81,75000100003094,81,2345716.000000000000000,234571600.000000000000000,0.000002828380048,75.562438964843750,75.562436136463702,23.100977950114981,12.684838151072469,54188333.593231908977032,22.721007347106934,39.248826980590820,Cook_Inlet,Cook_Inlet_75000100003094
82,75000100003947,82,790889.000000000000000,79088900.000000000000000,0.000000675783099,48.990123748779297,48.990123072996198,3.745739220922894,4.538238494100887,2962463.946696486324072,2.772037267684937,9.350610542297364,Cook_Inlet,Cook_Inlet_75000100003947
83,75000100002463,83,3194916.000000000000000,319491600.000000000000000,0.000000004801604,75.562438964843750,75.562438960042144,18.700355522759846,13.679484329925481,59746065.065353795886040,17.239646911621094,37.173402786254883,Cook_Inlet,Cook_Inlet_75000100002463
84,75000100001919,84,729483.000000000000000,72948300.000000000000000,0.000001649409000,76.821838378906250,76.821836729497250,20.639982321810493,13.369869693940283,15056516.224061284214258,19.141418457031250,37.957843017578128,Cook_Inlet,Cook_Inlet_75000100001919
85,75000100004336,85,808713.000000000000000,80871300.000000000000000,0.000000024983127,52.636337280273438,52.636337255290314,6.988620852195457,7.828906491586517,5651788.535241545177996,3.436212539672852,19.753769302368163,Cook_Inlet,Cook_Inlet_75000100004336
86,75000100000004,86,1715291.000000000000000,171529100.000000000000000,0.000000004082354,76.821838378906250,76.821838374823898,14.015635961627289,13.314322337741633,24040894.224255636334419,8.676492691040039,34.075588226318359,Cook_Inlet,Cook_Inlet_75000100000004
87,75000100000652,87,3231631.000000000000000,323163100.000000000000000,0.000000011639457,50.497230529785156,50.497230518145699,3.266423512029108,4.278505184510288,10555875.480602137744427,2.443063020706177,8.105946540832520,Cook_Inlet,Cook_Inlet_75000100000652
88,75000100004200,88,574356.000000000000000,57435600.000000000000000,0.000003309863587,59.029739379882812,59.029736070019226,11.284116426185520,12.006182560443074,6481099.974078210070729,6.028407096862793,32.472169876098633,Cook_Inlet,Cook_Inlet_75000100004200
89,75000100002523,89,1823147.000000000000000,182314700.000000000000000,0.000000844471913,41.102737426757812,41.102736582285900,3.210845602608736,3.865538585338445,5853843.527859308756888,2.444795608520508,7.416016578674316,Cook_Inlet,Cook_Inlet_75000100002523
90,75000100000059,90,359312.000000000000000,35931200.000000000000000,0.000000073759338,67.117950439453125,67.117950365693787,16.824333830376666,11.235917703041659,6045185.037260300479829,15.007791519165039,32.484342193603524,Cook_Inlet,Cook_Inlet_75000100000059
91,75000400000173,91,777930.000000000000000,77793000.000000000000000,0.000000056014812,75.770111083984375,75.770111027969563,22.031832541275648,15.891022355113078,17139223.488834563642740,24.574846267700195,40.746430587768558,Cook_Inlet,Cook_Inlet_75000400000173
92,75000400009620,92,53268591.000000000000000,5326859100.000000000000000,0.000001098342750,81.946418762207031,81.946417663864281,23.980892569678559,14.281341596669636,1277428358.109146118164062,24.233335494995117,42.081005096435547,Cook_Inlet,Cook_Inlet_75000400009620
93,75000400014405,93,161305.000000000000000,16130500.000000000000000,0.000000055954505,57.095241546630859,57.095241490676358,3.453010697831223,5.620554508102449,556987.890613665455021,1.918594956398010,8.807732772827148,Cook_Inlet,Cook_Inlet_75000400014405
94,75000400014403,94,1304478.000000000000000,130447800.000000000000000,0.000002671353968,74.352310180664062,74.352307509310094,22.374493724091320,14.010729665883673,29187034.824215196073055,21.422536849975586,40.870549392700198,Cook_Inlet,Cook_Inlet_75000400014403
95,75000700036166,95,162868962.000000000000000,16286896200.000000000000000,0.000002553897957,83.907417297363281,83.907414743465324,10.903481660016734,11.076336788851130,1775838740.152962446212769,6.390551090240479,28.857131958007812,Cook_Inlet,Cook_Inlet_75000700036166
96,75000700030756,96,133627206.000000000000000,13362720600.000000000000000,0.000010324046343,83.907417297363281,83.907406973316938,10.176202101722765,10.865955759457588,1359817454.544540882110596,5.760180473327637,27.500867843627930,Cook_Inlet,Cook_Inlet_75000700030756
97,75000700032122,97,23817778.000000000000000,2381777800.000000000000000,0.000017578755433,83.907417297363281,83.907399718607849,14.900220548868216,13.855153645812688,354890145.183981299400330,10.035278320312500,36.479629516601562,Cook_Inlet,Cook_Inlet_75000700032122
98,75000500009621,98,4070930.000000000000000,407093000.000000000000000,0.000012194672308,74.470054626464844,74.470042431792535,19.373197314146172,12.413151012617565,78866930.142077073454857,17.764966964721680,36.569462585449223,Cook_Inlet,Cook_Inlet_75000500009621
99,75000500011984,99,997549.000000000000000,99754900.000000000000000,0.000003595108637,55.649936676025391,55.649933080916753,9.409503250176492,6.596456988458942,9386440.557710308581591,8.099197387695312,18.379137420654295,Cook_Inlet,Cook_Inlet_75000500011984
100,75000500009975,100,1260419.000000000000000,126041900.000000000000000,0.000003925440524,60.938308715820312,60.938304790379789,11.856962971432397,9.480264891045149,14944741.411489849910140,9.316370964050293,25.977521514892580,Cook_Inlet,Cook_Inlet_75000500009975
101,75000500010609,101,65286252.000000000000000,6528625200.000000000000000,0.000003312165063,87.350471496582031,87.350468184416968,19.288977745532296,15.460574197764881,1259305061.917213439941406,15.206030845642090,40.710830688476562,Cook_Inlet,Cook_Inlet_75000500010609
102,75000300025361,102,52122623.000000000000000,5212262300.000000000000000,0.000002340128731,79.763587951660156,79.763585611531425,18.308845753558021,12.645364627814189,954305064.777855634689331,15.411953926086426,36.691394805908203,Cook_Inlet,Cook_Inlet_75000300025361
103,75000600010189,103,157947878.000000000000000,15794787800.000000000000000,0.000000159104545,87.443374633789062,87.443374474684518,15.978987106388264,14.578227547405374,2523847106.043386459350586,10.892013549804688,37.738819122314453,Cook_Inlet,Cook_Inlet_75000600010189
104,75000600030148,104,1698813.000000000000000,169881300.000000000000000,0.000005439559118,52.535774230957031,52.535768791397913,14.251525221478692,10.600877066569867,24210676.316075880080462,11.968268394470215,30.271587371826172,Cook_Inlet,Cook_Inlet_75000600030148
105,75000200008033,105,3592113.000000000000000,359211300.000000000000000,0.000001228322844,47.957199096679688,47.957197868356843,4.094570625332063,4.877132739298148,14708160.372673431411386,2.853325128555298,10.064098167419436,Cook_Inlet,Cook_Inlet_75000200008033
106,75000200002920,106,3755166.000000000000000,375516600.000000000000000,0.000001217529757,47.957199096679688,47.957197879149930,4.016506185533477,4.828508813307634,15082647.466705005615950,2.853126287460327,9.719073295593262,Cook_Inlet,Cook_Inlet_75000200002920
107,75000200000411,107,3083566.000000000000000,308356600.000000000000000,0.000001316917405,47.957199096679688,47.957197779762282,4.349334327438589,5.032844708452665,13411459.454722499474883,2.871776819229126,10.720279216766357,Cook_Inlet,Cook_Inlet_75000200000411
108,75000200008551,108,3996720.000000000000000,399672000.000000000000000,0.000000733724846,71.353820800781250,71.353820067056404,8.434690195270431,9.482259086550316,33711094.997241236269474,5.562485694885254,21.391600036621092,Cook_Inlet,Cook_Inlet_75000200008551
109,75000200007305,109,625169.000000000000000,62516900.000000000000000,0.000014038148038,77.002952575683594,77.002938537535556,28.250464440849342,13.388351740489105,17661314.604021340608597,28.770372390747070,45.654312133789091,Cook_Inlet,Cook_Inlet_75000200007305
110,75000200015657,110,512507.000000000000000,51250700.000000000000000,0.000002277576414,37.324916839599609,37.324914562023196,2.341913268873976,2.915746914210026,1200246.943690794985741,2.418211460113525,5.235861301422119,Cook_Inlet,Cook_Inlet_75000200015657
111,75000200003107,111,4135336.000000000000000,413533600.000000000000000,0.000001855017899,46.071571350097656,46.071569495079757,2.703608368441664,3.667132914933178,11180329.015918076038361,2.418225765228271,6.103140354156494,Cook_Inlet,Cook_Inlet_75000200003107
112,75000200008009,112,322650.000000000000000,32265000.000000000000000,0.000002257032065,36.146183013916016,36.146180756883950,3.621287107956900,4.354348264941478,1168408.285382293863222,2.853053808212280,8.503332233428955,Cook_Inlet,Cook_Inlet_75000200008009
113,75000200013536,113,286690607.000000000000000,28669060700.000000000000000,0.000001219042247,87.350471496582031,87.350470277539785,14.003106420185508,13.088653955894177,4014559079.488580703735352,9.032182693481445,34.772407531738281,Cook_Inlet,Cook_Inlet_75000200013536
114,75000200015867,114,3956006.000000000000000,395600600.000000000000000,0.000001864709475,46.071571350097656,46.071569485388181,2.757961834977265,3.718044552713388,10910513.566941069439054,2.418493747711182,6.188820600509644,Cook_Inlet,Cook_Inlet_75000200015867
115,75000200010712,115,179061.000000000000000,17906100.000000000000000,0.000001938057494,16.804622650146484,16.804620712088990,1.501598557808952,1.902593230967296,268877.739359828759916,0.678763031959534,3.436031341552734,Cook_Inlet,Cook_Inlet_75000200010712
