OID_,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,region,AwcHuc12_wtd_wet_per,cat_ID_txt,cat_ID_con
730,4579117000.000000000000000,186087600.000000000000000,Copper_River,3.9051335,75019600176914,Copper_River_75019600176914
731,2233653000.000000000000000,29007100.000000000000000,Copper_River,1.2819910,75019600181506,Copper_River_75019600181506
732,314996200.000000000000000,4885700.000000000000000,Copper_River,1.5273449,75019600133523,Copper_River_75019600133523
733,561125700.000000000000000,53467400.000000000000000,Copper_River,8.6996422,75019600189072,Copper_River_75019600189072
734,24956820700.000000000000000,2211062200.000000000000000,Copper_River,8.1385145,75019600129012,Copper_River_75019600129012
735,25004881600.000000000000000,2214145600.000000000000000,Copper_River,8.1345510,75019600128599,Copper_River_75019600128599
736,25270293000.000000000000000,2222508700.000000000000000,Copper_River,8.0839663,75019600117722,Copper_River_75019600117722
737,2109986300.000000000000000,23592800.000000000000000,Copper_River,1.1057851,75019600181391,Copper_River_75019600181391
738,141507100.000000000000000,7574700.000000000000000,Copper_River,5.0809021,75019600119089,Copper_River_75019600119089
739,219940500.000000000000000,300600.000000000000000,Copper_River,0.1364868,75019600119714,Copper_River_75019600119714
740,1763299100.000000000000000,17826400.000000000000000,Copper_River,1.0008503,75019600196827,Copper_River_75019600196827
741,264645700.000000000000000,5105200.000000000000000,Copper_River,1.8925608,75019600120847,Copper_River_75019600120847
742,272560300.000000000000000,24596900.000000000000000,Copper_River,8.2774029,75019600195594,Copper_River_75019600195594
743,1638806600.000000000000000,7816400.000000000000000,Copper_River,0.4746928,75019600123866,Copper_River_75019600123866
744,210148900.000000000000000,423200.000000000000000,Copper_River,0.2009763,75019600198308,Copper_River_75019600198308
745,319787900.000000000000000,9196600.000000000000000,Copper_River,2.7954509,75019600119075,Copper_River_75019600119075
746,145490400.000000000000000,142700.000000000000000,Copper_River,0.0979860,75019600174820,Copper_River_75019600174820
747,130518200.000000000000000,1581500.000000000000000,Copper_River,1.1972018,75019600198550,Copper_River_75019600198550
748,2050900700.000000000000000,36656800.000000000000000,Copper_River,1.7559659,75019600175832,Copper_River_75019600175832
749,2121661800.000000000000000,38572000.000000000000000,Copper_River,1.7855475,75019600158025,Copper_River_75019600158025
750,184097400.000000000000000,459000.000000000000000,Copper_River,0.2487045,75019600132577,Copper_River_75019600132577
751,29114744100.000000000000000,2301899000.000000000000000,Copper_River,7.3270049,75019600117719,Copper_River_75019600117719
752,1095953400.000000000000000,3627900.000000000000000,Copper_River,0.3299347,75019600196840,Copper_River_75019600196840
753,167985100.000000000000000,728800.000000000000000,Copper_River,0.4319739,75019600119855,Copper_River_75019600119855
754,46736200.000000000000000,27900.000000000000000,Copper_River,0.0596611,75019600181326,Copper_River_75019600181326
755,231833700.000000000000000,778000.000000000000000,Copper_River,0.3344630,75019600153899,Copper_River_75019600153899
756,1125475500.000000000000000,17366800.000000000000000,Copper_River,1.5196147,75019600118512,Copper_River_75019600118512
757,30414910200.000000000000000,2327844800.000000000000000,Copper_River,7.1094956,75019600169606,Copper_River_75019600169606
758,98125900.000000000000000,190800.000000000000000,Copper_River,0.1940667,75019600118417,Copper_River_75019600118417
759,60033600.000000000000000,700900.000000000000000,Copper_River,1.1540393,75019600181826,Copper_River_75019600181826
760,302556400.000000000000000,1082900.000000000000000,Copper_River,0.3566402,75019600197033,Copper_River_75019600197033
761,757544600.000000000000000,1404400.000000000000000,Copper_River,0.1850454,75019600130754,Copper_River_75019600130754
762,586977000.000000000000000,1017100.000000000000000,Copper_River,0.1729779,75019600133541,Copper_River_75019600133541
763,52879700.000000000000000,6300.000000000000000,Copper_River,0.0119124,75019600112990,Copper_River_75019600112990
764,79410500.000000000000000,264600.000000000000000,Copper_River,0.3320987,75019600179147,Copper_River_75019600179147
765,71364400.000000000000000,21600.000000000000000,Copper_River,0.0302580,75019600197497,Copper_River_75019600197497
766,191964800.000000000000000,253800.000000000000000,Copper_River,0.1320372,75019600131335,Copper_River_75019600131335
767,98281800.000000000000000,120600.000000000000000,Copper_River,0.1225580,75019600133540,Copper_River_75019600133540
768,285947200.000000000000000,3175700.000000000000000,Copper_River,1.0983911,75019600128755,Copper_River_75019600128755
769,235834500.000000000000000,630500.000000000000000,Copper_River,0.2666357,75019600133538,Copper_River_75019600133538
770,6532656200.000000000000000,460668700.000000000000000,Copper_River,6.5872631,75019600117697,Copper_River_75019600117697
771,26809585300.000000000000000,2259879300.000000000000000,Copper_River,7.7740660,75019600195238,Copper_River_75019600195238
772,25812704900.000000000000000,2238038400.000000000000000,Copper_River,7.9785352,75019600114066,Copper_River_75019600114066
773,2481008800.000000000000000,17430400.000000000000000,Copper_River,0.6976516,75019700010639,Copper_River_75019700010639
774,752837500.000000000000000,15284100.000000000000000,Copper_River,1.9898021,75019700005134,Copper_River_75019700005134
775,134358700.000000000000000,785000.000000000000000,Copper_River,0.5808632,75019700002595,Copper_River_75019700002595
776,366944200.000000000000000,3266400.000000000000000,Copper_River,0.8823086,75019700004190,Copper_River_75019700004190
777,61481700.000000000000000,1942100.000000000000000,Copper_River,3.0620997,75019700001476,Copper_River_75019700001476
778,85426900.000000000000000,207400.000000000000000,Copper_River,0.2421927,75019700003218,Copper_River_75019700003218
779,3259191600.000000000000000,9011400.000000000000000,Copper_River,0.2757295,75019700017807,Copper_River_75019700017807
780,9774007700.000000000000000,58527800.000000000000000,Copper_River,0.5952463,75019700004810,Copper_River_75019700004810
781,209547900.000000000000000,937600.000000000000000,Copper_River,0.4454464,75019700010439,Copper_River_75019700010439
782,16100580900.000000000000000,131614000.000000000000000,Copper_River,0.8108207,75019700002996,Copper_River_75019700002996
783,360808000.000000000000000,1757600.000000000000000,Copper_River,0.4847674,75019700016379,Copper_River_75019700016379
784,4256382500.000000000000000,19874800.000000000000000,Copper_River,0.4647709,75019700010575,Copper_River_75019700010575
785,3738288400.000000000000000,11870500.000000000000000,Copper_River,0.3165333,75019700002919,Copper_River_75019700002919
786,221153800.000000000000000,375300.000000000000000,Copper_River,0.1694134,75019700004212,Copper_River_75019700004212
787,87031300.000000000000000,2567700.000000000000000,Copper_River,2.8657687,75019700000332,Copper_River_75019700000332
788,536992300.000000000000000,2057500.000000000000000,Copper_River,0.3816901,75019700001727,Copper_River_75019700001727
789,139943500.000000000000000,1684000.000000000000000,Copper_River,1.1890346,75019700001794,Copper_River_75019700001794
790,910053400.000000000000000,3761700.000000000000000,Copper_River,0.4116478,75019700004866,Copper_River_75019700004866
791,15504803700.000000000000000,113918100.000000000000000,Copper_River,0.7293689,75019700017989,Copper_River_75019700017989
792,5901386200.000000000000000,41050700.000000000000000,Copper_River,0.6908058,75019700004684,Copper_River_75019700004684
793,144240400.000000000000000,368400.000000000000000,Copper_River,0.2547563,75019700016412,Copper_River_75019700016412
794,80111800.000000000000000,269900.000000000000000,Copper_River,0.3357729,75019700005989,Copper_River_75019700005989
795,3437269900.000000000000000,9523900.000000000000000,Copper_River,0.2763118,75019700017829,Copper_River_75019700017829
796,55336300.000000000000000,518900.000000000000000,Copper_River,0.9290093,75019700005942,Copper_River_75019700005942
797,965735300.000000000000000,6051000.000000000000000,Copper_River,0.6226678,75019700010633,Copper_River_75019700010633
798,2868858300.000000000000000,23734800.000000000000000,Copper_River,0.8205371,75019700010631,Copper_River_75019700010631
799,17066568400.000000000000000,136237600.000000000000000,Copper_River,0.7919499,75019700010617,Copper_River_75019700010617
800,3920253400.000000000000000,33267700.000000000000000,Copper_River,0.8414701,75019700003861,Copper_River_75019700003861
801,117779100.000000000000000,1458700.000000000000000,Copper_River,1.2233536,75019700007155,Copper_River_75019700007155
802,335838900.000000000000000,9311000.000000000000000,Copper_River,2.6976686,75019700003629,Copper_River_75019700003629
803,592154100.000000000000000,4015400.000000000000000,Copper_River,0.6735333,75019700002476,Copper_River_75019700002476
804,137994300.000000000000000,4241500.000000000000000,Copper_River,2.9820199,75019700003637,Copper_River_75019700003637
805,10826447200.000000000000000,70896600.000000000000000,Copper_River,0.6505861,75019700017110,Copper_River_75019700017110
806,485586400.000000000000000,6570800.000000000000000,Copper_River,1.3351018,75019700005921,Copper_River_75019700005921
807,288698800.000000000000000,2112800.000000000000000,Copper_River,0.7265185,75019700001655,Copper_River_75019700001655
808,5491881900.000000000000000,25673900.000000000000000,Copper_River,0.4653129,75019700006876,Copper_River_75019700006876
809,855116700.000000000000000,3782100.000000000000000,Copper_River,0.4403429,75019700012433,Copper_River_75019700012433
810,17991941100.000000000000000,154380800.000000000000000,Copper_River,0.8507553,75019700017973,Copper_River_75019700017973
811,1513514400.000000000000000,7704900.000000000000000,Copper_River,0.5064950,75019700010666,Copper_River_75019700010666
812,242236000.000000000000000,2739300.000000000000000,Copper_River,1.1181943,75019700006226,Copper_River_75019700006226
813,137863200.000000000000000,347400.000000000000000,Copper_River,0.2513555,75019700004138,Copper_River_75019700004138
814,3569553200.000000000000000,9896000.000000000000000,Copper_River,0.2764671,75019700001722,Copper_River_75019700001722
815,120227500.000000000000000,12600.000000000000000,Copper_River,0.0104790,75003900048794,Copper_River_75003900048794
816,48647796900.000000000000000,2483572200.000000000000000,Copper_River,4.8572378,75003900062340,Copper_River_75003900062340
817,96394100.000000000000000,29700.000000000000000,Copper_River,0.0308015,75003900056636,Copper_River_75003900056636
818,191831400.000000000000000,4500.000000000000000,Copper_River,0.0023458,75003900057331,Copper_River_75003900057331
819,476855300.000000000000000,1344000.000000000000000,Copper_River,0.2810544,75003900057807,Copper_River_75003900057807
820,49334236400.000000000000000,2483777900.000000000000000,Copper_River,4.7932711,75003900016668,Copper_River_75003900016668
821,1184523200.000000000000000,1816400.000000000000000,Copper_River,0.1531096,75003900048516,Copper_River_75003900048516
822,49467938600.000000000000000,2483816800.000000000000000,Copper_River,4.7810063,75003900057747,Copper_River_75003900057747
823,50847569500.000000000000000,2485759800.000000000000000,Copper_River,4.6608000,75003900057793,Copper_River_75003900057793
824,118746000.000000000000000,19800.000000000000000,Copper_River,0.0166715,75003900048464,Copper_River_75003900048464
825,1902807200.000000000000000,3212100.000000000000000,Copper_River,0.1685240,75003900057854,Copper_River_75003900057854
826,51091759700.000000000000000,2485837600.000000000000000,Copper_River,4.6396961,75003900073407,Copper_River_75003900073407
827,52206280000.000000000000000,2491597000.000000000000000,Copper_River,4.5551987,75003900012034,Copper_River_75003900012034
828,557661000.000000000000000,1444000.000000000000000,Copper_River,0.2582699,75003900057655,Copper_River_75003900057655
829,1298325100.000000000000000,2596500.000000000000000,Copper_River,0.1995893,75003900057643,Copper_River_75003900057643
830,529978200.000000000000000,404000.000000000000000,Copper_River,0.0761715,75003900008418,Copper_River_75003900008418
831,16045300.000000000000000,519800.000000000000000,Copper_River,3.1379225,75003900034185,Copper_River_75003900034185
832,982781600.000000000000000,4571200.000000000000000,Copper_River,0.4629754,75003900034254,Copper_River_75003900034254
833,96110800.000000000000000,3945400.000000000000000,Copper_River,3.9431839,75003900084672,Copper_River_75003900084672
834,2648427100.000000000000000,6581100.000000000000000,Copper_River,0.2478749,75003900016354,Copper_River_75003900016354
835,2762068600.000000000000000,11148500.000000000000000,Copper_River,0.4020060,75003900073175,Copper_River_75003900073175
836,52475066000.000000000000000,2492234200.000000000000000,Copper_River,4.5340304,75003900016860,Copper_River_75003900016860
837,55743501700.000000000000000,2506981900.000000000000000,Copper_River,4.3037958,75003900055094,Copper_River_75003900055094
838,42351900.000000000000000,213900.000000000000000,Copper_River,0.5025161,75003900065861,Copper_River_75003900065861
839,57029280900.000000000000000,2508437100.000000000000000,Copper_River,4.2131901,75003900033566,Copper_River_75003900033566
840,12392400.000000000000000,217400.000000000000000,Copper_River,1.7240559,75003900084267,Copper_River_75003900084267
841,43950200.000000000000000,2183100.000000000000000,Copper_River,4.7321568,75003900034040,Copper_River_75003900034040
842,379270800.000000000000000,208700.000000000000000,Copper_River,0.0549964,75003900043332,Copper_River_75003900043332
843,107754000.000000000000000,3260900.000000000000000,Copper_River,2.9373534,75003900054756,Copper_River_75003900054756
844,813141300.000000000000000,125043500.000000000000000,Copper_River,13.3282375,75003900049180,Copper_River_75003900049180
845,508350900.000000000000000,10753800.000000000000000,Copper_River,2.0716052,75003900051444,Copper_River_75003900051444
846,257922700.000000000000000,12696100.000000000000000,Copper_River,4.6915069,75003900034359,Copper_River_75003900034359
847,59168000.000000000000000,3145900.000000000000000,Copper_River,5.0484724,75003900023132,Copper_River_75003900023132
848,324237900.000000000000000,6885200.000000000000000,Copper_River,2.0793476,75003900055885,Copper_River_75003900055885
849,68780800.000000000000000,12213500.000000000000000,Copper_River,15.0794563,75003900038747,Copper_River_75003900038747
850,603963500.000000000000000,109084400.000000000000000,Copper_River,15.2983274,75003900055856,Copper_River_75003900055856
851,58169519500.000000000000000,2699964400.000000000000000,Copper_River,4.4356618,75003900084262,Copper_River_75003900084262
852,101311900.000000000000000,36889400.000000000000000,Copper_River,26.6925125,75003900023129,Copper_River_75003900023129
853,1524600.000000000000000,309900.000000000000000,Copper_River,16.8928871,75003900023613,Copper_River_75003900023613
854,36505500.000000000000000,10376900.000000000000000,Copper_River,22.1338921,75003900044867,Copper_River_75003900044867
855,14920900.000000000000000,1908200.000000000000000,Copper_River,11.3386927,75003900055526,Copper_River_75003900055526
856,10373500.000000000000000,1742100.000000000000000,Copper_River,14.3789825,75003900044552,Copper_River_75003900044552
857,4084300.000000000000000,2474200.000000000000000,Copper_River,37.7250900,75003900054448,Copper_River_75003900054448
858,54245300.000000000000000,159300.000000000000000,Copper_River,0.2928061,75003900047600,Copper_River_75003900047600
859,519900.000000000000000,300.000000000000000,Prince_William_Sound,0.0576701,685,Prince_William_Sound_685
860,25232500.000000000000000,7186100.000000000000000,Prince_William_Sound,22.1665955,3038,Prince_William_Sound_3038
861,1298800.000000000000000,9000.000000000000000,Prince_William_Sound,0.6881786,13227,Prince_William_Sound_13227
862,6587900.000000000000000,9400.000000000000000,Prince_William_Sound,0.1424825,16467,Prince_William_Sound_16467
863,3275800.000000000000000,483700.000000000000000,Prince_William_Sound,12.8660727,17027,Prince_William_Sound_17027
864,8549500.000000000000000,690600.000000000000000,Prince_William_Sound,7.4739451,17697,Prince_William_Sound_17697
865,19103600.000000000000000,1132800.000000000000000,Prince_William_Sound,5.5978336,18357,Prince_William_Sound_18357
866,21400400.000000000000000,2895100.000000000000000,Prince_William_Sound,11.9161987,18547,Prince_William_Sound_18547
867,54748600.000000000000000,10148200.000000000000000,Prince_William_Sound,15.6374426,18737,Prince_William_Sound_18737
868,48624400.000000000000000,3617700.000000000000000,Prince_William_Sound,6.9248748,18967,Prince_William_Sound_18967
869,764300.000000000000000,4500.000000000000000,Prince_William_Sound,0.5853278,19416,Prince_William_Sound_19416
870,1166100.000000000000000,209300.000000000000000,Prince_William_Sound,15.2173910,24654,Prince_William_Sound_24654
871,2842000.000000000000000,116800.000000000000000,Prince_William_Sound,3.9475462,25516,Prince_William_Sound_25516
872,1651600.000000000000000,108200.000000000000000,Prince_William_Sound,6.1484261,26246,Prince_William_Sound_26246
873,5326900.000000000000000,56700.000000000000000,Prince_William_Sound,1.0531986,26334,Prince_William_Sound_26334
874,308200.000000000000000,6000.000000000000000,Prince_William_Sound,1.9096117,27303,Prince_William_Sound_27303
875,6268500.000000000000000,103900.000000000000000,Prince_William_Sound,1.6304688,28576,Prince_William_Sound_28576
876,8228800.000000000000000,38700.000000000000000,Prince_William_Sound,0.4680980,28734,Prince_William_Sound_28734
877,15642900.000000000000000,229900.000000000000000,Prince_William_Sound,1.4483896,29704,Prince_William_Sound_29704
878,8463800.000000000000000,6087300.000000000000000,Prince_William_Sound,41.8339500,29954,Prince_William_Sound_29954
879,21872500.000000000000000,299500.000000000000000,Prince_William_Sound,1.3508028,30114,Prince_William_Sound_30114
880,8961100.000000000000000,138700.000000000000000,Prince_William_Sound,1.5242094,30596,Prince_William_Sound_30596
881,14818000.000000000000000,442900.000000000000000,Prince_William_Sound,2.9021881,30774,Prince_William_Sound_30774
882,8818800.000000000000000,358000.000000000000000,Prince_William_Sound,3.9011421,30886,Prince_William_Sound_30886
883,11036700.000000000000000,547000.000000000000000,Prince_William_Sound,4.7221527,30934,Prince_William_Sound_30934
884,18577400.000000000000000,1087700.000000000000000,Prince_William_Sound,5.5311184,31226,Prince_William_Sound_31226
885,1113500.000000000000000,59300.000000000000000,Prince_William_Sound,5.0562754,32015,Prince_William_Sound_32015
886,6280700.000000000000000,47800.000000000000000,Prince_William_Sound,0.7553133,32766,Prince_William_Sound_32766
887,9802000.000000000000000,84600.000000000000000,Prince_William_Sound,0.8557037,33036,Prince_William_Sound_33036
888,80805200.000000000000000,91800.000000000000000,Prince_William_Sound,0.1134776,33396,Prince_William_Sound_33396
889,1676500.000000000000000,178800.000000000000000,Prince_William_Sound,9.6372557,34003,Prince_William_Sound_34003
890,1381900.000000000000000,30800.000000000000000,Prince_William_Sound,2.1802223,34993,Prince_William_Sound_34993
891,1708700.000000000000000,32200.000000000000000,Prince_William_Sound,1.8496180,35075,Prince_William_Sound_35075
892,2889000.000000000000000,237500.000000000000000,Prince_William_Sound,7.5963535,35343,Prince_William_Sound_35343
893,1433000.000000000000000,115200.000000000000000,Prince_William_Sound,7.4408989,36553,Prince_William_Sound_36553
894,2978800.000000000000000,33100.000000000000000,Prince_William_Sound,1.0989741,37373,Prince_William_Sound_37373
895,5232300.000000000000000,34800.000000000000000,Prince_William_Sound,0.6607051,37815,Prince_William_Sound_37815
896,5444800.000000000000000,150500.000000000000000,Prince_William_Sound,2.6897576,37935,Prince_William_Sound_37935
897,4198100.000000000000000,70300.000000000000000,Prince_William_Sound,1.6469872,38615,Prince_William_Sound_38615
898,4308100.000000000000000,229800.000000000000000,Prince_William_Sound,5.0640163,39065,Prince_William_Sound_39065
899,4031100.000000000000000,271300.000000000000000,Prince_William_Sound,6.3057828,39255,Prince_William_Sound_39255
900,5268100.000000000000000,261300.000000000000000,Prince_William_Sound,4.7256484,39565,Prince_William_Sound_39565
901,6415800.000000000000000,41400.000000000000000,Prince_William_Sound,0.6411448,40615,Prince_William_Sound_40615
902,5514900.000000000000000,108300.000000000000000,Prince_William_Sound,1.9259497,40635,Prince_William_Sound_40635
903,6166200.000000000000000,441300.000000000000000,Prince_William_Sound,6.6787744,40743,Prince_William_Sound_40743
904,7492100.000000000000000,54500.000000000000000,Prince_William_Sound,0.7221795,41025,Prince_William_Sound_41025
905,8022500.000000000000000,14700.000000000000000,Prince_William_Sound,0.1828995,41123,Prince_William_Sound_41123
906,7043200.000000000000000,1883500.000000000000000,Prince_William_Sound,21.0996227,41143,Prince_William_Sound_41143
907,4118300.000000000000000,1194400.000000000000000,Prince_William_Sound,22.4819775,41515,Prince_William_Sound_41515
908,7811400.000000000000000,451800.000000000000000,Prince_William_Sound,5.4676156,41525,Prince_William_Sound_41525
909,6137700.000000000000000,32300.000000000000000,Prince_William_Sound,0.5235008,41963,Prince_William_Sound_41963
910,5054700.000000000000000,3065300.000000000000000,Prince_William_Sound,37.7500000,41995,Prince_William_Sound_41995
911,13004000.000000000000000,180500.000000000000000,Prince_William_Sound,1.3690318,42455,Prince_William_Sound_42455
912,22935700.000000000000000,1091800.000000000000000,Prince_William_Sound,4.5439601,43125,Prince_William_Sound_43125
913,10761700.000000000000000,1148700.000000000000000,Prince_William_Sound,9.6445122,43195,Prince_William_Sound_43195
914,8176000.000000000000000,6267100.000000000000000,Prince_William_Sound,43.3916550,43473,Prince_William_Sound_43473
915,26077300.000000000000000,300900.000000000000000,Prince_William_Sound,1.1407146,43513,Prince_William_Sound_43513
916,32877000.000000000000000,666200.000000000000000,Prince_William_Sound,1.9860955,43705,Prince_William_Sound_43705
917,29263800.000000000000000,25500.000000000000000,Prince_William_Sound,0.0870625,43793,Prince_William_Sound_43793
918,32296200.000000000000000,61300.000000000000000,Prince_William_Sound,0.1894460,43933,Prince_William_Sound_43933
919,16942600.000000000000000,109000.000000000000000,Prince_William_Sound,0.6392362,44113,Prince_William_Sound_44113
920,23888700.000000000000000,12700.000000000000000,Prince_William_Sound,0.0531350,44503,Prince_William_Sound_44503
921,11364600.000000000000000,487100.000000000000000,Prince_William_Sound,4.1099591,44545,Prince_William_Sound_44545
922,4022400.000000000000000,2663700.000000000000000,Prince_William_Sound,39.8393669,44595,Prince_William_Sound_44595
923,50131500.000000000000000,433600.000000000000000,Prince_William_Sound,0.8575084,44633,Prince_William_Sound_44633
924,38135000.000000000000000,35700.000000000000000,Prince_William_Sound,0.0935272,44663,Prince_William_Sound_44663
925,18997500.000000000000000,161100.000000000000000,Prince_William_Sound,0.8408756,45473,Prince_William_Sound_45473
926,148023100.000000000000000,296000.000000000000000,Prince_William_Sound,0.1995697,45835,Prince_William_Sound_45835
927,94786800.000000000000000,968100.000000000000000,Prince_William_Sound,1.0110188,45863,Prince_William_Sound_45863
928,332041900.000000000000000,818800.000000000000000,Prince_William_Sound,0.2459888,45915,Prince_William_Sound_45915
929,9778500.000000000000000,1178500.000000000000000,Prince_William_Sound,10.7556810,46065,Prince_William_Sound_46065
930,255508700.000000000000000,2683900.000000000000000,Prince_William_Sound,1.0394953,46103,Prince_William_Sound_46103
931,187952500.000000000000000,133200.000000000000000,Prince_William_Sound,0.0708188,46293,Prince_William_Sound_46293
932,426986200.000000000000000,6018300.000000000000000,Prince_William_Sound,1.3898932,46483,Prince_William_Sound_46483
933,1247300.000000000000000,308200.000000000000000,Prince_William_Sound,19.8135643,60732,Prince_William_Sound_60732
934,1918300.000000000000000,79700.000000000000000,Prince_William_Sound,3.9889889,61812,Prince_William_Sound_61812
935,3030600.000000000000000,255500.000000000000000,Prince_William_Sound,7.7751741,62232,Prince_William_Sound_62232
936,4240700.000000000000000,0.000000000000000,Prince_William_Sound,0.0000000,64192,Prince_William_Sound_64192
937,4577000.000000000000000,56800.000000000000000,Prince_William_Sound,1.2257758,66912,Prince_William_Sound_66912
938,5709600.000000000000000,5400.000000000000000,Prince_William_Sound,0.0944882,67552,Prince_William_Sound_67552
939,16148800.000000000000000,275000.000000000000000,Prince_William_Sound,1.6743994,71142,Prince_William_Sound_71142
940,17341000.000000000000000,18600.000000000000000,Prince_William_Sound,0.1071453,71952,Prince_William_Sound_71952
941,14012600.000000000000000,142200.000000000000000,Prince_William_Sound,1.0046062,72242,Prince_William_Sound_72242
942,20150600.000000000000000,109100.000000000000000,Prince_William_Sound,0.5385075,72402,Prince_William_Sound_72402
943,13419400.000000000000000,9300.000000000000000,Prince_William_Sound,0.0692547,72972,Prince_William_Sound_72972
944,35189300.000000000000000,262600.000000000000000,Prince_William_Sound,0.7407219,74042,Prince_William_Sound_74042
945,30809800.000000000000000,290900.000000000000000,Prince_William_Sound,0.9353487,74542,Prince_William_Sound_74542
946,22524000.000000000000000,73400.000000000000000,Prince_William_Sound,0.3248161,74602,Prince_William_Sound_74602
947,13112200.000000000000000,20600.000000000000000,Prince_William_Sound,0.1568592,75151,Prince_William_Sound_75151
948,52736800.000000000000000,101100.000000000000000,Prince_William_Sound,0.1913399,75422,Prince_William_Sound_75422
949,36662400.000000000000000,117400.000000000000000,Prince_William_Sound,0.3191969,75432,Prince_William_Sound_75432
950,29079900.000000000000000,561200.000000000000000,Prince_William_Sound,1.8933171,75842,Prince_William_Sound_75842
951,81632200.000000000000000,185300.000000000000000,Prince_William_Sound,0.2264797,76622,Prince_William_Sound_76622
952,71881500.000000000000000,27500.000000000000000,Prince_William_Sound,0.0382428,76652,Prince_William_Sound_76652
953,76562500.000000000000000,318600.000000000000000,Prince_William_Sound,0.4144062,76812,Prince_William_Sound_76812
954,23612800.000000000000000,142400.000000000000000,Prince_William_Sound,0.5994477,77292,Prince_William_Sound_77292
955,16167100.000000000000000,533600.000000000000000,Prince_William_Sound,3.1950758,78522,Prince_William_Sound_78522
956,49664100.000000000000000,1755800.000000000000000,Prince_William_Sound,3.4146314,78912,Prince_William_Sound_78912
957,26951700.000000000000000,13400.000000000000000,Prince_William_Sound,0.0496939,79531,Prince_William_Sound_79531
958,126551900.000000000000000,2802100.000000000000000,Prince_William_Sound,2.1662259,79792,Prince_William_Sound_79792
959,32030200.000000000000000,504600.000000000000000,Prince_William_Sound,1.5509547,79972,Prince_William_Sound_79972
960,84373700.000000000000000,655900.000000000000000,Prince_William_Sound,0.7713785,80272,Prince_William_Sound_80272
961,33365400.000000000000000,0.000000000000000,Prince_William_Sound,0.0000000,82471,Prince_William_Sound_82471
962,27361900.000000000000000,21600.000000000000000,Prince_William_Sound,0.0788796,86871,Prince_William_Sound_86871
963,51007300.000000000000000,50400.000000000000000,Prince_William_Sound,0.0987118,87851,Prince_William_Sound_87851
964,571909900.000000000000000,947400.000000000000000,Prince_William_Sound,0.1653815,91741,Prince_William_Sound_91741
965,738117700.000000000000000,1230200.000000000000000,Prince_William_Sound,0.1663899,91921,Prince_William_Sound_91921
966,916260200.000000000000000,4281200.000000000000000,Prince_William_Sound,0.4650742,92151,Prince_William_Sound_92151
967,117067100.000000000000000,97800.000000000000000,Prince_William_Sound,0.0834721,93261,Prince_William_Sound_93261
