OID_,cat_ID_txt,cat_elev_ZONE_CODE,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,region,cat_ID_con,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90
225,75000200014508.0,225,8035.000000000000000,200875.000000000000000,165,187,22,171.546359676415676,5.577150033096510,1378375.000000000000000,23,171,187,170,184,Cook_Inlet,Cook_Inlet_75000200014508,8035.000000000000000,200875.000000000000000,0.020257117226720,35.291919708251953,35.271662591025233,2.878146323427213,3.593163983274775,23125.905708737656823,1.654312252998352,6.476853370666507
226,75000200015883.0,226,10756.000000000000000,268900.000000000000000,23,45,22,31.108032725920371,8.402551377503638,334598.000000000000000,23,24,45,26,44,Cook_Inlet,Cook_Inlet_75000200015883,10756.000000000000000,268900.000000000000000,0.000000000000000,50.410644531250000,50.410644531250000,4.249551100526161,7.857517900938564,45708.171637259387353,1.268089056015015,10.724775314331055
227,75000200014057.0,227,32765.000000000000000,819125.000000000000000,103,206,103,145.555440256371639,22.204449714956890,4769124.000000000000000,104,121,206,145,173,Cook_Inlet,Cook_Inlet_75000200014057,32765.000000000000000,819125.000000000000000,0.045296281576157,45.949455261230469,45.904158979654312,7.310023201266370,6.948574515155350,239512.910189492598874,5.156048297882080,16.322940826416016
228,75000200019263.0,228,78282.000000000000000,1957050.000000000000000,130,299,169,227.340346439794871,29.917085873388618,17796657.000000000000000,170,211,130,231,262,Cook_Inlet,Cook_Inlet_75000200019263,78282.000000000000000,1957050.000000000000000,0.020257117226720,44.489803314208984,44.469546196982265,4.630240142613593,4.503055037224316,362464.458844077249523,3.431875586509705,8.640395736694341
229,75000200003896.0,229,34827.000000000000000,870675.000000000000000,105,179,74,141.895368535906385,21.058583580766740,4941790.000000000000000,75,107,179,145,167,Cook_Inlet,Cook_Inlet_75000200003896,34827.000000000000000,870675.000000000000000,0.000000000000000,47.189315795898438,47.189315795898438,4.581892427791358,4.945909331595149,159573.567582689604023,3.342553615570068,8.889641189575197
230,75000200005619.0,230,3691.000000000000000,92275.000000000000000,24,43,19,27.205364399891604,3.526972885684539,100415.000000000000000,20,26,43,26,28,Cook_Inlet,Cook_Inlet_75000200005619,3691.000000000000000,92275.000000000000000,0.000000000000000,45.405750274658203,45.405750274658203,3.387377011220560,7.686361245078955,12502.808548415086989,0.962495625019073,5.980753421783447
231,75000200014207.0,231,4964.000000000000000,124100.000000000000000,124,145,21,127.331385979049429,3.240925783230307,632073.000000000000000,22,127,142,127,128,Cook_Inlet,Cook_Inlet_75000200014207,4964.000000000000000,124100.000000000000000,0.020257117226720,47.809295654296875,47.789038537070155,4.732296041347688,7.883722519461538,23491.117549249920557,2.150349020957947,10.123913097381585
232,75000200007927.0,232,54879.000000000000000,1371975.000000000000000,11,55,44,27.749649228302335,15.716162010257190,1522873.000000000000000,45,11,55,25,50,Cook_Inlet,Cook_Inlet_75000200007927,54879.000000000000000,1371975.000000000000000,0.000000000000000,56.938022613525391,56.938022613525391,3.518309561982240,5.270430885597739,193081.310452023346443,1.669971585273743,9.098696517944340
233,75000200011034.0,233,55735.000000000000000,1393375.000000000000000,35,65,30,44.080972458957440,6.097117151404950,2456853.000000000000000,31,41,65,42,53,Cook_Inlet,Cook_Inlet_75000200011034,55735.000000000000000,1393375.000000000000000,0.000000000000000,36.325920104980469,36.325920104980469,3.736421875339128,4.444045720174048,208249.473222026310395,2.135632276535034,9.191697120666504
234,75000200015882.0,234,132048.000000000000000,3301200.000000000000000,24,61,37,37.784025505876379,8.708676991666783,4989305.000000000000000,38,44,61,42,49,Cook_Inlet,Cook_Inlet_75000200015882,132048.000000000000000,3301200.000000000000000,0.000000000000000,50.218688964843750,50.218688964843750,2.380282242811725,4.427106713854341,314311.509598802600522,0.987735211849213,5.371836185455322
235,75000200016094.0,235,318.000000000000000,7950.000000000000000,15,17,2,15.446540880503141,0.635904731029058,4912.000000000000000,3,15,17,15,16,Cook_Inlet,Cook_Inlet_75000200016094,318.000000000000000,7950.000000000000000,0.020257117226720,13.596903800964355,13.576646683737636,3.330241064418038,3.306987145446381,1059.016658484935988,2.192124962806702,8.212803363800049
236,75000200008452.0,236,286042.000000000000000,7151050.000000000000000,15,51,36,30.678445822641581,3.825671195715894,8775324.000000000000000,37,33,51,31,35,Cook_Inlet,Cook_Inlet_75000200008452,286042.000000000000000,7151050.000000000000000,0.000000000000000,38.514759063720703,38.514759063720703,2.339870284236748,3.091264436277994,669301.175843647797592,1.053446173667908,6.217297649383543
237,75005300022831.0,237,34998.000000000000000,874950.000000000000000,14,46,32,26.540545174009971,7.966391714467873,928866.000000000000000,33,23,46,24,41,Cook_Inlet,Cook_Inlet_75005300022831,34998.000000000000000,874950.000000000000000,0.000000000000000,30.633737564086914,30.633737564086914,4.879829806146885,4.358738547497306,170784.283555528701982,4.468656539916992,10.086102485656738
238,75005300011378.0,238,44121.000000000000000,1103025.000000000000000,3,32,29,18.632782575191051,7.259020164688135,822097.000000000000000,30,26,3,18,27,Cook_Inlet,Cook_Inlet_75005300011378,44121.000000000000000,1103025.000000000000000,0.000000000000000,44.919403076171875,44.919403076171875,4.599241726039934,4.557330546925260,202923.144194607943064,4.082656383514404,10.240919113159180
239,75005400001203.0,239,2607.000000000000000,65175.000000000000000,7,32,25,22.556962025316469,8.474590083113684,58806.000000000000000,26,30,32,28,30,Cook_Inlet,Cook_Inlet_75005400001203,2607.000000000000000,65175.000000000000000,0.000000000000000,30.308273315429688,30.308273315429688,5.688371605174436,5.694593669451105,14829.584774689754340,4.452230453491211,14.040179252624512
240,75005400029139.0,240,11340.000000000000000,283500.000000000000000,3,17,14,12.836860670194001,2.872668017350160,145570.000000000000000,15,16,3,13,16,Cook_Inlet,Cook_Inlet_75005400029139,11340.000000000000000,283500.000000000000000,0.000000000000000,20.080148696899414,20.080148696899414,1.782345109866242,2.994049908570769,20211.793545883188926,0.000000000000000,5.941805458068847
241,75005400013272.0,241,6427.000000000000000,160675.000000000000000,39,222,183,85.001089155126465,37.512338082059820,546302.000000000000000,183,48,209,78,141,Cook_Inlet,Cook_Inlet_75005400013272,6427.000000000000000,160675.000000000000000,0.000000000000000,47.381080627441406,47.381080627441406,19.945197973572530,8.923610951585969,128187.787376150648925,19.938104629516602,32.114556121826169
242,75019800000406.0,1,294229.000000000000000,7355725.000000000000000,660,724,64,690.129861434449595,14.806987409867475,203056219.000000000000000,65,700,724,690,710,Copper_River,Copper_River_75019800000406,294229.000000000000000,7355725.000000000000000,0.000000000000000,18.045211791992188,18.045211791992188,0.884208766637146,1.029169497029039,260159.861198880826123,0.490360915660858,1.910344362258911
243,75019800010313.0,2,11824.000000000000000,295600.000000000000000,724,737,13,730.841847090662782,2.706871394290318,8641474.000000000000000,14,731,737,731,734,Copper_River,Copper_River_75019800010313,11824.000000000000000,295600.000000000000000,0.000000000000000,2.813475847244263,2.813475847244263,0.526138984662806,0.231591490838101,6221.067354653017901,0.503163397312164,0.775564849376678
244,75019800014348.0,3,17595.000000000000000,439875.000000000000000,875,922,47,891.795851094062527,9.194172317884361,15691148.000000000000000,48,891,875,891,904,Copper_River,Copper_River_75019800014348,17595.000000000000000,439875.000000000000000,0.000000000000000,18.140098571777344,18.140098571777344,3.088898600171695,2.414334685824522,54349.170870020971051,2.158808469772339,6.582125949859620
245,75019800001957.0,4,3869.000000000000000,96725.000000000000000,947,982,35,956.924011372447922,8.928243558676471,3702339.000000000000000,36,947,982,955,973,Copper_River,Copper_River_75019800001957,3869.000000000000000,96725.000000000000000,0.040514227002859,11.485578536987305,11.445064309984446,3.803121162145653,2.881646669796330,14714.275776341530218,2.683003187179565,8.932768821716309
246,75019800019692.0,5,190067.000000000000000,4751675.000000000000000,430,553,123,491.943956604778577,46.617852747221953,93502312.000000000000000,124,549,553,484,548,Copper_River,Copper_River_75019800019692,190067.000000000000000,4751675.000000000000000,0.000000000000000,57.015666961669922,57.015666961669922,6.697443045513196,9.451465759068483,1272962.907331556547433,1.861677765846252,22.969869995117186
247,75019600118138.0,6,55379.000000000000000,1384475.000000000000000,564,637,73,602.898156340851074,27.591770415235679,33387897.000000000000000,74,636,564,610,635,Copper_River,Copper_River_75019600118138,55379.000000000000000,1384475.000000000000000,0.000000000000000,29.253776550292969,29.253776550292969,3.273293416879133,3.879391948319892,181271.716133349516895,1.968233942985535,7.518973064422616
248,75019700004190.0,7,78112.000000000000000,1952800.000000000000000,410,602,192,462.319771609995598,44.770350723227551,36112722.000000000000000,193,436,410,444,533,Copper_River,Copper_River_75019700004190,78112.000000000000000,1952800.000000000000000,0.028647888451815,39.378128051757812,39.349480163305998,9.656844835473532,7.668779403606520,754315.463788508553989,7.555026054382324,21.009131240844731
249,75019700004084.0,8,87720.000000000000000,2193000.000000000000000,386,509,123,422.910168718651448,18.034649014821241,37097680.000000000000000,124,417,387,421,442,Copper_River,Copper_River_75019700004084,87720.000000000000000,2193000.000000000000000,0.000000000000000,42.331581115722656,42.331581115722656,6.680446531226986,6.392770640022037,586008.769719231175259,4.589240074157715,15.591547870635992
250,75019700017692.0,9,29299.000000000000000,732475.000000000000000,398,432,34,414.274480357690663,6.469034873698236,12137828.000000000000000,35,414,432,414,423,Copper_River,Copper_River_75019700017692,29299.000000000000000,732475.000000000000000,0.020257117226720,35.710803985595703,35.690546868368983,3.611642235988580,4.202038829513699,105817.505872229390661,2.363974332809448,7.453744697570801
251,75019700001794.0,10,86296.000000000000000,2157400.000000000000000,376,643,267,470.703589969410928,60.126503942977585,40619837.000000000000000,268,432,376,455,571,Copper_River,Copper_River_75019700001794,86296.000000000000000,2157400.000000000000000,0.020257117226720,42.724689483642578,42.704432366415858,7.452457950323225,5.712744697045080,643117.311281093047000,5.651028633117676,15.572909355163574
252,75019700003889.0,11,56835.000000000000000,1420875.000000000000000,411,467,56,437.922037476910020,10.249902464790093,24889299.000000000000000,57,436,467,436,454,Copper_River,Copper_River_75019700003889,56835.000000000000000,1420875.000000000000000,0.000000000000000,29.562377929687500,29.562377929687500,5.522773193534958,4.683749683663391,313886.814454559353180,3.632673501968384,12.950634956359863
253,75003900062338.0,12,170623.000000000000000,4265575.000000000000000,129,515,386,303.903360039386996,119.546465733677181,51852903.000000000000000,387,130,515,305,461,Copper_River,Copper_River_75003900062338,170623.000000000000000,4265575.000000000000000,0.000000000000000,59.394454956054688,59.394454956054688,11.538692336344035,10.390805708758213,1968766.302504028193653,8.018622398376465,29.459013748168950
254,75003900033524.0,13,3564.000000000000000,89100.000000000000000,16,130,114,53.579685746352304,32.810565561589840,190958.000000000000000,115,20,129,40,106,Copper_River,Copper_River_75003900033524,3564.000000000000000,89100.000000000000000,0.118118107318878,43.447448730468750,43.329330623149872,15.979244773364979,8.973627101053523,56950.028372272783599,14.967888355255127,28.392167854309083
255,75003900054316.0,14,11533.000000000000000,288325.000000000000000,16,28,12,24.330963322639370,1.393264974235638,280609.000000000000000,13,25,16,24,26,Copper_River,Copper_River_75003900054316,11533.000000000000000,288325.000000000000000,0.020257117226720,27.235960006713867,27.215702889487147,2.926309768088072,2.104227910521252,33749.130555359726714,2.473563432693481,5.629317569732666
256,75003900055039.0,15,9405.000000000000000,235125.000000000000000,1,124,123,27.231685273790578,30.643986755529944,256114.000000000000000,123,1,3,16,75,Copper_River,Copper_River_75003900055039,9405.000000000000000,235125.000000000000000,0.000000000000000,67.716659545898438,67.716659545898438,10.983651520200164,12.153901561730207,103301.242547482543159,6.425918102264404,29.076025772094724
257,75003900023942.0,16,4369.000000000000000,109225.000000000000000,1,213,212,24.957885099565122,41.664828602999862,109041.000000000000000,208,1,108,12,82,Copper_River,Copper_River_75003900023942,4369.000000000000000,109225.000000000000000,0.000000000000000,53.252365112304688,53.252365112304688,9.998125072143180,13.583382061173392,43681.808440193555725,4.143100261688232,34.783081054687500
258,75003900058380.0,17,15162.000000000000000,379050.000000000000000,62,445,383,124.565624587786033,70.739196913163042,1888664.000000000000000,360,64,359,96,241,Copper_River,Copper_River_75003900058380,15162.000000000000000,379050.000000000000000,0.064058601856232,64.712738037109375,64.648679435253143,16.543300191254261,11.877048688310765,250829.517499797104392,13.630661964416504,33.994926071166987
259,75003900028507.0,18,2395.000000000000000,59875.000000000000000,24,60,36,36.575782881002091,7.630424636167024,87599.000000000000000,37,30,24,35,47,Copper_River,Copper_River_75003900028507,2395.000000000000000,59875.000000000000000,0.045296281576157,20.843677520751953,20.798381239175797,7.143039045372447,3.942695602748761,17107.578513667009247,6.829728603363037,12.363772010803221
260,75003900027489.0,19,55670.000000000000000,1391750.000000000000000,6,204,198,53.643380635889613,41.169988737187751,2986327.000000000000000,199,19,204,36,109,Copper_River,Copper_River_75003900027489,55670.000000000000000,1391750.000000000000000,0.020257117226720,45.272804260253906,45.252547143027186,11.157830050349451,8.974897995035169,621156.398902953951620,8.994361877441406,23.643577384948731
261,75003900044936.0,20,2475.000000000000000,61875.000000000000000,10,16,6,12.846868686868683,1.116445158007177,31796.000000000000000,7,13,16,13,14,Copper_River,Copper_River_75003900044936,2475.000000000000000,61875.000000000000000,0.040514227002859,13.848978996276855,13.808464769273996,2.935608064575931,2.090321607342181,7265.629959825429069,2.402710199356079,5.608473777770996
262,75003900023855.0,21,559.000000000000000,13975.000000000000000,10,14,4,11.749552772808588,1.103691470746989,6568.000000000000000,5,11,10,12,14,Copper_River,Copper_River_75003900023855,559.000000000000000,13975.000000000000000,0.211489558219910,7.390640735626221,7.179151177406311,3.021721386125774,1.609006835036680,1689.142254844307899,2.908328294754028,5.273264598846436
263,75003900044738.0,22,10181.000000000000000,254525.000000000000000,7,32,25,11.442098025734214,4.545172293575896,116492.000000000000000,26,9,32,10,17,Copper_River,Copper_River_75003900044738,10181.000000000000000,254525.000000000000000,0.000000000000000,24.369510650634766,24.369510650634766,3.718471499691587,3.812439355235639,37857.758338360050402,2.189888000488281,9.239542007446289
264,75003900055694.0,23,801.000000000000000,20025.000000000000000,10,18,8,13.073657927590503,1.788663909071706,10472.000000000000000,9,13,18,13,16,Copper_River,Copper_River_75003900055694,801.000000000000000,20025.000000000000000,0.103291325271130,8.280925750732422,8.177634425461292,2.900920505148270,1.586035357022455,2323.637324623764471,2.753144979476929,5.047814846038818
265,75003900023674.0,24,170.000000000000000,4250.000000000000000,15,16,1,15.394117647058815,0.488660339433884,2617.000000000000000,2,15,16,15,16,Copper_River,Copper_River_75003900023674,170.000000000000000,4250.000000000000000,0.461923331022263,5.245635032653809,4.783711701631546,2.496446396498119,1.142148240336712,424.395887404680138,2.342305421829224,4.068597364425659
266,75003900062264.0,25,6707.000000000000000,167675.000000000000000,21,33,12,30.894438646190530,1.145534927486449,207209.000000000000000,13,31,21,31,32,Copper_River,Copper_River_75003900062264,6707.000000000000000,167675.000000000000000,0.020257117226720,32.837791442871094,32.817534325644374,2.891906363411898,2.265758378299714,19396.015979403604433,2.371841430664062,5.324199771881103
267,75003900055316.0,26,9464.000000000000000,236600.000000000000000,29,69,40,32.069632290786146,6.261516121679404,303507.000000000000000,41,30,69,30,36,Copper_River,Copper_River_75003900055316,9464.000000000000000,236600.000000000000000,0.000000000000000,44.662101745605469,44.662101745605469,3.512772041416442,7.329767366645337,33244.874599965201924,0.779258787631989,13.390078735351572
268,75003900039073.0,27,1714.000000000000000,42850.000000000000000,5,24,19,10.910735122520425,4.801505894282244,18701.000000000000000,20,6,24,10,17,Copper_River,Copper_River_75003900039073,1714.000000000000000,42850.000000000000000,0.183435365557671,13.704048156738281,13.520612791180611,4.476684072262488,2.841230483741503,7673.036499857904346,3.971269726753235,8.518769550323487
269,75003900027771.0,28,7972.000000000000000,199300.000000000000000,5,53,48,32.244982438534777,11.017015470022972,257057.000000000000000,49,32,5,34,45,Copper_River,Copper_River_75003900027771,7972.000000000000000,199300.000000000000000,0.028647888451815,41.604736328125000,41.576088439673185,9.583549955749026,7.055376258332022,76400.060247231231187,7.655732870101929,20.228451728820804
270,1023044,1,5412.000000000000000,541200.000000000000000,3,28,25,12.713414634146400,7.009608363138066,68805.000000000000000,26,4,28,13,23,Bristol_Bay,Bristol_Bay_1023044,5412.000000000000000,541200.000000000000000,0.000000000000000,0.188401401042938,0.188401401042938,0.031398217813115,0.031354798350010,169.927154804579345,0.028647888451815,0.071619689464569
271,2041471,2,2039.000000000000000,203900.000000000000000,94,140,46,98.102010789602645,6.337754476755385,200030.000000000000000,44,96,122,96,105,Bristol_Bay,Bristol_Bay_2041471,2039.000000000000000,203900.000000000000000,0.000000000000000,0.164880529046059,0.164880529046059,0.026350027217442,0.030191987116999,53.727705496363278,0.020257117226720,0.064854390919209
272,2065755,3,2731.000000000000000,273100.000000000000000,17,113,96,35.419992676675285,20.435332341538690,96732.000000000000000,97,20,110,28,61,Bristol_Bay,Bristol_Bay_2065755,2731.000000000000000,273100.000000000000000,0.000000000000000,0.477322459220886,0.477322459220886,0.100443412781346,0.095110709874175,274.310960305854849,0.064058601856232,0.244766190648079
273,2065914,4,4356.000000000000000,435600.000000000000000,68,101,33,89.310835629017390,6.013550824313368,389038.000000000000000,33,93,71,90,97,Bristol_Bay,Bristol_Bay_2065914,4356.000000000000000,435600.000000000000000,0.000000000000000,0.192175164818764,0.192175164818764,0.046248907049736,0.033709082972210,201.460239108651677,0.036519031971693,0.093380615115166
274,2066924,5,6246.000000000000000,624600.000000000000000,135,556,421,214.490714056996893,87.205229172930544,1339709.000000000000000,371,143,390,173,343,Bristol_Bay,Bristol_Bay_2066924,6246.000000000000000,624600.000000000000000,0.000000000000000,0.547768890857697,0.547768890857697,0.193168374644327,0.146662230019243,1206.529668028464357,0.193505108356476,0.384346008300781
275,2066955,6,5537.000000000000000,553700.000000000000000,16,61,45,30.512913129853693,8.573528258536886,168950.000000000000000,46,30,61,30,43,Bristol_Bay,Bristol_Bay_2066955,5537.000000000000000,553700.000000000000000,0.000000000000000,0.372417330741882,0.372417330741882,0.042477207306449,0.037731133635927,235.196296855807702,0.032029312103987,0.085943602025509
276,2067494,7,3253.000000000000000,325300.000000000000000,22,41,19,31.778051029818617,3.787701263540805,103374.000000000000000,20,31,41,32,36,Bristol_Bay,Bristol_Bay_2067494,3253.000000000000000,325300.000000000000000,0.000000000000000,0.125283151865005,0.125283151865005,0.020139581971031,0.019865326816319,65.514060151763275,0.022648144513369,0.041761111468077
277,2068072,8,1980.000000000000000,198000.000000000000000,75,99,24,80.057070707070650,6.512945578316452,158513.000000000000000,25,75,99,75,90,Bristol_Bay,Bristol_Bay_2068072,1980.000000000000000,198000.000000000000000,0.000000000000000,0.429232597351074,0.429232597351074,0.043307950248415,0.063241320205228,85.749741491861528,0.022648144513369,0.111873447895050
278,2068584,9,4414.000000000000000,441400.000000000000000,92,109,17,95.542591753511573,1.704061936771776,421725.000000000000000,18,96,109,96,96,Bristol_Bay,Bristol_Bay_2068584,4414.000000000000000,441400.000000000000000,0.000000000000000,0.157237112522125,0.157237112522125,0.009492394342001,0.017293689446647,41.899428625591121,0.000000000000000,0.028647888451815
279,2070402,10,16575.000000000000000,1657500.000000000000000,217,321,104,275.330135746606629,16.580068532144065,4563597.000000000000000,105,279,321,279,290,Bristol_Bay,Bristol_Bay_2070402,16575.000000000000000,1657500.000000000000000,0.000000000000000,0.312015712261200,0.312015712261200,0.037419747129352,0.030719619363620,620.232308669017016,0.032029312103987,0.064854390919209
280,2071934,11,1680.000000000000000,168000.000000000000000,64,94,30,75.558333333333437,7.991523907558507,126938.000000000000000,31,69,64,73,90,Bristol_Bay,Bristol_Bay_2071934,1680.000000000000000,168000.000000000000000,0.000000000000000,0.259415894746780,0.259415894746780,0.054738459567029,0.052497312849627,91.960612072609408,0.036519031971693,0.137763023376465
281,2072993,12,1383.000000000000000,138300.000000000000000,74,90,16,77.595083152567071,3.786344395266391,107314.000000000000000,17,74,90,77,83,Bristol_Bay,Bristol_Bay_2072993,1383.000000000000000,138300.000000000000000,0.000000000000000,0.083522178232670,0.083522178232670,0.013297988223053,0.017251191426475,18.391117712482814,0.000000000000000,0.032029312103987
282,2073464,13,2532.000000000000000,253200.000000000000000,11,56,45,19.514218009478672,9.047148926230193,49410.000000000000000,46,17,56,17,34,Bristol_Bay,Bristol_Bay_2073464,2532.000000000000000,253200.000000000000000,0.000000000000000,0.455775529146194,0.455775529146194,0.052969804117132,0.065385834852664,134.119544024579255,0.031207492575049,0.125283151865005
283,2074424,14,14697.000000000000000,1469700.000000000000000,124,271,147,172.117370892019039,40.392748100992620,2529609.000000000000000,148,131,271,161,231,Bristol_Bay,Bristol_Bay_2074424,14697.000000000000000,1469700.000000000000000,0.000000000000000,0.471266746520996,0.471266746520996,0.078004979368672,0.069256154802276,1146.439181781373009,0.060771327465773,0.171886831521988
284,2078232,15,1091.000000000000000,109100.000000000000000,96,414,318,157.363886342804904,82.229801049741184,171684.000000000000000,269,96,115,106,296,Bristol_Bay,Bristol_Bay_2078232,1091.000000000000000,109100.000000000000000,0.000000000000000,0.461923331022263,0.461923331022263,0.182163196017472,0.149085274078346,198.740046855062474,0.150571495294571,0.372417330741882
285,2078282,16,3351.000000000000000,335100.000000000000000,96,667,571,242.226201133989946,157.374213117031672,811700.000000000000000,532,96,231,180,495,Bristol_Bay,Bristol_Bay_2078282,3351.000000000000000,335100.000000000000000,0.000000000000000,0.666995227336884,0.666995227336884,0.258290909352996,0.176957009829905,865.532837241888046,0.285400211811066,0.472462385892868
286,2082373,17,2454.000000000000000,245400.000000000000000,83,101,18,89.648329258353641,5.952799542399916,219997.000000000000000,19,86,101,87,100,Bristol_Bay,Bristol_Bay_2082373,2454.000000000000000,245400.000000000000000,0.000000000000000,0.290212094783783,0.290212094783783,0.045123919848423,0.050635449094997,110.734099308029002,0.030385673046112,0.118118107318878
287,2082393,18,3426.000000000000000,342600.000000000000000,76,99,23,90.064506713368445,6.768646684398654,308561.000000000000000,24,97,76,92,97,Bristol_Bay,Bristol_Bay_2082393,3426.000000000000000,342600.000000000000000,0.000000000000000,0.344515770673752,0.344515770673752,0.036311870382667,0.048339769329520,124.404467931017351,0.022648144513369,0.101285479962826
288,2084713,19,1936.000000000000000,193600.000000000000000,76,82,6,78.493285123966942,1.505141447907287,151963.000000000000000,7,77,82,78,81,Bristol_Bay,Bristol_Bay_2084713,1936.000000000000000,193600.000000000000000,0.000000000000000,0.070899873971939,0.070899873971939,0.011152438612074,0.013536143753215,21.591121152974658,0.000000000000000,0.030385673046112
289,2085642,20,2541.000000000000000,254100.000000000000000,81,113,32,90.799291617473401,8.087227109212572,230721.000000000000000,33,88,113,88,106,Bristol_Bay,Bristol_Bay_2085642,2541.000000000000000,254100.000000000000000,0.000000000000000,0.276453703641891,0.276453703641891,0.055610290250203,0.051620675436423,141.305747525766549,0.036519031971693,0.132060021162033
290,2085962,21,1185.000000000000000,118500.000000000000000,75,96,21,81.430379746835456,4.479348423939543,96495.000000000000000,22,81,94,81,88,Bristol_Bay,Bristol_Bay_2085962,1185.000000000000000,118500.000000000000000,0.000000000000000,0.179477930068970,0.179477930068970,0.035833681976022,0.035836701451948,42.462913141585915,0.028647888451815,0.081658996641636
291,2087913,22,4187.000000000000000,418700.000000000000000,74,95,21,83.652495820396496,7.524363444153440,350253.000000000000000,22,74,77,85,93,Bristol_Bay,Bristol_Bay_2087913,4187.000000000000000,418700.000000000000000,0.000000000000000,0.349687725305557,0.349687725305557,0.040038301910407,0.061041824302390,167.640370098873916,0.022648144513369,0.122131749987602
292,2088163,23,8683.000000000000000,868300.000000000000000,74,97,23,80.478636415985079,5.779637846975671,698796.000000000000000,24,74,97,80,91,Bristol_Bay,Bristol_Bay_2088163,8683.000000000000000,868300.000000000000000,0.000000000000000,0.230965420603752,0.230965420603752,0.019027219174213,0.026035827807971,165.213344089687439,0.010128558613360,0.050642780959606
293,2088253,24,11080.000000000000000,1108000.000000000000000,70,94,24,77.606498194946084,6.341374170124351,859880.000000000000000,25,71,94,77,88,Bristol_Bay,Bristol_Bay_2088253,11080.000000000000000,1108000.000000000000000,0.000000000000000,0.418340057134628,0.418340057134628,0.028372946264649,0.051355061364476,314.372244612313409,0.010128558613360,0.081658996641636
294,2088326,25,27620.000000000000000,2762000.000000000000000,5,18,13,9.563794351918892,2.796738262287885,264152.000000000000000,14,11,18,10,13,Bristol_Bay,Bristol_Bay_2088326,27620.000000000000000,2762000.000000000000000,0.000000000000000,0.093380615115166,0.093380615115166,0.007658935330604,0.012728536207620,211.539793831295697,0.000000000000000,0.028647888451815
295,2088586,26,15636.000000000000000,1563600.000000000000000,5,30,25,15.321373752877923,7.088872739082700,239565.000000000000000,26,6,28,17,24,Bristol_Bay,Bristol_Bay_2088586,15636.000000000000000,1563600.000000000000000,0.000000000000000,0.145018577575684,0.145018577575684,0.021812225298979,0.020358159811934,341.055954774842348,0.022648144513369,0.050642780959606
296,3023044,27,20544.000000000000000,2054400.000000000000000,13,57,44,32.704731308411219,7.925534773534041,671886.000000000000000,44,27,16,30,45,Bristol_Bay,Bristol_Bay_3023044,20544.000000000000000,2054400.000000000000000,0.000000000000000,0.126910269260406,0.126910269260406,0.016128084401778,0.016867492911260,331.335365950131518,0.010128558613360,0.032029312103987
297,3024343,28,5190.000000000000000,519000.000000000000000,-1,44,45,32.506551059730342,7.829631937349807,168709.000000000000000,35,27,-1,35,41,Bristol_Bay,Bristol_Bay_3024343,5190.000000000000000,519000.000000000000000,0.000000000000000,0.548984706401825,0.548984706401825,0.030234723197752,0.060200336895954,156.918213396333329,0.022648144513369,0.051645703613758
298,3030955,29,2288.000000000000000,228800.000000000000000,13,29,16,17.794580419580413,5.272531271862070,40714.000000000000000,17,13,23,15,27,Bristol_Bay,Bristol_Bay_3030955,2288.000000000000000,228800.000000000000000,0.000000000000000,0.169785082340240,0.169785082340240,0.011111554021335,0.022269140637687,25.423235600814188,0.000000000000000,0.032029312103987
299,3033666,30,7070.000000000000000,707000.000000000000000,20,51,31,30.118528995756787,9.784095519494434,212938.000000000000000,32,20,51,31,42,Bristol_Bay,Bristol_Bay_3033666,7070.000000000000000,707000.000000000000000,0.000000000000000,0.171886831521988,0.171886831521988,0.014774910576610,0.021181063432506,104.458617776632764,0.000000000000000,0.041761111468077
300,3033956,31,67346.000000000000000,6734600.000000000000000,13,613,600,39.576203486472870,64.526149222416194,2665299.000000000000000,584,13,433,23,57,Bristol_Bay,Bristol_Bay_3033956,67346.000000000000000,6734600.000000000000000,0.000000000000000,0.373517483472824,0.373517483472824,0.031146963287871,0.048831545395807,2097.623389584945016,0.000000000000000,0.104279778897762
301,3034126,32,34571.000000000000000,3457100.000000000000000,15,66,51,21.513696450782536,9.355917924919416,743750.000000000000000,52,19,65,19,25,Bristol_Bay,Bristol_Bay_3034126,34571.000000000000000,3457100.000000000000000,0.000000000000000,0.111414007842541,0.111414007842541,0.007928957265475,0.014537084030752,274.111981624738519,0.000000000000000,0.030385673046112
302,4000885,33,4034.000000000000000,403400.000000000000000,16,49,33,29.528755577590513,8.052399728432839,119119.000000000000000,34,16,47,29,40,Bristol_Bay,Bristol_Bay_4000885,4034.000000000000000,403400.000000000000000,0.000000000000000,0.132060021162033,0.132060021162033,0.037006940742531,0.026717947805722,149.285998955368910,0.032029312103987,0.077136754989624
