OID_,cat_ID_txt,FType,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,region,cat_ID,cat_ID_con
701,75000300000271,390,1272195.918557425960898,0.565890977977102,Cook_Inlet,75000300000271,Cook_Inlet_75000300000271
702,75000300000325,390,114154.694872870721156,0.116710956495091,Cook_Inlet,75000300000325,Cook_Inlet_75000300000325
703,75000300000624,390,678669.225594957708381,0.090002210148871,Cook_Inlet,75000300000624,Cook_Inlet_75000300000624
704,75000300001605,390,600705.211504162871279,0.343956485543129,Cook_Inlet,75000300001605,Cook_Inlet_75000300001605
705,75000300003827,390,202097.034478794375900,0.192138998613804,Cook_Inlet,75000300003827,Cook_Inlet_75000300003827
706,75000300004778,390,2729987.707355453167111,0.194369711207643,Cook_Inlet,75000300004778,Cook_Inlet_75000300004778
707,75000300005143,390,4209052.816771064884961,3.984038311865607,Cook_Inlet,75000300005143,Cook_Inlet_75000300005143
708,75000300005649,390,96227.745541582524311,0.078207870225652,Cook_Inlet,75000300005649,Cook_Inlet_75000300005649
709,75000300007234,390,448753.721391842758749,1.142848427747545,Cook_Inlet,75000300007234,Cook_Inlet_75000300007234
710,75000300007341,390,2594209.896934283431619,4.643791303848929,Cook_Inlet,75000300007341,Cook_Inlet_75000300007341
711,75000300009654,390,1754009.021471586311236,0.206144729261574,Cook_Inlet,75000300009654,Cook_Inlet_75000300009654
712,75000300010038,390,593523.922226682072505,0.404847967985939,Cook_Inlet,75000300010038,Cook_Inlet_75000300010038
713,75000300010998,390,1036270.841041523264721,0.323225761112631,Cook_Inlet,75000300010998,Cook_Inlet_75000300010998
714,75000300011262,390,2653721.262206645216793,0.274226601587250,Cook_Inlet,75000300011262,Cook_Inlet_75000300011262
715,75000300011640,390,438196.923963320965413,0.157476309081159,Cook_Inlet,75000300011640,Cook_Inlet_75000300011640
716,75000300011642,390,80275.512481606943766,0.042295358839035,Cook_Inlet,75000300011642,Cook_Inlet_75000300011642
717,75000300014777,390,633011.417547841207124,0.473640327054272,Cook_Inlet,75000300014777,Cook_Inlet_75000300014777
718,75000300014878,390,1114511.470152563415468,0.164456507164448,Cook_Inlet,75000300014878,Cook_Inlet_75000300014878
719,75000300015640,390,5688212.039695377461612,1.361909388659807,Cook_Inlet,75000300015640,Cook_Inlet_75000300015640
720,75000300016498,390,2107694.676767305471003,0.188174709362090,Cook_Inlet,75000300016498,Cook_Inlet_75000300016498
721,75000300018247,390,94470.070450111248647,0.138273435348753,Cook_Inlet,75000300018247,Cook_Inlet_75000300018247
722,75000300018625,390,10517632.125116057693958,0.473900449297116,Cook_Inlet,75000300018625,Cook_Inlet_75000300018625
723,75000300021822,390,2124367.996189365629107,0.349788131310302,Cook_Inlet,75000300021822,Cook_Inlet_75000300021822
724,75000300022407,390,10370285.299922144040465,0.513759784282256,Cook_Inlet,75000300022407,Cook_Inlet_75000300022407
725,75000300022955,390,184208.759133440675214,0.042667618302902,Cook_Inlet,75000300022955,Cook_Inlet_75000300022955
726,75000300024174,390,163724.002850766381016,0.109768631522447,Cook_Inlet,75000300024174,Cook_Inlet_75000300024174
727,75000300024659,390,57661.440643662863295,0.059126915992441,Cook_Inlet,75000300024659,Cook_Inlet_75000300024659
728,75000300025330,390,26451832.027755066752434,0.500930226952111,Cook_Inlet,75000300025330,Cook_Inlet_75000300025330
729,75000300025373,390,3211783.378012994769961,0.472482667051248,Cook_Inlet,75000300025373,Cook_Inlet_75000300025373
730,75000300025488,390,4147181.552640187088400,0.368998363251201,Cook_Inlet,75000300025488,Cook_Inlet_75000300025488
731,75000300026273,390,1026037.092702168272808,1.470379541517144,Cook_Inlet,75000300026273,Cook_Inlet_75000300026273
732,75000400000017,390,52589979.346712313592434,0.606035888729430,Cook_Inlet,75000400000017,Cook_Inlet_75000400000017
733,75000400000163,390,545077.246353994240053,0.938884274681447,Cook_Inlet,75000400000163,Cook_Inlet_75000400000163
734,75000400001221,390,6340582.163527616299689,0.211445138549131,Cook_Inlet,75000400001221,Cook_Inlet_75000400001221
735,75000400002218,390,5679188.193355208262801,0.206115827879712,Cook_Inlet,75000400002218,Cook_Inlet_75000400002218
736,75000400003844,390,312439.842568899155594,0.041693865877783,Cook_Inlet,75000400003844,Cook_Inlet_75000400003844
737,75000400004888,390,390242.000474400178064,0.273736616486544,Cook_Inlet,75000400004888,Cook_Inlet_75000400004888
738,75000400005921,390,2038473.993726355722174,0.206143664586851,Cook_Inlet,75000400005921,Cook_Inlet_75000400005921
739,75000400009643,390,269351.855480404337868,0.206440346944232,Cook_Inlet,75000400009643,Cook_Inlet_75000400009643
740,75000400009917,390,2133673.077338008210063,0.933777658746484,Cook_Inlet,75000400009917,Cook_Inlet_75000400009917
741,75000400010059,390,282467.784650308603887,0.071959169041640,Cook_Inlet,75000400010059,Cook_Inlet_75000400010059
742,75000400014408,390,36721809.139298692345619,1.370102971315955,Cook_Inlet,75000400014408,Cook_Inlet_75000400014408
743,75000400014699,390,2133673.077338007278740,0.926468963926201,Cook_Inlet,75000400014699,Cook_Inlet_75000400014699
744,75000400014878,390,8972924.555618643760681,0.211539159906322,Cook_Inlet,75000400014878,Cook_Inlet_75000400014878
745,75000400019561,390,128587.687798280458082,0.081198434228068,Cook_Inlet,75000400019561,Cook_Inlet_75000400019561
746,75000400024244,390,38918589.217315584421158,1.268241288398361,Cook_Inlet,75000400024244,Cook_Inlet_75000400024244
747,75000400024876,390,2344893.071693107020110,0.163677618612239,Cook_Inlet,75000400024876,Cook_Inlet_75000400024876
748,75000400028963,390,10395947.437900081276894,0.201869375752516,Cook_Inlet,75000400028963,Cook_Inlet_75000400028963
749,75000400029059,390,1594743.976707637310028,3.200942528462015,Cook_Inlet,75000400029059,Cook_Inlet_75000400029059
750,75000400034535,390,29672296.638881348073483,3.385465308810458,Cook_Inlet,75000400034535,Cook_Inlet_75000400034535
751,75000400034853,390,22179.668330365137081,0.041622471803170,Cook_Inlet,75000400034853,Cook_Inlet_75000400034853
752,75000400035016,390,11434.795456539102815,0.007630308422278,Cook_Inlet,75000400035016,Cook_Inlet_75000400035016
753,75000400036699,390,5412470.413517842069268,0.230129110602267,Cook_Inlet,75000400036699,Cook_Inlet_75000400036699
754,75000500000009,390,581848.578432556823827,0.199800054627860,Cook_Inlet,75000500000009,Cook_Inlet_75000500000009
755,75000500001552,390,1111314.331278661964461,0.236912504935140,Cook_Inlet,75000500001552,Cook_Inlet_75000500001552
756,75000500002240,390,1176262.082668231800199,0.135914821753921,Cook_Inlet,75000500002240,Cook_Inlet_75000500002240
757,75000500002477,390,7930440.541423262096941,0.412831659031491,Cook_Inlet,75000500002477,Cook_Inlet_75000500002477
758,75000500003409,390,2048641.608235099585727,0.210967720712682,Cook_Inlet,75000500003409,Cook_Inlet_75000500003409
759,75000500003515,390,1423853.399989666417241,0.420563849994271,Cook_Inlet,75000500003515,Cook_Inlet_75000500003515
760,75000500005048,390,1181281.519693044712767,1.354637144664710,Cook_Inlet,75000500005048,Cook_Inlet_75000500005048
761,75000500006217,390,613446.209011079510674,0.085729330107647,Cook_Inlet,75000500006217,Cook_Inlet_75000500006217
762,75000500006404,390,2792462.508200528100133,0.271380306248152,Cook_Inlet,75000500006404,Cook_Inlet_75000500006404
763,75000500006883,390,11635973.381130492314696,0.422373956909755,Cook_Inlet,75000500006883,Cook_Inlet_75000500006883
764,75000500007429,390,7941615.692399141378701,0.381595968428958,Cook_Inlet,75000500007429,Cook_Inlet_75000500007429
765,75000500008023,390,343523.016008952457923,0.132925239316356,Cook_Inlet,75000500008023,Cook_Inlet_75000500008023
766,75000500008026,390,32781595.213742896914482,0.491820638580618,Cook_Inlet,75000500008026,Cook_Inlet_75000500008026
767,75000500008473,390,237325.124981209926773,0.159364867680408,Cook_Inlet,75000500008473,Cook_Inlet_75000500008473
768,75000500009358,390,1012718.035484955064021,0.265225990463880,Cook_Inlet,75000500009358,Cook_Inlet_75000500009358
769,75000500009750,390,409517.144612299045548,0.331373546447209,Cook_Inlet,75000500009750,Cook_Inlet_75000500009750
770,75000500009975,390,2318538.233485657721758,1.838559336728340,Cook_Inlet,75000500009975,Cook_Inlet_75000500009975
771,75000500010561,390,16946239.357259813696146,0.383149378905686,Cook_Inlet,75000500010561,Cook_Inlet_75000500010561
772,75000500011225,390,9191494.654658524319530,0.365343820556012,Cook_Inlet,75000500011225,Cook_Inlet_75000500011225
773,75000500011984,390,1895574.759019121760502,1.899284063082954,Cook_Inlet,75000500011984,Cook_Inlet_75000500011984
774,75000500012337,390,1609918.448524601757526,0.993578257333769,Cook_Inlet,75000500012337,Cook_Inlet_75000500012337
775,75000500012614,390,28853230.965258859097958,0.439779375503185,Cook_Inlet,75000500012614,Cook_Inlet_75000500012614
776,75000500013555,390,831722.165247540804558,0.415332623943033,Cook_Inlet,75000500013555,Cook_Inlet_75000500013555
777,75000500013783,390,401708.309865794552024,0.261200094089872,Cook_Inlet,75000500013783,Cook_Inlet_75000500013783
778,75000500015553,390,3165354.976225809194148,0.923941364818729,Cook_Inlet,75000500015553,Cook_Inlet_75000500015553
779,75000600000011,390,32681.654304700186913,0.042703016800466,Cook_Inlet,75000600000011,Cook_Inlet_75000600000011
780,75000600002752,390,118794.338592068539583,0.014725148735720,Cook_Inlet,75000600002752,Cook_Inlet_75000600002752
781,75000600002850,390,115649.065050098361098,0.021909966847059,Cook_Inlet,75000600002850,Cook_Inlet_75000600002850
782,75000600003641,390,2625700.513574974145740,0.150327915910816,Cook_Inlet,75000600003641,Cook_Inlet_75000600003641
783,75000600004193,390,155841.943837562168483,0.237963961027996,Cook_Inlet,75000600004193,Cook_Inlet_75000600004193
784,75000600004323,390,8591785.417647344991565,8.940256507993393,Cook_Inlet,75000600004323,Cook_Inlet_75000600004323
785,75000600004327,390,6572075.267858075909317,4.151611204096779,Cook_Inlet,75000600004327,Cook_Inlet_75000600004327
786,75000600005142,390,8459673.268689174205065,0.381114891221076,Cook_Inlet,75000600005142,Cook_Inlet_75000600005142
787,75000600005686,390,106909.096093299333006,0.016866512884800,Cook_Inlet,75000600005686,Cook_Inlet_75000600005686
788,75000600005715,390,173523.817698502971325,0.139330005148667,Cook_Inlet,75000600005715,Cook_Inlet_75000600005715
789,75000600009150,390,2376255.754159360658377,1.735200946492566,Cook_Inlet,75000600009150,Cook_Inlet_75000600009150
790,75000600009325,390,287694.332543708500452,0.159932385988604,Cook_Inlet,75000600009325,Cook_Inlet_75000600009325
791,75000600009410,390,3982433.179656850639731,1.013303293524829,Cook_Inlet,75000600009410,Cook_Inlet_75000600009410
792,75000600009435,390,837298.431242905906402,0.426051974880047,Cook_Inlet,75000600009435,Cook_Inlet_75000600009435
793,75000600009551,390,16717744.533863790333271,8.115286856807034,Cook_Inlet,75000600009551,Cook_Inlet_75000600009551
794,75000600009692,390,32333107.126623172312975,0.551795715368741,Cook_Inlet,75000600009692,Cook_Inlet_75000600009692
795,75000600010070,390,328070.302298865688499,0.096940398809684,Cook_Inlet,75000600010070,Cook_Inlet_75000600010070
796,75000600010293,390,847952.047760250628926,0.594118592217908,Cook_Inlet,75000600010293,Cook_Inlet_75000600010293
797,75000600011081,390,438845.829342621262185,1.136608154431872,Cook_Inlet,75000600011081,Cook_Inlet_75000600011081
798,75000600012682,390,51303.890660162898712,0.064443522075618,Cook_Inlet,75000600012682,Cook_Inlet_75000600012682
799,75000600012683,390,5266617.373479757457972,0.197127911431246,Cook_Inlet,75000600012683,Cook_Inlet_75000600012683
800,75000600013369,390,150118.297142880823230,0.095067838944084,Cook_Inlet,75000600013369,Cook_Inlet_75000600013369
801,75000600014428,390,888499.349190127803013,1.664374625933295,Cook_Inlet,75000600014428,Cook_Inlet_75000600014428
802,75000600014486,390,2015401.936474200338125,0.182454495532166,Cook_Inlet,75000600014486,Cook_Inlet_75000600014486
803,75000600014556,390,221600.666620049363701,0.226103979567529,Cook_Inlet,75000600014556,Cook_Inlet_75000600014556
804,75000600014656,390,9951471.174784017726779,0.218720632042795,Cook_Inlet,75000600014656,Cook_Inlet_75000600014656
805,75000600014918,390,4341657.839558994397521,2.170076173502791,Cook_Inlet,75000600014918,Cook_Inlet_75000600014918
806,75000600014924,390,60802.903187372343382,0.111397199798612,Cook_Inlet,75000600014924,Cook_Inlet_75000600014924
807,75000600015130,390,372456.914728406758513,0.419152493287293,Cook_Inlet,75000600015130,Cook_Inlet_75000600015130
808,75000600015155,390,64817403.690978705883026,0.546535448868451,Cook_Inlet,75000600015155,Cook_Inlet_75000600015155
809,75000600015193,390,22564881.671074166893959,2.103168890410525,Cook_Inlet,75000600015193,Cook_Inlet_75000600015193
810,75000600015299,390,9001265.841047817841172,0.367918346739798,Cook_Inlet,75000600015299,Cook_Inlet_75000600015299
811,75000600015366,390,8254643.518501058220863,0.192541529166816,Cook_Inlet,75000600015366,Cook_Inlet_75000600015366
812,75000600015375,390,6546621.354013519361615,0.199380362483510,Cook_Inlet,75000600015375,Cook_Inlet_75000600015375
813,75000600015432,390,502700.676862925465684,0.772074317837019,Cook_Inlet,75000600015432,Cook_Inlet_75000600015432
814,75000600016382,390,3585049.125576765276492,0.537935869410012,Cook_Inlet,75000600016382,Cook_Inlet_75000600016382
815,75000600018150,390,105761.492347367980983,0.072848439734973,Cook_Inlet,75000600018150,Cook_Inlet_75000600018150
816,75000600018321,390,127811.704051746492041,0.284559083595926,Cook_Inlet,75000600018321,Cook_Inlet_75000600018321
817,75000600018999,390,1047848.349481457145885,0.083291434470314,Cook_Inlet,75000600018999,Cook_Inlet_75000600018999
818,75000600019054,390,66990.482803483348107,0.112194997025535,Cook_Inlet,75000600019054,Cook_Inlet_75000600019054
819,75000600019183,390,128484.120385599657311,0.143055623084886,Cook_Inlet,75000600019183,Cook_Inlet_75000600019183
820,75000600019353,390,3434289.611040295101702,2.745047887018174,Cook_Inlet,75000600019353,Cook_Inlet_75000600019353
821,75000600019578,390,4455877.034784264862537,0.351076407386733,Cook_Inlet,75000600019578,Cook_Inlet_75000600019578
822,75000600019873,390,5600230.029639527201653,2.337350570882481,Cook_Inlet,75000600019873,Cook_Inlet_75000600019873
823,75000600019952,390,416468.781028158206027,0.288178689081646,Cook_Inlet,75000600019952,Cook_Inlet_75000600019952
824,75000600020024,390,1459792.168525469955057,0.630718582756142,Cook_Inlet,75000600020024,Cook_Inlet_75000600020024
825,75000600020073,390,37160749.428692325949669,0.609296601059906,Cook_Inlet,75000600020073,Cook_Inlet_75000600020073
826,75000600020083,390,112395.576082366285846,0.059351739483807,Cook_Inlet,75000600020083,Cook_Inlet_75000600020083
827,75000600020288,390,225497.117777450184803,0.299170858433808,Cook_Inlet,75000600020288,Cook_Inlet_75000600020288
828,75000600020310,390,21955.205888246451650,0.043338067590542,Cook_Inlet,75000600020310,Cook_Inlet_75000600020310
829,75000600020381,390,25210.359973594418989,0.021569101928041,Cook_Inlet,75000600020381,Cook_Inlet_75000600020381
830,75000600020386,390,97795144.886808544397354,0.623062077690974,Cook_Inlet,75000600020386,Cook_Inlet_75000600020386
831,75000600020443,390,253612.554462408705149,0.173025172158328,Cook_Inlet,75000600020443,Cook_Inlet_75000600020443
832,75000600021711,390,203427.243022537470097,0.015011917937600,Cook_Inlet,75000600021711,Cook_Inlet_75000600021711
833,75000600022522,390,3787409.707955729681998,0.415715006450475,Cook_Inlet,75000600022522,Cook_Inlet_75000600022522
834,75000600023013,390,104514.134998799039749,0.017749063374502,Cook_Inlet,75000600023013,Cook_Inlet_75000600023013
835,75000600023457,390,203181.487955624528695,0.026934782483173,Cook_Inlet,75000600023457,Cook_Inlet_75000600023457
836,75000600024655,390,2677767.118872588500381,1.754872022680595,Cook_Inlet,75000600024655,Cook_Inlet_75000600024655
837,75000600024798,390,2325988.867477581370622,4.456045408389055,Cook_Inlet,75000600024798,Cook_Inlet_75000600024798
838,75000600025438,390,103562.961624143339577,0.075431294157638,Cook_Inlet,75000600025438,Cook_Inlet_75000600025438
839,75000600025489,390,117130.054774721895228,0.103379587571966,Cook_Inlet,75000600025489,Cook_Inlet_75000600025489
840,75000600025515,390,184248.282527228322579,0.278251631431587,Cook_Inlet,75000600025515,Cook_Inlet_75000600025515
841,75000600025547,390,99480354.958058640360832,0.626815106956477,Cook_Inlet,75000600025547,Cook_Inlet_75000600025547
842,75000600026326,390,232786.669209866464371,0.235815304027839,Cook_Inlet,75000600026326,Cook_Inlet_75000600026326
843,75000600027457,390,43391.867847717890982,0.011645920701335,Cook_Inlet,75000600027457,Cook_Inlet_75000600027457
844,75000600027807,390,86544.023567064170493,0.012977049886634,Cook_Inlet,75000600027807,Cook_Inlet_75000600027807
845,75000600029034,390,4432187.394979758188128,0.150805426511865,Cook_Inlet,75000600029034,Cook_Inlet_75000600029034
846,75000600029350,390,42810.280023604485905,0.051263058588785,Cook_Inlet,75000600029350,Cook_Inlet_75000600029350
847,75000600029695,390,311027.226855215616524,0.373794747280091,Cook_Inlet,75000600029695,Cook_Inlet_75000600029695
848,75000600029800,390,12960457.881828872486949,1.187520242772604,Cook_Inlet,75000600029800,Cook_Inlet_75000600029800
849,75000600030233,390,32483.935997697568382,0.043159475424595,Cook_Inlet,75000600030233,Cook_Inlet_75000600030233
850,75000600030558,390,395780.809807258832734,0.438115833704257,Cook_Inlet,75000600030558,Cook_Inlet_75000600030558
851,75000600030572,390,3928700.806122730486095,0.254607818858347,Cook_Inlet,75000600030572,Cook_Inlet_75000600030572
852,75000600030590,390,120610.453563972565462,0.063299980500847,Cook_Inlet,75000600030590,Cook_Inlet_75000600030590
853,75000600030807,390,37322.582058573796530,0.008841224085053,Cook_Inlet,75000600030807,Cook_Inlet_75000600030807
854,75000600031902,390,46332.353089507771074,0.026086097802959,Cook_Inlet,75000600031902,Cook_Inlet_75000600031902
855,75000600034555,390,585915.210310589987785,0.581143297755577,Cook_Inlet,75000600034555,Cook_Inlet_75000600034555
856,75000600034770,390,6546621.354013520292938,0.199775476982304,Cook_Inlet,75000600034770,Cook_Inlet_75000600034770
857,75000600034913,390,685038.026372758205980,1.075076216025668,Cook_Inlet,75000600034913,Cook_Inlet_75000600034913
858,75000600034967,390,8000441.659154064022005,1.289416926509893,Cook_Inlet,75000600034967,Cook_Inlet_75000600034967
859,75000600035022,390,2066998.225255896570161,2.527569391721535,Cook_Inlet,75000600035022,Cook_Inlet_75000600035022
860,75000600035221,390,343337.149971724953502,0.041612005315183,Cook_Inlet,75000600035221,Cook_Inlet_75000600035221
861,75000600035262,390,3061170.509845887310803,3.442383498746274,Cook_Inlet,75000600035262,Cook_Inlet_75000600035262
862,75000600035420,390,731422.328171696281061,0.552423664304201,Cook_Inlet,75000600035420,Cook_Inlet_75000600035420
863,75000600035585,390,9001265.841047817841172,0.366944848507976,Cook_Inlet,75000600035585,Cook_Inlet_75000600035585
864,75000600035645,390,99171174.365657985210419,0.628546124384452,Cook_Inlet,75000600035645,Cook_Inlet_75000600035645
865,75000600035669,390,171730.571270987304160,0.257707057514362,Cook_Inlet,75000600035669,Cook_Inlet_75000600035669
866,75000600036475,390,114996.202904881502036,0.012845367103296,Cook_Inlet,75000600036475,Cook_Inlet_75000600036475
867,75000600036866,390,39465.639718233913300,0.059168010242742,Cook_Inlet,75000600036866,Cook_Inlet_75000600036866
868,75000600039012,390,2482738.541489950381219,0.151873624144513,Cook_Inlet,75000600039012,Cook_Inlet_75000600039012
869,75000600039124,390,868399.458728671539575,0.072888448178913,Cook_Inlet,75000600039124,Cook_Inlet_75000600039124
870,75000600040122,390,7791731.719387455843389,0.218555349033646,Cook_Inlet,75000600040122,Cook_Inlet_75000600040122
871,75000600040180,390,1857241.347484705504030,1.976734976566094,Cook_Inlet,75000600040180,Cook_Inlet_75000600040180
872,75000600040339,390,18764292.228189148008823,2.523826493730314,Cook_Inlet,75000600040339,Cook_Inlet_75000600040339
873,75000600040498,390,3565269.906659060623497,2.936701900753576,Cook_Inlet,75000600040498,Cook_Inlet_75000600040498
874,75000600040518,390,3690497.043600311968476,0.290115180557195,Cook_Inlet,75000600040518,Cook_Inlet_75000600040518
875,75000600040519,390,4107615.829628244973719,0.255294592471173,Cook_Inlet,75000600040519,Cook_Inlet_75000600040519
876,75000600040653,390,60277.904050219993223,0.131766286221052,Cook_Inlet,75000600040653,Cook_Inlet_75000600040653
877,75000600040654,390,170025.941432656167308,0.382795174623532,Cook_Inlet,75000600040654,Cook_Inlet_75000600040654
878,75000700031070,390,379324.463641229842324,0.625086403734645,Cook_Inlet,75000700031070,Cook_Inlet_75000700031070
879,75000700031253,390,362193959.322315692901611,2.603710227562146,Cook_Inlet,75000700031253,Cook_Inlet_75000700031253
880,75000700031304,390,1038882.101956991828047,0.276107762793056,Cook_Inlet,75000700031304,Cook_Inlet_75000700031304
881,75000700031594,390,1774794.878879212075844,0.481784671161671,Cook_Inlet,75000700031594,Cook_Inlet_75000700031594
882,75000700032275,390,12729692.782259304076433,0.886970557205780,Cook_Inlet,75000700032275,Cook_Inlet_75000700032275
883,75000700033509,390,387553480.040623903274536,2.374722564998085,Cook_Inlet,75000700033509,Cook_Inlet_75000700033509
884,75000700033653,390,139432.898448524996638,0.131801929345943,Cook_Inlet,75000700033653,Cook_Inlet_75000700033653
885,75000700036133,390,4594833.438432968221605,1.066835905159002,Cook_Inlet,75000700036133,Cook_Inlet_75000700036133
886,75000700036219,390,384770009.838097155094147,2.406515430586485,Cook_Inlet,75000700036219,Cook_Inlet_75000700036219
887,75000700036340,390,1044701.706263053813018,1.093227335062772,Cook_Inlet,75000700036340,Cook_Inlet_75000700036340
888,75000700036399,390,10739.209006784616577,0.012659910474679,Cook_Inlet,75000700036399,Cook_Inlet_75000700036399
889,75000700036401,390,156286.361730140313739,0.093821814713684,Cook_Inlet,75000700036401,Cook_Inlet_75000700036401
890,75000700036455,390,371775881.827865123748779,2.572942686901103,Cook_Inlet,75000700036455,Cook_Inlet_75000700036455
891,75000700036533,390,7265737.816010970622301,1.882765824289216,Cook_Inlet,75000700036533,Cook_Inlet_75000700036533
892,75000700036713,390,347424706.545631229877472,2.821112305844559,Cook_Inlet,75000700036713,Cook_Inlet_75000700036713
893,75000700038756,390,387564474.019384086132050,2.372165782506418,Cook_Inlet,75000700038756,Cook_Inlet_75000700038756
894,75000700038833,390,223186.606694757036166,0.361151411779481,Cook_Inlet,75000700038833,Cook_Inlet_75000700038833
895,75000700039998,390,335191967.205238521099091,3.146866706238455,Cook_Inlet,75000700039998,Cook_Inlet_75000700039998
896,75000700041653,390,2530509.699920609127730,1.306553200079676,Cook_Inlet,75000700041653,Cook_Inlet_75000700041653
897,75000700041984,390,6555770.301372560672462,1.421013694480071,Cook_Inlet,75000700041984,Cook_Inlet_75000700041984
898,75000700042261,390,10205623.434214733541012,0.978988894626187,Cook_Inlet,75000700042261,Cook_Inlet_75000700042261
899,75000700044263,390,377935835.010341107845306,2.520878758634454,Cook_Inlet,75000700044263,Cook_Inlet_75000700044263
900,75000700044264,390,3627281.660104130394757,0.784522437816897,Cook_Inlet,75000700044264,Cook_Inlet_75000700044264
901,75000700044836,390,1367897.218690590234473,0.622244014537203,Cook_Inlet,75000700044836,Cook_Inlet_75000700044836
902,75000700045019,390,335335292.709328651428223,3.083925866989784,Cook_Inlet,75000700045019,Cook_Inlet_75000700045019
903,75000700046720,390,386201084.011052310466766,2.389571662612293,Cook_Inlet,75000700046720,Cook_Inlet_75000700046720
904,75000700049477,390,937773.010081377578899,0.425048587691520,Cook_Inlet,75000700049477,Cook_Inlet_75000700049477
905,75000700049481,390,382296188.132746577262878,2.453547474913664,Cook_Inlet,75000700049481,Cook_Inlet_75000700049481
906,75000700049611,390,375149658.979293465614319,2.543178788144765,Cook_Inlet,75000700049611,Cook_Inlet_75000700049611
907,75000700049829,390,768575.415460480027832,0.618217003802945,Cook_Inlet,75000700049829,Cook_Inlet_75000700049829
908,75004200000064,390,4133189.676977738272399,4.253885143835479,Cook_Inlet,75004200000064,Cook_Inlet_75004200000064
909,75004200000722,390,7418.062545483559006,0.015431142236984,Cook_Inlet,75004200000722,Cook_Inlet_75004200000722
910,75004200000901,390,15977.149109386878990,0.043225205524905,Cook_Inlet,75004200000901,Cook_Inlet_75004200000901
911,75004200001047,390,28123.741202257318946,0.234128429884464,Cook_Inlet,75004200001047,Cook_Inlet_75004200001047
912,75004200001167,390,22938.938656498019554,0.028752887386693,Cook_Inlet,75004200001167,Cook_Inlet_75004200001167
913,75004200001191,390,17695.004311136486649,0.092661223172484,Cook_Inlet,75004200001191,Cook_Inlet_75004200001191
914,75004200001716,390,11405124.489165734499693,3.862241389555317,Cook_Inlet,75004200001716,Cook_Inlet_75004200001716
915,75004200001724,390,84290.235539513276308,0.049346737431775,Cook_Inlet,75004200001724,Cook_Inlet_75004200001724
916,75004200001726,390,4376541.864848446100950,0.767659516715529,Cook_Inlet,75004200001726,Cook_Inlet_75004200001726
917,75004200003619,390,423495.498265326255932,0.313686773737894,Cook_Inlet,75004200003619,Cook_Inlet_75004200003619
918,75004200003989,390,182864.936647233989788,0.045277341090400,Cook_Inlet,75004200003989,Cook_Inlet_75004200003989
919,75004200004105,390,1444489.010181509191170,10.300837469419239,Cook_Inlet,75004200004105,Cook_Inlet_75004200004105
920,75004200005203,390,72562.596533821575576,0.112213309704435,Cook_Inlet,75004200005203,Cook_Inlet_75004200005203
921,75004200005415,390,64161.039915602159454,0.116127685220162,Cook_Inlet,75004200005415,Cook_Inlet_75004200005415
922,75004200006640,390,266895.725304314692039,6.709041250093888,Cook_Inlet,75004200006640,Cook_Inlet_75004200006640
923,75004200006975,390,803581.504166004946455,4.120143739909911,Cook_Inlet,75004200006975,Cook_Inlet_75004200006975
924,75004200008845,390,2329.502555216295150,0.015191152942437,Cook_Inlet,75004200008845,Cook_Inlet_75004200008845
925,75004200008853,390,1246.932394788756028,0.002128097055497,Cook_Inlet,75004200008853,Cook_Inlet_75004200008853
926,75004200008970,390,576103.923494535381906,3.900771236633171,Cook_Inlet,75004200008970,Cook_Inlet_75004200008970
927,75004200009084,390,78222.514709631504957,0.292385094061735,Cook_Inlet,75004200009084,Cook_Inlet_75004200009084
928,75004200009093,390,1421.988008469848182,0.006462546344437,Cook_Inlet,75004200009093,Cook_Inlet_75004200009093
929,75004200010465,390,460708.330589026620146,4.412228194249659,Cook_Inlet,75004200010465,Cook_Inlet_75004200010465
930,75004200011012,390,14780715.578718017786741,5.100328696925486,Cook_Inlet,75004200011012,Cook_Inlet_75004200011012
931,75004200012099,390,5370414.553695874288678,2.017815354762338,Cook_Inlet,75004200012099,Cook_Inlet_75004200012099
932,75004200012680,390,19595.067374886384641,0.069222359063515,Cook_Inlet,75004200012680,Cook_Inlet_75004200012680
933,75004200012771,390,651213.793954005814157,0.510376435097881,Cook_Inlet,75004200012771,Cook_Inlet_75004200012771
934,75004200014411,390,531724.990300415316597,2.071905379504381,Cook_Inlet,75004200014411,Cook_Inlet_75004200014411
935,75004300000022,390,153209.068176625616616,0.093260426527148,Cook_Inlet,75004300000022,Cook_Inlet_75004300000022
936,75004300000582,390,1546441.190327256219462,1.131928636211370,Cook_Inlet,75004300000582,Cook_Inlet_75004300000582
937,75004300000754,390,109872.295357522671111,0.190315117907016,Cook_Inlet,75004300000754,Cook_Inlet_75004300000754
938,75004300001135,390,1947196.849775520386174,3.387376289034049,Cook_Inlet,75004300001135,Cook_Inlet_75004300001135
939,75004300001162,390,243656.038933071016800,0.133111553094277,Cook_Inlet,75004300001162,Cook_Inlet_75004300001162
940,75004300001228,390,34536.966343514868640,0.035413476407368,Cook_Inlet,75004300001228,Cook_Inlet_75004300001228
941,75004300001258,390,575380.226439822581597,0.100374034605681,Cook_Inlet,75004300001258,Cook_Inlet_75004300001258
942,75004300001638,390,188130.621891061426140,2.630314616692507,Cook_Inlet,75004300001638,Cook_Inlet_75004300001638
