cat_ID_con,wtd_lcld_mn_2001,wtd_lcld_mn_2002,wtd_lcld_mn_2003,wtd_lcld_mn_2004,wtd_lcld_mn_2005,wtd_lcld_mn_2006,wtd_lcld_mn_2007,wtd_lcld_mn_2008,wtd_lcld_mn_2009,wtd_lcld_mn_2010,wtd_lcld_mn_2011,wtd_lcld_mn_2012,wtd_lcld_mn_2013,wtd_lcld_mn_2014,wtd_lcld_mn_2015,wtd_lcld_mn_2016,wtd_lcld_mn_2017,wtd_lcld_mn_2018,wtd_lcld_mn_2019
Cook_Inlet_75000200015584,509.6942148760331,502.1900826446281,486.22314049586777,486.43801652892563,499.7107438016528,500.19008264462803,477.7107438016528,501.1239669421488,490.9917355371902,492.1570247933884,339.099173553719,500.7768595041321,510.8760330578514,484.0578512396694,481.9090909090909,478.2231404958677,480.5619834710744,493.4710743801655,487.6363636363636
Cook_Inlet_75000200002806,505.0,501.0,484.2857142857143,481.0,494.2857142857143,497.85714285714283,476.85714285714283,499.85714285714283,488.7142857142857,488.8571428571429,340.4285714285714,494.0,509.0,482.0,475.42857142857144,473.1428571428571,476.1428571428571,475.2857142857143,488.85714285714283
Cook_Inlet_75000200007853,514.0511811023619,502.6929133858267,489.61811023622056,489.4094488188978,503.78740157480297,503.7125984251966,479.3425196850395,505.74015748031485,493.1338582677167,493.87401574803147,339.0,505.18897637795294,511.5354330708662,485.4212598425196,487.48425196850405,481.80708661417333,480.4251968503937,504.21259842519663,489.1732283464568
Cook_Inlet_75000200018577,502.5204678362572,497.23099415204706,477.14956011730203,478.6598240469205,493.99413489736105,493.3011695906431,473.89736070381235,494.1169590643274,487.14035087719304,486.00293255131976,338.8654970760232,493.41348973607023,507.58944281524924,481.4298245614038,472.08797653958925,471.84750733137815,474.7331378299122,487.7163742690061,480.439882697947
Cook_Inlet_75000200015695,506.60674157303384,500.1460674157304,482.6460674157303,483.6629213483147,495.6460674157301,497.75280898876423,477.6460674157304,498.98876404494393,489.6516853932585,489.53370786516854,339.0112359550562,497.4438202247192,509.5842696629214,482.0674157303368,476.9494382022471,474.98314606741565,479.12359550561786,487.6573033707862,485.5224719101124
Cook_Inlet_75000200013033,515.4444444444445,501.22222222222223,486.33333333333337,486.7777777777778,496.22222222222223,499.0,477.55555555555554,500.55555555555554,493.55555555555554,494.3333333333333,339.0,500.66666666666674,510.44444444444446,483.55555555555554,482.55555555555554,477.44444444444446,478.8888888888889,494.0,487.6666666666667
Cook_Inlet_75000200005075,511.31034482758616,502.10344827586204,490.2068965517242,488.3103448275862,499.51724137931035,500.55172413793105,478.24137931034494,503.5862068965517,492.41379310344837,494.62068965517244,339.0,502.82758620689657,511.68965517241384,484.72413793103453,485.4137931034482,479.31034482758616,479.655172413793,498.0,487.89655172413796
Cook_Inlet_75000200007839,510.82232704402503,501.5723270440253,487.0864779874214,486.7940251572328,499.80974842767284,501.08176100628907,478.25628930817606,502.18867924528297,491.7830188679245,492.8364779874213,339.61006289308176,502.36949685534603,510.7735849056604,483.28301886792445,482.4764150943397,478.1556603773586,478.9968553459119,496.60849056603763,486.7924528301888
Cook_Inlet_75000200007958,505.37500000000006,501.18749999999994,482.62499999999994,481.37500000000006,495.125,498.0,477.1875,497.37500000000006,489.7500000000001,489.31250000000006,339.125,499.25,509.3125,482.0625,473.375,474.87500000000006,480.4375,478.375,488.1875
Cook_Inlet_75000200013189,507.11315789473696,500.1131578947369,482.4315789473684,482.9605263157895,496.75526315789466,498.45000000000016,476.29999999999995,498.29210526315796,489.58421052631616,489.6552631578945,338.92105263157913,497.5736842105262,509.49473684210534,482.1947368421054,476.78421052631575,476.9578947368424,476.88947368421043,491.6000000000001,485.94210526315777
Cook_Inlet_75000200002934,505.986051502146,499.18669527897003,481.1845493562233,481.68454935622316,495.12553648068655,496.8530042918456,475.85193133047215,497.20815450643784,488.93240343347657,488.763948497854,339.4935622317598,496.4216738197425,508.5085836909871,481.774678111588,474.9742489270386,474.002145922747,476.67918454935614,487.81759656652355,483.68347639484966
Cook_Inlet_75000200018235,502.20000000000005,497.3,477.0,476.0,489.6,492.79999999999995,473.9,492.29999999999995,487.0,483.6,340.4,491.8,508.0,479.3,468.5,466.79999999999995,476.20000000000005,478.59999999999997,478.0
Cook_Inlet_75000200013258,500.6,496.8,475.0,481.2,489.8,490.0,471.8,493.2,485.6,486.0,341.0,490.0,505.2,482.0,466.6,465.2,472.4,486.8,475.8
Cook_Inlet_75000200018069,506.8695652173913,501.0,486.4347826086956,486.2173913043478,496.65217391304344,499.0,477.4782608695652,499.3478260869565,490.30434782608694,491.0,339.78260869565224,501.99999999999994,510.6086956521739,482.17391304347825,482.39130434782606,477.17391304347825,478.04347826086956,496.4347826086957,486.9130434782609
Cook_Inlet_75000200013187,506.89222614841,500.0318021201415,482.40106007067135,483.08480565371025,496.34982332155465,498.1113074204948,476.6855123674911,498.4187279151944,489.5671378091875,489.5530035335688,338.97173144876336,497.45053003533565,509.50353356890463,482.14840989399283,476.75795053003526,476.2349823321556,477.5565371024733,490.3427561837456,485.71554770318016
Cook_Inlet_75000200007646,501.48717948717956,497.5263157894737,476.94444444444434,478.99999999999994,490.2432432432431,491.47222222222223,473.1621621621622,492.21621621621614,485.94444444444446,485.1388888888889,339.30769230769226,492.64864864864853,506.8333333333333,479.97222222222223,470.89189189189193,468.8611111111111,473.6216216216216,482.40540540540536,478.72222222222223
Cook_Inlet_75000200000010,517.3428571428574,502.48571428571427,490.8857142857143,489.3428571428572,502.82857142857137,502.7714285714285,479.40000000000003,505.14285714285717,492.7142857142857,494.2,339.0,503.05714285714276,512.0571428571427,484.4571428571429,486.4571428571428,479.1428571428571,480.40000000000003,501.3428571428571,487.8571428571429
Cook_Inlet_75000200010547,506.8798586572439,500.03003533568915,482.40106007067135,483.0742049469964,496.35865724381614,498.10777385159025,476.70494699646645,498.40989399293295,489.56890459363984,489.5388692579504,338.97173144876336,497.45053003533565,509.5053003533569,482.15371024734975,476.7420494699646,476.2243816254419,477.5494699646641,490.33215547703185,485.71024734982325
Cook_Inlet_75000200013185,506.9078014184398,500.04432624113485,482.4308510638298,483.1063829787234,496.3758865248226,498.1436170212767,476.71099290780137,498.4716312056739,489.57624113475197,489.56205673758853,338.9645390070923,497.48404255319144,509.51241134751774,482.1648936170213,476.78014184397165,476.2624113475178,477.57092198581546,490.3439716312057,485.74290780141837
Cook_Inlet_75000200010344,508.78481012658233,501.3670886075949,486.50632911392404,485.8860759493671,497.126582278481,499.0759493670886,477.4556962025317,500.253164556962,491.0759493670886,492.873417721519,339.4556962025316,500.3164556962025,510.5696202531646,483.24050632911394,481.4810126582278,477.0253164556962,478.3670886075949,492.253164556962,487.9240506329114
Cook_Inlet_75000200005606,501.8387096774193,497.9677419354838,479.22580645161287,475.9354838709678,492.67741935483883,494.41935483870975,473.9354838709678,495.0,486.0,485.258064516129,339.06451612903226,493.48387096774184,508.12903225806457,478.90322580645164,470.4193548387097,470.1290322580645,473.80645161290323,485.38709677419354,482.2903225806452
Cook_Inlet_75000200010538,505.77455048409416,498.8824343015216,480.86030428769016,481.5159059474413,494.9585062240663,496.64453665283554,475.85062240663893,496.81742738589224,488.8284923928078,488.4951590594743,339.38727524204717,496.01521438450897,508.2738589211619,481.5587828492393,474.48686030428763,473.82295988935005,476.40663900414927,487.9861687413555,483.4951590594744
Cook_Inlet_75000200002554,501.3333333333333,497.44444444444446,476.44444444444446,475.3333333333333,492.33333333333326,493.0,471.1111111111111,493.77777777777777,485.8888888888889,484.44444444444446,340.5555555555555,492.7777777777777,507.6666666666667,480.22222222222223,466.3333333333333,465.55555555555554,472.33333333333337,485.1111111111111,478.0
Cook_Inlet_75000200017518,521.9333333333332,517.0722222222224,522.2055555555559,508.1611111111115,527.55,516.7666666666665,513.8722222222223,520.6166666666664,509.2,508.95,341.68888888888887,531.7333333333332,530.7444444444451,515.9111111111114,507.53333333333285,514.7388888888889,514.5222222222221,532.3444444444444,517.1777777777777
Cook_Inlet_75000200018332,495.78047994846196,492.4552661381654,472.18215733982163,479.89175174201915,488.9281077572214,490.3942043062975,474.1395273551311,492.9951550387597,487.2198834196894,484.99692407317485,341.3092285392172,491.94178525226397,502.5291450777202,479.7104197050721,465.75361142671653,467.7217080694918,473.07575020275726,481.84338128333604,478.98780686067323
Cook_Inlet_75000200015469,509.949152542373,501.22033898305096,487.09039548022594,487.10169491525426,498.864406779661,500.9887005649717,478.0225988700564,501.49717514124296,492.64971751412423,493.64971751412435,340.0169491525424,502.11299435028246,510.7853107344631,482.57627118644064,481.7231638418079,476.48587570621464,478.7514124293786,494.58757062146896,485.3220338983052
Cook_Inlet_75000200010540,505.79403409090924,499.083806818182,481.0809659090909,481.7244318181818,495.1136363636364,496.8522727272728,475.9517045454545,496.9857954545456,488.92613636363654,488.5852272727272,339.34090909090924,496.1974431818181,508.47869318181824,481.59943181818176,474.7571022727272,474.14630681818187,476.6022727272725,488.29403409090907,483.7840909090908
Cook_Inlet_75000200018806,513.3250756950175,507.2978488692772,499.5326327433625,498.56834532374097,511.3111172566371,510.92685619652235,501.43022614451183,512.6171444321935,502.31927212572384,498.0377722635787,349.3389830508468,516.2003853564541,521.2338308457712,504.5437482749105,496.0143725815372,496.4709944751382,500.7008547008547,513.1015452538635,506.69356175739176
Cook_Inlet_75000200003094,499.95610742131106,495.2168256721597,476.27430555555554,480.34788895315194,491.7644675925926,493.19317524580686,474.28744939271246,494.79277456647407,488.07438494934877,486.7681410812374,340.5504189540596,493.98987854251004,504.7666281087334,480.3548480463097,469.2612091408737,469.89886989278483,473.8737329858094,484.4086176980911,479.8681541582151
Cook_Inlet_75000200014914,523.9615384615386,516.8846153846154,518.3226495726497,509.7179487179492,524.2521367521367,517.0491452991454,510.77350427350444,519.4615384615383,507.8824786324786,509.22649572649584,341.98931623931617,528.9829059829062,530.3632478632483,514.5491452991453,507.2948717948714,512.113247863248,510.1944444444444,529.8311965811965,518.2072649572647
Cook_Inlet_75000200007639,511.2390350877192,501.734649122807,487.16885964912285,486.8114035087722,500.282894736842,501.1820175438595,478.39035087719293,502.5263157894737,491.48903508771934,492.57017543859644,339.4385964912281,502.55263157894746,510.7894736842106,483.61184210526307,482.93640350877206,478.88377192982466,479.13596491228066,497.5065789473683,487.39912280701765
Cook_Inlet_75000200000745,518.0134432608268,509.54844081868964,507.88111753061787,501.68646965835416,511.3993926261274,512.4451116577447,502.11923317960407,513.4843638406278,507.0473144032847,501.89173147604555,354.2013722237429,514.813302020631,521.8294819307143,506.9496441595567,501.47360786525957,502.2709055659683,500.41432655526484,514.7308416909192,507.5066223563026
Cook_Inlet_75000200013266,499.3099366914396,494.7813620071683,475.81215469613267,480.38176795580097,491.4084507042251,492.84339674662255,474.30353200883013,494.537889225682,487.95086944521114,486.5613793103448,340.66758392955427,493.7328181065417,504.4983452840596,480.34042553191483,468.8983144515061,469.68492392807747,473.87392867016865,484.1019845644983,479.91173215273915
Cook_Inlet_75000200010391,510.50943396226415,501.71698113207543,488.0566037735849,486.9245283018868,497.9811320754717,499.6792452830189,477.84905660377365,501.7547169811321,491.9245283018868,493.9622641509434,339.1132075471698,500.8301886792453,511.0377358490567,484.11320754716985,483.92452830188677,478.2830188679245,478.9622641509433,493.811320754717,487.8679245283019
Cook_Inlet_75000200015860,486.314814814815,486.0375,466.3205128205129,481.22077922077915,484.01910828025484,485.78881987577637,474.7215189873416,489.31055900621107,485.5437500000001,482.4430379746835,343.0,488.57961783439504,499.0062499999999,480.147435897436,461.50000000000006,465.352564102564,474.10256410256426,478.08024691358037,480.9161290322581
Cook_Inlet_75000200005503,488.7705479452054,488.2157534246573,464.3493150684931,479.6267123287671,482.7157534246577,485.95205479452056,474.55136986301363,490.6643835616438,485.6678082191783,480.7020547945206,343.0,489.9006849315069,497.58219178082214,479.3835616438355,460.5205479452056,466.445205479452,471.39041095890417,476.64383561643825,479.52054794520535
Cook_Inlet_75000200000213,514.0869565217388,502.56159420289856,489.1594202898551,489.1195652173915,503.228260869565,503.3695652173911,479.19927536231893,505.2137681159419,492.8550724637682,493.713768115942,339.0652173913044,504.8985507246378,511.38405797101456,485.1847826086955,486.66666666666674,481.42391304347836,480.1195652173913,503.1811594202897,488.8188405797102
Cook_Inlet_75000200015782,486.81451612903226,486.93548387096774,463.5967741935485,481.7338709677419,484.0564516129032,485.77419354838696,475.3467741935484,489.6774193548388,485.74999999999983,481.51612903225816,343.0,488.16129032258056,499.73387096774206,478.91129032258044,458.3387096774193,464.3089430894308,471.0403225806454,476.0806451612905,479.54838709677443
Cook_Inlet_75000200011141,490.08636363636344,492.2227272727273,449.8030303030302,480.7618320610685,483.4009146341463,490.88854961832055,482.6909090909091,491.90909090909054,481.6977099236636,487.6030303030302,348.26363636363635,495.1823708206685,505.6626139817629,479.9484848484844,470.79326186830014,459.1600609756098,481.79969650986345,481.40606060606086,477.6116207951073
Cook_Inlet_75000200008051,495.53846153846155,490.07692307692304,473.46153846153845,478.0769230769231,489.30769230769226,488.61538461538464,471.76923076923083,490.3076923076923,485.92307692307696,486.7692307692308,341.0,492.5384615384615,501.00000000000006,480.46153846153845,464.23076923076917,461.84615384615387,469.46153846153845,480.38461538461536,479.1538461538462
Cook_Inlet_75000200013319,488.7828900071891,488.67421475529613,465.9772058823529,479.2225475841874,484.6393805309736,486.3619047619048,472.7954711468225,490.243831640058,485.71856725146193,482.2713972201902,341.9294964028775,489.09229651162804,498.85128205128217,479.48939283101697,461.96683861459127,464.0558823529414,472.6434336023476,479.2547307132459,477.0000000000002
Cook_Inlet_75000200007852,513.9413793103446,502.4931034482758,488.8517241379311,488.79310344827604,502.9965517241378,503.113793103448,479.1241379310346,504.83793103448266,492.6517241379312,493.51034482758615,339.1448275862069,504.6862068965519,511.2827586206898,484.94482758620677,486.1620689655174,481.16896551724153,479.9413793103448,502.1448275862067,488.5241379310346
Cook_Inlet_75000200000465,495.0180658873537,490.65249734325175,469.297555791711,478.7279489904356,486.9256110520723,488.18065887353896,475.39319872476074,491.8809776833154,487.18065887353885,484.00531349628045,342.44314558979823,490.056323060574,501.0690754516471,477.843783209352,460.9851222104144,466.1785334750265,470.9521785334748,478.52497343251855,477.95430393198734
Cook_Inlet_75000200013237,498.70694626474454,494.3728012601732,475.2611783271961,480.4231983166755,491.05443071259526,492.4888422158049,474.31187598528646,494.3232747310419,487.82470433639963,486.2999737325978,340.7762054507337,493.4680683311432,504.28597689075616,480.27045514338334,468.41015522230987,469.4496838777663,473.76098973414054,483.70341207349054,479.93387776606966
Cook_Inlet_75000200007870,506.875,501.0,486.6875,487.0,496.56249999999994,499.0,477.8125,499.81249999999994,490.5625,491.0,339.37500000000006,502.56249999999994,510.875,482.4375,483.5,477.06249999999994,478.49999999999994,498.1875,487.1875
Cook_Inlet_75000200000011,513.9166666666666,501.12500000000006,483.9583333333332,486.25000000000006,496.9166666666667,499.66666666666663,477.58333333333326,499.4166666666667,489.9166666666666,491.875,339.75,501.4166666666666,509.70833333333337,482.5,478.5,476.66666666666663,476.95833333333337,493.16666666666674,484.95833333333326
Cook_Inlet_75000200013953,498.0772946859905,498.18599033816434,461.98911729141474,487.393115942029,493.53567110036266,491.82416918429004,486.17330917874403,493.0809667673715,488.5873111782478,489.74879227053145,348.49211165048536,500.68882175226594,509.0036253776435,479.6749244712991,467.53655589123855,465.4809667673716,487.92210144927543,496.40543806646525,483.7744860943168
Cook_Inlet_75000200004615,521.1656346749227,513.486068111455,512.6950464396285,505.7863777089786,519.515479876161,513.3034055727555,505.3978328173376,515.4210526315788,505.27089783281735,505.89938080495364,342.2445820433436,524.2941176470588,527.544891640867,510.08513931888547,502.84210526315763,507.03715170278645,506.1904024767801,523.1640866873065,513.3823529411762
Cook_Inlet_75000200010148,491.38333333333327,488.35,465.50000000000006,476.8333333333334,484.0666666666667,485.75,475.44999999999993,489.3833333333332,485.7666666666667,481.28333333333325,343.0,488.29999999999995,497.2833333333333,478.28333333333325,457.9166666666667,464.43333333333334,470.2333333333333,476.66666666666663,475.15
Cook_Inlet_75000200013892,476.6742671009772,486.6928104575164,422.3815789473684,476.7209302325581,476.2442244224423,478.5751633986928,474.5359477124183,479.74098360655734,475.4542483660132,478.66339869281046,360.84984025559106,486.33333333333326,497.1986754966887,475.1683168316831,457.9339933993399,447.24834437086093,477.1928104575164,475.6254071661238,463.99671052631584
Cook_Inlet_75000200013179,502.6153846153846,496.3846153846154,476.70769230769247,476.50769230769237,490.0307692307693,494.24615384615385,473.3230769230769,492.9538461538462,486.7692307692307,484.93846153846147,340.7846153846154,492.3076923076923,507.1076923076924,479.7538461538461,468.5076923076922,466.9230769230769,473.69230769230774,476.4769230769231,478.7384615384614
Cook_Inlet_75000200002984,498.87197875165975,494.50359138068666,475.3877931769723,480.42350746268664,491.1492139621635,492.58606012237306,474.3261448349309,494.36798723743675,487.8652463382157,486.3745009315942,340.74827403080184,493.53581890812234,504.3235763704097,480.28952279392155,468.5185283924288,469.4981313400962,473.77247265937564,483.8124999999999,479.89642285104105
Cook_Inlet_75000200007660,495.88894997251253,496.98075865860375,457.8035222894881,486.24299065420564,491.5921849201982,489.89053905390546,484.9978009895547,491.46204620462044,487.17931793179315,488.5898845519515,349.5311982330204,498.896589658966,507.2772277227724,478.5891089108911,466.0654565456545,462.0049504950496,486.70753161077516,494.1787678767876,481.2107870115574
Cook_Inlet_75000200005448,505.697796432319,498.99055613851,481.00944386149007,481.6033578174186,495.0094438614899,496.6705141657923,475.76390346274917,497.06086044071344,488.87722980062983,488.7124868835256,339.52465897166854,496.3389296956978,508.3284365162644,481.73871983210904,474.73557187827913,473.759706190976,476.5299055613849,487.6600209863589,483.5676810073451
Cook_Inlet_75000200018581,487.54660604092237,491.98990885416663,449.57986224991794,484.07780695994734,484.60144451739984,484.1434171839268,480.7834146341464,487.30349558967663,483.3978494623655,484.1285994764399,421.84565708750404,492.99902439024396,501.9602235371467,477.7710724827812,462.3292602377808,458.3702365308804,482.5875613747954,486.4230894308944,476.36623889437317
Cook_Inlet_75000200011336,510.9959443800688,502.40730011587516,490.19466975666313,490.80301274623355,503.5776361529548,506.02027809965205,489.8232908458861,505.3667439165698,493.59096176129754,494.83603707995394,342.9837775202784,511.71842410196956,515.618771726535,493.42757821552715,491.0851680185405,486.9351100811118,496.42410196987305,506.0469293163391,499.8754345307059
Cook_Inlet_75000200012999,502.0827969572849,493.75960128994575,479.7406213364591,487.9756383915473,492.40645161290314,494.2688927943762,478.87606211544124,501.2796957284966,490.80128956623724,491.95017584994156,425.6266822703339,497.405508350425,507.0284540921092,485.5848004694836,474.9750293772026,476.96801643192464,478.6597303634229,485.3372365339578,485.59594475462796
Cook_Inlet_75000200003732,497.13649508386374,497.72758820127245,460.00984365952525,486.96298438403704,492.67921250723805,491.05208333333326,485.7385772122615,492.42824074074076,487.9699074074075,489.2475419317525,348.90238233585126,499.9224537037038,508.234375,479.22106481481495,466.8229166666665,463.93576388888886,487.43609022556393,495.42708333333326,482.5755645628256
Cook_Inlet_75000200008734,479.2857142857141,487.9102564102564,413.5064935064936,477.10389610389615,477.5194805194805,480.46753246753246,474.7922077922079,480.0649350649352,475.0000000000001,479.27272727272737,362.1012658227849,487.9746835443039,499.83116883116884,475.12987012987,455.7792207792208,445.8571428571429,478.6233766233766,475.1688311688311,463.64935064935065
Cook_Inlet_75000200000021,487.9138276553107,492.23167057248077,449.76653171390006,484.0891590678825,484.935494765282,484.4012096774193,481.0662207357861,487.46875,483.4564343163539,484.3524065971056,413.02191235059763,493.2588628762542,502.20933378424075,477.8110661268557,462.4801223241589,458.3984454207504,482.7855218855219,486.7826086956522,476.5341909275557
Cook_Inlet_75000200005532,497.80822771660075,493.5367172872894,473.94520833333314,480.0814583333334,490.14267860862316,491.5444143956729,474.52248126561204,493.78519442711587,487.652925255049,485.77460978147764,341.12962193602,492.75869248386437,503.5786516853932,479.7732861012711,466.8274640550115,468.76115978306217,473.1994996873045,482.58589850249587,479.54797663746336
Cook_Inlet_75000200018882,492.7683433317952,495.2894736842105,452.2252543940797,484.7709393799168,489.11476168440527,487.98106235565825,483.31948291782095,489.60120147874306,485.3214780600461,486.9690674053555,351.4036951501155,496.81319188191895,505.59139287366975,478.07678075855694,464.76827012025893,459.74780194354463,485.1652816251155,491.16805170821806,478.48982423681764
Cook_Inlet_75000200005404,490.55688622754485,489.0179640718562,466.78443113772465,477.58083832335325,486.4251497005988,486.9101796407186,470.61077844311393,489.4251497005988,486.01796407185645,482.35329341317384,342.0299401197604,487.56886227544913,498.52095808383245,477.0778443113775,457.44910179640715,463.5808383233533,469.3413173652695,474.8862275449101,474.51497005988006
Cook_Inlet_75000200015587,510.77319587628864,502.4948453608247,487.24742268041234,487.7422680412371,500.9896907216495,500.9484536082473,477.9278350515463,502.10309278350513,491.40206185567024,492.89690721649487,339.0,501.5979381443297,511.28865979381465,484.6907216494845,484.1030927835051,479.2886597938143,480.88659793814435,497.23711340206205,487.659793814433
Cook_Inlet_75000200015319,478.0670103092784,487.7461139896373,426.1256544502618,478.1063829787234,477.83684210526314,481.48704663212436,476.2279792746114,481.11458333333337,476.13471502590687,479.6891191709845,360.20000000000005,487.4081632653061,499.18518518518516,477.1157894736842,460.5421052631579,450.2063492063492,478.16580310880823,476.44329896907215,467.1151832460733
Cook_Inlet_75000200015900,494.7191507552009,491.7906710545143,471.1281021374266,479.95356835769564,488.1950064571676,489.7038946162657,474.24964214142574,492.66390515640626,486.92010309278334,484.46355434626946,341.6393559418639,491.63095408382213,501.9158075601374,479.61975060914415,465.15460809646856,467.58871662360036,473.0603843947216,481.194853466762,478.9670882437482
Cook_Inlet_75000200005077,505.30588235294107,497.02352941176474,478.12941176470576,477.7764705882354,491.3764705882351,494.6823529411765,473.90588235294126,496.964705882353,488.0588235294118,488.49411764705883,340.97647058823526,496.54117647058825,507.7882352941176,479.1764705882354,470.835294117647,470.69411764705893,474.4235294117648,486.1647058823528,483.5529411764707
Cook_Inlet_75000200008950,501.6818510484456,500.22631959508317,469.6023138105567,489.5097613882864,497.6283441793203,495.35791757049896,488.0202458423717,495.6030368763557,490.9479392624728,491.593637020969,346.8959999999999,503.94360086767904,511.97324656543753,483.4070860448301,471.7071583514099,473.5625451916124,490.14099783080263,500.648590021692,489.1663051337671
Cook_Inlet_75000200015320,492.82645011600925,495.3356545961003,452.2841860465117,484.77617496510004,489.1744997673337,488.019972131909,483.3505106778088,489.6059479553904,485.33488156061304,486.9972144846796,351.3534602879702,496.87059369202234,505.65286179618437,478.0660465116279,464.7655813953487,459.75011633317825,485.19452181987,491.2395543175488,478.513953488372
Cook_Inlet_75000200012046,499.68656716417934,495.0,465.86567164179115,483.8358208955223,493.92537313432825,493.26865671641804,479.32835820895514,491.11940298507466,488.31343283582083,489.88059701492523,343.7692307692308,496.65671641791045,511.5522388059702,481.2388059701492,470.40298507462694,478.31343283582083,483.44776119402997,493.3880597014926,489.76119402985074
Cook_Inlet_75000200002162,524.5560640732267,517.8924485125858,519.537757437071,510.5400457665908,525.5240274599543,517.9519450800916,512.1372997711672,520.5057208237985,508.49656750572086,509.90160183066365,342.0114416475972,530.2082379862702,531.04347826087,516.0846681922197,508.2700228832948,513.4370709382152,511.3318077803203,531.3592677345538,519.5881006864986
Cook_Inlet_75000200011392,476.6268656716418,488.10447761194035,415.59701492537323,477.86567164179104,473.9701492537314,474.5522388059701,476.179104477612,478.4776119402985,474.5522388059702,478.13432835820896,358.1194029850746,483.5671641791045,491.4776119402985,469.1791044776119,451.02985074626866,429.3283582089552,477.2537313432836,474.2388059701494,456.16417910447734
Cook_Inlet_75000200000278,507.14870689655174,499.280777537797,483.2278617710583,482.9838012958964,496.6832432432433,498.14038876889845,476.42224622030244,499.64978448275866,490.3207343412527,490.76483279395904,340.04854368932047,499.2354211663067,508.9557235421167,481.6274298056155,477.5572354211663,474.90476190476187,476.7564935064934,490.8930885529157,484.1016216216215
Cook_Inlet_75000200018259,500.9314079422383,495.4187725631768,476.2129963898916,476.6317689530686,490.29454545454547,492.77256317689535,473.66425992779784,494.1444043321299,487.1877256317689,486.58122743682316,340.9927797833935,494.0905797101449,505.24909747292423,479.6847826086957,467.80144404332134,468.4657039711192,473.0252707581228,481.15523465703967,479.22382671480153
Cook_Inlet_75000200005444,502.77540983606565,497.0656814449918,479.29416598192284,481.7840722495895,494.1109285127362,495.50656814449917,475.1732348111659,497.4073770491804,489.35796387520537,488.7194421657097,340.3256767842493,496.6765188834154,506.40065681444986,480.7649958915365,472.8201970443351,472.1876543209877,474.95379537953795,487.42775041050896,481.5214168039538
Cook_Inlet_75000200018203,502.701754385965,497.0701754385964,477.6052631578947,477.07017543859655,490.8859649122807,494.1842105263159,474.80701754385956,494.91228070175424,487.1754385964911,486.7192982456141,341.0,494.3859649122807,506.85964912280707,480.4649122807018,469.8070175438596,469.78947368421063,474.63157894736844,480.62280701754383,481.0350877192983
Cook_Inlet_75000200018317,497.20338983050846,493.66808510638305,474.1072961373391,478.1965811965812,489.38888888888886,490.0085836909872,471.8760683760683,491.2735042735044,485.8884120171673,484.9442060085837,340.29661016949166,490.47863247863245,502.9484978540773,479.3347639484979,465.56837606837604,465.37339055794,471.4188034188036,482.4572649572651,475.34334763948493
Cook_Inlet_75000200000949,506.9685695958941,499.2002567394093,489.6148908857507,484.38165490699225,500.90109184328827,497.949967928159,482.9492939666236,502.5490699166135,498.33803720333526,490.0615779345735,340.970474967908,500.5131494547792,511.84284797947606,490.14184852374865,486.94476557482307,484.6921103271328,484.98973042362036,501.41565105837145,499.4149004495825
