OID_,cat_ID_txt,FType,wtd_lake_area_sqm,wtd_lake_per,region,cat_ID,cat_ID_con
241,75019800014348,390,111418.217691595011274,0.316691196790668,Copper_River,75019800014348,Copper_River_75019800014348
242,75019800019692,390,41098192.373368017375469,2.531878459742291,Copper_River,75019800019692,Copper_River_75019800019692
243,1023044,390,1219325461.612268447875977,37.342263365911919,Bristol_Bay,1023044,Bristol_Bay_1023044
244,2041471,390,786404.778681025840342,0.066149253577305,Bristol_Bay,2041471,Bristol_Bay_2041471
245,2065755,390,16708795.835369821637869,5.461686607793164,Bristol_Bay,2065755,Bristol_Bay_2065755
246,2065914,390,817016.062172218458727,6.299372867524699,Bristol_Bay,2065914,Bristol_Bay_2065914
247,2066924,390,998848.469383528688923,3.362843091940169,Bristol_Bay,2066924,Bristol_Bay_2066924
248,2066955,390,20948651.861035399138927,6.643785159155185,Bristol_Bay,2066955,Bristol_Bay_2066955
249,2067494,390,2913301.041605158708990,4.644176236653412,Bristol_Bay,2067494,Bristol_Bay_2067494
250,2068072,390,321507.461769458139315,6.242984558330416,Bristol_Bay,2068072,Bristol_Bay_2068072
251,2068584,390,4176601.858090572990477,4.465190597608531,Bristol_Bay,2068584,Bristol_Bay_2068584
252,2070402,390,141279.659535445767688,0.791868639255244,Bristol_Bay,2070402,Bristol_Bay_2070402
253,2071934,390,2165569.722150932997465,1.396456041226732,Bristol_Bay,2071934,Bristol_Bay_2071934
254,2072993,390,59116.869609893270535,0.359633227744650,Bristol_Bay,2072993,Bristol_Bay_2072993
255,2073464,390,1357732.333351592300460,0.409310586699183,Bristol_Bay,2073464,Bristol_Bay_2073464
256,2074424,390,4310025.755349208600819,1.948670144720315,Bristol_Bay,2074424,Bristol_Bay_2074424
257,2078232,390,4559586.212445904500782,4.139361874281993,Bristol_Bay,2078232,Bristol_Bay_2078232
258,2078282,390,4560183.280392359942198,4.067763754735362,Bristol_Bay,2078282,Bristol_Bay_2078282
259,2082373,390,30797881.711848758161068,3.649732700690599,Bristol_Bay,2082373,Bristol_Bay_2082373
260,2082393,390,30797881.711848761886358,3.646463222935534,Bristol_Bay,2082393,Bristol_Bay_2082393
261,2084713,390,1390579.168291398324072,2.601747062637444,Bristol_Bay,2084713,Bristol_Bay_2084713
262,2085642,390,88567201.503414213657379,3.322733956001255,Bristol_Bay,2085642,Bristol_Bay_2085642
263,2085962,390,89880254.228744506835938,3.138169310701828,Bristol_Bay,2085962,Bristol_Bay_2085962
264,2087913,390,457746175.898127079010010,6.028950182685533,Bristol_Bay,2087913,Bristol_Bay_2087913
265,2088163,390,511035146.563850760459900,5.938381967322150,Bristol_Bay,2088163,Bristol_Bay_2088163
266,2088253,390,511183879.454652786254883,5.896569381120406,Bristol_Bay,2088253,Bristol_Bay_2088253
267,2088326,390,32078170.375076416879892,6.519429918751730,Bristol_Bay,2088326,Bristol_Bay_2088326
268,2088586,390,32184850.767561260610819,11.934875647386574,Bristol_Bay,2088586,Bristol_Bay_2088586
269,3023044,390,12781065.933050321415067,8.594676407193857,Bristol_Bay,3023044,Bristol_Bay_3023044
270,3024343,390,867335496.290288925170898,12.841359707835547,Bristol_Bay,3024343,Bristol_Bay_3024343
271,3030955,390,87294431.995893895626068,11.170473058874565,Bristol_Bay,3030955,Bristol_Bay_3030955
272,3033666,390,550568.631249542231672,0.661800800852892,Bristol_Bay,3033666,Bristol_Bay_3033666
273,3033956,390,2334262.704585341271013,0.854704411223028,Bristol_Bay,3033956,Bristol_Bay_3033956
274,3034126,390,3998236.565651114098728,5.045074360161557,Bristol_Bay,3034126,Bristol_Bay_3034126
275,4046617,390,66293.322680596058490,1.108991981675467,Bristol_Bay,4046617,Bristol_Bay_4046617
276,4048046,390,27388.550335570129391,1.230614231468823,Bristol_Bay,4048046,Bristol_Bay_4048046
277,4051055,390,247495.335119091003435,8.013966749314866,Bristol_Bay,4051055,Bristol_Bay_4051055
278,4051056,390,19345.884818112881476,0.583762366267739,Bristol_Bay,4051056,Bristol_Bay_4051056
279,4051616,390,6449.359708918150318,0.195470682818638,Bristol_Bay,4051616,Bristol_Bay_4051616
280,4052076,390,866281.354571241885424,16.112365936412942,Bristol_Bay,4052076,Bristol_Bay_4052076
281,4054120,390,233999.114216547517572,0.904278001679288,Bristol_Bay,4054120,Bristol_Bay_4054120
282,4054200,390,546815.668915057787672,0.309869215429468,Bristol_Bay,4054200,Bristol_Bay_4054200
283,4055337,390,154723.836664171132725,1.710449453494120,Bristol_Bay,4055337,Bristol_Bay_4055337
284,4059016,390,619556.241930954274721,8.742644454759043,Bristol_Bay,4059016,Bristol_Bay_4059016
285,4059736,390,236517.053190172970062,1.976542705204434,Bristol_Bay,4059736,Bristol_Bay_4059736
286,4060036,390,2982.097098973320499,0.032451135523949,Bristol_Bay,4060036,Bristol_Bay_4060036
287,4061136,390,111203.074686337407911,1.217289795478391,Bristol_Bay,4061136,Bristol_Bay_4061136
288,4063606,390,52684.057423432488577,0.301106816237441,Bristol_Bay,4063606,Bristol_Bay_4063606
289,4063775,390,913895.528213910060003,13.481273465318042,Bristol_Bay,4063775,Bristol_Bay_4063775
290,4064055,390,69506.569660893059336,2.787174980387082,Bristol_Bay,4064055,Bristol_Bay_4064055
291,4064845,390,376633.212291348900180,4.347005058647641,Bristol_Bay,4064845,Bristol_Bay_4064845
292,4068584,390,8647.912526194644670,0.463272755461223,Bristol_Bay,4068584,Bristol_Bay_4068584
293,4069455,390,78447.302911236838554,0.839556319216139,Bristol_Bay,4069455,Bristol_Bay_4069455
294,4069495,390,1513129.017695080256090,13.867032796860986,Bristol_Bay,4069495,Bristol_Bay_4069495
295,4069586,390,12203.798679079553040,0.072918575776338,Bristol_Bay,4069586,Bristol_Bay_4069586
296,4071036,390,277528.506775735120755,0.262594495237106,Bristol_Bay,4071036,Bristol_Bay_4071036
297,4071256,390,592631.043067849590443,0.428941420692951,Bristol_Bay,4071256,Bristol_Bay_4071256
298,4071625,390,180092.333082274853950,1.750576743674665,Bristol_Bay,4071625,Bristol_Bay_4071625
299,4073375,390,1727031.259377432987094,10.879759473959814,Bristol_Bay,4073375,Bristol_Bay_4073375
300,4074184,390,0.029339490031959,0.000000934021712,Bristol_Bay,4074184,Bristol_Bay_4074184
301,4074505,390,153824.144328764494276,0.687193511234451,Bristol_Bay,4074505,Bristol_Bay_4074505
302,4074726,390,586241.955029183649458,0.617964547089475,Bristol_Bay,4074726,Bristol_Bay_4074726
303,4075225,390,1741606.199342172825709,6.705242203074532,Bristol_Bay,4075225,Bristol_Bay_4075225
304,4075474,390,6456.057853427142618,0.067640947273088,Bristol_Bay,4075474,Bristol_Bay_4075474
305,4075715,390,338147.373581381805707,1.448689779541170,Bristol_Bay,4075715,Bristol_Bay_4075715
306,4076505,390,9575.143905999195340,0.025170457046568,Bristol_Bay,4076505,Bristol_Bay_4076505
307,4076575,390,389155.338238630327396,0.741527925272065,Bristol_Bay,4076575,Bristol_Bay_4076575
308,4076675,390,932886.599604654358700,4.172794365840002,Bristol_Bay,4076675,Bristol_Bay_4076675
309,4078235,390,1889009.334011071827263,6.162076939172452,Bristol_Bay,4078235,Bristol_Bay_4078235
310,4079234,390,102496.780673187022330,3.095550743655795,Bristol_Bay,4079234,Bristol_Bay_4079234
311,4080045,390,82084.543564120220253,0.102104982148937,Bristol_Bay,4080045,Bristol_Bay_4080045
312,4080875,390,2704708.427579995710403,1.646359435405228,Bristol_Bay,4080875,Bristol_Bay_4080875
313,4082225,390,1244.825255817251218,0.054681539899726,Bristol_Bay,4082225,Bristol_Bay_4082225
314,4084145,390,540209.747863402939402,0.328102981822501,Bristol_Bay,4084145,Bristol_Bay_4084145
315,4084351,390,2828045.752996150404215,3.859317006097500,Bristol_Bay,4084351,Bristol_Bay_4084351
316,4084915,390,8289419.748565644025803,10.251887269042010,Bristol_Bay,4084915,Bristol_Bay_4084915
317,4086815,390,39271943.532061278820038,2.569518560176480,Bristol_Bay,4086815,Bristol_Bay_4086815
318,4087015,390,159089426.804992258548737,13.541725783788383,Bristol_Bay,4087015,Bristol_Bay_4087015
319,4087224,390,13681.033788832624850,0.132736650096854,Bristol_Bay,4087224,Bristol_Bay_4087224
320,4088675,390,381296368.547250270843506,17.205043546467948,Bristol_Bay,4088675,Bristol_Bay_4088675
321,4088904,390,4265.030316884222884,0.031543049239971,Bristol_Bay,4088904,Bristol_Bay_4088904
322,4089074,390,419483.986691373342182,2.072395754718639,Bristol_Bay,4089074,Bristol_Bay_4089074
323,4089384,390,153697.646779231843539,1.411689063414299,Bristol_Bay,4089384,Bristol_Bay_4089384
324,4089394,390,253607.683980615343899,2.310334095349549,Bristol_Bay,4089394,Bristol_Bay_4089394
325,4089574,390,76260.691594190910109,0.495083562246429,Bristol_Bay,4089574,Bristol_Bay_4089574
326,4091164,390,13329.596551419577736,0.037028714238068,Bristol_Bay,4091164,Bristol_Bay_4091164
327,4091424,390,871378.327375312685035,3.399452763344423,Bristol_Bay,4091424,Bristol_Bay_4091424
328,4092244,390,13852.514069880831812,0.062509088434898,Bristol_Bay,4092244,Bristol_Bay_4092244
329,4093084,390,671.286456720461501,0.001625103690438,Bristol_Bay,4093084,Bristol_Bay_4093084
330,4095301,390,347997.690238852228504,0.186546023964275,Bristol_Bay,4095301,Bristol_Bay_4095301
331,4095374,390,1655652.951330256881192,4.658417863629029,Bristol_Bay,4095374,Bristol_Bay_4095374
332,4096064,390,1241493.938341264380142,4.107765048394322,Bristol_Bay,4096064,Bristol_Bay_4096064
333,4096454,390,56154.904287201490661,0.088658545664560,Bristol_Bay,4096454,Bristol_Bay_4096454
334,4098114,390,4398638.229665430262685,4.533500811815312,Bristol_Bay,4098114,Bristol_Bay_4098114
335,4098704,390,3333048.814551794901490,1.875044338018229,Bristol_Bay,4098704,Bristol_Bay_4098704
336,4099594,390,1624157.249744337983429,0.547948714315710,Bristol_Bay,4099594,Bristol_Bay_4099594
337,4099694,390,5001951.371203732676804,1.830351404248027,Bristol_Bay,4099694,Bristol_Bay_4099694
338,4101123,390,540193056.159217119216919,13.747318797071676,Bristol_Bay,4101123,Bristol_Bay_4101123
339,4101274,390,884134.012582852388732,4.515449344658647,Bristol_Bay,4101274,Bristol_Bay_4101274
340,4102124,390,8811509.058018583804369,7.032885326149938,Bristol_Bay,4102124,Bristol_Bay_4102124
341,4104574,390,11076023.337220722809434,2.636454147365176,Bristol_Bay,4104574,Bristol_Bay_4104574
342,4105204,390,12083713.545254454016685,1.744207135606580,Bristol_Bay,4105204,Bristol_Bay_4105204
343,4105594,390,190292.687343690166017,0.173867272265496,Bristol_Bay,4105594,Bristol_Bay_4105594
344,4105844,390,4368098.294726936146617,1.626476071912953,Bristol_Bay,4105844,Bristol_Bay_4105844
345,4106904,390,5463136.222064452245831,3.113937885849322,Bristol_Bay,4106904,Bristol_Bay_4106904
346,4107464,390,198165320.525410592556000,2.108072971082492,Bristol_Bay,4107464,Bristol_Bay_4107464
347,4115672,390,114476606.634401187300682,12.628859347249231,Bristol_Bay,4115672,Bristol_Bay_4115672
348,5008707,390,1654935.067593609215692,1.019393925032252,Bristol_Bay,5008707,Bristol_Bay_5008707
349,5020796,390,2308834.230072111357003,0.668697200935523,Bristol_Bay,5020796,Bristol_Bay_5020796
350,5021476,390,4966706.706223845481873,1.260462611315000,Bristol_Bay,5021476,Bristol_Bay_5021476
351,5030363,390,4540748.848522488959134,6.167643748986363,Bristol_Bay,5030363,Bristol_Bay_5030363
352,5030704,390,1015804.098514871788211,2.284934292129564,Bristol_Bay,5030704,Bristol_Bay_5030704
353,5032474,390,7106548.379319027066231,9.496441954463126,Bristol_Bay,5032474,Bristol_Bay_5032474
354,5033094,390,9847561.832156820222735,3.971788813140083,Bristol_Bay,5033094,Bristol_Bay_5033094
355,5034893,390,59204359.055461138486862,4.444647237390511,Bristol_Bay,5034893,Bristol_Bay_5034893
356,5038375,390,6116623.547711986117065,1.350776406954771,Bristol_Bay,5038375,Bristol_Bay_5038375
357,100826,390,1275654.105309224687517,4.738139758457327,Kodiak,100826,Kodiak_100826
358,101556,390,27388.943750016525883,0.108064911481271,Kodiak,101556,Kodiak_101556
359,103096,390,122483.211715176934376,0.231754559502250,Kodiak,103096,Kodiak_103096
360,103196,390,8017228.191135265864432,11.514489562478031,Kodiak,103196,Kodiak_103196
361,103296,390,391364.462915153999347,0.612772731979423,Kodiak,103296,Kodiak_103296
362,103456,390,716346.701648860122077,1.104437043096693,Kodiak,103456,Kodiak_103456
363,103496,390,310370.938722694234457,0.531202400771367,Kodiak,103496,Kodiak_103496
364,106626,390,17966881.319409772753716,9.715955708430595,Kodiak,106626,Kodiak_106626
365,106676,390,17966881.319409765303135,9.705579445562217,Kodiak,106676,Kodiak_106676
366,107796,390,14604484.554808385670185,3.384625852920681,Kodiak,107796,Kodiak_107796
367,107816,390,15104965.051437042653561,3.230178739416258,Kodiak,107816,Kodiak_107816
368,108356,390,15381770.188044212758541,2.958968217652699,Kodiak,108356,Kodiak_108356
369,128685,390,4272621.653249725699425,4.132556902164659,Kodiak,128685,Kodiak_128685
370,129955,390,40824789.158838085830212,14.713703604772594,Kodiak,129955,Kodiak_129955
371,130295,390,41829497.850110195577145,9.709403297455586,Kodiak,130295,Kodiak_130295
372,130735,390,44505436.691873252391815,7.352187329330033,Kodiak,130735,Kodiak_130735
373,48267,390,13903654.692085502669215,17.259164121404925,Kodiak,48267,Kodiak_48267
374,49617,390,18815463.737936437129974,6.396925926319849,Kodiak,49617,Kodiak_49617
375,50197,390,5285341.131053566001356,10.770540409954243,Kodiak,50197,Kodiak_50197
376,64593,390,6437073.985652931034565,9.817461651262104,Kodiak,64593,Kodiak_64593
377,72144,390,5613.240058109558049,0.133369132724519,Kodiak,72144,Kodiak_72144
378,76954,390,1072121.699708493659273,3.472279006459564,Kodiak,76954,Kodiak_76954
379,77794,390,1542672.373350005364046,2.815172629451546,Kodiak,77794,Kodiak_77794
380,90346,390,247704.213664601789787,3.290176309866400,Kodiak,90346,Kodiak_90346
381,93176,390,2.742384254898824,0.000025902828462,Kodiak,93176,Kodiak_93176
382,94216,390,25974.922099396415433,0.272794241628646,Kodiak,94216,Kodiak_94216
383,97276,390,48634.754560109722661,0.193293435343088,Kodiak,97276,Kodiak_97276
384,99516,390,21524.723973992338870,0.141891007679631,Kodiak,99516,Kodiak_99516
385,18457,390,787431.476937461178750,6.223082151338464,Prince_William_Sound,18457,Prince_William_Sound_18457
386,26464,390,780.677929541680442,0.017311083432195,Prince_William_Sound,26464,Prince_William_Sound_26464
387,29854,390,40876.518145486974390,0.224080376197035,Prince_William_Sound,29854,Prince_William_Sound_29854
388,30884,390,110508.294932369171875,1.312091648746413,Prince_William_Sound,30884,Prince_William_Sound_30884
389,37815,390,575759.864560484304093,10.931249920458779,Prince_William_Sound,37815,Prince_William_Sound_37815
390,38993,390,83031.968442302473704,2.620462300142097,Prince_William_Sound,38993,Prince_William_Sound_38993
391,40285,390,2107853.412629343569279,17.029718542753734,Prince_William_Sound,40285,Prince_William_Sound_40285
392,41515,390,133229.893934738764074,2.507762417127614,Prince_William_Sound,41515,Prince_William_Sound_41515
393,42563,390,9986.085291411509388,0.081433973410734,Prince_William_Sound,42563,Prince_William_Sound_42563
394,43055,390,992843.764916236861609,6.498306541324324,Prince_William_Sound,43055,Prince_William_Sound_43055
395,43185,390,51132.562748283002293,0.213471282175782,Prince_William_Sound,43185,Prince_William_Sound_43185
396,43383,390,9986.085291411509388,0.039073624516911,Prince_William_Sound,43383,Prince_William_Sound_43383
397,43933,390,484188.750159400340635,1.496372557086921,Prince_William_Sound,43933,Prince_William_Sound_43933
398,43973,390,12804.673964606519803,0.076679745160499,Prince_William_Sound,43973,Prince_William_Sound_43973
399,44553,390,1216.190881050732969,0.002418244703564,Prince_William_Sound,44553,Prince_William_Sound_44553
400,46055,390,15697.812627939088998,0.568061541142762,Prince_William_Sound,46055,Prince_William_Sound_46055
401,46513,390,142905.316966351150768,0.030241400983169,Prince_William_Sound,46513,Prince_William_Sound_46513
