OID_,cat_ID_txt,cat_slope_ZONE_CODE,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90,region,cat_ID_con
113,75000200003107.0,113,684.000000000000000,17100.000000000000000,0.028647888451815,27.238803863525391,27.210155975073576,3.272025238303200,4.563608121087126,2238.065262999389233,1.581275820732117,6.515835380554201,Cook_Inlet,Cook_Inlet_75000200003107.0
114,75000200008009.0,114,651.000000000000000,16275.000000000000000,0.028647888451815,20.872566223144531,20.843918334692717,1.753027744167777,2.469915834372778,1141.221061453222774,1.197739005088806,2.448280334472656,Cook_Inlet,Cook_Inlet_75000200008009.0
115,75000200013536.0,115,23016.000000000000000,575400.000000000000000,0.000000000000000,48.145149230957031,48.145149230957031,3.222865876425354,6.274629453240935,74177.481011805954040,1.073501586914062,8.016403198242188,Cook_Inlet,Cook_Inlet_75000200013536.0
116,75000200015867.0,116,721.000000000000000,18025.000000000000000,0.045296281576157,18.553537368774414,18.508241087198257,2.221214734389860,2.835848627487803,1601.495823495088871,1.295759677886963,4.603799819946289,Cook_Inlet,Cook_Inlet_75000200015867.0
117,75000200010712.0,117,186.000000000000000,4650.000000000000000,0.090592503547668,26.614868164062500,26.524275660514832,5.428225497564963,7.010577104343074,1009.649942547083128,2.255300164222717,19.056660652160645,Cook_Inlet,Cook_Inlet_75000200010712.0
118,75000200003070.0,118,1136.000000000000000,28400.000000000000000,0.000000000000000,37.548629760742188,37.548629760742188,2.447190069231124,4.796171684713855,2780.007918646556845,1.206013679504395,3.869927287101746,Cook_Inlet,Cook_Inlet_75000200003070.0
119,75000200006065.0,119,31431.000000000000000,785775.000000000000000,0.000000000000000,24.907600402832031,24.907600402832031,2.437076982805511,2.712171044639889,76599.766646560005029,1.600408673286438,5.059988498687744,Cook_Inlet,Cook_Inlet_75000200006065.0
120,75000200010532.0,120,10238.000000000000000,255950.000000000000000,0.000000000000000,9.149428367614746,9.149428367614746,1.154832296821370,1.145340291073748,11823.173054857188617,0.776357889175415,2.750892615318301,Cook_Inlet,Cook_Inlet_75000200010532.0
121,75000200005573.0,121,559.000000000000000,13975.000000000000000,0.000000000000000,6.304257392883301,6.304257392883301,2.104683430708798,1.647136107093462,1176.518037766217958,1.625820159912109,4.709370040893555,Cook_Inlet,Cook_Inlet_75000200005573.0
122,75000200005575.0,122,635.000000000000000,15875.000000000000000,0.000000000000000,35.605396270751953,35.605396270751953,3.996982760510343,6.436725745354721,2538.084052924068146,1.403903961181641,11.967157554626475,Cook_Inlet,Cook_Inlet_75000200005575.0
123,75000200018331.0,123,129833.000000000000000,3245825.000000000000000,0.000000000000000,43.442176818847656,43.442176818847656,3.075819144715415,4.638240795126660,399342.827015836432111,1.291797757148743,8.038083648681642,Cook_Inlet,Cook_Inlet_75000200018331.0
124,75000200005504.0,124,57925.000000000000000,1448125.000000000000000,0.000000000000000,25.415866851806641,25.415866851806641,4.288579628967236,3.091365144777195,248415.975007927132538,3.511011123657227,8.391102027893066,Cook_Inlet,Cook_Inlet_75000200005504.0
125,75000200003013.0,125,1044.000000000000000,26100.000000000000000,0.000000000000000,11.419614791870117,11.419614791870117,1.762626302776455,1.930817269625460,1840.181860098618699,1.081874132156372,4.385645389556885,Cook_Inlet,Cook_Inlet_75000200003013.0
126,75000200015680.0,126,3774.000000000000000,94350.000000000000000,0.000000000000000,8.873687744140625,8.873687744140625,1.185147533208533,1.105114706903347,4472.746790329002579,0.854585349559784,2.460919404029848,Cook_Inlet,Cook_Inlet_75000200015680.0
127,75000200000416.0,127,2972.000000000000000,74300.000000000000000,0.020257117226720,5.860187053680420,5.839929936453700,1.528630298250863,1.240580831890357,4543.089246401563287,1.122985005378723,3.563292026519776,Cook_Inlet,Cook_Inlet_75000200000416.0
128,75000200005413.0,128,7216.000000000000000,180400.000000000000000,0.020257117226720,31.231954574584961,31.211697457358241,4.573442918958571,4.998608295825234,33001.964103205049469,2.392935514450073,12.205958366394043,Cook_Inlet,Cook_Inlet_75000200005413.0
129,75000200002930.0,129,6584.000000000000000,164600.000000000000000,0.000000000000000,38.794673919677734,38.794673919677734,3.352763991384232,4.538671554848630,22074.598119273781776,1.802288770675659,7.497190952301025,Cook_Inlet,Cook_Inlet_75000200002930.0
130,75000200010359.0,130,19729.000000000000000,493225.000000000000000,0.028647888451815,39.984756469726562,39.956108581274748,6.081907787084122,6.931655026714017,119989.958731382648693,3.174082756042480,17.637197113037111,Cook_Inlet,Cook_Inlet_75000200010359.0
131,75000200010144.0,131,262926.000000000000000,6573150.000000000000000,0.000000000000000,43.953296661376953,43.953296661376953,3.771283506470006,3.895279295411109,991568.487222132855095,2.729303836822510,7.333584308624268,Cook_Inlet,Cook_Inlet_75000200010144.0
132,75000200018266.0,132,60023.000000000000000,1500575.000000000000000,0.000000000000000,37.657184600830078,37.657184600830078,1.540740723277847,2.639781747282960,92479.880433306228952,0.765716314315796,3.266897439956665,Cook_Inlet,Cook_Inlet_75000200018266.0
133,75000200002753.0,133,49540.000000000000000,1238500.000000000000000,0.028647888451815,38.908149719238281,38.879501830786467,7.892724189169660,5.868231619238840,391005.556331464962568,6.265337467193604,16.765091514587400,Cook_Inlet,Cook_Inlet_75000200002753.0
134,75000200015505.0,134,28403.000000000000000,710075.000000000000000,0.040514227002859,44.830329895019531,44.789815668016672,8.490461894254791,6.682030615157244,241154.589182518830057,6.537598609924316,18.348397827148435,Cook_Inlet,Cook_Inlet_75000200015505.0
135,75000200015584.0,135,77814.000000000000000,1945350.000000000000000,0.000000000000000,23.892221450805664,23.892221450805664,2.620563828526854,2.438602880594533,203916.553752988576889,1.924661159515381,5.593710899353027,Cook_Inlet,Cook_Inlet_75000200015584.0
136,75000200002806.0,136,43679.000000000000000,1091975.000000000000000,0.000000000000000,35.431648254394531,35.431648254394531,1.883956423411773,2.347681057298873,82289.332618202854064,1.272286176681519,3.712404966354370,Cook_Inlet,Cook_Inlet_75000200002806.0
137,75000200007853.0,137,131980.000000000000000,3299500.000000000000000,0.020257117226720,51.614906311035156,51.594649193808436,8.466623265652451,6.291859268493656,1117424.938600810477510,6.927975654602051,17.268727111816414,Cook_Inlet,Cook_Inlet_75000200007853.0
138,75000200018577.0,138,34860.000000000000000,871500.000000000000000,0.000000000000000,45.624374389648438,45.624374389648438,3.229733572821117,6.110043022737223,112588.512348544143606,1.344526708126068,6.411278963088999,Cook_Inlet,Cook_Inlet_75000200018577.0
139,75000200015695.0,139,49493.000000000000000,1237325.000000000000000,0.000000000000000,40.059947967529297,40.059947967529297,3.967455779631352,4.930334119161121,196361.288901294494281,2.097410678863525,10.289226341247561,Cook_Inlet,Cook_Inlet_75000200015695.0
140,75000200013033.0,140,76217.000000000000000,1905425.000000000000000,0.000000000000000,40.011383056640625,40.011383056640625,2.832612008937354,3.664867093354416,215893.189485178329051,1.682808041572571,6.142868614196782,Cook_Inlet,Cook_Inlet_75000200013033.0
141,75000200005075.0,141,98656.000000000000000,2466400.000000000000000,0.000000000000000,40.936149597167969,40.936149597167969,4.218751716501363,3.670092672698893,416205.169343158486299,3.157203078269958,8.994405746459961,Cook_Inlet,Cook_Inlet_75000200005075.0
142,75000200007839.0,142,49789.000000000000000,1244725.000000000000000,0.020257117226720,33.353698730468750,33.333441613242030,6.379525375917304,4.514702753395315,317630.188941546657588,5.246060371398926,12.346482276916518,Cook_Inlet,Cook_Inlet_75000200007839.0
143,75000200007958.0,143,8540.000000000000000,213500.000000000000000,0.045296281576157,19.661371231079102,19.616074949502945,1.878735174901733,1.462773739557429,16044.398393660800139,1.592255413532257,3.214146995544434,Cook_Inlet,Cook_Inlet_75000200007958.0
144,75000200013189.0,144,31156.000000000000000,778900.000000000000000,0.000000000000000,38.218776702880859,38.218776702880859,2.761448991725392,4.376266472664416,86035.704786196321948,1.406821608543396,5.664237499237061,Cook_Inlet,Cook_Inlet_75000200013189.0
145,75000200002934.0,145,378.000000000000000,9450.000000000000000,0.073038034141064,8.022608757019043,7.949570722877979,2.251185696848014,2.157222896461848,850.948193408549287,1.291943788528442,6.213033914566040,Cook_Inlet,Cook_Inlet_75000200002934.0
146,75000200018235.0,146,85144.000000000000000,2128600.000000000000000,0.000000000000000,50.511058807373047,50.511058807373047,4.661737404043015,6.576807229731330,396918.969529838417657,2.170539140701294,13.104189300537099,Cook_Inlet,Cook_Inlet_75000200018235.0
147,75000200013258.0,147,73113.000000000000000,1827825.000000000000000,0.000000000000000,23.685169219970703,23.685169219970703,1.576571256985087,1.977430377639474,115267.854311950650299,0.997652173042297,3.181207704544068,Cook_Inlet,Cook_Inlet_75000200013258.0
148,75000200018069.0,148,45331.000000000000000,1133275.000000000000000,0.000000000000000,38.328739166259766,38.328739166259766,5.041477691520637,4.697753342064237,228535.225234321987955,3.474595785140991,11.337115287780762,Cook_Inlet,Cook_Inlet_75000200018069.0
149,75000200013187.0,149,2001.000000000000000,50025.000000000000000,0.020257117226720,10.324695587158203,10.304438469931483,2.297202988494672,1.675584705203729,4596.703179977838772,1.821288466453552,4.699030399322510,Cook_Inlet,Cook_Inlet_75000200013187.0
150,75000200007646.0,150,132004.000000000000000,3300100.000000000000000,0.000000000000000,30.909717559814453,30.909717559814453,1.810508454295238,2.290996038928014,238994.358000788633944,1.057332515716553,4.117101192474365,Cook_Inlet,Cook_Inlet_75000200007646.0
151,75000200000010.0,151,272369.000000000000000,6809225.000000000000000,0.000000000000000,42.981861114501953,42.981861114501953,5.891936819347309,5.725065656877792,1604780.939548806985840,3.811798334121704,13.962694168090820,Cook_Inlet,Cook_Inlet_75000200000010.0
152,75000200013185.0,152,43855.000000000000000,1096375.000000000000000,0.000000000000000,50.145214080810547,50.145214080810547,3.405627601814806,5.496737905505296,149353.798477588337846,1.668006896972656,7.068242359161372,Cook_Inlet,Cook_Inlet_75000200013185.0
153,75000200010344.0,153,29029.000000000000000,725725.000000000000000,0.020257117226720,26.904842376708984,26.884585259482265,6.508450816387711,4.729845105523525,188933.818748918856727,5.220510005950928,13.754506111145020,Cook_Inlet,Cook_Inlet_75000200010344.0
154,75000200010538.0,154,346.000000000000000,8650.000000000000000,0.028647888451815,9.511412620544434,9.482764732092619,3.167923368309018,2.475296923215830,1096.101485434920050,2.378332972526550,7.357138633728027,Cook_Inlet,Cook_Inlet_75000200010538.0
155,75000200010547.0,155,2629.000000000000000,65725.000000000000000,0.028647888451815,12.205094337463379,12.176446449011564,2.533773962843322,2.267234259154592,6661.291748315092264,1.792370200157166,5.855854511260989,Cook_Inlet,Cook_Inlet_75000200010547.0
156,75000200005606.0,156,28604.000000000000000,715100.000000000000000,0.000000000000000,23.385070800781250,23.385070800781250,2.822860441439961,3.140737878878632,80745.100066948652966,1.628465414047241,6.972479534149171,Cook_Inlet,Cook_Inlet_75000200005606.0
157,75000200002554.0,157,62872.000000000000000,1571800.000000000000000,0.000000000000000,25.953203201293945,25.953203201293945,2.082084068349796,2.577511904995232,130904.789545288382214,1.271963715553284,4.338439178466797,Cook_Inlet,Cook_Inlet_75000200002554.0
158,75000200017518.0,158,4742.000000000000000,118550.000000000000000,0.206581979990005,45.042354583740234,44.835772603750229,12.678174063946727,9.106292804257812,60119.901411235383421,10.134682655334473,26.334806442260742,Cook_Inlet,Cook_Inlet_75000200017518.0
159,75000200018332.0,159,7664.000000000000000,191600.000000000000000,0.000000000000000,39.729339599609375,39.729339599609375,3.351771159203031,5.833758783989590,25687.974164132028818,1.088488817214966,9.922932720184326,Cook_Inlet,Cook_Inlet_75000200018332.0
160,75000200015469.0,160,19222.000000000000000,480550.000000000000000,0.028647888451815,49.691005706787109,49.662357818335295,10.836111916150832,8.579974491259112,208291.743252251297235,8.268554210662842,23.806220817565919,Cook_Inlet,Cook_Inlet_75000200015469.0
161,75000200010540.0,161,214.000000000000000,5350.000000000000000,0.020257117226720,8.846258163452148,8.826001046225429,2.522551724191093,2.539005336979915,539.826068976893907,1.214653372764587,6.769060659408570,Cook_Inlet,Cook_Inlet_75000200010540.0
162,75000200018806.0,162,1780.000000000000000,44500.000000000000000,0.020257117226720,27.486640930175781,27.466383812949061,4.204759942107108,5.068231434631644,7484.472696950651880,2.077538967132568,12.463152408599855,Cook_Inlet,Cook_Inlet_75000200018806.0
163,75000200003094.0,163,2071.000000000000000,51775.000000000000000,0.000000000000000,15.927083969116211,15.927083969116211,1.600387538214384,2.022393514567528,3314.402591641989147,0.962282478809357,3.471715211868286,Cook_Inlet,Cook_Inlet_75000200003094.0
164,75000200014914.0,164,216.000000000000000,5400.000000000000000,0.181184560060501,18.938627243041992,18.757442682981491,6.898059423047085,5.025463536070110,1489.980835378170468,5.164699792861938,14.340061664581299,Cook_Inlet,Cook_Inlet_75000200014914.0
165,75000200007639.0,165,602141.000000000000000,15053525.000000000000000,0.000000000000000,43.585437774658203,43.585437774658203,7.487272528508627,6.097105812521098,4508393.767588713206351,5.606841087341309,16.821908950805664,Cook_Inlet,Cook_Inlet_75000200007639.0
166,75000200000745.0,166,1278.000000000000000,31950.000000000000000,0.000000000000000,12.886159896850586,12.886159896850586,2.617047417496440,2.460276206808373,3344.586599560449940,1.771322846412659,6.419330692291259,Cook_Inlet,Cook_Inlet_75000200000745.0
167,75000200013266.0,167,105298.000000000000000,2632450.000000000000000,0.000000000000000,42.768112182617188,42.768112182617188,1.788198294337286,3.425848890044257,188293.703997127508046,0.759259760379791,3.875434708595276,Cook_Inlet,Cook_Inlet_75000200013266.0
168,75000200010391.0,168,77190.000000000000000,1929750.000000000000000,0.000000000000000,36.085765838623047,36.085765838623047,2.753828597431480,3.472758814325422,212568.029435735923471,1.585999965667725,6.250545740127573,Cook_Inlet,Cook_Inlet_75000200010391.0
169,75000200015860.0,169,753.000000000000000,18825.000000000000000,0.064058601856232,7.981291770935059,7.917233169078827,1.808801631014026,1.524216581611439,1362.027628153561864,1.269543409347534,4.141101837158208,Cook_Inlet,Cook_Inlet_75000200015860.0
170,75000200005503.0,170,178083.000000000000000,4452075.000000000000000,0.000000000000000,44.920505523681641,44.920505523681641,3.526501157097465,3.885584306854158,628009.905559387872927,2.330483198165894,7.648889350891128,Cook_Inlet,Cook_Inlet_75000200005503.0
171,75000200000213.0,171,10455.000000000000000,261375.000000000000000,0.064058601856232,40.135581970214844,40.071523368358612,11.469673570960614,7.133817145148071,119915.437184393216739,9.996126174926758,21.851874160766606,Cook_Inlet,Cook_Inlet_75000200000213.0
172,75000200015782.0,172,157.000000000000000,3925.000000000000000,0.123219043016434,37.472713470458984,37.349494427442551,8.743619051898365,11.103332870574558,1372.748191148043361,3.519721984863281,30.123310089111328,Cook_Inlet,Cook_Inlet_75000200015782.0
173,75000200011141.0,173,10291.000000000000000,257275.000000000000000,0.020257117226720,42.455192565917969,42.434935448691249,3.945015016809268,5.820955954464391,40598.149537984172639,1.833063125610352,9.183428764343262,Cook_Inlet,Cook_Inlet_75000200011141.0
174,75000200008051.0,174,10679.000000000000000,266975.000000000000000,0.020257117226720,31.673851013183594,31.653593895956874,2.590509728951098,3.120130442602405,27664.053395468770759,1.718596458435059,5.331607627868653,Cook_Inlet,Cook_Inlet_75000200008051.0
175,75000200013319.0,175,79765.000000000000000,1994125.000000000000000,0.000000000000000,43.047966003417969,43.047966003417969,2.829855888326329,4.302414549121544,225723.454932349646697,1.259164452552795,6.956636905670166,Cook_Inlet,Cook_Inlet_75000200013319.0
176,75000200007852.0,176,105704.000000000000000,2642600.000000000000000,0.000000000000000,38.601757049560547,38.601757049560547,7.595699712851761,5.817940692485923,802895.842447282630019,5.999184608459473,16.015705108642578,Cook_Inlet,Cook_Inlet_75000200007852.0
177,75000200000465.0,177,203.000000000000000,5075.000000000000000,0.060771327465773,7.649712085723877,7.588940758258104,3.527188486415032,1.778974943604365,716.019262742251499,3.241850137710571,6.034841632843019,Cook_Inlet,Cook_Inlet_75000200000465.0
178,75000200013237.0,178,11741.000000000000000,293525.000000000000000,0.020257117226720,17.237972259521484,17.217715142294765,2.832697475170555,2.473538891041428,33258.701055977493525,2.057182788848877,6.333903312683105,Cook_Inlet,Cook_Inlet_75000200013237.0
179,75000200007870.0,179,112161.000000000000000,2804025.000000000000000,0.000000000000000,26.002731323242188,26.002731323242188,3.588408623895091,3.301321249348288,402479.499664697272237,2.412232875823975,8.419728279113770,Cook_Inlet,Cook_Inlet_75000200007870.0
180,75000200000011.0,180,251666.000000000000000,6291650.000000000000000,0.020257117226720,44.735755920410156,44.715498803183436,9.038600197427503,6.785709226887843,2274708.357285789679736,7.102144479751587,19.242669105529785,Cook_Inlet,Cook_Inlet_75000200000011.0
181,75000200013953.0,181,9474.000000000000000,236850.000000000000000,0.000000000000000,23.841375350952148,23.841375350952148,2.720121600417809,3.363311213568286,25770.432042358326726,1.505372047424316,7.119095945358278,Cook_Inlet,Cook_Inlet_75000200013953.0
182,75000200004615.0,182,2549.000000000000000,63725.000000000000000,0.128117039799690,71.683036804199219,71.554919764399529,20.552486455536453,18.338742557475282,52388.287975162420480,14.074711799621582,46.635276031494143,Cook_Inlet,Cook_Inlet_75000200004615.0
183,75000200010148.0,183,127639.000000000000000,3190975.000000000000000,0.000000000000000,35.473606109619141,35.473606109619141,3.053055540375812,3.238744009203380,389688.956118028261699,2.061062097549438,6.812071990966794,Cook_Inlet,Cook_Inlet_75000200010148.0
184,75000200013892.0,184,2676.000000000000000,66900.000000000000000,0.000000000000000,34.511375427246094,34.511375427246094,4.183500681543004,4.276786856432206,11195.047823809078182,2.884642958641052,8.777985095977783,Cook_Inlet,Cook_Inlet_75000200013892.0
185,75000200013179.0,185,20333.000000000000000,508325.000000000000000,0.000000000000000,21.160041809082031,21.160041809082031,0.747784256889318,0.920189637428275,15204.697295330503039,0.520794510841370,1.339301490783691,Cook_Inlet,Cook_Inlet_75000200013179.0
186,75000200002984.0,186,36323.000000000000000,908075.000000000000000,0.000000000000000,44.705280303955078,44.705280303955078,4.227757069158212,5.243944556899181,153564.820023033738835,2.457625627517700,9.716023445129395,Cook_Inlet,Cook_Inlet_75000200002984.0
187,75000200007660.0,187,638660.000000000000000,15966500.000000000000000,0.000000000000000,41.592819213867188,41.592819213867188,1.626416371945244,2.373893471468913,1038727.080106549547054,0.832703530788422,3.782629966735840,Cook_Inlet,Cook_Inlet_75000200007660.0
188,75000200005448.0,188,15390.000000000000000,384750.000000000000000,0.000000000000000,24.459775924682617,24.459775924682617,2.122310263148301,2.300040623138537,32662.354949852353457,1.322695851325989,5.234902191162109,Cook_Inlet,Cook_Inlet_75000200005448.0
189,75000200018581.0,189,102497.000000000000000,2562425.000000000000000,0.000000000000000,44.374835968017578,44.374835968017578,2.255633096224759,4.596301188488193,231195.625463749107439,0.835163176059723,4.894025421142586,Cook_Inlet,Cook_Inlet_75000200018581.0
190,75000200011336.0,190,56534.000000000000000,1413350.000000000000000,0.000000000000000,55.670776367187500,55.670776367187500,6.464714181785541,7.633036261278307,365476.151553063769825,3.177814483642578,17.177007675170898,Cook_Inlet,Cook_Inlet_75000200011336.0
191,75000200012999.0,191,193333.000000000000000,4833325.000000000000000,0.000000000000000,70.587638854980469,70.587638854980469,2.730688549231924,5.546291905445700,527932.209288655547425,0.921341121196747,6.825152206420898,Cook_Inlet,Cook_Inlet_75000200012999.0
192,75000200003732.0,192,65253.000000000000000,1631325.000000000000000,0.000000000000000,36.211925506591797,36.211925506591797,3.485982309962509,3.673272642344482,227470.803671983623644,2.274914264678955,7.812074756622317,Cook_Inlet,Cook_Inlet_75000200003732.0
193,75000200008734.0,193,77613.000000000000000,1940325.000000000000000,0.000000000000000,39.811241149902344,39.811241149902344,3.380290618107736,4.176888203200659,262354.495743195700925,1.865745306015015,8.177054023742677,Cook_Inlet,Cook_Inlet_75000200008734.0
194,75000200000021.0,194,192984.000000000000000,4824600.000000000000000,0.000000000000000,48.240436553955078,48.240436553955078,3.232012371588547,4.963666609727096,623726.675518644158728,1.686092972755432,6.906251525878909,Cook_Inlet,Cook_Inlet_75000200000021.0
195,75000200005532.0,195,29999.000000000000000,749975.000000000000000,0.000000000000000,23.477109909057617,23.477109909057617,2.301240532579803,2.867358027980154,69034.914736861523124,1.260629177093506,5.551682853698735,Cook_Inlet,Cook_Inlet_75000200005532.0
196,75000200018882.0,196,64430.000000000000000,1610750.000000000000000,0.000000000000000,32.021072387695312,32.021072387695312,1.453451962961887,2.314783930052816,93645.909973634348717,0.689006626605988,3.224732470512389,Cook_Inlet,Cook_Inlet_75000200018882.0
197,75000200005404.0,197,179642.000000000000000,4491050.000000000000000,0.000000000000000,27.610256195068359,27.610256195068359,2.022653320244451,2.606860976246270,363353.487755353678949,0.933065056800842,5.295366287231445,Cook_Inlet,Cook_Inlet_75000200005404.0
198,75000200015587.0,198,37284.000000000000000,932100.000000000000000,0.000000000000000,35.476829528808594,35.476829528808594,3.230115304827579,3.817915395886414,120431.619025191452238,2.113654851913452,6.747372293472292,Cook_Inlet,Cook_Inlet_75000200015587.0
199,75000200015319.0,199,251975.000000000000000,6299375.000000000000000,0.000000000000000,39.925251007080078,39.925251007080078,2.144545166897405,3.168709552797281,540371.768428973504342,0.982530474662781,5.267472839355470,Cook_Inlet,Cook_Inlet_75000200015319.0
200,75000200015900.0,200,47365.000000000000000,1184125.000000000000000,0.000000000000000,37.578941345214844,37.578941345214844,2.289016631037862,3.818757429034999,108419.272729108313797,1.134973287582397,4.758801841735838,Cook_Inlet,Cook_Inlet_75000200015900.0
201,75000200005077.0,201,121894.000000000000000,3047350.000000000000000,0.000000000000000,43.098548889160156,43.098548889160156,4.460115979228239,6.229595300880916,543661.377172046923079,1.807794392108917,13.884496116638179,Cook_Inlet,Cook_Inlet_75000200005077.0
202,75000200008950.0,202,17339.000000000000000,433475.000000000000000,0.000000000000000,44.977165222167969,44.977165222167969,3.380728853980650,5.414765718188049,58618.457599170491449,1.668252587318420,6.841720199584962,Cook_Inlet,Cook_Inlet_75000200008950.0
203,75000200015320.0,203,279710.000000000000000,6992750.000000000000000,0.000000000000000,33.296054840087891,33.296054840087891,1.328560352064706,1.995768247661818,371611.616076019010507,0.618398964405060,3.232977390289308,Cook_Inlet,Cook_Inlet_75000200015320.0
204,75000200012046.0,204,31783.000000000000000,794575.000000000000000,0.020257117226720,36.898632049560547,36.878374932333827,3.223159521886608,3.224075154845978,102441.679084122049971,2.275994062423706,6.667091655731197,Cook_Inlet,Cook_Inlet_75000200012046.0
205,75000200002162.0,205,19743.000000000000000,493575.000000000000000,0.000000000000000,50.420001983642578,50.420001983642578,14.258203747004631,9.259349824396649,281499.716577112441882,12.727186203002930,27.209697341918943,Cook_Inlet,Cook_Inlet_75000200002162.0
206,75000200011392.0,206,152292.000000000000000,3807300.000000000000000,0.000000000000000,24.340181350708008,24.340181350708008,2.967572580732468,2.516437352211887,451937.563464908918831,2.288195371627808,6.000549316406246,Cook_Inlet,Cook_Inlet_75000200011392.0
207,75000200000278.0,207,39593.000000000000000,989825.000000000000000,0.000000000000000,46.703117370605469,46.703117370605469,3.666969517660619,4.676848004685798,145186.324112736881943,2.101117849349976,8.016228485107423,Cook_Inlet,Cook_Inlet_75000200000278.0
208,75000200018259.0,208,523.000000000000000,13075.000000000000000,0.101285479962826,22.875091552734375,22.773806072771549,5.942361330438986,6.560940460043041,3107.854975819589981,2.680562257766724,17.991903686523440,Cook_Inlet,Cook_Inlet_75000200018259.0
209,75000200005444.0,209,39208.000000000000000,980200.000000000000000,0.000000000000000,17.818468093872070,17.818468093872070,1.006249596076573,1.597027336839275,39453.034162970281614,0.547300517559052,1.928914189338684,Cook_Inlet,Cook_Inlet_75000200005444.0
210,75000200018203.0,210,7525.000000000000000,188125.000000000000000,0.000000000000000,31.517669677734375,31.517669677734375,4.859097882473807,5.079481007650330,36564.711565615398285,2.865975141525269,12.127765655517578,Cook_Inlet,Cook_Inlet_75000200018203.0
211,75000200018317.0,211,810.000000000000000,20250.000000000000000,0.000000000000000,6.048753261566162,6.048753261566162,0.922740571405509,0.857298737967857,747.419862838462336,0.643754184246063,1.926618647575379,Cook_Inlet,Cook_Inlet_75000200018317.0
212,75000200000949.0,212,14488.000000000000000,362200.000000000000000,0.020257117226720,45.178215026855469,45.157957909628749,3.691366062063876,5.538933065258647,53480.511507181428897,1.782798707485199,8.455471801757813,Cook_Inlet,Cook_Inlet_75000200000949.0
213,75000200013249.0,213,522.000000000000000,13050.000000000000000,0.000000000000000,19.693368911743164,19.693368911743164,2.989031781406780,3.694863632676081,1560.274589894339215,1.618618607521057,6.585438823699953,Cook_Inlet,Cook_Inlet_75000200013249.0
214,75000200013010.0,214,12393.000000000000000,309825.000000000000000,0.028647888451815,34.271381378173828,34.242733489722013,4.514297581799103,5.779763245838433,55945.689931236287521,2.177885770797729,13.691663169860851,Cook_Inlet,Cook_Inlet_75000200013010.0
215,75000200000418.0,215,10126.000000000000000,253150.000000000000000,0.000000000000000,33.231529235839844,33.231529235839844,2.733517258965893,4.201005003355376,27679.595764288635110,1.284873425960541,6.194959163665771,Cook_Inlet,Cook_Inlet_75000200000418.0
216,75000200002552.0,216,136973.000000000000000,3424325.000000000000000,0.000000000000000,28.003341674804688,28.003341674804688,2.201420105295145,2.276133319196462,301535.116082591935992,1.485495924949646,4.665022373199463,Cook_Inlet,Cook_Inlet_75000200002552.0
217,75000200008508.0,217,112607.000000000000000,2815175.000000000000000,0.000000000000000,39.249317169189453,39.249317169189453,2.952185592007405,3.838707035868405,332436.762959177896846,1.441513061523438,7.818425655365008,Cook_Inlet,Cook_Inlet_75000200008508.0
218,75000200007670.0,218,66698.000000000000000,1667450.000000000000000,0.020257117226720,43.140090942382812,43.119833825156093,5.053265574962724,4.359235168630076,337042.707318863773253,3.931081414222717,9.408251667022711,Cook_Inlet,Cook_Inlet_75000200007670.0
219,75000200008676.0,219,66306.000000000000000,1657650.000000000000000,0.000000000000000,39.934062957763672,39.934062957763672,4.906189004645324,5.263610068723255,325309.768142012879252,3.118518233299255,12.046606063842773,Cook_Inlet,Cook_Inlet_75000200008676.0
220,75000200018667.0,220,82558.000000000000000,2063950.000000000000000,0.000000000000000,41.359462738037109,41.359462738037109,2.552943079000299,4.628585978113123,210765.874716106685810,0.945728421211243,5.972484064102178,Cook_Inlet,Cook_Inlet_75000200018667.0
221,75000200011572.0,221,6209.000000000000000,155225.000000000000000,0.064058601856232,38.658153533935547,38.594094932079315,5.891854332495648,6.205677526574470,36582.523550465477456,3.488201379776001,14.489308357238770,Cook_Inlet,Cook_Inlet_75000200011572.0
222,75000200011623.0,222,35687.000000000000000,892175.000000000000000,0.000000000000000,43.399257659912109,43.399257659912109,5.944684568858036,6.259548305031386,212147.958208836731501,3.853889226913452,12.831574440002441,Cook_Inlet,Cook_Inlet_75000200011623.0
223,75000200019765.0,223,14476.000000000000000,361900.000000000000000,0.020257117226720,18.455442428588867,18.435185311362147,2.741554388628818,2.279217177325909,39686.741329790776945,2.048702239990234,5.691734313964844,Cook_Inlet,Cook_Inlet_75000200019765.0
224,75000200016095.0,224,31796.000000000000000,794900.000000000000000,0.000000000000000,35.095001220703125,35.095001220703125,3.297728270894554,4.207227098647839,104854.568101363242022,1.434527635574341,8.966495513916016,Cook_Inlet,Cook_Inlet_75000200016095.0
225,75000200014508.0,225,8035.000000000000000,200875.000000000000000,0.020257117226720,35.291919708251953,35.271662591025233,2.878146323427213,3.593163983274775,23125.905708737656823,1.654312252998352,6.476853370666507,Cook_Inlet,Cook_Inlet_75000200014508.0
226,75000200015883.0,226,10756.000000000000000,268900.000000000000000,0.000000000000000,50.410644531250000,50.410644531250000,4.249551100526161,7.857517900938564,45708.171637259387353,1.268089056015015,10.724775314331055,Cook_Inlet,Cook_Inlet_75000200015883.0
