OID_,cat_ID_txt,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,region,cat_ID_con
840,75000400010059,233,33038.000000000000000,3303800.000000000000000,167,386,219,234.797566438647038,55.266381351527393,7757242.000000000000000,220,182,386,209,318,Cook_Inlet,Cook_Inlet_75000400010059
841,75000400014878,234,2472.000000000000000,247200.000000000000000,171,321,150,256.362864077669087,33.815015951070407,633729.000000000000000,140,272,173,266,295,Cook_Inlet,Cook_Inlet_75000400014878
842,75000400024244,235,48202.000000000000000,4820200.000000000000000,13,22,9,16.099975104767474,1.348470650749302,776051.000000000000000,10,16,22,16,18,Cook_Inlet,Cook_Inlet_75000400024244
843,75000400009643,236,121.000000000000000,12100.000000000000000,114,121,7,117.074380165289256,1.330912129009198,14166.000000000000000,8,117,114,117,119,Cook_Inlet,Cook_Inlet_75000400009643
844,75000400005921,237,16789.000000000000000,1678900.000000000000000,247,389,142,309.107034367743495,33.472473704146125,5189598.000000000000000,143,307,389,308,353,Cook_Inlet,Cook_Inlet_75000400005921
845,75000400001221,238,16947.000000000000000,1694700.000000000000000,247,391,144,310.452528471114078,44.077228393492703,5261239.000000000000000,145,260,391,326,362,Cook_Inlet,Cook_Inlet_75000400001221
846,75000400029059,239,18255.000000000000000,1825500.000000000000000,15,39,24,18.252971788551111,2.172432245533468,333208.000000000000000,25,17,39,18,20,Cook_Inlet,Cook_Inlet_75000400029059
847,75000400034853,240,7822.000000000000000,782200.000000000000000,241,654,413,385.470212221938141,101.258510417228905,3015148.000000000000000,413,374,627,363,549,Cook_Inlet,Cook_Inlet_75000400034853
848,75000400035016,241,12094.000000000000000,1209400.000000000000000,252,545,293,365.662808003966688,58.011786445073703,4422326.000000000000000,293,389,252,390,422,Cook_Inlet,Cook_Inlet_75000400035016
849,75000700031594,242,110705.000000000000000,11070500.000000000000000,880,1389,509,1037.405726931913932,142.173130661059616,114846001.000000000000000,507,896,1328,973,1258,Cook_Inlet,Cook_Inlet_75000700031594
850,75000700038756,243,4111.000000000000000,411100.000000000000000,106,109,3,106.918754560934090,0.713845425494134,439543.000000000000000,4,107,109,107,108,Cook_Inlet,Cook_Inlet_75000700038756
851,75000700036533,244,33791.000000000000000,3379100.000000000000000,417,758,341,589.858660590097998,79.228390032062734,19931914.000000000000000,342,581,757,600,680,Cook_Inlet,Cook_Inlet_75000700036533
852,75000700036401,245,34942.000000000000000,3494200.000000000000000,506,1260,754,676.356619540953602,124.259303634110523,23633253.000000000000000,717,550,1085,644,859,Cook_Inlet,Cook_Inlet_75000700036401
853,75000700033509,246,9160.000000000000000,916000.000000000000000,112,124,12,118.910807860261855,3.066478322717089,1089223.000000000000000,13,123,112,120,123,Cook_Inlet,Cook_Inlet_75000700033509
854,75000700031070,247,31427.000000000000000,3142700.000000000000000,326,938,612,616.140197918986473,130.956337609173744,19363438.000000000000000,613,646,326,616,786,Cook_Inlet,Cook_Inlet_75000700031070
855,75000700036133,248,317434.000000000000000,31743400.000000000000000,812,1285,473,981.094857513690272,133.426639643060753,311432865.000000000000000,474,853,812,926,1184,Cook_Inlet,Cook_Inlet_75000700036133
856,75000700036713,249,10842.000000000000000,1084200.000000000000000,473,679,206,563.735011990407429,71.213645430258993,6112015.000000000000000,207,474,679,574,667,Cook_Inlet,Cook_Inlet_75000700036713
857,75000700049611,250,52119.000000000000000,5211900.000000000000000,325,792,467,602.081141234483653,123.045933570109696,31379867.000000000000000,468,331,792,626,742,Cook_Inlet,Cook_Inlet_75000700049611
858,75000700036219,251,1767.000000000000000,176700.000000000000000,189,217,28,197.277872099603997,5.913284173017764,348590.000000000000000,29,189,217,197,205,Cook_Inlet,Cook_Inlet_75000700036219
859,75000700049477,252,37002.000000000000000,3700200.000000000000000,216,435,219,324.067590941030630,67.530724370384718,11991149.000000000000000,220,234,435,357,396,Cook_Inlet,Cook_Inlet_75000700049477
860,75000700036340,253,38706.000000000000000,3870600.000000000000000,285,792,507,543.614995091200853,99.284128418192225,21041162.000000000000000,508,535,285,541,670,Cook_Inlet,Cook_Inlet_75000700036340
861,75000700041984,254,301.000000000000000,30100.000000000000000,473,478,5,475.275747508305699,1.062987948242416,143058.000000000000000,6,476,478,476,476,Cook_Inlet,Cook_Inlet_75000700041984
862,75000700044263,255,404.000000000000000,40400.000000000000000,255,375,120,273.891089108910876,28.380861278908650,110652.000000000000000,86,255,262,255,318,Cook_Inlet,Cook_Inlet_75000700044263
863,75000700049829,256,3179.000000000000000,317900.000000000000000,589,716,127,644.162629757785226,29.337912200734120,2047793.000000000000000,128,652,589,649,679,Cook_Inlet,Cook_Inlet_75000700049829
864,75000700049481,257,2836.000000000000000,283600.000000000000000,216,364,148,253.966149506347136,51.745950797726358,720248.000000000000000,144,217,241,227,353,Cook_Inlet,Cook_Inlet_75000700049481
865,75000700031053,258,19361.000000000000000,1936100.000000000000000,448,1028,580,618.509529466453728,113.055318360743001,11974963.000000000000000,576,585,983,591,801,Cook_Inlet,Cook_Inlet_75000700031053
866,75000700036399,259,12061.000000000000000,1206100.000000000000000,505,1216,711,621.272033828043845,112.905869569386454,7493162.000000000000000,648,572,841,583,757,Cook_Inlet,Cook_Inlet_75000700036399
867,75000700041653,260,8004.000000000000000,800400.000000000000000,368,747,379,523.689280359819804,87.394001077417528,4191609.000000000000000,377,548,368,516,647,Cook_Inlet,Cook_Inlet_75000700041653
868,75000700036455,261,5187.000000000000000,518700.000000000000000,386,618,232,469.773086562560991,75.523199084380835,2436713.000000000000000,233,388,423,472,584,Cook_Inlet,Cook_Inlet_75000700036455
869,75000700038833,262,9662.000000000000000,966200.000000000000000,210,564,354,272.154833367832452,66.295597345636665,2629560.000000000000000,350,230,423,244,372,Cook_Inlet,Cook_Inlet_75000700038833
870,75000700044264,263,7985.000000000000000,798500.000000000000000,255,670,415,406.933375078272547,94.777920271619095,3249363.000000000000000,401,262,607,410,523,Cook_Inlet,Cook_Inlet_75000700044264
871,75000700031304,264,71.000000000000000,7100.000000000000000,437,441,4,437.957746478873503,1.026914148369543,31095.000000000000000,5,437,441,438,439,Cook_Inlet,Cook_Inlet_75000700031304
872,75000700032275,265,120.000000000000000,12000.000000000000000,641,649,8,643.341666666666470,2.547861303568602,77201.000000000000000,9,641,649,643,647,Cook_Inlet,Cook_Inlet_75000700032275
873,75000700033653,266,2020.000000000000000,202000.000000000000000,478,726,248,564.303465346535290,72.178748743446334,1139893.000000000000000,242,484,524,557,668,Cook_Inlet,Cook_Inlet_75000700033653
874,75000700046720,267,3194.000000000000000,319400.000000000000000,153,348,195,190.943018159047853,44.479398780503701,609872.000000000000000,165,156,299,158,261,Cook_Inlet,Cook_Inlet_75000700046720
875,75000700044836,268,44288.000000000000000,4428800.000000000000000,759,1036,277,864.014405708101890,55.674936750891760,38265470.000000000000000,278,874,759,856,938,Cook_Inlet,Cook_Inlet_75000700044836
876,75000700045019,269,1669.000000000000000,166900.000000000000000,518,880,362,671.412222887956204,104.540256853366643,1120587.000000000000000,338,518,524,697,797,Cook_Inlet,Cook_Inlet_75000700045019
877,75000700042261,270,21558.000000000000000,2155800.000000000000000,511,884,373,662.110446238060945,107.035995071755977,14273777.000000000000000,374,827,884,650,827,Cook_Inlet,Cook_Inlet_75000700042261
878,75000700039998,271,209.000000000000000,20900.000000000000000,568,660,92,602.200956937799333,32.307253974477085,125860.000000000000000,75,568,570,597,650,Cook_Inlet,Cook_Inlet_75000700039998
879,75000700031253,272,9214.000000000000000,921400.000000000000000,417,694,277,558.768612980248008,77.178512275027700,5148494.000000000000000,278,611,687,594,636,Cook_Inlet,Cook_Inlet_75000700031253
880,75000500013783,273,782.000000000000000,78200.000000000000000,741,752,11,745.358056265984828,2.603299167283630,582870.000000000000000,12,744,752,745,749,Cook_Inlet,Cook_Inlet_75000500013783
881,75000500003409,274,839.000000000000000,83900.000000000000000,429,525,96,449.514898688915309,24.557333945204398,377143.000000000000000,94,431,477,438,492,Cook_Inlet,Cook_Inlet_75000500003409
882,75000500001552,275,1430.000000000000000,143000.000000000000000,480,517,37,489.234965034965683,7.499699376178094,699606.000000000000000,38,483,517,486,501,Cook_Inlet,Cook_Inlet_75000500001552
883,75000500008473,276,759.000000000000000,75900.000000000000000,179,190,11,184.590250329380694,2.601704076313858,140104.000000000000000,12,186,179,185,188,Cook_Inlet,Cook_Inlet_75000500008473
884,75000500015553,277,33642.000000000000000,3364200.000000000000000,480,586,106,544.508709351406878,29.597991115309213,18318362.000000000000000,107,557,480,556,575,Cook_Inlet,Cook_Inlet_75000500015553
885,75000500009750,278,278.000000000000000,27800.000000000000000,733,745,12,737.298561151079412,2.577028728284562,204969.000000000000000,13,735,745,737,741,Cook_Inlet,Cook_Inlet_75000500009750
886,75000500009358,279,4306.000000000000000,430600.000000000000000,365,467,102,395.895494658615632,27.971084252296059,1704726.000000000000000,103,370,467,387,437,Cook_Inlet,Cook_Inlet_75000500009358
887,75000500011225,280,4283.000000000000000,428300.000000000000000,319,344,25,325.951435909408758,4.765132785847904,1396050.000000000000000,26,321,344,325,332,Cook_Inlet,Cook_Inlet_75000500011225
888,75000500005048,281,93557.000000000000000,9355700.000000000000000,298,481,183,389.225712667144535,33.014114064382866,36414790.000000000000000,184,378,481,386,435,Cook_Inlet,Cook_Inlet_75000500005048
889,75000500013555,282,2880.000000000000000,288000.000000000000000,431,499,68,443.180208333333042,7.035265134460374,1276359.000000000000000,61,441,465,442,450,Cook_Inlet,Cook_Inlet_75000500013555
890,75000500008023,283,53345.000000000000000,5334500.000000000000000,184,385,201,253.281638391598250,41.589181277587862,13511309.000000000000000,202,227,385,247,316,Cook_Inlet,Cook_Inlet_75000500008023
891,75000500006217,284,1884.000000000000000,188400.000000000000000,216,224,8,221.916666666666373,0.789365579690757,418091.000000000000000,8,222,224,222,223,Cook_Inlet,Cook_Inlet_75000500006217
892,75000500010561,285,111417.000000000000000,11141700.000000000000000,172,457,285,242.783767288651603,78.001070498714697,27050239.000000000000000,286,176,456,210,383,Cook_Inlet,Cook_Inlet_75000500010561
893,75000500002477,286,161.000000000000000,16100.000000000000000,172,210,38,178.838509316770200,11.378797227707864,28793.000000000000000,30,172,174,172,200,Cook_Inlet,Cook_Inlet_75000500002477
894,75000500008026,287,102339.000000000000000,10233900.000000000000000,108,173,65,126.100528635222389,13.979037733116028,12905002.000000000000000,66,121,173,122,148,Cook_Inlet,Cook_Inlet_75000500008026
895,75000500000009,288,137256.000000000000000,13725600.000000000000000,231,468,237,294.348880923240586,47.261310069705807,40401150.000000000000000,238,272,231,281,367,Cook_Inlet,Cook_Inlet_75000500000009
896,75000500007429,289,19994.000000000000000,1999400.000000000000000,363,506,143,434.604681404422479,37.346165678932678,8689486.000000000000000,144,445,505,445,478,Cook_Inlet,Cook_Inlet_75000500007429
897,75000500011984,290,24293.000000000000000,2429300.000000000000000,162,438,276,244.365208084634020,76.517631984548629,5936364.000000000000000,277,194,162,203,367,Cook_Inlet,Cook_Inlet_75000500011984
898,75000500012337,291,1339.000000000000000,133900.000000000000000,201,203,2,201.859596713965715,0.453683111999093,270290.000000000000000,3,202,203,202,202,Cook_Inlet,Cook_Inlet_75000500012337
899,75000500006883,292,11660.000000000000000,1166000.000000000000000,246,326,80,266.659862778731849,21.346289291900611,3109254.000000000000000,81,254,315,255,304,Cook_Inlet,Cook_Inlet_75000500006883
900,75000500006404,293,680.000000000000000,68000.000000000000000,194,199,5,196.452941176470517,1.279070272207751,133588.000000000000000,6,197,199,197,198,Cook_Inlet,Cook_Inlet_75000500006404
901,75000500012614,294,8346.000000000000000,834600.000000000000000,144,226,82,192.760484064221799,23.056376087112071,1608779.000000000000000,83,145,226,200,215,Cook_Inlet,Cook_Inlet_75000500012614
902,75000500009975,295,77877.000000000000000,7787700.000000000000000,180,439,259,227.145781167738363,39.481016255410843,17689432.000000000000000,260,193,439,213,277,Cook_Inlet,Cook_Inlet_75000500009975
903,75000500003515,296,6782.000000000000000,678200.000000000000000,548,641,93,575.264966086699133,17.255315815937003,3901447.000000000000000,94,581,640,578,595,Cook_Inlet,Cook_Inlet_75000500003515
904,75000500002240,297,1502.000000000000000,150200.000000000000000,201,222,21,207.679094540612653,5.734199245846127,311934.000000000000000,22,202,222,207,215,Cook_Inlet,Cook_Inlet_75000500002240
905,75000300010038,298,2320.000000000000000,232000.000000000000000,661,726,65,672.282758620691538,8.953580249629104,1559696.000000000000000,63,670,695,671,679,Cook_Inlet,Cook_Inlet_75000300010038
906,75000300026273,299,25812.000000000000000,2581200.000000000000000,428,794,366,536.442429877576046,90.916914286496862,13846652.000000000000000,366,449,428,514,684,Cook_Inlet,Cook_Inlet_75000300026273
907,75000300024659,300,1902.000000000000000,190200.000000000000000,732,787,55,746.583596214510408,9.944964437674461,1420002.000000000000000,56,744,778,745,759,Cook_Inlet,Cook_Inlet_75000300024659
908,75000300022407,301,1447.000000000000000,144700.000000000000000,359,483,124,413.136834830683824,34.079695478192470,597809.000000000000000,125,369,482,411,464,Cook_Inlet,Cook_Inlet_75000300022407
909,75000300003827,302,3316.000000000000000,331600.000000000000000,286,388,102,303.426718938480178,18.551912564519625,1006163.000000000000000,102,296,372,296,330,Cook_Inlet,Cook_Inlet_75000300003827
910,75000300004778,303,2427.000000000000000,242700.000000000000000,440,520,80,473.986402966625633,24.531191947548894,1150365.000000000000000,81,442,440,471,515,Cook_Inlet,Cook_Inlet_75000300004778
911,75000300016498,304,50.000000000000000,5000.000000000000000,535,590,55,547.759999999999877,15.462936331758018,27388.000000000000000,23,536,543,538,571,Cook_Inlet,Cook_Inlet_75000300016498
912,75000300014777,305,18223.000000000000000,1822300.000000000000000,395,824,429,556.845195631894626,111.638756224682439,10147390.000000000000000,427,444,812,528,729,Cook_Inlet,Cook_Inlet_75000300014777
913,75000300024174,306,10482.000000000000000,1048200.000000000000000,589,818,229,662.572123640527252,59.366185795342318,6945081.000000000000000,230,593,818,659,746,Cook_Inlet,Cook_Inlet_75000300024174
914,75000300018247,307,1841.000000000000000,184100.000000000000000,194,255,61,229.091254752851995,21.477609441783709,421757.000000000000000,62,253,194,236,253,Cook_Inlet,Cook_Inlet_75000300018247
915,75000300001605,308,6734.000000000000000,673400.000000000000000,545,637,92,579.104692604694151,26.353052886769721,3899691.000000000000000,93,574,637,571,624,Cook_Inlet,Cook_Inlet_75000300001605
916,75000300015640,309,5977.000000000000000,597700.000000000000000,442,502,60,456.310189058056608,9.700836327104525,2727366.000000000000000,60,456,497,455,471,Cook_Inlet,Cook_Inlet_75000300015640
917,75000300009654,310,15275.000000000000000,1527500.000000000000000,588,993,405,762.235941080196994,116.043436099407614,11643154.000000000000000,406,591,993,756,926,Cook_Inlet,Cook_Inlet_75000300009654
918,75000300005649,311,3149.000000000000000,314900.000000000000000,535,663,128,568.837091140043981,29.390729791879021,1791268.000000000000000,129,548,535,558,614,Cook_Inlet,Cook_Inlet_75000300005649
919,75000300005143,312,6237.000000000000000,623700.000000000000000,544,636,92,572.890171556837686,23.696594317616913,3573116.000000000000000,93,557,544,566,615,Cook_Inlet,Cook_Inlet_75000300005143
920,75000300010998,313,1502.000000000000000,150200.000000000000000,285,501,216,339.368175765645333,62.246938538302643,509731.000000000000000,216,296,349,302,444,Cook_Inlet,Cook_Inlet_75000300010998
921,75000300000325,314,3791.000000000000000,379100.000000000000000,395,682,287,484.598786599841333,79.542033194340831,1837114.000000000000000,288,405,663,454,617,Cook_Inlet,Cook_Inlet_75000300000325
922,75000300014878,315,1341.000000000000000,134100.000000000000000,233,246,13,239.198359433258815,2.606313162368989,320765.000000000000000,14,238,233,239,243,Cook_Inlet,Cook_Inlet_75000300014878
923,75000300000271,316,1566.000000000000000,156600.000000000000000,190,269,79,208.987867177522332,15.274766742148840,327275.000000000000000,79,201,190,204,232,Cook_Inlet,Cook_Inlet_75000300000271
924,75000300011642,317,14178.000000000000000,1417800.000000000000000,490,1343,853,645.995133305119452,210.309592617852331,9158919.000000000000000,842,504,490,553,1000,Cook_Inlet,Cook_Inlet_75000300011642
925,75000300025373,318,77.000000000000000,7700.000000000000000,122,124,2,122.571428571428584,0.612183051916510,9438.000000000000000,3,122,124,123,123,Cook_Inlet,Cook_Inlet_75000300025373
926,75000300007234,319,329.000000000000000,32900.000000000000000,108,111,3,109.772036474164111,1.040082320161326,36115.000000000000000,4,111,108,110,111,Cook_Inlet,Cook_Inlet_75000300007234
927,75000300000174,320,6.000000000000000,600.000000000000000,145,147,2,146.166666666666657,0.687184270936275,877.000000000000000,3,146,145,146,147,Cook_Inlet,Cook_Inlet_75000300000174
928,75000300018625,321,14198.000000000000000,1419800.000000000000000,233,732,499,339.047048880122532,106.149624022178301,4813790.000000000000000,500,239,550,316,476,Cook_Inlet,Cook_Inlet_75000300018625
929,75000300021822,322,2288.000000000000000,228800.000000000000000,125,133,8,129.551573426573469,2.082216822273323,296414.000000000000000,9,131,125,130,132,Cook_Inlet,Cook_Inlet_75000300021822
930,75000300025488,323,968.000000000000000,96800.000000000000000,145,229,84,167.081611570248015,21.351799251752475,161735.000000000000000,85,149,224,157,201,Cook_Inlet,Cook_Inlet_75000300025488
931,75000300022955,324,784.000000000000000,78400.000000000000000,372,439,67,381.692602040816212,13.441811344047814,299247.000000000000000,64,375,416,376,404,Cook_Inlet,Cook_Inlet_75000300022955
932,75000300025330,325,2111.000000000000000,211100.000000000000000,102,109,7,104.940786357176648,1.420163102476163,221530.000000000000000,8,106,109,105,107,Cook_Inlet,Cook_Inlet_75000300025330
933,75000300000624,326,2142.000000000000000,214200.000000000000000,259,1138,879,450.965919701214773,222.714222466715455,965969.000000000000000,618,259,292,336,823,Cook_Inlet,Cook_Inlet_75000300000624
934,75000300011262,327,12897.000000000000000,1289700.000000000000000,202,638,436,401.651546871364189,135.172082264819494,5180100.000000000000000,437,239,638,373,599,Cook_Inlet,Cook_Inlet_75000300011262
935,75000300007341,328,24502.000000000000000,2450200.000000000000000,138,246,108,189.578809893069518,26.333494162119660,4645060.000000000000000,108,162,138,191,223,Cook_Inlet,Cook_Inlet_75000300007341
936,75000300011640,329,3791.000000000000000,379100.000000000000000,491,808,317,582.187549459244792,83.815601404895133,2207073.000000000000000,302,500,739,554,711,Cook_Inlet,Cook_Inlet_75000300011640
937,75000600005142,330,46614.000000000000000,4661400.000000000000000,146,206,60,185.432766979877783,13.747562292806936,8643763.000000000000000,61,187,206,189,199,Cook_Inlet,Cook_Inlet_75000600005142
938,75000600035585,331,1391.000000000000000,139100.000000000000000,23,34,11,26.594536304816700,3.502419670522976,36993.000000000000000,12,23,34,27,31,Cook_Inlet,Cook_Inlet_75000600035585
939,75000600020386,332,11580.000000000000000,1158000.000000000000000,19,44,25,26.859758203799601,7.966999331780331,311036.000000000000000,25,19,44,27,38,Cook_Inlet,Cook_Inlet_75000600020386
940,75000600015375,333,65949.000000000000000,6594900.000000000000000,47,63,16,54.907777221792820,3.028908668693253,3621113.000000000000000,17,52,47,54,60,Cook_Inlet,Cook_Inlet_75000600015375
941,75000600019952,334,68646.000000000000000,6864600.000000000000000,212,296,84,241.563834746380280,14.553524786348687,16582391.000000000000000,85,240,296,241,260,Cook_Inlet,Cook_Inlet_75000600019952
942,75000600003641,335,70267.000000000000000,7026700.000000000000000,68,93,25,77.150995488635616,3.490327941949069,5421169.000000000000000,26,76,68,77,82,Cook_Inlet,Cook_Inlet_75000600003641
943,75000600015193,336,126041.000000000000000,12604100.000000000000000,27,108,81,54.170547678929744,16.388009715229611,6827710.000000000000000,82,41,27,50,72,Cook_Inlet,Cook_Inlet_75000600015193
944,75000600035022,337,243604.000000000000000,24360400.000000000000000,41,64,23,47.638294116681372,3.018945074905171,11604879.000000000000000,24,46,41,47,51,Cook_Inlet,Cook_Inlet_75000600035022
945,75000600040653,338,33505.000000000000000,3350500.000000000000000,20,65,45,32.061184897776748,9.495965685628311,1074210.000000000000000,46,25,65,27,48,Cook_Inlet,Cook_Inlet_75000600040653
946,75000600019054,339,10580.000000000000000,1058000.000000000000000,107,261,154,159.238090737239588,42.500049204278170,1684739.000000000000000,155,111,261,155,226,Cook_Inlet,Cook_Inlet_75000600019054
947,75000600024655,340,31204.000000000000000,3120400.000000000000000,269,469,200,328.355403153442410,48.556073126875269,10246002.000000000000000,201,279,269,315,418,Cook_Inlet,Cook_Inlet_75000600024655
948,75000600034967,341,23963.000000000000000,2396300.000000000000000,179,229,50,194.200141885405884,10.363960696661589,4653618.000000000000000,51,185,179,189,207,Cook_Inlet,Cook_Inlet_75000600034967
949,75000600040180,342,36552.000000000000000,3655200.000000000000000,203,242,39,218.121033048806368,8.218715845938041,7972760.000000000000000,40,223,203,220,229,Cook_Inlet,Cook_Inlet_75000600040180
950,75000600025547,343,72657.000000000000000,7265700.000000000000000,12,85,73,29.458372902817253,19.440710777011851,2140357.000000000000000,74,15,85,18,60,Cook_Inlet,Cook_Inlet_75000600025547
951,75000600004193,344,28862.000000000000000,2886200.000000000000000,202,293,91,240.910955581733617,18.266541049870202,6953172.000000000000000,92,246,204,241,267,Cook_Inlet,Cook_Inlet_75000600004193
952,75000600035645,345,1556.000000000000000,155600.000000000000000,17,52,35,29.004498714653025,12.368458737261694,45131.000000000000000,35,17,19,25,45,Cook_Inlet,Cook_Inlet_75000600035645
953,75000600019873,346,27507.000000000000000,2750700.000000000000000,194,231,37,207.020285745446444,4.884504894748350,5694507.000000000000000,38,205,196,206,213,Cook_Inlet,Cook_Inlet_75000600019873
954,75000600009435,347,949.000000000000000,94900.000000000000000,172,184,12,178.551106427818780,2.465520149638342,169445.000000000000000,13,180,184,179,182,Cook_Inlet,Cook_Inlet_75000600009435
955,75000600005686,348,26531.000000000000000,2653100.000000000000000,565,1501,936,680.061399871848494,152.688256355711019,18042709.000000000000000,863,570,1061,616,890,Cook_Inlet,Cook_Inlet_75000600005686
956,75000600024798,349,10787.000000000000000,1078700.000000000000000,180,204,24,187.536479095207369,4.436112576096778,2022956.000000000000000,25,186,180,186,193,Cook_Inlet,Cook_Inlet_75000600024798
957,75000600030807,350,5.000000000000000,500.000000000000000,662,666,4,664.399999999999977,1.496662954709572,3322.000000000000000,3,664,662,664,666,Cook_Inlet,Cook_Inlet_75000600030807
958,75000600029695,351,575.000000000000000,57500.000000000000000,420,426,6,421.290434782608770,2.107748599522759,242242.000000000000000,6,420,422,420,425,Cook_Inlet,Cook_Inlet_75000600029695
959,75000600027457,352,1516.000000000000000,151600.000000000000000,274,435,161,357.825197889182277,55.492248367845370,542463.000000000000000,162,277,435,364,426,Cook_Inlet,Cook_Inlet_75000600027457
960,75000600030558,353,25335.000000000000000,2533500.000000000000000,318,375,57,352.249180974935825,11.171950130836130,8924233.000000000000000,58,357,318,355,365,Cook_Inlet,Cook_Inlet_75000600030558
961,75000600014556,354,16056.000000000000000,1605600.000000000000000,61,113,52,86.313029397110029,11.903497103335747,1385842.000000000000000,53,85,113,86,102,Cook_Inlet,Cook_Inlet_75000600014556
962,75000600025489,355,38785.000000000000000,3878500.000000000000000,84,301,217,176.976666236946983,54.451702022176264,6864040.000000000000000,218,122,84,171,253,Cook_Inlet,Cook_Inlet_75000600025489
963,75000600030572,356,10868.000000000000000,1086800.000000000000000,202,213,11,204.810084652191080,2.340691843697421,2225876.000000000000000,12,203,213,204,208,Cook_Inlet,Cook_Inlet_75000600030572
964,75000600034770,357,10669.000000000000000,1066900.000000000000000,50,63,13,56.412597244352746,2.928263231594172,601866.000000000000000,14,54,50,56,61,Cook_Inlet,Cook_Inlet_75000600034770
965,75000600040519,358,11786.000000000000000,1178600.000000000000000,202,223,21,207.711606991346201,4.831689051186604,2448089.000000000000000,22,202,223,208,214,Cook_Inlet,Cook_Inlet_75000600040519
966,75000600040339,359,16993.000000000000000,1699300.000000000000000,304,348,44,325.279468016242163,9.736642197510546,5527474.000000000000000,45,325,348,325,340,Cook_Inlet,Cook_Inlet_75000600040339
967,75000600010070,360,31535.000000000000000,3153500.000000000000000,185,243,58,214.186396067860954,10.994113713877622,6754368.000000000000000,59,221,243,215,229,Cook_Inlet,Cook_Inlet_75000600010070
968,75000600012135,361,4123.000000000000000,412300.000000000000000,276,432,156,318.192578219741449,35.733385942867905,1311908.000000000000000,155,290,276,306,375,Cook_Inlet,Cook_Inlet_75000600012135
969,75000600034555,362,34017.000000000000000,3401700.000000000000000,58,71,13,64.823970367757354,2.454225286846148,2205117.000000000000000,14,64,71,65,68,Cook_Inlet,Cook_Inlet_75000600034555
970,75000600023457,363,4819.000000000000000,481900.000000000000000,175,306,131,209.974476032371626,23.709068158819107,1011867.000000000000000,130,223,291,213,234,Cook_Inlet,Cook_Inlet_75000600023457
971,75000600020288,364,13692.000000000000000,1369200.000000000000000,198,272,74,223.282500730352979,11.776150303826434,3057184.000000000000000,75,222,272,222,238,Cook_Inlet,Cook_Inlet_75000600020288
972,75000600035669,365,49247.000000000000000,4924700.000000000000000,526,734,208,610.018457977130311,28.156074266065193,30041579.000000000000000,209,615,526,610,646,Cook_Inlet,Cook_Inlet_75000600035669
973,75000600010293,366,63127.000000000000000,6312700.000000000000000,756,1419,663,816.309883251225187,66.591196193784128,51531194.000000000000000,638,807,1072,805,856,Cook_Inlet,Cook_Inlet_75000600010293
974,75000600009551,367,1545.000000000000000,154500.000000000000000,420,433,13,424.849190938511697,4.162388339847397,656392.000000000000000,13,420,433,425,430,Cook_Inlet,Cook_Inlet_75000600009551
975,75000600018321,368,876.000000000000000,87600.000000000000000,181,251,70,197.982876712328874,13.664887809558261,173433.000000000000000,67,182,228,195,216,Cook_Inlet,Cook_Inlet_75000600018321
976,75000600040518,369,5892.000000000000000,589200.000000000000000,201,216,15,204.918024439918895,1.916865413902855,1207377.000000000000000,16,204,216,205,207,Cook_Inlet,Cook_Inlet_75000600040518
977,75000600000011,370,21353.000000000000000,2135300.000000000000000,226,1136,910,416.436519458622399,130.158869994728917,8892169.000000000000000,833,234,588,408,497,Cook_Inlet,Cook_Inlet_75000600000011
978,75000600015130,371,7295.000000000000000,729500.000000000000000,207,223,16,208.551884852638523,1.496448231959688,1521386.000000000000000,17,208,223,208,209,Cook_Inlet,Cook_Inlet_75000600015130
979,75000600023013,372,80.000000000000000,8000.000000000000000,209,217,8,212.012499999999989,2.507457626760623,16961.000000000000000,9,212,214,212,216,Cook_Inlet,Cook_Inlet_75000600023013
980,75000600029034,373,4835.000000000000000,483500.000000000000000,69,80,11,73.192554291623566,1.513929255272030,353886.000000000000000,12,72,69,73,75,Cook_Inlet,Cook_Inlet_75000600029034
981,75000600004327,374,426.000000000000000,42600.000000000000000,49,55,6,52.995305164319213,1.127953202930650,22576.000000000000000,7,53,49,53,54,Cook_Inlet,Cook_Inlet_75000600004327
982,75000600039124,375,11018.000000000000000,1101800.000000000000000,74,87,13,80.180704302051211,1.691414733996181,883431.000000000000000,14,81,74,80,82,Cook_Inlet,Cook_Inlet_75000600039124
983,75000600009410,376,11232.000000000000000,1123200.000000000000000,46,64,18,54.609508547008588,2.412118186561022,613374.000000000000000,19,55,46,55,57,Cook_Inlet,Cook_Inlet_75000600009410
984,75000600026866,377,10212.000000000000000,1021200.000000000000000,336,1265,929,580.482079905992805,224.112256552550292,5927883.000000000000000,916,345,912,545,913,Cook_Inlet,Cook_Inlet_75000600026866
