Region,HUC12,Year,Scenario,TempSens,dist_coast_km,wtd_area_sqKM,str_slope,cat_elev_MEAN,cat_slope_MEAN,wtd_north_per,wtd_slope_MEAN,wtd_glacier_per,wtd_lake_per,wtd_wet_per,wtd_lcld_jd,summer_precip,Chinook,Sockeye,Chum,Pink,Coho,Spawning,Rearing
Copper_River,190201010407,2011,High Precipitation,0.2883955924068908,213.8974415364133,1777.1436750057503,0.0020584,654.1462124747233,0.650692018536669,20.606102,17.627570970462777,0.729119259549148,0.988142717270468,7.1463351,500.70022084003546,249.05,1,1,0,0,0,0,0
Copper_River,190201010408,2011,High Precipitation,0.1848071392588921,216.11204517350953,166.10930001824988,0.0131978,793.9503602480416,10.038779137334597,17.0534592,19.51855747724643,0,0.141856700774335,2.8295577,499.46376650018436,277.79,1,0,0,0,0,1,1
Copper_River,190201010504,2011,High Precipitation,0.2168323938548055,208.14078206860015,465.57514989550015,0.0021502900000000004,668.253382819146,2.217821864421193,36.6330986,11.29057369200959,12.173848240961505,0.502951212426178,6.3335223,514.00100800926,252.23,1,0,0,0,0,1,0
Copper_River,190201010505,2011,High Precipitation,0.24787532642609839,207.76187100388847,523.8124998382502,0.0021052300000000005,629.6760701984593,0.526897993880967,35.4002304,10.231114503699386,10.8203626704993,0.595481721778281,9.419054,511.2383583567015,250.85,1,0,0,0,0,1,0
Copper_River,190201010603,2011,High Precipitation,0.3754187074262107,196.0750345194128,312.32860018499974,1e-5,592.181818181818,1.463522187184062,42.006813,4.313163382157414,0,1.492752740662803,13.5024261,490.359643701944,254.78,1,0,0,0,0,0,0
Copper_River,190201010703,2006,High Precipitation,0.22853150144617032,195.73192702580073,316.0822749360002,0.00642093,613.3180072807075,2.356640634535293,18.2967052,14.157834606815124,0,0.540216853143242,1.8524622,499.21096004430825,246.82,1,0,0,0,0,1,1
Copper_River,190201010803,2005,High Precipitation,0.210474512235062,198.7555104649175,118.6048750112498,0.00612124,895.4787058435156,3.696721243441802,31.6513596,16.567577256594497,0.951931258236005,6.307802652554119,2.8421285,495.247275824482,342.55,0,1,0,0,0,0,0
Copper_River,190201010804,2005,High Precipitation,0.30745381582546,210.74861721665079,1331.3432001794993,0.00847257,761.2761194029848,2.29268615750064,30.3359051,15.67162525736925,33.2529161487962,1.130944593463317,10.6030807,520.0029328744852,279.83,0,1,0,0,0,0,0
Copper_River,190201010805,2011,High Precipitation,0.27288062984257894,212.41148154925907,1973.2365249044997,0.004234140000000001,648.4326990838634,0.871377669474799,27.2832527,14.62344914182119,22.550596560362226,1.814222560224829,11.9686136,517.2982819769625,247.83,1,1,0,0,0,0,0
Copper_River,190201010806,2006,High Precipitation,0.2704019347196183,201.78034076284067,4387.41949973875,6.8482e-4,605.569967707213,0.546575329124703,25.1126518,15.057414810805366,11.729275419043054,1.354336886438354,9.9686565,510.06089322439163,245.13,1,1,0,0,0,0,0
Copper_River,190201010807,2010,High Precipitation,0.2521725020532843,185.44350335206104,5533.133124605,0.00109918,575.2247191011239,1.657278740217437,25.6562519,13.768878254141825,9.933431669453025,1.348727622658586,10.1228647,499.52358798973427,247.92000000000002,1,1,0,0,0,0,0
Copper_River,190201010808,2006,High Precipitation,0.26066985886594135,195.3187461937986,4784.85474985,0.0018964900000000002,593.1651495448633,1.290621858915906,25.8967228,14.213687390112081,10.755029020040606,1.349711000476734,10.283658,508.76038202164466,246.82,1,1,0,0,0,0,0
Copper_River,190201010809,2006,High Precipitation,0.31232292946222623,187.60512006395186,54.538749985249794,0.00845445,591.104652498565,4.065861194072495,24.993248,2.10763176854174,0,5.039913532847283,37.691906,492.977200508122,252.58,1,0,0,0,0,1,0
Copper_River,190201010903,2010,High Precipitation,0.19848636609051754,186.25686244621087,275.9030998387504,0.005496490000000001,580.1801801801795,0.576507444201795,36.5617332,12.497302515629647,12.691949173392954,0.181599848485411,6.0264459,508.76152594258076,251.9,1,0,0,0,0,0,1
Copper_River,190201011102,2006,High Precipitation,0.19225637994725142,224.85204114460723,116.35125006850001,0.00869754,947.474914804998,6.466870309323865,17.2328072,11.616885410105134,0,4.967420261197757,2.3766272,510.80587550100273,362.96,1,1,0,0,0,1,1
Copper_River,190201011103,2006,High Precipitation,0.17712288923101097,225.09759012976522,69.12887505974992,0.00339591,872.3237505528514,2.41424555552546,16.4232674,12.124115588952433,0,1.138785236988039,3.6714072,505.3043591622981,355.49,1,1,0,0,0,1,1
Copper_River,190201011104,2006,High Precipitation,0.27885929624948785,210.91145973477998,323.3474000257501,0.0035867900000000003,814.2552021403067,3.810356274475041,17.8435707,10.281037704771604,0,2.178493988345058,2.5657656,505.3053842023801,323.53000000000003,1,1,0,0,0,1,1
Copper_River,190201011105,2006,High Precipitation,0.29539169034324664,205.21010364249958,396.5509499222502,0.00806184,772.5162514266927,3.618431215479829,16.2549248,9.219309785049578,0,1.995899123950697,2.3378487,504.0803053084648,309.81,1,1,0,0,0,1,1
Copper_River,190201011208,2010,High Precipitation,0.2967657630521899,184.6941910707315,1542.9002998820001,0.00665233,574.6785714285712,1.069335071436815,14.1097918,10.732021498404821,6.946340359572403,1.016346265282318,3.6339173,500.36653041329726,252.09,1,1,0,0,0,0,0
Copper_River,190201011303,2010,High Precipitation,0.3426401026334529,184.34153270430102,447.1114751574993,0.0034176000000000002,614.0050611556312,5.428344348804002,7.8831091,2.601409575620299,0,1.752782021837086,11.6116524,484.31720481517084,256.09,1,0,0,0,0,1,0
Copper_River,190201011403,2010,High Precipitation,0.3523035181984713,155.22422574622945,341.41329998550015,0.00209303,543.4002667174639,3.520260378566136,7.2300954,1.550851300572461,0,3.980311727060241,33.1130447,478.4210541073734,232.16,1,0,0,0,0,0,1
Copper_River,190201011602,2006,High Precipitation,0.2941064554918434,225.8111315660078,71.44642490050029,0.013623050000000001,1061.167572085241,10.234959094345848,21.5075874,7.690383830644921,0,1.690655324043258,0.5226949,515.6028919931877,474.96,0,1,0,0,0,1,0
Copper_River,190201011603,2006,High Precipitation,0.25456962619829177,207.77361886519918,478.9625751297501,0.00384145,885.6013352610966,2.124658243964764,12.1958847,10.512797739419819,22.21205022747324,0.798786194604177,1.8238299,530.8952829607246,412.33,1,1,0,0,0,0,0
Copper_River,190201011604,2006,High Precipitation,0.2711949116850573,201.36671593312795,647.995575211,0.00401534,850.1845384179707,3.71047800221637,11.942152,8.641118490240741,16.417921947071562,0.858113693873452,1.8012017,523.3439777384333,386.21,1,1,0,0,0,0,0
Copper_River,190201011605,2006,High Precipitation,0.29130836743248734,224.45659017758658,244.65412527324972,0.00787211,987.8727991376211,1.349819951615177,10.7189951,14.476071103832723,43.484820719780295,0.291319878157073,0.4959336,551.8133502448336,460.06,1,0,0,0,0,0,0
Copper_River,190201011608,2006,High Precipitation,0.2882988830777941,197.9970992380221,706.0614752607498,0.00534475,776.8708678828071,4.747568025005591,12.0785894,8.215463063831166,15.067725897285406,1.001281263498915,1.7873832,521.6008115708698,359.47,1,1,0,0,0,0,0
Copper_River,190201011703,2006,High Precipitation,0.2834042601123994,185.39437233197745,894.5970502630001,0.0036345900000000005,699.597472140478,1.674368049169747,11.7961693,7.3676564986796,11.892215352972919,1.121945760424979,2.300597,516.9753968543874,306.91,1,1,0,0,0,0,0
Copper_River,190201011704,2006,High Precipitation,0.3422244512740334,181.93014794036614,152.79417493400018,0.00150423,695.9197311190188,1.914735570418732,9.9163685,3.5682332154796512,0,1.771825624154425,3.8367708,497.21881468936164,329,1,1,0,0,0,1,0
Copper_River,190201011705,2006,High Precipitation,0.33106599238269585,176.33979226021347,248.51177503374973,0.00156083,660.6479155957041,1.294280213138243,8.6590919,3.153836262633126,0,1.970155225413572,8.9160309,496.35234982204605,289.3,1,1,0,0,0,1,0
Copper_River,190201011707,2018,High Precipitation,0.42167563364423666,139.9756144007263,1623.7147752662497,0.0021802600000000003,447.92495784148457,3.338098050453343,10.0991583,5.129880525300877,6.552099505356438,2.531506752930271,8.8566008,508.7779351854277,221.12,1,1,0,0,0,0,0
Copper_River,190201011708,2006,High Precipitation,0.3996096706122482,168.05952911846393,1272.83277510125,0.00321943,624.9517527327562,1.007811180116081,10.5915813,5.962542828914731,8.358317749176168,1.483849336791404,4.9197125,510.87778264072494,262.88,1,1,0,0,0,0,0
Copper_River,190201011802,2010,High Precipitation,0.2291537833217637,169.3377480305696,7678.707974800749,0.00200129,528.7391483233912,0.62554631845215,22.1940231,12.280547840841988,8.553588787418606,1.299251840874408,9.5876408,498.42460548498974,237.5,1,1,0,0,0,0,0
Copper_River,190201011805,2006,High Precipitation,0.3609323420115913,166.70926404243588,160.15817503874996,0.00833846,627.1925374628772,4.372703435174307,28.3776779,4.220431902347107,0.028739473244936,0.186965030468922,8.608077,494.9197820385584,268.8,1,0,0,0,0,1,0
Copper_River,190201011806,2006,High Precipitation,0.3158333104331309,165.15611427588706,308.4089001862497,0.00837672,549.6351614352047,3.20891096646695,32.059494,5.585614988546709,2.282670638045994,0.199451952891518,6.6202903,497.1271496550708,237.82999999999998,1,0,0,0,0,0,0
Copper_River,190201011809,2010,High Precipitation,0.25553769648559,155.55994419348403,8451.17709984275,0.0018171100000000003,538.7330732794636,5.568952205114592,22.8699474,11.536139245051551,7.855060377011861,1.241677351247114,10.0418673,497.107496353411,230.92,1,1,0,0,0,0,0
Copper_River,190201011810,2006,High Precipitation,0.29099012151357134,130.54500242672555,11660.06930001925,1e-5,399.88383045525893,2.085641725341686,21.142868,10.367654019119572,8.958459257704934,1.42641661991184,9.8697567,507.7153316384669,221.8,1,1,0,0,0,0,0
Copper_River,190201011811,2010,High Precipitation,0.2580679612124886,148.3165164737133,8857.45779993075,0.0025549,500.3695217061211,5.12865123564751,22.1766911,11.084666095800046,7.494758414384299,1.347794069275167,10.9681425,496.3138372529367,227.18,1,1,0,0,0,0,0
Copper_River,190201020103,2006,High Precipitation,0.34851677063441927,199.9520435055553,72.87904992675017,0.04829932,829.639068825912,9.794557598969378,8.9797516,5.244163941619417,0,3.33922944316393,3.6100712,500.17839774283317,375.47,0,1,0,0,0,0,0
Copper_River,190201020104,2006,High Precipitation,0.37937432486693085,199.7770009490994,253.6868750027501,0.00570823,819.3867391304349,5.628486387899196,30.2212524,5.692571451349657,0,3.690251506647168,8.1607265,501.5947433488302,375.47,1,1,0,0,0,1,0
Copper_River,190201020105,2006,High Precipitation,0.3527389626593018,199.74730855459646,148.51082501425006,0.01101702,830.5559873980469,5.187182588257151,13.8633671,5.98460096016143,0,1.871665363591085,10.8601542,501.52945645300787,385.94,1,1,0,0,0,1,0
Copper_River,190201020106,2006,High Precipitation,0.406751083512512,193.49219803282077,623.9993748780005,1e-5,765.3728813559335,5.023091363236334,22.3142185,5.998710867538933,0,2.452080178393191,6.9844961,501.04429101362206,357.73,1,1,0,0,0,1,0
Copper_River,190201020304,2006,High Precipitation,0.48476068814656836,168.38826644423926,566.5885251842499,0.00126978,693.2110663983905,3.014706480526145,17.4923973,2.480382461833426,0,10.052038045233914,3.1496499,494.4023657875832,329.39,1,0,0,0,0,0,1
Copper_River,190201020403,2006,High Precipitation,0.26632526618033114,142.5340780114361,362.20759996650025,2.4608000000000003e-4,645.5083148558754,2.297998074295944,8.6581345,1.610875628955862,0,19.37441567010887,10.6029243,490.78667107073915,289.36,0,1,0,0,0,0,0
Copper_River,190201020408,2006,High Precipitation,0.2997771868799898,163.1350957956402,878.0589250017498,1e-5,628.3856655290112,4.297780985236666,8.8514051,1.606865546492189,0,18.27756116156293,11.7303133,490.7271367527105,277.18,0,1,0,0,0,0,0
Copper_River,190201020601,2010,High Precipitation,0.5268209419520655,160.479463440942,4347.3915999385,0.00111628,599.2197505336094,3.425264374057109,15.2047453,4.257491855042123,1.16821219282e-4,7.410380577599353,7.7756071,483.9418693323031,249.95,1,1,0,0,0,1,1
Copper_River,190201020603,2010,High Precipitation,0.3591600812757938,160.1761722916682,202.472525121,0.0054167,586.3814307794215,2.804435727699051,7.5016885,1.641423198029941,0,5.678699356625971,24.7955227,480.59880687083404,253.38,1,0,0,0,0,0,1
Copper_River,190201020605,2010,High Precipitation,0.24887894877341055,148.6793205248523,38.45377496925012,0.03048409,551.8676615514589,1.860451422778417,2.1320179,0.864359098194612,0,2.91825491530895,22.02668,479.5946195282543,235.92,1,0,0,0,0,0,1
Copper_River,190201020606,2006,High Precipitation,0.4717871665131253,130.23978463824199,5014.946799883001,0.00236226,403.0786026200875,2.606695421673383,13.8280001,3.89119757224237,1.01270782656e-4,6.979817232774487,9.2837067,496.6345697586998,224.57,1,1,0,0,0,1,1
Copper_River,190201020607,2018,High Precipitation,0.29407290260875873,133.5923839685253,100.85315010974999,0.02899211,444.5108255588811,4.617433897814906,1.4650822,0.820512162170419,0,3.939221090591357,21.4980354,483.9616544888623,224.22,1,0,0,0,0,0,1
Copper_River,190201020608,2010,High Precipitation,0.295645678910296,148.8096111216344,74.89897496675,0.0274212,536.0189620758468,5.900796950919965,2.0524507,1.045026752390109,0,6.019936324459085,20.2646732,479.7326264494418,235.62,1,0,0,0,0,0,1
Copper_River,190201020609,2010,High Precipitation,0.47646821808582546,147.81893236411278,4763.416324976,0.0014089,515.5429553264587,5.487819420050236,14.4109716,4.022689936138623,1.06618349678e-4,7.216842257612177,8.8776159,483.65540850257685,232.62,1,1,0,0,0,1,1
Copper_River,190201021102,2016,High Precipitation,0.359387204581761,109.29777620836377,294.4797751949994,0.00163074,706.2751605995714,2.959078146090123,17.295435,3.004075858523268,0,2.621984492119196,9.6227999,476.3299204230253,341.61,0,1,0,0,0,0,0
Copper_River,190201021107,2016,High Precipitation,0.2738901891354881,98.97438999058924,48.58917489650006,0.00443621,650.1902125775027,2.841491355335784,8.4888506,3.532260696712556,0,3.734527978505057,2.3546124,469.5770397981241,293.24,1,0,0,0,1,0,1
Copper_River,190201021108,2016,High Precipitation,0.34834951001844494,90.98064831655964,615.0064002149998,0.010389530000000001,553.3932038834959,2.605644213587347,13.8426218,2.762262423362922,0,5.092266684248478,8.6996422,472.5325456437805,282.76,1,1,0,0,1,1,1
Copper_River,190201021202,2003,High Precipitation,0.11214710677754094,62.68641568994299,46.84565001174997,0.02567881,1093.3346011858098,19.690487051933633,21.6726074,25.121999386378707,0,0.725924640015598,0.0596611,523.2545799021043,473.87,0,1,0,0,0,1,0
Copper_River,190201021203,2018,High Precipitation,0.18806274648409801,76.92204780467328,220.42017492950006,0.00289047,825.0711835334479,2.655753340184077,21.0732231,22.45421023791693,0.069873297927048,0.411108981302444,0.1364868,522.4348359314082,405.85,0,1,0,0,0,0,0
Copper_River,190201021204,2016,High Precipitation,0.19704421925377918,93.03360439399563,320.2042499322502,0.00890302,573.0846653560158,2.50194453488562,23.3929768,17.671053037688917,0.04809893858448,1.537054316851731,1.5273449,502.84895688107775,288,1,1,0,0,0,1,0
