SiteID,Year,MA7d_DAT,MA7d_DMT,MxDAT,MnDAT,MxDMT,MnDMT,MnDNT,NDNT,MxDIFF,Jul,Aug,SIGMA_DAT,SIGMA_DMT,SIGMA_DNT,SD,CV_DAT,CV_DAT_K,RANGE_MAX,RANGE_MN,SUM_13_DMT,SUM_18_DMT,SUM_20_DMT,dur13,dur13mx,dur13gt6,dur13ct,dur18,dur18mx,dur18gt6,dur18ct,dur20,dur20mx,dur20gt6,dur20ct,MxDMT_jd,MA7d_DMT_jd,Jun
NPS_Hardenburg_Bay,2008,15.299880952380944,15.595714285714285,15.4891666666667,12.145983695652172,15.81,13.075,11.343152173913044,7.42,8.39,11.923467741935484,14.669139784946227,4.642103341458951,3.505587912087912,6.2031976469183,2.154554093416768,0.1773881924597035,0.007551995879883125,5.49,1.7318478260869568,45,0,0,6.428571428571429,36,1,7,0,0,0,0,0,0,0,0,221,236,9.768655555555558
NPS_Hardenburg_Bay,2010,11.768749999999999,12.794285714285715,12.17,10.007463768115942,13.83,11.021847826086956,9.320869565217391,6.83,7,10.433400537634407,11.007782258064516,1.5501801841123868,1.6104174271380793,1.6825882465360724,1.2450623213768806,0.12441337288111737,0.004397066935154105,3.8900000000000006,1.7009782608695654,5,0,0,1.6666666666666667,2,0,3,0,0,0,0,0,0,0,0,217,240,8.533666666666667
NPS_Hardenburg_Bay,2011,12.478523809523802,13.346,13.30375,10.757405797101448,14.194,11.76554347826087,10.009945652173913,6.509,7.6850000000000005,10.984782258064522,12.037869623655906,1.7016800194547252,1.5138333717152415,2.5269330409699,1.3044845799988305,0.12126386273820032,0.004594753618125412,3.84,1.7555978260869565,15,0,0,1.5,3,0,10,0,0,0,0,0,0,0,0,229,228,9.199304166666666
NPS_Hardenburg_Bay,2012,13.444660714285728,14.891000000000002,13.7387916666667,10.598733695652177,15.509,11.758652173913044,9.794260869565218,6.179,9.33,10.412700268817211,12.534321236559142,3.199966443832288,2.9168545809842334,3.966002436693741,1.7888450027412348,0.1687791253284396,0.006304327703749134,4.578,1.964391304347826,25,0,0,5,17,1,5,0,0,0,0,0,0,0,0,225,226,8.790861111111111
NPS_Hardenburg_Bay,2013,14.695077380952371,16.308714285714284,15.1187083333333,10.625123188405794,17.629,12.125054347826087,9.730152173913044,5.745,11.884,10.832241935483864,12.914829301075267,5.7481163358101695,5.0599254145962735,6.909614262302915,2.3975229583489224,0.225646603416807,0.00844867207319347,7.643,2.3949021739130436,37,0,0,6.166666666666667,15,2,6,0,0,0,0,0,0,0,0,210,210,8.045070833333332
NPS_Hardenburg_Bay,2014,15.30022023809523,16.336714285714287,15.710125,12.192770833333332,17.225,13.400565217391305,11.26011956521739,7.116,10.109000000000002,12.9420376344086,13.766642473118278,4.054025118990378,3.3701728858098425,5.12369296356904,2.01346098025027,0.16513563715523538,0.007056288737822336,4.903,2.140445652173913,57,0,0,11.4,47,1,5,0,0,0,0,0,0,0,0,214,214,9.792194444444446
NPS_Hardenburg_Bay,2015,15.543809523809514,16.897857142857145,16.7709583333333,12.76137998188406,18.58,13.902576086956522,11.910065217391304,7.469,11.110999999999997,13.078594086021509,14.651458333333332,4.124383194095016,3.6802629501911133,4.717913819875776,2.0308577483652113,0.15914091981025552,0.007103102186747144,5.369999999999999,1.9925108695652174,72,2,0,36,64,2,2,2,2,0,1,0,0,0,0,216,217,10.480511111111115
NPS_Hardenburg_Bay,2016,16.106714285714272,17.377571428571425,16.6249583333333,13.287699675324676,17.915,14.486402597402597,12.49574025974026,7.519,10.395999999999999,14.77934543010753,NA,4.6074380826177705,3.6563092963089536,5.2595745105946685,2.14649437050689,0.16153995220805153,0.007493756488548568,4.203000000000001,1.9906623376623376,55,0,0,13.75,42,2,4,0,0,0,0,0,0,0,0,197,197,11.049090277777777
NPS_Little_Kijik_River_Dan,2001,16.40392857142856,17.541428571428572,17.2720833333333,13.595471014492757,18.27,14.708369565217392,12.648478260869565,6.03,12.239999999999998,14.247190860215062,15.235120967741938,5.737599321647565,5.391325883898711,6.178472384137602,2.395328645853751,0.17618577858025908,0.008353501233617344,5.800000000000001,2.0598913043478264,77,1,0,77,77,1,1,1,1,0,1,0,0,0,0,225,216,11.22772222222222
NPS_Little_Kijik_River_Dan,2002,17.69089285714286,19.175714285714285,18.5991666666667,13.179899317168335,20.77,14.03304347826087,12.524673913043479,4.73,16.04,14.43221774193548,15.397550661703884,9.141047595399339,9.934718107978977,9.20892406832298,3.023416543481784,0.22939602729312478,0.010559206533065326,3.8999999999999986,1.5083695652173914,66,7,2,33,65,1,2,7,7,1,1,2,2,0,1,215,214,9.594263888888882
NPS_Little_Kijik_River_Dan,2003,18.515238095238086,19.65142857142857,19.4995833333333,14.677001811594202,21.08,15.28608695652174,14.223369565217391,8.19,12.889999999999999,16.099072580645156,16.010215053763442,6.394941907963711,6.861810893454373,6.247281927854754,2.528822237319917,0.17229828474384024,0.008785910360749383,3.6099999999999994,1.062717391304348,76,14,3,25.333333333333332,65,2,3,4.666666666666667,8,1,3,3,3,0,1,220,220,11.829875
NPS_Little_Kijik_River_Dan,2004,17.698809523809512,18.947142857142858,18.8375,14.679501811594205,20.07,15.749565217391305,13.752391304347826,5.77,14.3,16.150456989247314,16.627634408602155,9.58447394779888,10.217423984710942,9.247737075967512,3.095880157208751,0.21089817603779676,0.010755951484206201,5.890000000000001,1.9971739130434785,74,21,1,74,74,1,1,2.625,7,1,8,1,1,0,1,194,194,11.146444444444446
NPS_Newhalen_River,2008,12.972857142857142,13.664285714285715,13.43125,9.741834239130434,14.41,10.600760869565217,9.111630434782608,6.06,8.350000000000001,9.55231182795699,11.899327956989245,3.644452266711622,3.133125788342093,4.12946654323937,1.9090448571763896,0.19596359477235295,0.006748320828386519,3.7300000000000004,1.4891304347826089,6,0,0,2,4,0,3,0,0,0,0,0,0,0,0,238,236,7.708263888888889
NPS_Newhalen_River,2009,12.663404761904758,13.507571428571428,13.524875,9.551378720238093,14.002,10.196119047619048,9.002154761904762,4.91,9.092,10.334833333333325,11.368496527777777,5.1170227492800375,5.175000226620769,5.233088108290304,2.2620837184507643,0.2368332137911893,0.008001672042389746,3.4160000000000004,1.1939642857142858,8,0,0,4,7,1,2,0,0,0,0,0,0,0,0,223,223,6.748904320987655
NPS_Newhalen_River,2010,10.891550595238085,11.227285714285715,11.7461041666667,8.514571158008657,11.953,8.987077922077923,8.022337662337662,5.719,6.233999999999999,7.727814732142856,10.100188218390803,2.070919171376445,1.878319046479836,2.354214358168148,1.439068855675935,0.16901248800092203,0.005109158208146256,2.733999999999999,0.9647402597402597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,234,NA
NPS_Newhalen_River,2014,13.804520833333328,14.077142857142857,14.157375,10.902223611111113,14.409,11.460077777777778,10.355566666666666,6.153,8.256,11.11915086206897,13.479798387096778,5.954306677491034,5.161354611860175,6.737787619101124,2.440144806664357,0.22382083634548264,0.008590479509870337,2.798,1.104511111111111,36,0,0,12,23,2,3,0,0,0,0,0,0,0,0,234,233,8.029033333333333
NPS_Newhalen_River,2016,14.203857142857144,14.529,14.5459375,11.48036277173913,14.864,12.036978260869565,10.988467391304347,6.077,8.787,11.613397849462363,13.785602150537635,6.0600564969298745,5.060684329192547,7.112073878045867,2.461718200145962,0.21442860727414476,0.008648825010001297,3.077,1.0485108695652174,47,0,0,23.5,37,2,2,0,0,0,0,0,0,0,0,241,241,8.960812500000001
NPS_Six_Mile_Outlet,2007,13.76904761904763,14.321428571428571,14.3041666666667,11.292831196581199,14.86,11.98,10.675128205128205,7.35,7.51,10.9141935483871,12.57806451612904,2.5853511244542564,2.210124675324675,3.163905827505827,1.607902709884605,0.14238260378596493,0.005652815024799737,3.7399999999999984,1.3048717948717947,20,0,0,5,9,1,4,0,0,0,0,0,0,0,0,225,223,NA
NPS_Six_Mile_Outlet,2008,12.913690476190471,13.327142857142857,13.41,9.579715686274508,13.99,10.18835294117647,9.061882352941177,5.91,8.08,9.726263440860212,NA,4.11833616985682,4.176756778711484,4.22385593837535,2.0293684164923875,0.2118401508929955,0.007177768391152186,2.880000000000001,1.1264705882352941,7,0,0,2.3333333333333335,5,0,3,0,0,0,0,0,0,0,0,235,234,7.479555555555555
NPS_Caribou Creek,2008,9.217803174603171,11.847857142857142,11.0146611111111,6.597653381642512,14.194,8.557989130434782,5.058554347826087,0.632,13.562000000000001,7.582232616487454,6.390203584229391,2.3677721771021245,3.651706186693741,2.38513871129957,1.5387566984751437,0.23322787807504738,0.005500516911846671,8.209,3.4994347826086956,3,0,0,3,3,0,1,0,0,0,0,0,0,0,0,188,186,5.79461962962963
NPS_Caribou Creek,2009,13.652178571428573,18.236142857142855,15.1496875,9.19327637130802,20.293,11.768810126582279,6.877101265822785,1.859,18.433999999999997,NA,7.990925000000002,8.981935725913791,14.58115864297306,6.386842194741967,2.9969877754027947,0.325997789510203,0.01061469504044953,11.434999999999999,4.891708860759493,25,6,2,12.5,16,2,2,3,4,0,2,1,1,0,2,161,159,8.084128472222227
NPS_Caribou Creek,2010,10.510488095238115,11.923428571428571,11.462375,7.938337862318842,13.401,9.572989130434783,6.593782608695652,3.248,10.152999999999999,7.903608870967741,9.0532809139785,2.28255532239991,2.540443307572862,2.6390003038700427,1.510812801904958,0.19031853117217154,0.005374868318603025,6.018,2.9792065217391306,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,227,217,6.822116666666666
NPS_Caribou Creek,2011,9.850214285714282,11.757428571428571,10.5720416666667,7.908619112318842,12.871,9.365141304347826,6.693119565217391,1.48,11.391,9.102268817204301,7.454173387096774,2.2819444116903838,3.0295237270664117,2.248931425107501,1.5106106088897906,0.1910081377590674,0.005374717251727873,5.42,2.6720217391304346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,191,7.144775000000003
NPS_Caribou Creek,2012,11.057720238095229,12.679857142857143,12.536,8.036638586956522,14.314,9.67813043478261,6.70825,2.77,11.544,8.328880376344083,8.462243279569895,3.65858747203559,3.8746098509316766,4.078164453296703,1.9127434412475683,0.2380029188262807,0.0068023980472886394,6.374,2.969880434782609,6,0,0,3,4,0,2,0,0,0,0,0,0,0,0,174,210,7.294863888888892
NPS_Crystal Creek,2011,14.99434375,16.56142857142857,15.61734375,12.923571331521739,17.51,14.179717391304347,11.77413043478261,8.344,9.166000000000002,14.08140322580645,11.450905241935484,2.1273593166708036,2.7486518093645484,2.247908927854754,1.4585469881600672,0.11285943728283075,0.0050985030926530535,5.0440000000000005,2.405586956521739,65,0,0,9.285714285714286,46,2,7,0,0,0,0,0,0,0,0,192,192,13.248899999999999
NPS_Crystal Creek,2012,13.211571428571428,14.641428571428571,14.22346875,11.168777513586956,15.963,12.474402173913044,10.020717391304348,6.204,9.759,11.507666330645161,11.610253024193549,2.0306569889646804,2.486428484830387,2.074951985188725,1.4250112241539294,0.12758882719441636,0.005012019384072617,5.004000000000001,2.4536847826086956,34,0,0,4.25,10,2,8,0,0,0,0,0,0,0,0,209,210,10.362401041666667
NPS_Crystal Creek,2013,17.276494047619057,19.09342857142857,18.0340833333333,13.750090579710143,19.888,15.219065217391304,12.310695652173914,6.281,13.607000000000003,14.975228494623659,13.693692204301074,5.818336510821455,6.763479160535116,5.754288587673196,2.4121228224991893,0.17542595872485064,0.008407535939167037,5.166,2.908369565217391,69,14,0,13.8,42,2,5,2.8,6,0,5,0,0,0,0,211,211,12.54239305555555
NPS_Crystal Creek,2014,14.336880952380943,16.07057142857143,14.8654583333333,12.319040307971017,16.963,13.864010869565217,10.946923913043479,7.77,9.193000000000001,12.742754032258068,12.789426075268823,1.5256756046799056,2.11518106581462,1.646127082059245,1.2351824175723622,0.10026612355291502,0.004326852453911698,5.689,2.9170869565217394,64,0,0,7.111111111111111,35,2,9,0,0,0,0,0,0,0,0,213,214,11.395137499999999
NPS_Gilahina River,2008,7.846466666666667,10.269285714285715,8.65642222222222,6.432001785714285,11.856,8.181940476190476,4.893297619047619,3.089,8.767,6.802300537634408,6.160073297491039,0.6516720987313405,2.180564008462421,0.6555475127653471,0.8072621003932616,0.12550713250519002,0.0028873893714087737,7.181000000000001,3.288642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,196,NA
NPS_Gilahina River,2011,8.458924107142858,10.859428571428571,9.0685,7.167243206521739,11.977,8.960184782608696,5.534260869565218,3.116,8.861,7.902022177419355,7.083629032258065,0.7698414853370984,1.6671611632823697,1.1073409421882465,0.8774061119784261,0.12241891152515125,0.003130046878108038,6.747999999999999,3.425923913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,6.494372916666666
NPS_Gilahina River,2012,8.147861607142858,10.200857142857144,8.96965625,6.484725203804348,11.637,8.091260869565218,5.06770652173913,2.343,9.294,6.859318548387097,7.2666562500000005,1.456398967774254,2.342083843287148,1.3989701656712852,1.2068135596579341,0.18610095597419324,0.004315678457953961,5.549,3.023554347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,227,5.28965
NPS_Gilahina River,2013,10.746744047619057,13.463142857142858,11.1164166666667,8.026542572463768,13.81,10.089402173913044,6.069217391304348,1.507,12.303,8.982111559139781,8.559120967741936,3.4048613527158946,4.849572550764454,3.1942937104634495,1.8452266399323132,0.22989059402271583,0.006562519842695512,6.338,4.020184782608696,8,0,0,4,6,0,2,0,0,0,0,0,0,0,0,211,211,6.488790277777778
NPS_Gilahina River,2014,8.268041666666667,10.259142857142857,9.01116666666667,6.844864130434782,11.297,8.574097826086957,5.291989130434783,2.85,8.447000000000001,7.234251344086022,7.6706518817204294,1.159429944630249,1.821811759555662,1.4590144943860486,1.0767682873442406,0.15731039606126482,0.0038456715650421035,6.239000000000001,3.282108695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,214,5.589183333333333
NPS_Gilahina River,2015,10.058654761904767,12.871285714285715,11.4962916666667,8.291025362318841,14.553,10.276478260869565,6.444923913043478,3.433,11.120000000000001,9.111903225806453,7.805944892473119,2.0423356916955355,3.947983505016723,1.5976325326086958,1.4291031074403049,0.17236747506952652,0.005077806640309527,6.769,3.831554347826087,7,0,0,1.75,3,0,4,0,0,0,0,0,0,0,0,187,172,7.944034722222223
NPS_Gilahina River,2016,11.366279761904758,13.895285714285716,11.752125,8.382997282608695,14.673,10.189978260869566,6.693586956521739,3.354,11.318999999999999,9.540120967741933,8.414814516129033,1.9563333685059614,3.193447603917822,2.1412801571906352,1.3986898757429973,0.16684842289579516,0.004968120572875372,6.664000000000001,3.496391304347826,8,0,0,4,4,0,2,0,0,0,0,0,0,0,0,196,199,7.154425000000002
NPS_Gilahina River,2017,9.702065476190475,12.104428571428572,10.50425,7.952930706521738,13.185,9.866336956521739,6.16995652173913,3.749,9.436,8.474880376344085,8.094458333333334,1.3181109240414064,2.449482599498328,1.0584954266602964,1.1480901201741118,0.1443606341537252,0.004084233904244657,7.279999999999999,3.6963804347826086,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,218,219,7.267337499999999
NPS_Gilahina River,2018,9.156196428571429,11.407285714285715,9.891,6.581062047101449,12.871,8.203565217391304,5.107913043478261,1.48,11.391,7.711354838709679,6.951381720430107,2.089968221363497,3.20822963306259,2.3162813769708555,1.4456722385670608,0.21967157097444326,0.005168079039873071,6.002000000000001,3.0956521739130434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,203,5.030429166666667
NPS_Gilahina River,2019,11.434226190476185,14.371142857142857,12.0659583333333,8.907653079710146,15.079,11.140119565217391,6.78,3.643,11.436,10.306721774193552,8.934475806451612,3.569961470051463,4.9105753371954135,3.0888876923076922,1.8894341666359966,0.21211357803547043,0.006698751641750484,6.760000000000001,4.360119565217391,22,0,0,5.5,8,1,4,0,0,0,0,0,0,0,0,187,188,7.434231944444441
NPS_Lakina River,2008,7.399683333333333,10.989999999999998,8.38223333333333,6.305702645502645,12.316,8.582142857142857,4.4165238095238095,3.248,9.068000000000001,6.31170770609319,6.053015770609318,0.5248253398947469,2.7286887022375215,0.27155702352266203,0.7244483003601754,0.11488779935997562,0.002592354686277969,8.094999999999999,4.165619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,170,NA
NPS_Long Lake Creek,2008,17.208470634920644,18.53957142857143,17.6153777777778,14.9750279100529,20.007,16.08797619047619,14.148261904761904,6.737,13.270000000000001,15.828182437275974,14.49260555555555,2.0277682767610994,2.676798071715433,2.3951555450372917,1.4239972881860061,0.095091461380854,0.004942289458555988,5.313000000000001,1.9397142857142855,83,15,1,83,83,1,1,3,5,0,5,1,1,0,1,173,185,NA
NPS_Long Lake Creek,2011,17.95657142857143,19.243285714285715,18.5120625,16.103881793478262,21.199,17.270086956521737,15.205130434782609,10.492,10.707,17.510428427419356,15.086560483870969,1.9571543791386092,2.434505992355471,2.455316532250358,1.398983337691557,0.08687242961868462,0.004836523987223116,5.300999999999998,2.0649565217391306,92,35,1,92,92,1,1,7,25,2,5,1,1,0,1,192,191,15.701682291666668
NPS_Long Lake Creek,2012,17.580808035714288,18.716428571428573,18.43696875,14.961464673913044,21.127,15.846652173913043,14.136336956521738,7.066,14.061,15.90721370967742,15.31658568548387,4.4672808264984845,4.976580690874343,5.252624006091734,2.11359429089371,0.14126920973044796,0.007336029801125382,4.544999999999998,1.7103152173913043,80,17,1,26.666666666666668,76,1,3,4.25,7,1,4,1,1,0,1,175,210,13.617232291666667
NPS_Long Lake Creek,2013,20.175273809523826,21.911714285714286,20.6087916666667,17.006852355072468,22.393,18.314489130434783,15.801010869565218,3.564,18.829,18.163000000000007,17.45378897849463,7.279467290003551,7.435673329550884,11.299185219660774,2.698048793110227,0.1586448060334637,0.009298587199341943,9.789,2.513478260869565,85,56,28,42.5,83,1,2,14,35,2,4,4.666666666666667,11,1,6,210,211,15.35033194444444
